cell,panel,arm,level,lo,hi,width,endpoint_seed_spread,spread_over_width,observed,observed_inside,tenth_rule
U56/N5/H63/W,U56,POP,0.8,20.859296722707413,34.195348775227004,13.336052052519591,0.8389623142992377,0.06290934610897322,26.26459628371725,True,True
U56/N5/H63/W,U56,POP,0.9,19.8902616118676,36.427123947384096,16.536862335516496,1.694800319012863,0.10248620836450408,26.26459628371725,True,False
U56/N5/H63/W,U56,POP,0.95,18.39756130354116,39.15542573643436,20.7578644328932,1.8586331952385748,0.08953874813313449,26.26459628371725,True,True
U56/N5/H63/M,U56,POP,0.8,21.694937131547288,36.05168461921352,14.35674748766623,0.9835434466388868,0.06850740026484699,26.948342611551094,True,True
U56/N5/H63/M,U56,POP,0.9,20.302894647011566,39.03828596736936,18.735391320357795,1.2231152029859338,0.06528367526846915,26.948342611551094,True,True
U56/N5/H63/M,U56,POP,0.95,18.848044013405495,41.6437342799765,22.795690266571004,1.5769430352381804,0.06917724432985063,26.948342611551094,True,True
U56/N5/H126/W,U56,POP,0.8,21.44235351671774,35.95706702176869,14.514713505050945,0.6130164863209799,0.04223414303752241,25.853597058015552,True,True
U56/N5/H126/W,U56,POP,0.9,19.953913372406813,38.524353158512696,18.570439786105883,1.7577614146436247,0.09465373113881528,25.853597058015552,True,True
U56/N5/H126/W,U56,POP,0.95,18.863526593871256,42.70155951325598,23.838032919384723,2.4055749785670457,0.10091331724820587,25.853597058015552,True,False
U56/N5/H126/M,U56,POP,0.8,23.19378352752702,38.7049594703127,15.51117594278568,0.5132378067541978,0.03308825898483262,26.948342611551094,True,True
U56/N5/H126/M,U56,POP,0.9,21.458238559261286,41.62479593505081,20.166557375789527,1.1534464657786216,0.05719600248495382,26.948342611551094,True,True
U56/N5/H126/M,U56,POP,0.95,20.753463314434757,43.69556500697764,22.94210169254288,2.209927951465069,0.09632630789808527,26.948342611551094,True,True
U56/N5/H252/W,U56,POP,0.8,21.644212766682493,37.26817323179651,15.623960465114017,1.253263178903822,0.08021418011791392,30.642338630654486,True,True
U56/N5/H252/W,U56,POP,0.9,20.633681625761685,40.33481198696841,19.701130361206726,1.5030961917932615,0.07629492136923226,30.642338630654486,True,True
U56/N5/H252/W,U56,POP,0.95,19.396171560160926,43.294492085375325,23.898320525214398,1.8115365892460744,0.07580183667445488,30.642338630654486,True,True
U56/N5/H252/M,U56,POP,0.8,24.096656728540726,42.106806060320025,18.0101493317793,1.5475966153045846,0.08592913844272333,32.60644482299841,True,True
U56/N5/H252/M,U56,POP,0.9,22.89550890826381,45.57390500994549,22.67839610168168,1.5675314043415653,0.06912002935804298,32.60644482299841,True,True
U56/N5/H252/M,U56,POP,0.95,21.393106734541245,49.56551466992109,28.172407935379848,1.1554430728268272,0.04101328773447808,32.60644482299841,True,True
U56/N10/H63/W,U56,POP,0.8,18.242570405627152,32.16102000447058,13.918449598843427,0.7606335252295864,0.05464929982523285,27.687075051048822,True,True
U56/N10/H63/W,U56,POP,0.9,16.89359232919404,35.69524993513252,18.801657605938484,1.7950484089630123,0.09547288045475566,27.687075051048822,True,True
U56/N10/H63/W,U56,POP,0.95,16.018120127789214,37.69414957783481,21.676029450045593,1.5511986342521027,0.07156285877111317,27.687075051048822,True,True
U56/N10/H63/M,U56,POP,0.8,18.505361430748906,32.927275581089425,14.42191415034052,0.9380023788410483,0.06504007505958569,27.635183891688325,True,True
U56/N10/H63/M,U56,POP,0.9,17.25150908977857,36.394633107944536,19.143124018165967,1.5112695829307867,0.07894581790812512,27.635183891688325,True,True
U56/N10/H63/M,U56,POP,0.95,16.57513771340921,39.72976052173079,23.15462280832158,1.9161123084110017,0.08275290529554066,27.635183891688325,True,True
U56/N10/H126/W,U56,POP,0.8,17.838741444362462,29.89826274574908,12.059521301386617,0.7096539850700907,0.05884594979640642,20.77105444573783,True,True
U56/N10/H126/W,U56,POP,0.9,16.816491149784742,32.26583089109006,15.44933974130532,1.5532747861597045,0.10053988145570213,20.77105444573783,True,False
U56/N10/H126/W,U56,POP,0.95,16.145796204681012,34.21650772568455,18.07071152100354,2.2167091094247624,0.12266861251413856,20.77105444573783,True,False
U56/N10/H126/M,U56,POP,0.8,18.595882031839057,30.423815953672197,11.82793392183314,0.9834652436894338,0.08314767821572447,24.802819358493462,True,True
U56/N10/H126/M,U56,POP,0.9,17.039238210187442,33.38327210758941,16.34403389740197,1.9492244355545019,0.11926213857549257,24.802819358493462,True,False
U56/N10/H126/M,U56,POP,0.95,15.552806005266646,36.17320337184047,20.620397366573826,2.8771324336947615,0.13952846700998423,24.802819358493462,True,False
U56/N10/H252/W,U56,POP,0.8,17.66007294474473,30.50326551246519,12.843192567720461,0.9728242434460519,0.07574629425794856,23.298952459620786,True,True
U56/N10/H252/W,U56,POP,0.9,16.93711585765607,32.81679030026116,15.87967444260509,0.6775263939066463,0.042666264749663015,23.298952459620786,True,True
U56/N10/H252/W,U56,POP,0.95,16.858580526019786,35.96611337720835,19.107532851188566,0.7067125850622489,0.03698607196262329,23.298952459620786,True,True
U56/N10/H252/M,U56,POP,0.8,20.094800685689144,31.224615327804454,11.12981464211531,1.3184888513503026,0.11846458308129679,22.856746329128264,True,False
U56/N10/H252/M,U56,POP,0.9,18.097258760835132,33.87647862977356,15.779219868938426,1.1382417188862135,0.07213548758052706,22.856746329128264,True,True
U56/N10/H252/M,U56,POP,0.95,17.163122502761286,36.71191184592099,19.5487893431597,1.7970184833894365,0.09192479656128831,22.856746329128264,True,True
U56/N20/H63/W,U56,POP,0.8,16.242714273426348,29.925469881149386,13.682755607723038,0.8517101985585818,0.06224697882331875,25.692124189442,True,True
U56/N20/H63/W,U56,POP,0.9,15.076861094718812,32.192756644467096,17.115895549748284,1.1915353369147255,0.06961571677342053,25.692124189442,True,True
U56/N20/H63/W,U56,POP,0.95,14.271632135755295,34.7440305587893,20.472398423034,1.5302017955697735,0.07474462756880043,25.692124189442,True,True
U56/N20/H63/M,U56,POP,0.8,15.765338852079953,27.588708276013797,11.823369423933844,1.022098512212425,0.08644731256924178,23.940605544821,True,True
U56/N20/H63/M,U56,POP,0.9,14.124167790856983,29.951826882815055,15.827659091958072,0.9342296080740091,0.059025128267305486,23.940605544821,True,True
U56/N20/H63/M,U56,POP,0.95,12.908948177779523,32.764688972672936,19.855740794893414,0.8842514475055729,0.044533792853147465,23.940605544821,True,True
U56/N20/H126/W,U56,POP,0.8,15.894133332428122,26.597036982747262,10.70290365031914,0.4724013798495541,0.04413768406066778,19.12756183046503,True,True
U56/N20/H126/W,U56,POP,0.9,15.194111351514676,28.909605206060732,13.715493854546056,0.6605118100150627,0.04815807706378238,19.12756183046503,True,True
U56/N20/H126/W,U56,POP,0.95,14.02261071244725,30.518416606274386,16.495805893827136,1.883554310372407,0.11418383087771712,19.12756183046503,True,False
U56/N20/H126/M,U56,POP,0.8,17.179406796575922,28.555065529445805,11.375658732869883,0.7985450886570327,0.0701977008460743,23.0773578548196,True,True
U56/N20/H126/M,U56,POP,0.9,16.131211644352078,30.736300359154875,14.605088714802797,1.0657976476424054,0.07297440422680761,23.0773578548196,True,True
U56/N20/H126/M,U56,POP,0.95,14.875428897286337,32.68926248450039,17.813833587214052,1.2788335954691377,0.07178879207600915,23.0773578548196,True,True
U56/N20/H252/W,U56,POP,0.8,16.847474189409276,27.36457750842057,10.517103319011294,1.6048896295403274,0.1525980662982782,21.84353096668994,True,False
U56/N20/H252/W,U56,POP,0.9,15.757632240356815,29.409004901468013,13.651372661111198,1.4376593694850825,0.10531244038048695,21.84353096668994,True,False
U56/N20/H252/W,U56,POP,0.95,15.112554490398011,31.111670264495753,15.999115774097742,1.7640196853290036,0.11025732360690316,21.84353096668994,True,False
U56/N20/H252/M,U56,POP,0.8,17.768992264327295,27.269966829844737,9.500974565517442,0.7857278051090688,0.0826997061923275,18.915655002855345,True,True
U56/N20/H252/M,U56,POP,0.9,16.270758948099537,29.67883411109786,13.408075162998323,0.696998591869292,0.05198349378237142,18.915655002855345,True,True
U56/N20/H252/M,U56,POP,0.95,14.99568686469506,32.03424443790715,17.03855757321209,1.8351388624859055,0.10770505980923521,18.915655002855345,True,False
U56/N40/H63/W,U56,POP,0.8,13.833510013889738,26.633913010820145,12.800402996930407,1.3181355514604576,0.10297609784446257,22.146829339436348,True,False
U56/N40/H63/W,U56,POP,0.9,12.750054779245255,28.9026149733441,16.152560194098847,2.1040484168147486,0.13026098596948357,22.146829339436348,True,False
U56/N40/H63/W,U56,POP,0.95,11.575042187031338,31.765801176031566,20.19075898900023,3.00178187041627,0.14867107631028717,22.146829339436348,True,False
U56/N40/H63/M,U56,POP,0.8,13.925713612379358,26.906247878892476,12.980534266513118,0.8727042424281244,0.0672317660051564,23.302744711937173,True,True
U56/N40/H63/M,U56,POP,0.9,13.030109711019032,29.00396708999423,15.973857378975199,1.0558245967086322,0.06609703415145732,23.302744711937173,True,True
U56/N40/H63/M,U56,POP,0.95,11.7203626751058,30.93964450961601,19.21928183451021,2.419468932671567,0.12588758276738313,23.302744711937173,True,False
U56/N40/H126/W,U56,POP,0.8,14.185330899450781,27.01107206216744,12.825741162716659,0.6473783136146665,0.05047492424816277,22.98419773383521,True,True
U56/N40/H126/W,U56,POP,0.9,13.420073836084402,29.549440848746322,16.12936701266192,0.46263279019117576,0.02868263768987329,22.98419773383521,True,True
U56/N40/H126/W,U56,POP,0.95,12.122652392835937,32.525696353804264,20.403043960968326,1.3863528383359345,0.06794833364021916,22.98419773383521,True,True
U56/N40/H126/M,U56,POP,0.8,13.862470427571736,27.34832473126806,13.485854303696325,1.2274412895259026,0.09101694723110529,24.40937720651406,True,True
