block,k,q,book,char,n_x,rho,p,rho_partial,partial_lo,partial_hi,partial_sd,partial_crosses_0,joint_b,joint_t,joint_R2,rho_seed_h1,rho_seed_h2,halves_same_sign,n_y,rho_re,p_re,rho_partial_re,partial_lo_re,partial_hi_re,partial_sd_re,partial_crosses_0_re,joint_b_re,joint_t_re,joint_R2_re,sig_marginal,sig_partial,sig_joint_t,val_marginal,val_partial,val_joint_t
A,20,0.25,CAND10,breadth,60,-0.12825784940261184,0.3304334783260837,-0.0436078750985474,-0.2898634861081391,0.2254723610544152,0.13289512498223,True,-0.001953607933078,-0.0906919415147478,0.1602179121313218,-0.2961067853170189,0.0616240266963292,False,60,-0.12825784940261184,0.3304334783260837,-0.04360787509854743,-0.28986348610813917,0.2254723610544152,0.13289512498223005,True,-0.0019536079330780796,-0.09069194151474788,0.16021791213132186,False,False,False,-0.12825784940261184,-0.04360787509854743,-0.09069194151474788
A,20,0.25,CAND10,corr,60,-0.4593498193942762,0.0003499825008749,-0.3933463686342532,-0.646633561112819,-0.0970793546853675,0.1388798572843272,False,-0.0653485826858349,-2.378578975694824,0.1602179121313218,-0.4447163515016685,-0.5421579532814237,True,60,-0.4593498193942762,0.00034998250087495624,-0.39334636863425326,-0.646633561112819,-0.09707935468536759,0.13887985728432725,False,-0.06534858268583492,-2.378578975694824,0.16021791213132186,True,True,True,-0.4593498193942762,-0.39334636863425326,-2.378578975694824
A,20,0.25,CAND10,disp,60,0.2598499583217561,0.0447477626118694,-0.0801546416250487,-0.3383763060569936,0.196363682821831,0.13752577520351,True,-0.0198851115281209,-0.5193503922676446,0.1602179121313218,0.1755283648498331,0.349944382647386,True,60,0.2598499583217561,0.044747762611869406,-0.08015464162504872,-0.33837630605699365,0.19636368282183106,0.13752577520351,True,-0.019885111528120926,-0.5193503922676446,0.16021791213132186,True,False,False,0.2598499583217561,-0.08015464162504872,-0.5193503922676446
A,20,0.25,CAND10,evol,60,0.22156154487357604,0.0897955102244887,0.0794281626224668,-0.2247492551042388,0.3652045994151983,0.1524564868731064,True,0.0257042330957396,0.7791807779187743,0.1602179121313218,0.1385984427141268,0.3005561735261401,True,60,0.22156154487357604,0.08979551022448877,0.07942816262246682,-0.22474925510423888,0.3652045994151983,0.1524564868731064,True,0.025704233095739642,0.7791807779187743,0.16021791213132186,False,False,False,0.22156154487357604,0.07942816262246682,0.7791807779187743
A,20,0.25,CAND20,breadth,60,-0.0755209780494582,0.5707214639268037,0.0095638245054072,-0.2577607695728907,0.2857649629763393,0.1383074703346864,True,0.0068550205896743,0.3116600352588817,0.1688318032727187,-0.2395995550611791,0.135928809788654,False,60,-0.0755209780494582,0.5707214639268037,0.009563824505407293,-0.25776076957289074,0.28576496297633935,0.1383074703346864,True,0.006855020589674373,0.31166003525888175,0.16883180327271874,False,False,False,-0.0755209780494582,0.009563824505407293,0.31166003525888175
A,20,0.25,CAND20,corr,60,-0.44945818282856353,0.0003499825008749,-0.3870542388720747,-0.6228289408585121,-0.0981443498920793,0.1334367253368983,False,-0.0745730615891207,-2.6583027414241025,0.1688318032727187,-0.4077864293659621,-0.5216907675194661,True,60,-0.44945818282856353,0.00034998250087495624,-0.38705423887207474,-0.6228289408585121,-0.09814434989207932,0.13343672533689838,False,-0.0745730615891207,-2.6583027414241025,0.16883180327271874,True,True,True,-0.44945818282856353,-0.38705423887207474,-2.6583027414241025
A,20,0.25,CAND20,disp,60,0.2510697415948875,0.0540972951352432,-0.0545630712856744,-0.3336277601149588,0.2220678621983433,0.142015385266604,True,-0.016328051292279,-0.4176455434968027,0.1688318032727187,0.1203559510567297,0.3414905450500556,True,60,0.2510697415948875,0.05409729513524324,-0.05456307128567442,-0.3336277601149588,0.2220678621983433,0.14201538526660407,True,-0.01632805129227904,-0.4176455434968027,0.16883180327271874,False,False,False,0.2510697415948875,-0.05456307128567442,-0.4176455434968027
A,20,0.25,CAND20,evol,60,0.18960822450680748,0.1460426978651067,0.0424376848885841,-0.2600500365627697,0.3374286292906298,0.1530666344374098,True,0.0139075421011436,0.4128811210992766,0.1688318032727187,0.0865406006674082,0.2729699666295884,True,60,0.18960822450680748,0.14604269786510674,0.042437684888584105,-0.26005003656276976,0.3374286292906298,0.1530666344374098,True,0.013907542101143623,0.41288112109927666,0.16883180327271874,False,False,False,0.18960822450680748,0.042437684888584105,0.41288112109927666
A,20,0.25,EWall,breadth,60,-0.08824673520422341,0.5079246037698115,-0.0037046047996857,-0.259533843922771,0.2724772843179282,0.13736845302226,True,0.0048905984376377,0.2200649674026638,0.1738749723256946,-0.2756395995550612,0.1421579532814238,False,60,-0.08824673520422341,0.5079246037698115,-0.0037046047996857146,-0.25953384392277107,0.2724772843179282,0.13736845302226008,True,0.004890598437637726,0.22006496740266385,0.1738749723256946,False,False,False,-0.08824673520422341,-0.0037046047996857146,0.22006496740266385
A,20,0.25,EWall,corr,60,-0.44951375382050573,0.0002999850007499,-0.3802196943982381,-0.6235038290503591,-0.0838289664598616,0.137337565734275,False,-0.0755992271835323,-2.667204878590465,0.1738749723256946,-0.4447163515016685,-0.507007786429366,True,60,-0.44951375382050573,0.0002999850007499625,-0.38021969439823816,-0.6235038290503591,-0.0838289664598616,0.137337565734275,False,-0.0755992271835323,-2.667204878590465,0.1738749723256946,True,True,True,-0.44951375382050573,-0.38021969439823816,-2.667204878590465
A,20,0.25,EWall,disp,60,0.2597943873298139,0.0448977551122443,-0.0480269773758175,-0.3281701070864954,0.2307137770792737,0.1426213633326431,True,-0.0193404950043902,-0.4896182937099426,0.1738749723256946,0.1870967741935484,0.3245828698553948,True,60,0.2597943873298139,0.044897755112244385,-0.04802697737581755,-0.32817010708649547,0.23071377707927376,0.14262136333264314,True,-0.019340495004390248,-0.4896182937099426,0.1738749723256946,True,False,False,0.2597943873298139,-0.04802697737581755,-0.4896182937099426
A,20,0.25,EWall,evol,60,0.19905529313698253,0.127843607819609,0.0449671882904577,-0.2528599870083059,0.3409032278789494,0.153894036700146,True,0.0192699341109486,0.566202036149177,0.1738749723256946,0.1314794215795328,0.2636262513904338,True,60,0.19905529313698253,0.12784360781960902,0.04496718829045779,-0.2528599870083059,0.3409032278789494,0.15389403670014606,True,0.019269934110948662,0.566202036149177,0.1738749723256946,False,False,False,0.19905529313698253,0.04496718829045779,0.566202036149177
A,20,0.5,CAND10,breadth,60,0.1099765209403291,0.399430028498575,0.1560577532733656,-0.1472678528480198,0.4051444234481952,0.1396254205365839,True,0.0343269163352618,1.3963091030715251,0.2535683499438058,0.192880978865406,0.0711981314896309,True,60,0.1099765209403291,0.39943002849857506,0.15605775327336568,-0.14726785284801988,0.40514442344819523,0.1396254205365839,True,0.03432691633526189,1.3963091030715251,0.25356834994380584,False,False,False,0.1099765209403291,0.15605775327336568,1.3963091030715251
A,20,0.5,CAND10,corr,60,-0.2550708530147264,0.0484975751212439,-0.214653268382101,-0.4593358669740229,0.0488068533872625,0.1295854434547123,True,-0.0521209978861524,-1.911866559253148,0.2535683499438058,-0.2671857619577308,-0.2320355951056729,True,60,-0.2550708530147264,0.04849757512124394,-0.214653268382101,-0.4593358669740229,0.048806853387262525,0.12958544345471237,True,-0.05212099788615245,-1.911866559253148,0.25356834994380584,True,False,False,-0.2550708530147264,-0.214653268382101,-1.911866559253148
