CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,panel,cost,gross,phi,turnover,p4a,p4b,p4b_full,p4b_oos,bind,cagr_gap,dd_slack,dCAGR,dSharpe,dMaxDD
0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,0.09651574458861623,1.3012453352065745,-0.12029812214763824,U56,0,0.75,0.0,1.7735559161867938,False,False,False,False,CAGR-alone,-0.017854973181290923,0.08200541819747348,0.0,0.0,0.0
0.09118532592757433,1.268355872452606,-0.11736337360075066,1.2862670548761552,1.2564882484209003,0.10051509551401105,1.3502998111762268,-0.11736337360075055,U56,0,0.75,0.5,2.278982329557357,True,False,False,False,CAGR-alone,-0.014786101972814603,0.08494016674436117,0.0030688712084763203,0.04227858152008057,0.002934748546887689
0.09424965642401761,1.3070039723231441,-0.11442361597338413,1.3180233533278016,1.3021650571522752,0.10450943700081305,1.393923779634452,-0.11442361597338391,U56,0,0.75,1.0,2.7906121709196414,True,False,False,False,CAGR-alone,-0.011721771476371323,0.0878799243717277,0.0061332017049196,0.08092668139061865,0.005874506174254224
0.10002413292367685,1.2259531303054336,-0.13579187152065186,1.2530147192483065,1.2052300452447955,0.10962224594631986,1.3009179982003691,-0.1357918715206523,U56,0,0.85,0.0,2.004329171730114,False,False,False,True,CAGR-alone,-0.005947294976712092,0.06651166882445997,0.011907678204578831,-0.0001241606270918627,-0.01549374937301351
0.1025750477822649,1.2567051070152984,-0.1334621951415632,1.2773112604773451,1.2422452507006243,0.11293610008084887,1.3366082034305249,-0.133462195141564,U56,0,0.85,0.5,2.5776233768078356,False,False,False,True,CAGR-alone,-0.0033963801181240427,0.06884134520354862,0.01445859306316688,0.030627816082772874,-0.013164072993924858
0.1051209862582585,1.2851446548974323,-0.13112942251845539,1.3005520613293688,1.2759413274769582,0.11624340956469426,1.3688531233753185,-0.13112942251845516,U56,0,0.85,1.0,3.1587977403297183,False,False,False,True,CAGR-alone,-0.0008504416421304395,0.07117411782665645,0.017004531539160483,0.05906736396490686,-0.010831300370817032
0.11794463277118994,1.2257620089229675,-0.15878994540852154,1.2532425087633594,1.2046997414121023,0.1293747247195809,1.3004188149455909,-0.15878994540852176,U56,0,1.0,0.0,2.3519482030399166,False,True,True,True,PASS,0.011973204870801002,0.043513594936590294,0.029828178052091925,-0.00031528200955799335,-0.038491823260883185
0.11969398038276369,1.2433628807852402,-0.1573397842665999,1.267204115735615,1.2258190781322562,0.13162752613776685,1.3207958616941022,-0.1573397842666001,U56,0,1.0,0.5,3.0274128119010935,False,True,True,True,PASS,0.01372255248237475,0.04496375607851194,0.03157752566366567,0.017285589852714667,-0.03704166211896154
0.12143787595815914,1.259708870743908,-0.15588863736312042,1.2805779474597538,1.24515887603739,0.13387212385192337,1.3393267581385142,-0.15588863736312064,U56,0,1.0,1.0,3.7136057265827644,False,True,True,True,PASS,0.015466448057770199,0.04641490298199141,0.03332142123906112,0.03363157981138243,-0.035590515215482066
0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.09455896847608769,1.2767122316543114,-0.12054941914043871,U56,10,0.75,0.0,1.7735559161867938,False,False,False,False,CAGR-alone,-0.019782622637251723,0.08175412120467312,0.0,0.0,0.0
0.08870185494254934,1.2360911588981354,-0.11768756657755264,1.2534150342001456,1.2246376978201283,0.09801161242538337,1.3190137445933,-0.11768756657755286,U56,10,0.75,0.5,2.278982329557357,True,False,False,False,CAGR-alone,-0.017269572957839596,0.0846159737675592,0.002513049679412127,0.035041862870560436,0.002861852562886069
0.09120080054794455,1.2674973138616104,-0.11482428333345751,1.2774126163714412,1.2634758277434406,0.10144876453505125,1.3559540817123445,-0.11482428333345729,U56,10,0.75,1.0,2.7906121709196414,True,False,False,False,CAGR-alone,-0.014770627352444388,0.08747925701165432,0.005011995284807336,0.06644801783403542,0.005725135806981196
0.09782212763586107,1.2009993513170916,-0.1360713887722763,1.227880964512674,1.18036402279542,0.1073842370744964,1.2764541008390604,-0.13607138877227642,U56,10,0.85,0.0,2.004329171730114,False,False,False,True,CAGR-alone,-0.00814930026452787,0.06623215157283552,0.011633322372723853,-4.99447104833628e-05,-0.015521969631837607
0.09973729707481116,1.2245287069932158,-0.13382516085210738,1.244610901660104,1.210431242423744,0.11007160406488214,1.305366871699183,-0.1338251608521075,U56,10,0.85,0.5,2.5776233768078356,False,False,False,True,CAGR-alone,-0.006234130825577777,0.06847837949300445,0.013548491811673946,0.02347941096564088,-0.013275741711668676
0.10163628142451553,1.2456970782102978,-0.13157944037608305,1.260161254207429,1.2371850126111066,0.1127401850862666,1.3308370035919472,-0.13157944037608327,U56,10,0.85,1.0,3.1587977403297183,False,False,False,True,CAGR-alone,-0.004335146475873408,0.07072409996902879,0.015447476161378315,0.04464778218272292,-0.011030021235644338
0.1153191786231531,1.200878454109093,-0.15910987917823594,1.2281835794559803,1.179899498461077,0.12670148748914545,1.2760185412281244,-0.15910987917823627,U56,10,1.0,0.0,2.3519482030399166,False,True,True,True,PASS,0.00934775072276417,0.043193661166875896,0.029130373360015893,-0.00017084191848182328,-0.03856046003779723
0.11631015496021524,1.2112746657406002,-0.15775910343770494,1.2346689172678145,1.194029046769307,0.12820478067421437,1.2895897676518138,-0.15775910343770527,U56,10,1.0,0.5,3.0274128119010935,False,True,True,True,PASS,0.010338727059826303,0.04454443690740689,0.030121349697078026,0.010225369713025234,-0.03720968429726623
0.11728188231624981,1.2203298607562898,-0.15641119760775102,1.24044150688583,1.2063211154784936,0.12968500385184667,1.3012568422566932,-0.1564111976077508,U56,10,1.0,1.0,3.7136057265827644,False,True,True,True,PASS,0.011310454415860871,0.045892342737360814,0.031093077053112594,0.019280564728714866,-0.03586177846731231
0.08330351576993,1.1634688271693323,-0.12092630671374727,1.189790934573022,1.1432012948488115,0.09163013641609163,1.2398733886368856,-0.12092630671374771,U56,25,0.75,0.0,1.7735559161867938,False,False,False,False,CAGR-alone,-0.022667912130458934,0.08137723363136457,0.0,0.0,0.0
0.08498685411124463,1.1876256488666703,-0.11817377417641695,1.2040633870996882,1.1767974353233146,0.09426668385443282,1.27201527847897,-0.11817377417641683,U56,25,0.75,0.5,2.278982329557357,True,False,False,False,CAGR-alone,-0.020984573789144312,0.08412976616869489,0.001683338341314622,0.024156821697338016,0.002752532537330321
0.08664281813461527,1.208128237935922,-0.11542517542216835,1.2163784033113374,1.2053397858329518,0.09687305209960417,1.2988896811976118,-0.11542517542216868,U56,25,0.75,1.0,2.7906121709196414,True,False,False,False,CAGR-alone,-0.019328609765773663,0.08687836492294349,0.0033393023646852704,0.044659410766589636,0.00550113129157892
0.09452710157119903,1.1635304097895696,-0.1364905915599638,1.1901393844700148,1.143028805425274,0.10403540783167653,1.239719294662561,-0.13649059155996346,U56,25,0.85,0.0,2.004329171730114,False,False,False,False,CAGR-alone,-0.011444326329189902,0.06581294878514804,0.011223585801269031,6.158262023725491e-05,-0.015564284846216525
0.09549385466860416,1.1761962146996847,-0.13436950542459603,1.195487414726011,1.1626462550236887,0.10578818571365445,1.2584359585333316,-0.13436950542459558,U56,25,0.85,0.5,2.5776233768078356,False,False,False,False,CAGR-alone,-0.010477573231784776,0.0679340349205158,0.012190338898674158,0.012727387530352408,-0.013443198710848758
0.09642900911920438,1.1864177721983984,-0.1322543288691318,1.1994586988586395,1.1789490605088795,0.10750517049997432,1.273703602510626,-0.13225432886913224,U56,25,0.85,1.0,3.1587977403297183,False,False,False,True,CAGR-alone,-0.009542418781184558,0.07004921147598003,0.013125493349274375,0.02294894502906608,-0.011328022155384532
0.11139216023861986,1.1635150250685273,-0.15958968117256067,1.1905543442887252,1.1426631788115953,0.12270310220667491,1.2393793945502616,-0.15958968117256078,U56,25,1.0,0.0,2.3519482030399166,False,True,True,True,PASS,0.005420732338230927,0.04271385917255116,0.02808864446868986,4.619789919502182e-05,-0.038663374458813404
0.11125286865261641,1.1630748640333144,-0.15838794063313688,1.1857936980324926,1.1462803545123772,0.1230893672719815,1.2427120296763572,-0.158387940633137,U56,25,1.0,0.5,3.0274128119010935,False,True,True,True,PASS,0.005281440752227473,0.04391559971197495,0.027949352882686407,-0.0003939631360179163,-0.037461633919389614
0.1110756094344918,1.1611543837433431,-0.15719484980873633,1.180122084081971,1.147963539889036,0.12343218695422675,1.2440432089084956,-0.15719484980873621,U56,25,1.0,1.0,3.7136057265827644,False,True,True,True,PASS,0.0051041815341028585,0.045108690536375506,0.027772093664561792,-0.0023144434259891877,-0.03626854309498906
0.07851114701170414,1.1007438563030478,-0.1215542982343577,1.126595636968293,1.0807131422584972,0.08676558828999292,1.1783814389985978,-0.1215542982343576,U56,50,0.75,0.0,1.7735559161867938,False,False,False,False,CAGR-alone,-0.027460280888684796,0.08074924211075413,0.0,0.0,0.0
