source,commit,commit_iso,claim_csvs,snippet,truth_NONE,relerr_NONE,exact_NONE,truth_DATE_AT,relerr_DATE_AT,exact_DATE_AT,truth_DATE_PARENT,relerr_DATE_PARENT,exact_DATE_PARENT,best_scope,best_relerr
2026-09-07_is-the-CAGR-floor-only-ever-closable-by-the-GROSS-dial_C.result.md,b468b0a1,2026-09-07T20:21:37+00:00,182,"ten failing-bar columns (`fail4b`, `first_fail4b`, `fail4b_10`, …) in 182 CSVs, 172,144 rows. A row is a CAGR-only nea",5027,0.9637955042769047,False,1456,0.875,False,1450,0.8744827586206897,False,DATE_PARENT,0.8744827586206897
2026-09-07_price-the-no-trade-BANDs-DRAWDOWN-TAX-across-the-record_B.result.md,01234197,2026-09-07T17:25:18+00:00,1340,"ruction.  ## [A] The archive census — what the record actually wrote  1,340 committed CSVs. 68 carry a column named exactly `m` al",5027,0.733439427093694,False,1378,0.027576197387518143,False,1373,0.02403495994173343,False,DATE_PARENT,0.02403495994173343
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.result.md,019145cf,2026-09-07T17:34:27+00:00,1345,"## The audit (the queue's question)  Corpus: 319 committed scripts, 1,345 committed CSVs, 3,291 LEADERBOARD lines. Pre-registere",5027,0.7324447980903123,False,1386,0.02958152958152958,False,1378,0.023947750362844702,False,DATE_PARENT,0.023947750362844702
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.result.md,019145cf,2026-09-07T17:34:27+00:00,130,"sult | |---|---| | CSV dial columns | 135 (file, column) instances in 130 CSVs: SHARE 51 (37.8%), MAB 41 (30.4%), NT 3",5027,0.9741396459120748,False,1386,0.9062049062049062,False,1378,0.9056603773584906,False,DATE_PARENT,0.9056603773584906
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.result.md,019145cf,2026-09-07T17:34:27+00:00,72,"(37.8%), MAB 41 (30.4%), NT 38 (28.1%), OTHER 5 | | the letter `m` | 72 CSVs — SHARE 51 (71%), NT 21 (29%). Two inst",5027,0.985677342351303,False,1386,0.948051948051948,False,1378,0.9477503628447025,False,DATE_PARENT,0.9477503628447025
2026-09-08_back-fill-the-EWall-column-on-panel-ORDERING-claims_C.result.md,e5643167,2026-09-08T19:49:00+00:00,2002,"ked control survive only 46.6%.  ## What was done Every committed CSV (2,002 scanned) was read; 313 files publish a Sharpe fo",5027,0.6017505470459519,False,2010,0.003980099502487562,False,2002,0.0,True,DATE_PARENT,0.0
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_B.result.md,450a2c59,2026-09-08T22:44:08+00:00,2013,"# 1. The census — the record cannot adjudicate its own regime claims  2,013 committed CSVs (1,661,726 rows) scanned. Detector is d",5027,0.5995623632385121,False,2085,0.034532374100719423,False,2077,0.030813673567645642,False,DATE_PARENT,0.030813673567645642
2026-09-08_does-a-pre-registered-arm-beat-its-own-IS-chooser-generally_C.result.md,49175931,2026-09-08T17:01:17+00:00,1876,"s ladder at all.  ## Part B — the record, re-read (201 instances from 1,876 committed CSVs)  Tiers: 201 instances, 1,405 files car",5027,0.6268151979311717,False,1934,0.02998965873836608,False,1928,0.026970954356846474,False,DATE_PARENT,0.026970954356846474
2026-09-08_does-the-MATCHED-margin-hold-off-the-Sharpe-statistic_cloud.result.md,a9312489,2026-09-08T14:55:12+00:00,1829,"corpus size.  ## 2. The answer — where the identity breaks (archive, 1,829 CSVs scanned)  MATCHED as an argmax reader,",5027,0.63616471056296,False,1886,0.030222693531283137,False,1880,0.027127659574468086,False,DATE_PARENT,0.027127659574468086
2026-09-08_does-the-matched-gross-control-belong-on-every-published-DIAL-not-just-count_C.result.md,38a31c91,2026-09-08T21:58:59+00:00,2000,"adjudicated from their own artefacts at all.  ## 1. Q1 — the census (2,000 committed CSVs, 191 files admitted, every rejection lo",5027,0.6021483986473045,False,2054,0.02629016553067186,False,2049,0.023914104441190825,False,DATE_PARENT,0.023914104441190825
2026-09-08_ewall-beside-every-panel-claim_cloud.result.md,c72ac069,2026-09-08T19:21:33+00:00,1984,"ro should not be read as signed.  ## Coverage limit, stated up front  1,984 committed CSVs scanned → 683 carry a panel column and",5027,0.6053312114581261,False,2002,0.008991008991008992,False,1995,0.005513784461152882,False,DATE_PARENT,0.005513784461152882
2026-09-08_how-many-published-count-dials-are-gross-dials_B.result.md,03bad11c,2026-09-08T20:40:53+00:00,1969,"published count findings are gross-ladder points  Mechanical scan of 1,969 committed CSVs with idea 242's published filter verbat",5027,0.6083150984682714,False,2035,0.032432432432432434,False,2027,0.028613714849531326,False,DATE_PARENT,0.028613714849531326
2026-09-08_how-many-published-count-dials-are-gross-dials_B.result.md,03bad11c,2026-09-08T20:40:53+00:00,1969,"-|---|---| | census unit | 424 committed scripts, regex over source | 1,969 committed CSVs → 694 cells / 232 sweeps over 69 files",5027,0.6083150984682714,False,2035,0.032432432432432434,False,2027,0.028613714849531326,False,DATE_PARENT,0.028613714849531326
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.result.md,d662e63d,2026-09-08T23:26:54+00:00,2044,"both outputs of ONE parent script. No KEEP.  ## PART A — the census (2,044 committed CSVs, 1,684,512 published rows) * EXPLICIT p",5027,0.5933956634175452,False,2106,0.029439696106362774,False,2099,0.026202953787517864,False,DATE_PARENT,0.026202953787517864
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.result.md,4b2b7e03,2026-09-08T15:37:37+00:00,1849,"gmax) is printed as a ceiling, never as a comparand.  Corpus. PART A: 1,849 committed CSVs scanned, 59 usable, 5,214 cells, 12,539",5027,0.632186194549433,False,1905,0.029396325459317585,False,1899,0.02632964718272775,False,DATE_PARENT,0.02632964718272775
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.result.md,9b7244e9,2026-09-08T15:04:04+00:00,1844,"racle is reported as a ceiling, never as a comparand choice.  Corpus: 1,844 CSVs scanned, 58 usable, 5,202 cells, 12,455",5027,0.6331808235528148,False,1892,0.02536997885835095,False,1886,0.022269353128313893,False,DATE_PARENT,0.022269353128313893
2026-09-08_is-the-BASE-BOOK-the-only-thing-passing-4b-in-the-overlay-corpus_cloud.result.md,718ed623,2026-09-08T09:29:18+00:00,1664,". It fails 4a.  ## LEG A — archival census over the committed record  1,664 CSVs scanned; 361 carry a 4b pass column; 28",5027,0.6689874676745574,False,1721,0.03312027890761186,False,1714,0.029171528588098017,False,DATE_PARENT,0.029171528588098017
2026-09-08_is-the-DD-CAP-the-only-thing-4b-ever-tests-on-a-ranked-book_cloud.result.md,35e7b5af,2026-09-08T20:04:35+00:00,2002,"# PART A — census of the committed record (read, never re-simulated)  2,002 committed CSVs scanned (this run's own outputs exclude",5027,0.6017505470459519,False,2018,0.007928642220019821,False,2010,0.003980099502487562,False,DATE_PARENT,0.003980099502487562
2026-09-08_label-the-337-undecidable-count-cells-from-the-AST_cloud.result.md,caf63497,2026-09-08T22:01:36+00:00,1596,"duces exactly, before the AST is used at all  The record has grown by 1,596 CSVs since idea 244 ran this morning, so the",5027,0.682514422120549,False,2062,0.2259941804073715,False,2054,0.22297955209347614,False,DATE_PARENT,0.22297955209347614
2026-09-08_price-ORACLE-OOS-as-the-headroom-column-beside-every-selector-kill_C.result.md,f61bb2d0,2026-09-08T09:18:36+00:00,1664,"over identity) 0.000e+00 on all three panels.  ## C1 — the back-fill (1,664 committed CSVs, this run's own output excluded)  Tiers",5027,0.6689874676745574,False,1708,0.02576112412177986,False,1702,0.022326674500587545,False,DATE_PARENT,0.022326674500587545
2026-09-08_publish-ROOM-beside-every-abstention-and-chooser-result_C.result.md,76c73a52,2026-09-08T22:43:03+00:00,2018,".00490.  ## B. The published-verdict census — how many verdicts flip  2,018 committed CSVs re-read (this run's own artefacts exclu",5027,0.5985677342351303,False,2077,0.028406355320173327,False,2067,0.02370585389453314,False,DATE_PARENT,0.02370585389453314
2026-09-08_re-read-single-rung-argmaxes-on-V1C-shaped-books_B.result.md,458e8a03,2026-09-08T15:31:02+00:00,1892,"both are reported, neither selected.  ## Part A — the census (exact, 1,892 committed CSVs) 1,123 carry a Sharpe-like objective; 5",5027,0.6236323851203501,False,1899,0.003686150605581885,False,1892,0.0,True,DATE_PARENT,0.0
2026-09-08_the-013-margin-rule_cloud.result.md,86cf9ba6,2026-09-08T18:12:53+00:00,1909,"published argmaxes over 92 committed files Mechanical, not by prose: 1,909 committed CSVs scanned; rejected 1,238 (no `OOS_Sharpe",5027,0.6202506465088522,False,1962,0.027013251783893986,False,1955,0.023529411764705882,False,DATE_PARENT,0.023529411764705882
2026-09-08_the-mid-tercile-band_cloud.result.md,76c69e33,2026-09-08T18:52:48+00:00,1916,"diff 0.000e+00 | | G3 fresh re-harvest of the whole committed record (1,916 CSVs) | 93 admitted, 11,560 census rows, 1,2",5027,0.6188581659041178,False,1984,0.034274193548387094,False,1978,0.03134479271991911,False,DATE_PARENT,0.03134479271991911
2026-09-08_the-one-corner-three-books-audit_C.result.md,7a58b17f,2026-09-08T14:44:32+00:00,874,"not swept.  ## Leg A — the census (committed artefacts, not prose) 1 874 committed CSVs (this run's own 10 artefacts skipped by",5027,0.8261388502088721,False,1880,0.5351063829787234,False,1869,0.5323702514713751,False,DATE_PARENT,0.5323702514713751
2026-09-08_the-pool-mean-as-a-leaderboard-column_B.result.md,c17275e2,2026-09-08T06:03:40+00:00,1592,"k: how many selector claims stand over a negative-expectancy pool? Of 1,592 committed CSVs, only 21 are poolable under the pre-reg",5027,0.6833101253232544,False,1647,0.033394049787492414,False,1636,0.02689486552567237,False,DATE_PARENT,0.02689486552567237
2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.result.md,d4f4af93,2026-09-08T06:06:54+00:00,1592,"s on the back-fill scope: lane B joined > within-file and found 21 of 1,592 committed CSVs poolable (520 cells, 79.6% over a negat",5027,0.6833101253232544,False,1652,0.03631961259079903,False,1647,0.033394049787492414,False,DATE_PARENT,0.033394049787492414
2026-09-09_does-4b-discriminate-ANYTHING-on-gross-scalar-books_cloud.result.md,cd78a756,2026-09-09T18:11:21+00:00,2476,"mple and H1, OOS, CAGR in the OOS window read alone.  ## The census — 2,476 committed CSVs  186 files carry both a `gross` column",5027,0.507459717525363,False,2542,0.025963808025177025,False,2536,0.02365930599369085,False,DATE_PARENT,0.02365930599369085
2026-09-09_does-a-random-sub-panel-pass-4b-because-the-CAGR-floor-moves_B.result.md,a064300f,2026-09-09T00:35:29+00:00,2074,"RT B — the back-fill over the committed record  Corpus, mechanically: 2,074 committed CSVs, 795 carry a 4b column, 248 also carry",5027,0.5874278893972549,False,2131,0.02674800563115908,False,2123,0.023080546396608573,False,DATE_PARENT,0.023080546396608573
2026-09-09_how-many-published-dial-STEPS-in-the-record-are-NO-OPS_cloud.result.md,38d6206e,2026-09-09T23:00:18+00:00,2631,"320's window.  ## Part A — the record-wide census (published numbers, 2,631 committed CSVs) 128 (file, dial-column) pairs carry an",5027,0.47662621842052916,False,2648,0.006419939577039275,False,2642,0.004163512490537472,False,DATE_PARENT,0.004163512490537472
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_B.result.md,1ae9a0a1,2026-09-09T03:16:07+00:00,2162,"## LEG B — the queue's literal ask: the record's own committed grids  2,162 committed CSVs scanned (0 unreadable, 1 skipped over 2",5027,0.5699224189377362,False,2171,0.004145555043758637,False,2166,0.0018467220683287165,False,DATE_PARENT,0.0018467220683287165
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_B2.result.md,e73b5ef6,2026-09-09T03:50:41+00:00,189,ir.  ## Leg A — census over the record (the queue's own instruction)  189 committed CSVs carry `IS_CAGR` + `IS_Sharpe` + `OOS_CA,5027,0.9624030236721702,False,2182,0.9133822181484876,False,2177,0.9131832797427653,False,DATE_PARENT,0.9131832797427653
2026-09-09_is-every-published-CADENCE-verdict-really-a-c_sd-verdict_cloud.result.md,cb6df907,2026-09-09T13:53:05+00:00,2364,"e-16 at 1e-12 |  ## PART A — the census (machine scan, no prose read) 2,364 committed CSVs; 74 carry both a cadence and a Sharpe c",5027,0.529739407201114,False,2426,0.025556471558120363,False,2422,0.023947151114781174,False,DATE_PARENT,0.023947151114781174
2026-09-09_price-the-DRAWDOWN-PATH-artefact-class_B.result.md,5dda925c,2026-09-09T21:22:45+00:00,259,"====================   112,266 paired (book MaxDD, SPY MaxDD) rows in 259 committed CSVs (259 distinct files)   published 4b DD-",5027,0.948478217624826,False,2611,0.900804289544236,False,2606,0.9006139677666922,False,DATE_PARENT,0.9006139677666922
2026-09-09_publish-BOTH-beside-every-SELECTION-LEVEL-TIMING-split_cloud.result.md,705e4054,2026-09-09T17:02:47+00:00,2429,"files publishes BOTH.  ## What was audited  A mechanical scan of all 2,429 committed CSVs in `research/backtests` for a header ca",5027,0.5168092301571514,False,2507,0.031112883925009972,False,2500,0.0284,False,DATE_PARENT,0.0284
2026-09-09_put-DEGREES-OF-FREEDOM-beside-every-within-cell-t_cloud.result.md,4dcedb19,2026-09-09T08:24:45+00:00,113,distribution.  ## (1) CENSUS — what the record publishes beside a t  113 committed CSVs under `research/` carry a t-statistic c,5027,0.9775213845235727,False,2299,0.9508481948673336,False,2293,0.9507195813344963,False,DATE_PARENT,0.9507195813344963
2026-09-09_which-published-residualisations-are-IN-SAMPLE-fits_C.result.md,83749ffe,2026-09-09T06:26:12+00:00,148,"f fold.  What the record calls a ""control"" is usually not a fit. Of 2 148 committed CSVs, 117 carry a control-BOOK column — a ma",5027,0.9705589814999005,False,2249,0.9341929746554024,False,2240,0.9339285714285714,False,DATE_PARENT,0.9339285714285714
2026-09-10_does-a-BASE-RATE-ADJUSTED-4b-change-the-records-KEEP-set_cloud.result.md,11bb4d38,2026-09-10T16:05:10+00:00,294,"is not load-bearing.  ## 4. The restatement — the record's KEEP set  294 committed CSVs yield 34,382 published 4b passes with r",5027,0.9415158146011537,False,3052,0.9036697247706422,False,3047,0.9035116508040696,False,DATE_PARENT,0.9035116508040696
2026-09-10_does-any-published-COLUMN-prescription-survive-its-own-L2-ladder_C.result.md,350c451c,2026-09-10T06:53:14+00:00,836,". L2 is not just *a* published ladder, it is *the* published ladder 2 836 committed CSVs scanned; 1 034 carry a cost-rung column",5027,0.8336980306345733,False,2851,0.7067695545422659,False,2843,0.7059444249032711,False,DATE_PARENT,0.7059444249032711
2026-09-10_does-the-record-quote-a-WINDOW-STAMP-beside-any-metric-it-publishes_C.result.md,9b42a0a1,2026-09-10T22:46:47+00:00,1575,"RESTATEMENT channel.)  ## A1 — the census (the queue's first ask)  Of 1,575 committed CSVs that publish a Sharpe (3,101 CSVs scann",5027,0.6866918639347523,False,3191,0.5064243183954873,False,3186,0.5056497175141242,False,DATE_PARENT,0.5056497175141242
2026-09-10_does-the-record-quote-a-WINDOW-STAMP-beside-any-metric-it-publishes_C.result.md,9b42a0a1,2026-09-10T22:46:47+00:00,3101,"he queue's first ask)  Of 1,575 committed CSVs that publish a Sharpe (3,101 CSVs scanned; this run's own artefacts exclu",5027,0.38313109210264573,False,3191,0.02820432466311501,False,3186,0.026679221594475833,False,DATE_PARENT,0.026679221594475833
2026-09-10_is-FLIP1-already-dead-at-10-bps_C.result.md,676d060c,2026-09-10T10:46:03+00:00,2919,"icts the MIXED leg does.  ## Part B — the census the queue asked for  2,919 committed CSVs read; 525 carry a 4b verdict column; 14",5027,0.419335587825741,False,2928,0.0030737704918032786,False,2919,0.0,True,DATE_PARENT,0.0
2026-09-10_is-FLIP1-already-dead-at-10-bps_cloud.result.md,03da1aca,2026-09-10T11:02:32+00:00,2919,"swept dial (detection rule and per-file outcome in `.inventory.csv`; 2,919 CSVs scanned in 468 s).  | rung | blocks | p",5027,0.419335587825741,False,2935,0.00545144804088586,False,2928,0.0030737704918032786,False,DATE_PARENT,0.0030737704918032786
2026-09-10_is-FLIP1-already-dead-at-10-bps_cloud.result.md,03da1aca,2026-09-10T11:02:32+00:00,302,ch published fragility claims can even be located on the cost ladder  302 committed CSVs publish at least one fragility-family c,5027,0.939924408195743,False,2935,0.8971039182282794,False,2928,0.8968579234972678,False,DATE_PARENT,0.8968579234972678
2026-09-10_is-FLIP1-already-dead-at-10-bps_cloud.result.md,03da1aca,2026-09-10T11:02:32+00:00,2919,"it is a sample count far more often than the holdings dial.   208 of 2,919 CSVs qualify; the other 2,711 either publish",5027,0.419335587825741,False,2935,0.00545144804088586,False,2928,0.0030737704918032786,False,DATE_PARENT,0.0030737704918032786
2026-09-10_is-regret-the-only-column-whose-VALUES-its-source-does-not-contain_cloud.result.md,7f5999d4,2026-09-10T23:12:04+00:00,147,"ns, and the fix is in the committed script).  ---  ## THE POPULATION  147 committed CSVs carry a column whose name contains `reg",5027,0.9707579073005769,False,3198,0.9540337711069419,False,3191,0.9539329363835788,False,DATE_PARENT,0.9539329363835788
2026-09-10_is-the--0.014-Sharpe-cost-of-choosing-on-CAGR-a-record-wide-constant_B.result.md,2cc75528,2026-09-10T21:37:05+00:00,3142,"s (the corpus is append-only, so this is reproduction, not equality): 3,142 CSVs scanned in 167 s (0 unreadable, 2 over",5027,0.37497513427491547,False,3161,0.0060107560898449855,False,3155,0.004120443740095087,False,DATE_PARENT,0.004120443740095087
2026-09-10_is-the-RE-PRICEABLE-set-empty-on-every-published-COLUMN-prescription_C.result.md,bb98865a,2026-09-10T05:43:24+00:00,811,"## H1 — THE CENSUS.  613 generalises to 4 of 5, and dies on the 5th 2 811 committed CSVs scanned (this run's own artefacts exclu",5027,0.838671175651482,False,2823,0.7127169677647892,False,2817,0.7121050763223287,False,DATE_PARENT,0.7121050763223287
2026-09-10_price-the-rf-CONSISTENCY-fix-as-a-PROTOCOL-amendment_cloud.result.md,bcf88081,2026-09-10T09:53:35+00:00,2905,"RECORD corpus, first-order (327,971 rows across 461 committed files)  2,905 committed CSVs scanned in 24 s; 461 publish (Sharpe, C",5027,0.42212054903520985,False,2915,0.003430531732418525,False,2912,0.002403846153846154,False,DATE_PARENT,0.002403846153846154
2026-09-10_price-the-rf-CONSISTENCY-fix-as-a-PROTOCOL-amendment_cloud.result.md,bcf88081,2026-09-10T09:53:35+00:00,2905,"ing it. 4. A third of the record cannot be re-priced at all: 2,435 of 2,905 committed CSVs do not    publish a gross column beside",5027,0.42212054903520985,False,2915,0.003430531732418525,False,2912,0.002403846153846154,False,DATE_PARENT,0.002403846153846154
2026-09-10_publish-DRAG-not-TURNOVER-beside-every-window-width-claim_cloud.result.md,752b23ac,2026-09-10T04:06:51+00:00,768,"e premise is confirmed, and it is worse than ""how many change rank"" 2 768 committed CSVs scanned (this run's own artefacts exclu",5027,0.847224985080565,False,2781,0.7238403451995685,False,2776,0.723342939481268,False,DATE_PARENT,0.723342939481268
2026-09-10_publish-p-and-n-beside-every-WIDE-flag-in-the-record_cloud.result.md,4bbd3e91,2026-09-10T23:45:18+00:00,3155,"is reported in the console for what it is; see §B.  ## A. The census  3,155 committed CSV artefacts and 666 committed prose files",5027,0.3723890988661229,False,3215,0.01866251944012442,False,3208,0.016521197007481298,False,DATE_PARENT,0.016521197007481298
2026-09-10_publish-the-PENALTY-beside-every-residualisation_B.result.md,84d2f3b8,2026-09-10T19:40:33+00:00,74,ry one of the 6 already sweeps lam in-file.  A2 — the literal ask. Of 74 committed CSVs whose columns carry a residualisation s,5027,0.9852794907499502,False,3115,0.9762439807383627,False,3109,0.9761981344483757,False,DATE_PARENT,0.9761981344483757
2026-09-10_publish-the-PENALTY-beside-every-residualisation_cloud.result.md,ac8e0919,2026-09-10T21:15:38+00:00,3111,"## A. The census — the dial is unpublished, and mostly unrecoverable  3,111 committed CSV artefacts scanned. A residualisation is",5027,0.38114183409588226,False,3148,0.011753494282083863,False,3142,0.009866327180140038,False,DATE_PARENT,0.009866327180140038
2026-09-10_publish-the-SIGN-BALANCE-of-every-fitted-SELECTOR-TARGET_C.result.md,47786d83,2026-09-10T18:44:13+00:00,3104,"emise is CONFIRMED and quantified; the flip half is FALSIFIED. Across 3,104 committed CSVs, 721 files carry a paired-difference se",5027,0.38253431470061666,False,3109,0.0016082341588935349,False,3104,0.0,True,DATE_PARENT,0.0
2026-09-10_put-a-ROW-ID-on-every-artefact-that-RE-READS-another-artefact_C.result.md,59625d69,2026-09-10T19:47:06+00:00,3030,"## (1) The population — the record re-reads itself a million times  3,030 committed CSVs scanned against an index of 5,499 uniqu",5027,0.3972548239506664,False,3122,0.029468289557975657,False,3115,0.027287319422150885,False,DATE_PARENT,0.027287319422150885
2026-09-10_state-the-UNIT-on-every-binding-bar-claim-in-the-record_B.result.md,5588ae74,2026-09-10T16:51:49+00:00,96,t only 13 prose claims. Reading the margins directly reaches further: 96 committed CSVs carry a complete five-margin block with,5027,0.9809031231350707,False,3068,0.9687092568448501,False,3058,0.9686069326357096,False,DATE_PARENT,0.9686069326357096
2026-09-11_do-the-record-s-HAND-COPIED-CONSTANT-gates-fail-more-than-its-ARTEFACT-gates_B.result.md,196f9627,2026-09-11T20:28:09+00:00,3732,"typed number does not identify its own source: scanning the record's 3,732 committed CSV artefacts, each constant's rounding cel",5027,0.2576089118758703,False,3732,0.0,True,3725,0.0018791946308724832,False,DATE_AT,0.0
2026-09-11_how-many-of-the-60-rc-0-scripts-SILENTLY-changed-their-own-published-numbers_B.result.md,6e1794f0,2026-09-11T02:35:06+00:00,192,"proxy, which is reported, not hidden. - 228 (script, artefact) pairs: 192 committed CSV/MD artefacts against their mirror twins",5027,0.9618062462701412,False,3287,0.9415880742318223,False,3279,0.9414455626715462,False,DATE_PARENT,0.9414455626715462
2026-09-11_how-much-of-the-record-s-CAND-vs-EWALL-premia-is-EXPOSURE_C.result.md,135d8e1b,2026-09-11T02:42:24+00:00,3197,"rg).  ## (1) PART A — the census: what the record actually publishes  3,197 committed CSVs scanned (this run's own outputs exclude",5027,0.36403421523771634,False,3293,0.02915274825387185,False,3287,0.027380590203833283,False,DATE_PARENT,0.027380590203833283
2026-09-11_price-the-ENGINE-DRIFT-leg-on-every-published-arm-minus-arm-decomposition_B.result.md,9c29ba7c,2026-09-11T16:31:36+00:00,66,"439 0.0101.  ## B. The census — how many published legs are inside it 66 committed CSVs carry a pp/yr leg column; 41,441 publis",5027,0.986870897155361,False,3629,0.981813171672637,False,3622,0.9817780231916069,False,DATE_PARENT,0.9817780231916069
2026-09-11_should-PROTOCOL-rule-3-state-that-the-4a-COMPARAND-runs-on-the-IDEA-S-OWN-PANEL_C.result.md,d79b284e,2026-09-11T12:40:39+00:00,3452,"MEv2 (1,908).  ## CENSUS (`.census.csv`, 1,018 blocks) — G2 coverage  3,452 committed CSVs scanned → 375 qualifying files / 433,94",5027,0.31330813606524766,False,3535,0.02347949080622348,False,3531,0.022373265363919568,False,DATE_PARENT,0.022373265363919568
2026-09-12_how-many-committed-PER-BOOK-COUNTS-in-the-record-disagree-with-their-own-COMMITTED-TABLE_C.result.md,03ba856c,2026-09-12T12:18:35+00:00,4086,"D.  Corpus: 837 committed documents (709 `.result.md`, 128 memos) and 4,086 committed CSVs under `research/backtests/`; 3,952 ""k o",5027,0.1871891784364432,False,4100,0.0034146341463414634,False,4096,0.00244140625,False,DATE_PARENT,0.00244140625
2026-09-15_can-the-BINDING-LEG-of-the-710313-SILENT-4b-FAIL-rows-be-recovered-from-their-own-SCRIPTS_C.result.md,3d4be613,2026-09-15T19:48:32+00:00,692,"their-own-SCRIPTS_C.py` Population: 837,860 committed 4b FAIL rows in 692 CSVs (944 committed 835,403; the +2,457 drif",5027,0.8623433459319674,False,4692,0.8525149190110827,False,4679,0.8521051506732208,False,DATE_PARENT,0.8521051506732208
2026-09-15_normalise-the-record-s-4b-LEG-ALPHABET_cloud.result.md,b01283c9,2026-09-15T19:55:51+00:00,4675,"research/backtests` carries 45 distinct leg-bearing column names over 4,675 committed CSVs. 944's `""fail4b"" in name` filter reache",5027,0.0700218818380744,False,4702,0.0057422373458102935,False,4692,0.0036231884057971015,False,DATE_PARENT,0.0036231884057971015
