panel,constr,tilt,bar,ratio_min,ratio_med,ratio_max,ratio_at_005,ratio_at_053,ratio_at_100,spearman_m_ratio,d_logslope
u56,lit,INV,INC,16.091187127281167,28.627753151391733,4254.471323279751,21.432089540873616,32.11933300427774,4254.471323279751,0.7333333333333332,3.5190472209904264
u56,lit,INV,OVL,1.1947455320765767,1.7206277920913702,2.218455241581059,1.949286747445624,1.8339354982670393,2.197960961063017,-0.22424242424242422,0.03177879401400219
u56,lit,INV,FLAT,6.133475749220407,38.49608691043326,134.8670178664648,134.8670178664648,26.806154694505313,6.133475749220407,-0.9878787878787878,-3.2513627615165315
u56,lit,POS,INC,1.7986246892402993,18.621311630550927,168.99329743622874,3.25090008508695,19.314251653104183,36.216874403578764,0.41818181818181815,1.0451018151566007
u56,lit,POS,OVL,0.18162999869018343,1.174442318287948,2.228633108730107,0.3826153436823932,0.566793536461335,1.393272905882208,0.16363636363636364,0.47831229259277297
u56,lit,POS,FLAT,1.9573645078625468,9.31011057764719,35.281404070930385,12.462365277386533,5.171585620462382,2.762462582769576,-0.5151515151515151,-2.2014275726465047
u56,norm,INV,INC,-101.42709525691339,31.66220177388739,63.03188854726808,30.26826900339429,45.85520617858472,-101.42709525691339,0.23636363636363633,1.2866210040856672
u56,norm,INV,OVL,1.3076677674371917,1.7131798075051297,2.227755737585216,1.951678385001215,1.7935581587833507,2.227755737585216,-0.12727272727272726,0.03705236626395436
u56,norm,INV,FLAT,6.362336781893463,40.67692188423744,137.0268162081243,137.0268162081243,26.57924704834724,6.362336781893463,-0.9878787878787878,-3.2368727956208594
u56,norm,POS,INC,-104.66976855665948,27.985177311945584,223.4678209707567,5.170901522289841,92.62568281969791,60.953043859838566,0.406060606060606,1.5673863507326324
u56,norm,POS,OVL,0.05232367684155544,1.1006854090099334,1.9728220980886189,0.2965135512295148,0.6044928930535518,1.2955775899351947,0.16363636363636364,0.9613161796115126
u56,norm,POS,FLAT,1.3360077047432917,7.942714448808785,31.747107005260176,9.939850305082043,5.640208750730347,2.647698036204904,-0.32121212121212117,-1.7172173266691897
broad,lit,INV,INC,8.976414458213998,13.209967925515901,193.00240600461018,14.41834806988978,16.795626436255514,193.00240600461018,0.709090909090909,2.556999333582312
broad,lit,INV,OVL,1.0714286241966966,1.4009926639137822,1.5820017581496986,1.5006420968655279,1.4741529857455051,1.5820017581496986,0.35757575757575755,0.17349828017106006
broad,lit,INV,FLAT,3.5973152425945454,24.368522323868213,95.7118251292548,95.7118251292548,19.446764500062663,3.5973152425945454,-0.9999999999999999,-3.1384929886327315
broad,lit,POS,INC,5.173296465319906,12.176846612927315,15.724614946074388,11.719101386583144,5.173296465319906,12.338300123232731,0.18787878787878787,0.08936598574048693
broad,lit,POS,OVL,0.4269931493836087,1.1534602227937576,1.913981588914835,1.913981588914835,0.4269931493836087,1.2556047941764168,-0.5393939393939393,-0.5896702552118427
broad,lit,POS,FLAT,2.248848304484685,14.985588229098344,63.69406485026197,63.69406485026197,3.8572227514548363,2.248848304484685,-0.9393939393939393,-3.4182555925035727
broad,norm,INV,INC,-1182.3277524595205,12.513459477617005,78.42483542710515,16.087860171749437,18.0278036402775,-1182.3277524595205,0.1515151515151515,1.9132176338691727
broad,norm,INV,OVL,1.0898825864330786,1.4039388488632953,1.635521056661276,1.5085847327020119,1.477799928190824,1.635521056661276,0.34545454545454546,0.18740718426333647
broad,norm,INV,FLAT,3.741487266678556,24.720123105897773,96.6808760523361,96.6808760523361,19.58342317787265,3.741487266678556,-0.9999999999999999,-3.12274385244439
broad,norm,POS,INC,5.39745443305816,12.72838304825748,15.945744406080056,13.033256554119587,5.39745443305816,12.01567592762473,-0.13939393939393938,-0.028280550395493265
broad,norm,POS,OVL,0.4161775872403373,1.1308838260987644,1.8668774300003825,1.8668774300003825,0.4161775872403373,1.2081699735555833,-0.5393939393939393,-0.579340011386912
broad,norm,POS,FLAT,2.180566017480512,14.67118629327102,62.69881984055714,62.69881984055714,3.784216894586301,2.180566017480512,-0.9393939393939393,-3.408924404188613
small,lit,INV,INC,-252.97198533079043,3.3953873542840856,500.3965003456917,0.5657447959152583,0.5843042130040126,-252.97198533079043,0.17575757575757575,5.372012822147533
small,lit,INV,OVL,0.02728155545429285,0.30396002643006365,1.2654381797870071,0.029816393359392696,0.02728155545429285,0.5322027226316278,0.4424242424242424,1.8764470903881176
small,lit,INV,FLAT,0.3933786704259923,4.089312153410796,28.7019857287536,1.9829341623329722,0.3933786704259923,1.5892338135190531,-0.2727272727272727,-1.2386028800182773
small,lit,POS,INC,0.10315646285605308,2.6957554039817424,8.536840206089419,6.423477216669259,8.536840206089419,1.4641934726924968,0.18787878787878787,0.9181159798190157
small,lit,POS,OVL,0.024496747816284525,0.5307244512716032,1.793796535227565,1.5297780530756016,1.793796535227565,0.33698415475084276,0.09090909090909088,0.6619058069731538
small,lit,POS,FLAT,0.5706235323814646,7.507188986588753,53.651112857864945,53.651112857864945,21.68489351710545,0.9633404075579666,-0.41818181818181815,-1.8081647519324702
small,norm,INV,INC,0.5660626648652735,5.884163368124385,9784.277014943387,0.5660626648652735,0.5842834165957287,9784.277014943387,0.7212121212121211,7.4726468268052235
small,norm,INV,OVL,0.027409139696828535,0.3058550184358657,1.2723152455983417,0.029847169449962855,0.027409139696828535,0.5367726786367413,0.4424242424242424,1.8863043352784687
small,norm,INV,FLAT,0.39524559557602146,4.085558086023067,28.68267230080179,1.984980920994861,0.39524559557602146,1.6028803589063223,-0.2727272727272727,-1.2286991619204048
small,norm,POS,INC,0.10315580180647894,2.7179163604514978,8.658692537786745,6.429043103077172,8.658692537786745,1.4784721303570527,0.18787878787878787,0.9325756936102167
