CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,panel,form,cadence,family,dial,clause,L_H1,L_H2,L_OOS,L_DD,L_CAGR,fail4b,keep4b,keep4a,IS_keep4b,IS_fail4b,dd_gain_pp,cagr_cost_pp,cash_edge_pp,IS_cash_edge_pp
0.013102593316984823,1.1215561066110482,-0.0243365176418332,1.1849751591831612,1.071365667867687,1.1045720704350808,0.012457468834157437,-0.013150701915895291,0.013635289751913637,1.1354653197868676,-0.024336517641832978,0.09736738183876417,U56,EWall,W,CASH,0.1,CASH(0.1),True,True,True,True,False,CAGR,False,False,False,CAGR,20.092234469017033,11.959301328702576,0.0,0.0
0.01967135057916103,1.1217378470989394,-0.03634938738751137,1.1852946598211274,1.0714485343200073,1.1049040511354924,0.018701817838196577,-0.01967639869940696,0.020472149195392086,1.1355332980075414,-0.03634938738751159,0.14426408537521587,U56,EWall,W,CASH,0.15,CASH(0.15),True,True,True,True,False,CAGR,False,False,False,CAGR,18.890947494449218,11.302425602484956,0.0,0.0
0.026251223730487716,1.1219144581237097,-0.048259376670184206,1.185610766708799,1.0715251510978314,1.1052327216533562,0.024956145118450568,-0.026169174650170546,0.027321215434545243,1.1355948292913394,-0.04825937667018365,0.19005861068042346,U56,EWall,W,CASH,0.2,CASH(0.2),True,True,True,True,False,CAGR,False,False,False,CAGR,17.699948566181934,10.644438287352287,0.0,0.0
0.03284181547016041,1.1220860145700016,-0.06006701218166788,1.185923383461829,1.0715957586318787,1.1055580283639814,0.03122012001230101,-0.0326291522112071,0.034182034849930876,1.1356500923838915,-0.0600670121816681,0.23481476526498452,U56,EWall,W,CASH,0.25,CASH(0.25),True,True,True,True,False,CAGR,False,False,False,CAGR,16.519185015033568,9.985379113385019,0.0,0.0
0.03944271161352164,1.1222522346422075,-0.07177284790011773,1.1862322196405926,1.0716600956506395,1.1058796718518753,0.03749339708945487,-0.0390564509009077,0.04105413508917288,1.1356988229253748,-0.07177284790011718,0.27860721929916143,U56,EWall,W,CASH,0.3,CASH(0.3),True,True,True,True,False,CAGR,False,False,False,CAGR,15.348601443188581,9.325289499048894,0.0,0.0
0.04605350986058543,1.122413439798131,-0.08337735393664181,1.1865368612862366,1.0717191160710662,1.1061972687850605,0.04377561863395152,-0.04545121403956309,0.04793707561248395,1.1357418897950304,-0.08337735393664147,0.3214936788638789,U56,EWall,W,CASH,0.35,CASH(0.35),True,True,True,True,False,CAGR,False,False,False,CAGR,14.188150839536174,8.664209674342516,0.0,0.0
0.05267378085355534,1.1225693416985123,-0.09488111035479752,1.186837575558923,1.0717720605934908,1.1065111614553025,0.050066444979059765,-0.05181354653361281,0.05483035137745862,1.1357785194131027,-0.09488111035479774,0.3635523626700505,U56,EWall,W,CASH,0.4,CASH(0.4),True,True,True,True,False,CAGR,False,False,False,CAGR,13.037775197720602,8.002182575045524,0.0,0.0
0.05930311263553456,1.1227202432106593,-0.10628466506897094,1.1871347940919856,1.0718191333249407,1.1068216411908511,0.05636553557789603,-0.058143603123125165,0.061733489774480343,1.1358090274834938,-0.10628466506897116,0.4048394881015084,U56,EWall,W,CASH,0.45,CASH(0.45),True,True,True,True,False,CAGR,False,False,False,CAGR,11.89741972630326,7.3392493968476025,0.0,0.0
0.06594109518834879,1.1228664180943082,-0.1175884987689777,1.1874286869689372,1.0718606969264732,1.107128848873147,0.06267254916832932,-0.06444147805027567,0.0686460222400096,1.1358337925814457,-0.1175884987689777,0.445404310474957,U56,EWall,W,CASH,0.5,CASH(0.5),True,True,True,True,False,CAGR,False,False,False,CAGR,10.767036356302583,6.67545114156618,0.0,0.0
0.07258728148377203,1.1230075517050977,-0.12879313619810795,1.1877188917290054,1.071896489250498,1.1074324010257366,0.06898710764814431,-0.07070732879860198,0.07556744297184759,1.135852557002087,-0.12879313619810806,0.48532558023374445,U56,EWall,W,CASH,0.55,CASH(0.55),True,True,True,True,False,CAGR,False,False,False,CAGR,9.646572613389559,6.010832512023856,0.0,0.0
0.07924120913185861,1.1231432947957338,-0.1398992543797759,1.1880052263424121,1.0719260358267353,1.1077321104749773,0.07530883095403751,-0.07694129554930362,0.08249721958810508,1.1358648510096112,-0.13989925437977613,0.5246905329682011,U56,EWall,W,CASH,0.6,CASH(0.6),True,True,True,True,False,CAGR,False,False,False,CAGR,8.535960795222763,5.345439747215197,0.0,0.0
0.08590245109627914,1.1232740157312933,-0.15090720454932127,1.1882876364912607,1.0719500725576865,1.1080280041195165,0.08163734538895628,-0.08314350105761059,0.08943487904835967,1.1358713097913375,-0.15090720454932094,0.5635485660089021,U56,EWall,W,CASH,0.65,CASH(0.65),True,True,True,True,False,CAGR,False,False,False,CAGR,7.435165778268226,4.679315550773144,0.0,0.0
