panel,cost,chooser,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,v2_CAGR,v2_Sharpe,v2_MaxDD,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,pass4b,pass4a,pool_percentile,pool_mean_OOS_Sharpe,pool_median_OOS_Sharpe
U56,0.0,IS_SHARPE,U56-band0.08-g1.00,0.12163246454187004,1.176821069551332,-0.19037400936037263,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.08810629422168592,1.2257736099375898,-0.12029819641900041,True,True,True,True,True,True,False,0.027777777777777776,1.3403321714078196,1.3011896271519565
U56,0.0,IS_LEGS,U56-band0.08-g1.00,0.12163246454187004,1.176821069551332,-0.19037400936037263,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.08810629422168592,1.2257736099375898,-0.12029819641900041,True,True,True,True,True,True,False,0.027777777777777776,1.3403321714078196,1.3011896271519565
U56,0.0,IS_CAGR,U56-qroll-q0.17-w1008-d0.50,0.1667928733284516,1.37246057737741,-0.15517532588243754,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.08810629422168592,1.2257736099375898,-0.12029819641900041,True,True,True,True,True,True,False,0.5833333333333334,1.3403321714078196,1.3011896271519565
U56,10.0,IS_SHARPE,U56-band0.08-g1.00,0.11989738418987961,1.161541176122481,-0.19050611381992255,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.08617736292500311,1.2007324826082908,-0.12054949323437114,True,True,True,True,True,True,False,0.027777777777777776,1.2784292852179167,1.2765057283095296
U56,10.0,IS_LEGS,U56-band0.08-g1.00,0.11989738418987961,1.161541176122481,-0.19050611381992255,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.08617736292500311,1.2007324826082908,-0.12054949323437114,True,True,True,True,True,True,False,0.027777777777777776,1.2784292852179167,1.2765057283095296
U56,10.0,IS_CAGR,U56-qroll-q0.17-w1008-d0.50,0.15599769651672202,1.2933308155679046,-0.15593611048389855,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.08617736292500311,1.2007324826082908,-0.12054949323437114,True,True,True,True,True,True,False,0.5833333333333334,1.2784292852179167,1.2765057283095296
U56,25.0,IS_SHARPE,U56-band0.08-g1.00,0.11729956966866739,1.1386066702144424,-0.19070424727775315,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.08329015910186599,1.1631323159318776,-0.12092638054158922,True,True,True,True,True,True,False,0.25,1.1851646417544406,1.1880886595988343
U56,25.0,IS_LEGS,U56-band0.08-g1.00,0.11729956966866739,1.1386066702144424,-0.19070424727775315,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.08329015910186599,1.1631323159318776,-0.12092638054158922,True,True,True,True,True,True,False,0.25,1.1851646417544406,1.1880886595988343
U56,25.0,IS_CAGR,U56-qroll-q0.17-w1008-d0.50,0.1399859955306686,1.1742387235913283,-0.15707670734776413,0.15210156343930548,0.8711297579081264,-0.3371725677562022,0.08329015910186599,1.1631323159318776,-0.12092638054158922,True,True,True,True,True,True,False,0.4166666666666667,1.1851646417544406,1.1880886595988343
B136,0.0,IS_SHARPE,B136-qroll-q0.17-w504-d0.50,0.140572353524673,1.2004340699790108,-0.17067696647738595,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.0819517642114449,1.1271042122231456,-0.12211590879264533,True,True,True,True,True,True,False,0.5277777777777778,1.203090198831013,1.1889211419837287
