file,family,raw,m_H1,m_H2,m_OOS,m_DD,m_CAGR
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.197307579849434,-0.03075712774009,-0.017670295686137,0.0651922218284999,-0.0293866188488409
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.8005289342922088,-0.4401767083966373,-0.4354251392718117,0.1147894350941775,-0.0962356463210791
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.5657474070643803,-0.3246405280748986,-0.3105619671407527,0.0821938099995188,-0.0790048190036287
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.3582112160989984,-0.1521454869517607,-0.1476224722011648,0.0737612040371065,-0.054268655423388
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.5372312366431351,-0.2795669079811597,-0.3002838757715071,0.1221161905705298,-0.0815312602350115
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.4534320779505439,-0.2664982797120081,-0.2594333313313592,0.0821938099995184,-0.070741252055698
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.272541623659132,-0.1574208962674068,-0.1482917510013659,0.0737612040371067,-0.0478322357479639
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.5464764722528529,-0.427580856907135,-0.442698220519185,0.0904889078913478,-0.0828448628900908
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.4565181703396381,-0.1504025878213101,-0.1628605623468593,0.0821938099995185,-0.0591485007671131
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.2878303313321854,-0.0557440360269965,-0.0583403504540369,0.0737612040371066,-0.0399287923241353
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.3194436594027464,-0.1224271323651231,-0.1667183165553502,0.0874395433888745,-0.0502364979417802
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.271104876719503,-0.1163123364992976,-0.1368263677110923,0.0821938099995184,-0.0431451251867649
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.2321178755469731,-0.0434676007989647,-0.0487706883073048,0.0737612040371064,-0.0341742521408976
2026-09-04_drawdown-control_C.grid.csv,FULL,H2,-0.197307579849434,-0.5348317484659304,-0.4035774350152133,0.0776716605931926,-0.0651896613284353
2026-09-04_drawdown-control_C.grid.csv,FULL,H2,-0.197307579849434,-0.2560280272706404,-0.1891586845912252,0.0745542431551084,-0.0523430005946861
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.197307579849434,-0.1046592391733354,-0.0784532737535578,0.0714366419890747,-0.0373533298457282
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.197307579849434,-0.0520699753371014,-0.0346983197305792,0.0683188581082487,-0.0321181566237782
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.197307579849434,-0.03075712774009,-0.017670295686137,0.0651922218284999,-0.0293866188488409
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.197307579849434,-0.03075712774009,-0.017670295686137,0.0651922218284999,-0.0293866188488409
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.197307579849434,-0.03075712774009,-0.017670295686137,0.0651922218284999,-0.0293866188488409
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.197307579849434,-0.03075712774009,-0.017670295686137,0.0651922218284999,-0.0293866188488409
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.717726614682102,-0.4768828443197931,-0.4789030177848563,0.1240339934519663,-0.0935172335376035
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.6502736266688929,-0.4022446784660479,-0.4030070688371284,0.0821938099995182,-0.0828110672760536
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.3223005782135888,-0.1419525109135534,-0.1313520045550641,0.0737612040371067,-0.0497907105492288
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.5715507950060941,-0.4679822841205557,-0.5467325030724159,0.116596660463394,-0.0862340957775609
2026-09-04_drawdown-control_C.grid.csv,FULL,H2,-0.3269412951003813,-0.3467765233829184,-0.3238651039190948,0.0821938099995185,-0.0639894949162445
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.2268667992493961,-0.1755523881259261,-0.1553336257792142,0.073761204037107,-0.0447798760636091
2026-09-04_drawdown-control_C.grid.csv,FULL,OOS,-0.5743202355314352,-0.612433511004491,-0.6187287074644138,0.0716333051152081,-0.0889036985606859
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.3605564830152743,-0.2229043140158564,-0.2296930672336217,0.0821938099995184,-0.0560345035475862
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.2619826475653513,-0.0980038665111071,-0.0855267546886808,0.0737612040371066,-0.0394260137318238
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.3194436594027464,-0.2188438543322666,-0.261606224590665,0.0874395433888745,-0.0523298919413721
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.2578148053285557,-0.1142726286058861,-0.1259914132418887,0.0724604087038232,-0.0404624072120429
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.213735234564293,-0.0630336001194457,-0.0532123815315005,0.0734829832466529,-0.0336449077662379
2026-09-04_drawdown-control_C.grid.csv,FULL,H2,-0.197307579849434,-0.5348317484659304,-0.4035774350152133,0.0776716605931926,-0.0651896613284353
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.197307579849434,-0.1763594446529249,-0.1424828723326159,0.0745542431551084,-0.0420119982010114
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.197307579849434,-0.0644091488940319,-0.0442453101578743,0.0714366419890747,-0.0337570582309361
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.197307579849434,-0.0761113525115096,-0.0587835369963165,0.0683188581082487,-0.0326669722773385
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.197307579849434,-0.03075712774009,-0.017670295686137,0.0651922218284999,-0.0293866188488409
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.197307579849434,-0.03075712774009,-0.017670295686137,0.0651922218284999,-0.0293866188488409
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.197307579849434,-0.03075712774009,-0.017670295686137,0.0651922218284999,-0.0293866188488409
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.197307579849434,-0.03075712774009,-0.017670295686137,0.0651922218284999,-0.0293866188488409
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.3157141253389395,-0.1444836848583954,-0.1333554195459004,0.0640256869917642,-0.0420159167562122
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.9097804642167724,-0.3748944810516922,-0.3856512592872345,0.121214227143616,-0.095777814845785
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.665712064727494,-0.39691144554922,-0.3841084007548423,0.0813045547179224,-0.0855559812325361
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.4951146371612209,-0.2716937750790384,-0.2748939171164287,0.0727322205706141,-0.0660600871548369
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.5801705209520189,-0.4822092835339815,-0.4797597923425754,0.1186971149340497,-0.0895827398419941
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.567222663738937,-0.3565872379940047,-0.3477636639394473,0.0813045547179225,-0.0792516655283457
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.3876698717619522,-0.2620341402807863,-0.2514574753431009,0.0727322205706141,-0.0589297658458352
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.6730983422262519,-0.2672249844485029,-0.2920471974891139,0.0927224199042167,-0.0831222289348339
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.5424479794734016,-0.2888918269534031,-0.2988959936601302,0.0813045547179221,-0.0701382149217404
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.392311655023533,-0.178530268547058,-0.1796889393047694,0.072732220570614,-0.0517817822480952
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.4075733600775004,-0.2508412403760728,-0.2921150732992976,0.0927224199042184,-0.0602929097411324
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.3703524633772737,-0.2401875762638436,-0.2591807136863474,0.0813045547179222,-0.0546465137324945
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.3397283470699267,-0.1669663691731762,-0.1709721954282794,0.0727322205706142,-0.046662498551546
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.4386739488455558,-0.2940999888105474,-0.3311889864557763,0.075012531126755,-0.0647626076646905
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.3919394184748973,-0.2866339256552772,-0.3034210986702057,0.0702370025088115,-0.057755491910274
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.350837117354829,-0.1800901571171528,-0.1831981848333328,0.0671401878448834,-0.0478694360683085
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.3157141253389395,-0.1444836848583954,-0.1333554195459004,0.0640256869917642,-0.0420159167562122
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.3157141253389395,-0.1444836848583954,-0.1333554195459004,0.0640256869917642,-0.0420159167562122
2026-09-04_drawdown-control_C.grid.csv,FULL,H1,-0.3157141253389395,-0.1444836848583954,-0.1333554195459004,0.0640256869917642,-0.0420159167562122
