panel,rule,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,A_H1,A_H2,A_DD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR,gap_oos_vs_anchor,se_oos,t_oos,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD
U56,C_RESOLVED,0.14683340776354514,1.1209266164566656,-0.21199883460769486,1.261115884359878,1.021160234108703,0.13775057879451813,1.1598535452599463,-0.12628718511110537,0.15436182681494293,1.1006102332069347,-0.21199883460769497,True,False,False,True,True,True,False,True,True,False,True,-0.013095238457299763,0.01600536403567107,-0.8181781075465996,0.8684062229066973,0.15150873781069918,-0.33717235283398317,1.2714387324337506,0.09415798496154681,-0.12054948821512845
U56,C_ALWAYS,0.16111127278503523,1.1647061179637903,-0.21305313633624912,1.328489398887554,1.050775939822314,0.15316876448117167,1.2332014140249241,-0.13440463947347991,0.16768800180743226,1.1266386356466156,-0.213053136336249,True,False,False,True,True,True,False,True,True,False,True,0.01293316398238109,0.03281226179001926,0.39415643045719767,0.8684062229066973,0.15150873781069918,-0.33717235283398317,1.2714387324337506,0.09415798496154681,-0.12054948821512845
U56,C_ANCHOR,0.1345658719260472,1.1120876782498523,-0.19103674313700303,1.2167799859659554,1.0368927965061414,0.12354470097991777,1.117308065313413,-0.11979823341257223,0.14371598945831376,1.1137054716642345,-0.1910367431370028,False,False,False,True,True,True,True,True,True,True,True,0.0,0.0,,0.8684062229066973,0.15150873781069918,-0.33717235283398317,1.2714387324337506,0.09415798496154681,-0.12054948821512845
B136,C_RESOLVED,0.14642774108522527,1.0346573440017965,-0.22042602965055202,1.3587834556652598,0.7856463620476704,0.16189509253508572,1.2368059512960916,-0.12666107845595354,0.13383914604240998,0.9010147915614468,-0.22042602965055214,True,False,False,True,False,True,False,True,True,False,True,-0.006256494795848111,0.0038627401115030337,-1.6197037893428563,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,0.07884939392053303,-0.12240985403190019
B136,C_ALWAYS,0.16694423488765264,1.0792091714532168,-0.24118960719848315,1.4147448974830534,0.8244353355714543,0.18680968683893973,1.3065675496105145,-0.1362230422938212,0.15082733804637716,0.929947011910786,-0.24118960719848304,True,False,False,True,False,True,False,True,True,False,True,0.022675725553491066,0.029866088346264773,0.7592465839714502,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,0.07884939392053303,-0.12240985403190019
B136,C_ANCHOR,0.1381796496531713,1.0362674085563552,-0.20755657151466367,1.3545312597681374,0.790782623920647,0.15174434546435833,1.2307310018986723,-0.12064532941229167,0.12712392733577893,0.9072712863572949,-0.20755657151466378,True,False,False,True,False,True,False,True,True,False,True,0.0,0.0,,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,0.07884939392053303,-0.12240985403190019
SMALL,C_RESOLVED,0.07134183562591989,0.5234951791601256,-0.30794335741312406,0.7346983578111397,0.37257163869654125,0.09035540737390968,0.6965407292904195,-0.2144332899606307,0.059783973260625345,0.43640905785506173,-0.3079433574131243,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,,0.8767140742030719,0.15331699963496637,-0.33717235283398317,0.5600309396391431,0.03752405311624618,-0.13891550841156985
SMALL,C_ALWAYS,0.08654810243265665,0.5806607100277611,-0.33734883852450415,0.8380473111868356,0.3944262286717043,0.11981308705176374,0.8346694017108465,-0.21312954801270312,0.06653179740049797,0.45220522828401205,-0.33734883852450415,True,False,False,False,False,False,False,False,False,False,False,0.015796170428950318,0.04684106612224465,0.33722909695791004,0.8767140742030719,0.15331699963496637,-0.33717235283398317,0.5600309396391431,0.03752405311624618,-0.13891550841156985
SMALL,C_ANCHOR,0.07134183562591989,0.5234951791601256,-0.30794335741312406,0.7346983578111397,0.37257163869654125,0.09035540737390968,0.6965407292904195,-0.2144332899606307,0.059783973260625345,0.43640905785506173,-0.3079433574131243,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,,0.8767140742030719,0.15331699963496637,-0.33717235283398317,0.5600309396391431,0.03752405311624618,-0.13891550841156985
