panel,H,c,cost_bps,cell_CAGR,cell_Sharpe,cell_MaxDD,cell_H1,cell_H2,cell_OOS_CAGR,cell_OOS_Sharpe,cell_OOS_MaxDD,twin_CAGR,twin_Sharpe,twin_MaxDD,twin_H1,twin_H2,twin_OOS_CAGR,twin_OOS_Sharpe,twin_OOS_MaxDD,v2_CAGR,v2_Sharpe,v2_MaxDD,v2_H1,v2_H2,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_H1,spy_H2,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,cell_4a,cell_4b,cell_4b_OOS,twin_4a,twin_4b,twin_4b_OOS,twin_k,twin_cagr_err,twin_feasible,dMaxDD_pp,dSharpe,dMaxDD_OOS_pp,dSharpe_OOS,beats_twin_dd,beats_twin_sharpe,beats_twin_both,leg_H1,leg_H2,leg_OOS,leg_DD,leg_CAGR,mean_gross,turnover_yr,mean_maxw,mean_minw
U56,126,0.0,0.0,0.1613567698256233,1.1749575749058712,-0.19077302894814896,1.2291217550949394,1.1408679236004295,0.17669807670535365,1.206338693672412,-0.19077302894814885,0.1613567698256233,1.1749575749058712,-0.19077302894814896,1.2291217550949394,1.1408679236004295,0.17669807670535365,1.206338693672412,-0.19077302894814885,0.08811645471909801,1.2262151376124748,-0.12029812214763835,1.253143696632187,1.2058501723904613,0.09651574458861623,1.3015119565258784,-0.12029812214763824,0.15138775414341277,0.8852345825189893,-0.33717256724185307,0.9572626953833372,0.8265856669322212,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True,True,False,True,True,1.0,0.0,True,0.0,0.0,0.0,0.0,False,False,False,True,True,True,True,True,0.75,2.871270476565776,0.03826215282526724,0.03826215282526724
U56,126,0.0,5.0,0.1596911528815519,1.1643136164421526,-0.19102434236853894,1.2179067349011692,1.1306080384872959,0.1749646988375837,1.1960110715292684,-0.19102434236853827,0.1596911528815519,1.1643136164421526,-0.19102434236853894,1.2179067349011692,1.1306080384872959,0.1749646988375837,1.1960110715292684,-0.19102434236853827,0.08715221722313515,1.213702415833108,-0.12042377450517217,1.2405377548258616,1.193381638541689,0.09553693392108098,1.289245610395543,-0.12042377450517261,0.15138775414341277,0.8852345825189893,-0.33717256724185307,0.9572626953833372,0.8265856669322212,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True,True,False,True,True,1.0,0.0,True,0.0,0.0,0.0,0.0,False,False,False,True,True,True,True,True,0.75,2.871270476565776,0.03826215282526724,0.03826215282526724
U56,126,0.0,10.0,0.1580277872834881,1.1536630715946208,-0.19127563702223593,1.2066824143589665,1.120343265016094,0.17323373462732872,1.1856780687316728,-0.19127563702223604,0.1580277872834881,1.1536630715946208,-0.19127563702223593,1.2066824143589665,1.120343265016094,0.17323373462732872,1.1856780687316728,-0.19127563702223604,0.08618880526313721,1.2011843288343458,-0.12054941914043871,1.2279260746040757,1.1809080298333707,0.09455896847608769,1.2769738262132813,-0.12054941914043871,0.15138775414341277,0.8852345825189893,-0.33717256724185307,0.9572626953833372,0.8265856669322212,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True,True,False,True,True,1.0,0.0,True,0.0,0.0,0.0,0.0,False,False,False,True,True,True,True,True,0.75,2.871270476565776,0.03826215282526724,0.03826215282526724
U56,126,0.0,25.0,0.15305116985858325,1.121673857904339,-0.19202940839038485,1.1729560994455814,1.0895212284259783,0.16805529215480441,1.1546484453369488,-0.19202940839038518,0.15305116985858325,1.121673857904339,-0.19202940839038485,1.1729560994455814,1.0895212284259783,0.16805529215480441,1.1546484453369488,-0.19202940839038518,0.08330351576993,1.16359963484046,-0.12092630671374727,1.1900585137813016,1.143458396234014,0.09163013641609163,1.2401274350259128,-0.12092630671374771,0.15138775414341277,0.8852345825189893,-0.33717256724185307,0.9572626953833372,0.8265856669322212,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True,True,False,True,True,1.0,0.0,True,0.0,0.0,0.0,0.0,False,False,False,True,True,True,True,True,0.75,2.871270476565776,0.03826215282526724,0.03826215282526724
U56,126,0.0,50.0,0.14480156699273428,1.0682449160286078,-0.19351329027903608,1.1165825083423981,1.0380684864068055,0.15947253176803078,1.1028403961442457,-0.19351329027903563,0.14480156699273428,1.0682449160286078,-0.19351329027903608,1.1165825083423981,1.0380684864068055,0.15947253176803078,1.1028403961442457,-0.19351329027903563,0.07851114701170414,1.1008676118665737,-0.1215542982343577,1.1268490038076524,1.0809561903088565,0.08676558828999292,1.1786228858690755,-0.1215542982343576,0.15138775414341277,0.8852345825189893,-0.33717256724185307,0.9572626953833372,0.8265856669322212,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True,True,False,True,True,1.0,0.0,True,0.0,0.0,0.0,0.0,False,False,False,True,True,True,True,True,0.75,2.871270476565776,0.03826215282526724,0.03826215282526724
U56,126,0.25,0.0,0.15325126255186672,1.1812567944211303,-0.18153656001124818,1.2270860966044668,1.1515799329838776,0.16817713797678202,1.2228396955932928,-0.1815365600112483,0.1532512624713982,1.1748959737832205,-0.18192992352825477,1.2290853375259514,1.1407705929888214,0.16777725703752222,1.2062398488183872,-0.18192992352825454,0.08811645471909801,1.2262151376124748,-0.12029812214763835,1.253143696632187,1.2058501723904613,0.09651574458861623,1.3015119565258784,-0.12029812214763824,0.15138775414341277,0.8852345825189893,-0.33717256724185307,0.9572626953833372,0.8265856669322212,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True,True,False,True,True,0.9504513941551715,8.04685207356215e-11,True,0.03933635170065841,0.00636082063790977,0.039336351700625105,0.016599846774905558,True,True,True,True,True,True,True,True,0.75,3.126239589665446,0.04733166933609902,0.029192636314435454
U56,126,0.25,5.0,0.15145047249416543,1.1689856440973325,-0.18180790801210378,1.2140447361401958,1.1398739859948963,0.16631947816734183,1.2109454324736497,-0.1818079080121039,0.15145047206584494,1.1642281029664314,-0.1819214423203106,1.217848298510248,1.1304847434580194,0.16589053561588307,1.1958869686463531,-0.18192144232031027,0.08715221722313515,1.213702415833108,-0.12042377450517217,1.2405377548258616,1.193381638541689,0.09553693392108098,1.289245610395543,-0.12042377450517261,0.15138775414341277,0.8852345825189893,-0.33717256724185307,0.9572626953833372,0.8265856669322212,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True,True,False,True,True,0.9490556206173208,4.283204901867066e-10,True,0.011353430820681965,0.0047575411309010995,0.011353430820637556,0.015058463827296587,True,True,True,True,True,True,True,True,0.75,3.126239589665446,0.04733166933609902,0.029192636314435454
U56,126,0.25,10.0,0.14965234150723505,1.1567063128911277,-0.18207923416158378,1.2009917207645886,1.1281621017112344,0.16446461878353946,1.199044543781344,-0.182079234161584,0.14965234171661268,1.1535522575067627,-0.181907384701542,1.2066006429840033,1.1201925463454379,0.16400642937988463,1.185527289999133,-0.1819073847015421,0.08618880526313721,1.2011843288343458,-0.12054941914043871,1.2279260746040757,1.1809080298333707,0.09455896847608769,1.2769738262132813,-0.12054941914043871,0.15138775414341277,0.8852345825189893,-0.33717256724185307,0.9572626953833372,0.8265856669322212,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True,True,False,True,True,0.9476321900962916,2.0937762634787305e-10,True,-0.017184946004178414,0.0031540553843649732,-0.017184946004189516,0.013517253782211025,False,True,False,True,True,True,True,True,0.75,3.126239589665446,0.04733166933609902,0.029192636314435454
U56,126,0.25,25.0,0.1442738657993201,1.1198220299122403,-0.1828930815107631,1.1617662890741618,1.0929931250155964,0.1589168031458006,1.1633045380223264,-0.18289308151076344,0.14427386527998376,1.121478316320271,-0.18184660387460794,1.172796007102113,1.0892789206134414,0.15836967209166697,1.1544085871184173,-0.1818466038746076,0.08330351576993,1.16359963484046,-0.12092630671374727,1.1900585137813016,1.143458396234014,0.09163013641609163,1.2401274350259128,-0.12092630671374771,0.15138775414341277,0.8852345825189893,-0.33717256724185307,0.9572626953833372,0.8265856669322212,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True,True,False,True,True,0.9431875026127328,5.19336351700872e-10,True,-0.10464776361551742,-0.0016562864080307271,-0.10464776361558403,0.008895950903909045,False,False,False,True,True,True,True,True,0.75,3.126239589665446,0.04733166933609902,0.029192636314435454
U56,126,0.25,50.0,0.1353625748373779,1.0582107670542285,-0.18424905681583748,1.0961906795519942,1.0342809142893956,0.14972607936929272,1.1036279155530526,-0.18424905681583792,0.13536257531111495,1.0678754153301022,-0.181876743833566,1.1162608883386842,1.0376390713103898,0.1490262382279901,1.1024185635843136,-0.18187674383356578,0.07851114701170414,1.1008676118665737,-0.1215542982343577,1.1268490038076524,1.0809561903088565,0.08676558828999292,1.1786228858690755,-0.1215542982343576,0.15138775414341277,0.8852345825189893,-0.33717256724185307,0.9572626953833372,0.8265856669322212,0.15286966214114894,0.8752553821643039,-0.33717256724185307,False,True,True,False,True,True,0.93514271480056,4.737370495888626e-10,True,-0.2372312982271474,-0.009664648275873766,-0.237231298227214,0.0012093519687390586,False,False,False,True,True,True,True,True,0.75,3.126239589665446,0.04733166933609902,0.029192636314435454
