k,draw,n,arm,g,g_req,at_cap,mid_fallback,iv_lo,iv_hi,CAGR,Sharpe,MaxDD,H1,H2,vol,Sharpe_IS,CAGR_IS,MaxDD_IS,CAGR_OOS,Sharpe_OOS,MaxDD_OOS,IS_margin,IS_pass,IS_fails,OOS_margin,OOS_pass,OOS_fails,full_margin,full_pass4b,f4b,pass4a,f4a
20,0,5,STATIC,0.75,0.8955034947811186,False,False,0.5,0.6,0.13665627783101164,1.0414365493734938,-0.17384674517598853,1.2665151688987473,0.7913730305312221,0.13129878998117572,1.1803941894144525,0.17263890269514626,-0.15242958842840726,0.10779480105916983,0.9125433442277721,-0.17384674517598808,-0.15171431560297047,False,DD,-0.05515121045683639,False,"H1,CAGR",-0.0511486680584577,False,H2,True,-
20,0,5,CEILING,0.8955034947811186,0.8955034947811186,False,False,0.5,0.6,0.16301999290833802,1.0418638365647137,-0.20512330268146728,1.2670260166986667,0.7917710766383586,0.15678768209022662,1.180986413481698,0.20666135123864726,-0.18031164252161314,0.12819637589067434,0.9128238209832675,-0.20512330268146828,-0.3623831311436223,False,DD,-0.055100528744372615,False,"H1,DD",-0.050671413256538254,False,"H2,DD",True,-
20,0,5,MAXMARG,0.5,0.8955034947811186,False,False,0.5,0.6,0.0911414106457753,1.04050407210965,-0.11825614433883025,1.2654513076575375,0.7904773822453848,0.08752288416570315,1.1792054326461767,0.114456906352987,-0.10324125328699896,0.07226819305564702,0.9118351043804512,-0.11825614433883025,0.03599096833802015,True,-,-0.3317973639809902,False,"H1,CAGR",-0.14500156722378685,False,"H2,CAGR",True,-
20,0,5,MIDPOINT,0.55,0.8955034947811186,False,False,0.5,0.6,0.10025859738068532,1.0407092243875626,-0.12956220683813457,1.2656815501508467,0.790676448500912,0.09627660793804502,1.179458846773742,0.12605599137891565,-0.11320867895668763,0.07941509059092544,0.9119984775702625,-0.12956220683813557,0.03598161138990292,True,-,-0.265716069146988,False,"H1,CAGR",-0.05947315248405428,False,"H2,CAGR",True,-
20,0,20,STATIC,0.75,1.802189309764188,False,False,0.9,1.0,0.06624348132477986,0.995958033613239,-0.10677256374747368,1.2535879004588866,0.7212931448157615,0.06664251640921602,1.2114281833192353,0.0875516963627383,-0.09896110381446832,0.04897373473774458,0.7970519163687412,-0.10677256374747313,-0.16393153895007706,False,CAGR,-0.5471814464454829,False,"H1,OOS,CAGR",-0.37856927698372766,False,"H2,OOS,CAGR",True,-
20,0,20,CEILING,1.0,1.802189309764188,True,False,0.9,1.0,0.08817970671302922,0.9953996834287164,-0.1410074466986515,1.2538517189593137,0.720007683968561,0.08888655994000072,1.2117282614424523,0.11717054996344856,-0.1303318561384692,0.06482257311939521,0.7957643387198107,-0.14100744669865084,0.015249820973682998,True,-,-0.4006406912849983,False,"H1,OOS,CAGR",-0.17278533974719829,False,"H2,OOS,CAGR",True,-
20,0,20,MAXMARG,1.0,1.802189309764188,True,False,0.9,1.0,0.08817970671302922,0.9953996834287164,-0.1410074466986515,1.2538517189593137,0.720007683968561,0.08888655994000072,1.2117282614424523,0.11717054996344856,-0.1303318561384692,0.06482257311939521,0.7957643387198107,-0.14100744669865084,0.015249820973682998,True,-,-0.4006406912849983,False,"H1,OOS,CAGR",-0.17278533974719829,False,"H2,OOS,CAGR",True,-
20,0,20,MIDPOINT,0.95,1.802189309764188,False,False,0.9,1.0,0.08380191411829352,0.9955241292405262,-0.1342147869884086,1.2538122836122145,0.7202766497256615,0.08443641755092934,1.2116818264683031,0.11123338332617916,-0.12412100108929836,0.06167492084661497,0.7960337180293534,-0.13421478698840827,0.05466026340212785,True,-,-0.4297443599532249,False,"H1,OOS,CAGR",-0.21385345336314474,False,"H2,OOS,CAGR",True,-
20,1,5,STATIC,0.75,0.9493617338143985,False,False,,,0.08741270140820045,0.6713714070593051,-0.2255156000418952,0.7456054846007862,0.605287078442725,0.13932618773989797,0.6638546209000017,0.08411787702134155,-0.21302623164483747,0.09013928465996202,0.677504081681914,-0.22551560004189553,-0.7201950702313609,False,"H1,OOS,DD,CAGR",-0.31512497518510885,False,"H1,H2,OOS,DD,CAGR",-0.27426456496520013,False,"H1,H2,OOS,DD,CAGR",False,"H1,DD"
20,1,5,CEILING,0.9493617338143985,0.9493617338143985,False,False,,,0.10852703175937939,0.6723891579704991,-0.2782218865385164,0.7470153847258252,0.605994635397306,0.17648455916354622,0.6652379478816193,0.10451976032460863,-0.2634318283935192,0.11184496664667631,0.6782382018469074,-0.2782218865385161,-0.990415450664163,False,"H1,OOS,DD,CAGR",-0.37532265513365287,False,"H1,H2,OOS,DD",-0.37532265513365454,False,"H1,H2,OOS,DD",False,"H1,DD"
