panel,book,cadence,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,pass4a,pass4b,cstar,fail4b
U56,N20,W,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,1.167991233806965,False,True,24.658659692434135,-
U56,N20,M,0.1470981966570648,1.2033211073945045,-0.1950684146967384,1.2112294992648482,1.2039610200568436,1.2841125197579404,False,True,,-
U56,N20,Q,0.1345535160510547,1.0190904119610313,-0.27122388205912007,1.095722711844879,0.9752498060509978,1.0635837824164778,False,False,0.0,DD
U56,F085,W,0.11324534146224163,1.0708549060999735,-0.16669620846391076,1.0916743601769328,1.0561839562570556,1.1297473116827648,False,True,16.242992448778473,-
U56,F085,M,0.13106396638965645,1.180412731450694,-0.18840088082608752,1.1993374031257236,1.1696785429676175,1.2361253189934818,False,True,,-
U56,F085,Q,0.12215178910879065,1.053581393922223,-0.24817260548988984,1.1929090458801133,0.9466633643847572,1.0159652176651348,False,False,0.0,DD
U56,BAND12,W,0.1401873835567995,1.2263931316299044,-0.1941939104979462,1.2610791025194314,1.2047616732799709,1.2662268036768585,False,True,,-
U56,BAND12,M,0.1405307239448712,1.2134863704529335,-0.21072149909389581,1.245497653769184,1.1973693987321525,1.2583965532691672,False,False,0.0,DD
U56,BAND12,Q,0.14042576242905613,1.1953430396335345,-0.21147357099168484,1.2395834815726838,1.1705494976954547,1.2297388839000982,False,False,0.0,DD
U56,BRCASH,W,0.1219624827791439,1.1307860642145733,-0.12682680064712404,1.0919900059533718,1.1680738359626637,1.239726318456402,False,True,23.317873302707532,-
U56,BRCASH,M,0.13683449630395783,1.2267734937965893,-0.1348952213686927,1.2234912336981096,1.2311598804157984,1.3232415692887376,False,True,,-
U56,BRCASH,Q,0.13362156954243298,1.0615109920588783,-0.2712238820591202,1.1606027429773726,1.0048339489984293,1.0964696382451349,False,False,0.0,DD
U56,RULESv2,W,0.08660009294734339,1.2056219490390438,-0.12054942313126804,1.225930875264405,1.1908384783945227,1.285072363206482,False,False,0.0,CAGR
U56,RULESv2,M,0.08919603858263958,1.1766852470213391,-0.14381685573204683,1.2116078854824073,1.1491701277232724,1.2327394581889857,False,False,0.0,CAGR
U56,RULESv2,Q,0.08042585538797198,0.9975777832350721,-0.19901606449716525,1.1382285693222272,0.899017466774982,0.9815327254091862,False,False,0.0,CAGR
U56,NF20,W,0.12830426142139628,1.0702290696469048,-0.18308348697878085,1.0762011983339586,1.0720664742616817,1.1368868527305847,False,True,22.603041847124615,-
U56,NF20,M,0.1520076186763193,1.2108337774582476,-0.19506841469673808,1.2004689878508548,1.22749724209868,1.3032881416347786,False,True,,-
U56,NF20,Q,0.1431160544455219,1.0570848436397102,-0.27122388205911996,1.1325130095067883,1.014392287984018,1.0982168849738094,False,False,0.0,DD
U56,EWALL,W,0.13285917866407515,1.125201556198381,-0.2252589051154078,1.192640256855828,1.0719486149777597,1.1357379992068701,False,False,0.0,DD
U56,EWALL,M,0.13278502224574074,1.1332788112342278,-0.22276986406374466,1.1889939570316128,1.0893899475544415,1.1529778425300916,False,False,0.0,DD
U56,EWALL,Q,0.13494706834382897,1.1505929085815774,-0.2179079722019519,1.209864107656896,1.1040882753748247,1.1658085953216484,False,False,0.0,DD
B136,N20,W,0.13086243556020016,0.9569274633118441,-0.20052048331108274,1.124588659762104,0.8113021031479172,0.8919165372280256,False,False,7.679338595100981,H2
B136,N20,M,0.1632241847097844,1.0999138387831955,-0.26104593526574216,1.3284377023105516,0.920692682164769,1.006515564536546,False,False,0.0,DD
B136,N20,Q,0.13794876136395362,0.9195066629826331,-0.2706384728781538,1.27339077453233,0.6541340724795154,0.7549663623138548,False,False,0.0,"H2,DD,OOS"
B136,F085,W,0.11169399224847232,1.0232447122387114,-0.18577165522849148,1.1281683800040518,0.9265086147898393,1.0242146559496534,False,True,14.824849132013831,-
B136,F085,M,0.12148116170959034,1.0576327862052364,-0.22623433426631367,1.1544826024020243,0.9772726930353345,1.0667409117447197,False,False,0.0,DD
B136,F085,Q,0.11511783568066858,0.9882801049622413,-0.263909140332929,1.1675750651759935,0.841711256106992,0.9406312879710028,False,False,0.0,DD
B136,BAND12,W,0.13635096894493914,1.1763888777448155,-0.21738477524607436,1.2946748914387192,1.075910825018102,1.1620514328168383,False,False,0.0,DD
B136,BAND12,M,0.1355182330344411,1.1477694785274037,-0.24409461559130685,1.2472109052572176,1.0677714965038243,1.1519978026099678,False,False,0.0,DD
B136,BAND12,Q,0.1368307376135789,1.1489153855580534,-0.2478938578904385,1.2201455437489086,1.0943531461525011,1.1755552934051567,False,False,0.0,DD
B136,BRCASH,W,0.1119360082951184,0.9127009066804951,-0.1582295379773041,0.9747181038039129,0.8497830971485332,0.9435867353762109,False,True,11.498969401437122,-
B136,BRCASH,M,0.1406609733129165,1.0583328514169354,-0.15020497805924338,1.1994259765536517,0.9220796726167585,1.0267306842805741,False,True,29.54218989237698,-
