panel,n,depth,on_frac,switches_per_yr,turn_per_yr,CAGR_0,Sharpe_0,MaxDD_0,H1_0,H2_0,OOS_Sharpe_0,OOS_CAGR_0,OOS_MaxDD_0,IS_Sharpe_0,keep4b_0,fail4b_0,keep4a_0,fail4a_0,m4b_H1_0,m4b_H2_0,m4b_OOS_0,m4b_DD_0,m4b_CAGR_0,CAGR_10,Sharpe_10,MaxDD_10,H1_10,H2_10,OOS_Sharpe_10,OOS_CAGR_10,OOS_MaxDD_10,IS_Sharpe_10,keep4b_10,fail4b_10,keep4a_10,fail4a_10,m4b_H1_10,m4b_H2_10,m4b_OOS_10,m4b_DD_10,m4b_CAGR_10,CAGR_25,Sharpe_25,MaxDD_25,H1_25,H2_25,OOS_Sharpe_25,OOS_CAGR_25,OOS_MaxDD_25,IS_Sharpe_25,keep4b_25,fail4b_25,keep4a_25,fail4a_25,m4b_H1_25,m4b_H2_25,m4b_OOS_25,m4b_DD_25,m4b_CAGR_25,breakeven_bps,breakeven_first_fail
U56,3,1.0,0.0,0.0,20.75049066008024,0.24404567056736215,1.1333629632691875,-0.25172317193258065,1.115915811469365,1.1557124027160632,1.1486056692411641,0.2645744238075447,-0.25172317193257976,1.1195505979656741,False,DD,False,"H1,H2,DD",0.1592957788656736,0.32169646507362126,0.2665949020588799,-0.04941976023219108,0.13744935566139593,0.218531179006751,1.0360853249411557,-0.2581034625219104,1.0144577492222204,1.0612718596873816,1.0553980365043352,0.23805236009934383,-0.25810346252191085,1.015825592240117,False,DD,False,"H1,H2,DD",0.05783771661852899,0.2272559220449396,0.17338726932205095,-0.05580005082152084,0.11193486410078479,0.18120647197987472,0.8896172918026419,-0.267581548790802,0.8617130270063887,0.9190635897849955,0.9150253530851491,0.1992757374259695,-0.2675815487908024,0.8597078455921736,False,"H1,DD",False,"H1,H2,DD",-0.0949070055973027,0.0850476521425535,0.03301458590286488,-0.06527813709041241,0.0746101570739085,-1,DD
U56,3,0.5,0.07028610047307952,3.29263347600811,20.75049066008024,0.2354231888571927,1.1284790241714566,-0.19872339215667378,1.0697266906481406,1.1852693408128165,1.1762479656116707,0.26400834173875753,-0.19872339215667356,1.0685679929410425,True,,False,"H1,H2,DD",0.1131066580444492,0.35125340317037457,0.29423719842938645,0.0035800195437157845,0.1288268739512265,0.20947521693664828,1.0257681871464897,-0.20553448715105926,0.9609871286149901,1.0869979342264153,1.0794969269400587,0.23732495566734246,-0.2055344871510586,0.956746545266178,False,DD,False,"H1,H2,DD",0.004367096011298699,0.25298199658397336,0.1974861597577745,-0.003231075450669696,0.10287890203068206,0.17154157957479543,0.8711128542153077,-0.21691785987210477,0.7973195743158854,0.9389817664954349,0.9337501212923429,0.19832051081882018,-0.216917859872105,0.7884891464630109,False,"H1,DD",False,"H1,H2,DD",-0.15930045828780603,0.10496582885299288,0.0517393541100587,-0.0146144481717152,0.06494526466882922,5,DD
U56,3,0.25,0.07028610047307952,3.29263347600811,20.75049066008024,0.23072129242223482,1.1171915580659595,-0.19872339215667367,1.0385884295854158,1.19068190123389,1.1813046203884427,0.2632302785981253,-0.1987233921566739,1.0341439012798586,True,,False,"H1,H2,DD",0.08196839698172431,0.3566659635914481,0.29929385320615853,0.0035800195437158955,0.12412497751626861,0.2045679611583855,1.0124442543201302,-0.20553448715105915,0.9267979716937729,1.091246707663497,1.0834805912281926,0.2364772304614109,-0.20553448715105904,0.9189322836345055,False,"H1,DD",False,"H1,H2,DD",-0.02982206090991857,0.2572307700210551,0.2014698240459084,-0.003231075450669585,0.09797164625241928,0.16634565453557548,0.8547089855722889,-0.2169178598721051,0.7585523001080275,0.9414452753484259,0.9360871478736769,0.19737394482330406,-0.21691785987210488,0.7455906342201325,False,"H1,DD",False,"H1,H2,DD",-0.1980677324956639,0.10742933770598395,0.054076380691392645,-0.014614448171715533,0.059749339629609266,5,DD
U56,3,0.0,0.07028610047307952,3.29263347600811,20.75049066008024,0.2257616171677712,1.099779509661535,-0.19872339215667345,1.002310485815854,1.189162990009818,1.179916438979347,0.26212228172268426,-0.19872339215667367,0.9940356426126133,True,,False,"H1,H2,DD",0.045690453212162585,0.355147052367376,0.29790567179706284,0.0035800195437161175,0.119165302261805,0.19941068860136335,0.9935298901963887,-0.20553448715105915,0.8879504291818242,1.0891353680922387,1.0815460620899668,0.2353069508495167,-0.20553448715105893,0.8759807969804713,False,"H1,DD",False,"H1,H2,DD",-0.06866960342186723,0.2551194304497967,0.19953529490768263,-0.003231075450669585,0.09281437369539713,0.16091049877064867,0.8335138498598118,-0.21691785987210477,0.7158512165133905,0.9384017348948223,0.9332925400871462,0.19611493869163432,-0.216917859872105,0.6983785566012422,False,"H1,DD",False,"H1,H2,DD",-0.24076881609030099,0.10438579725238029,0.05128177290486202,-0.0146144481717152,0.05431418386468245,3,H1
U56,5,1.0,0.0,0.0,17.622472324997478,0.1859006414584794,1.0493481848058681,-0.20506681347799194,1.0077982033052708,1.091098289317228,1.0873696157155603,0.20559738346989787,-0.20506681347799272,1.002152620630552,False,DD,False,"H1,H2,DD",0.05117817070157937,0.2570823516747861,0.20535884853327613,-0.00276340177760237,0.07930432655251318,0.1652061649746528,0.9503303963383655,-0.21579779850239666,0.8991069960523864,0.9996213026177087,0.9938232266964573,0.18450685681430068,-0.2157977985023969,0.8949508934883168,False,"H1,DD",False,"H1,H2,DD",-0.05751303655130502,0.16560536497526668,0.11181245951417307,-0.013494386802007097,0.058609850068686575,0.13482093261794037,0.8013544631759973,-0.23163358355894437,0.7356072889566833,0.8619727590871559,0.8530615662039829,0.15354182147703677,-0.23163358355894426,0.733694470657326,False,"H1,OOS,DD",False,"H1,H2,DD",-0.22101274364700818,0.027956821444713897,-0.028949200978301337,-0.0293301718585548,0.028224617711974154,-1,DD
U56,5,0.5,0.07028610047307952,3.29263347600811,17.622472324997478,0.18118518183567467,1.0535519974336998,-0.1699736762448214,0.9822824299003741,1.120433276687657,1.1150540616803921,0.20567850032255364,-0.16096531479347698,0.9736784670235947,True,,False,"H1,H2,DD",0.025662397296682626,0.28641733904521505,0.2330432944981079,0.032329735455568165,0.07458886692970845,0.15984579252989595,0.9478603076012064,-0.17811548619400874,0.8648295768050198,1.0240388852031297,1.0168341128847993,0.18416271663140238,-0.16230672362502585,0.8569316531161629,False,H1,False,"H1,H2,DD",-0.09179045579867162,0.19002294756068772,0.13482334570251508,0.024187925506380825,0.05324947762392973,0.1285386809424911,0.788816437036826,-0.19552097171747818,0.6881800324613548,0.878930554667508,0.8689815908349638,0.1525879227923519,-0.16767679262797186,0.6813496639814259,False,"H1,OOS",False,"H1,H2,DD",-0.2684400001423366,0.04491461702506605,-0.01302917634732037,0.006782439982911392,0.021942366036524885,2,H1
U56,5,0.25,0.07028610047307952,3.29263347600811,17.622472324997478,0.17855704361980052,1.0475659999575897,-0.16846225233285028,0.9616585620580989,1.1268121857545144,1.1210709825898195,0.20540886748735532,-0.15440998753634072,0.9508881799122415,True,,False,"H1,H2,DD",0.005038529454407414,0.2927962481120724,0.2390602154075353,0.033841159367539286,0.0719607287138343,0.15690195756879044,0.9392064020562921,-0.181280084384833,0.84052231323252,1.0286074290573368,1.0211456287497105,0.18368557060567592,-0.15767170153438503,0.8301055570410022,False,H1,False,"H1,H2,DD",-0.11609771937117142,0.19459149141489485,0.13913486156742627,0.02102332731555656,0.050305642662824224,0.12514347064113873,0.7761255891940737,-0.2001496864343152,0.6583399827939422,0.8807351625180351,0.8706892166622855,0.15181286242164727,-0.16497664790311672,0.6484616530691145,False,"H1,OOS",False,"H1,H2,DD",-0.2982800498097492,0.0467192248755931,-0.011321550519998724,0.00215372526607438,0.018547155735172516,0,H1
U56,5,0.0,0.07028610047307952,3.29263347600811,17.622472324997478,0.17574988646595657,1.035882766056601,-0.1707104966573969,0.9358217505424969,1.127059506947922,1.121332286972105,0.2049327891548085,-0.15440998753634116,0.9224418262502867,False,H1,False,"H1,H2,DD",-0.020798282061194495,0.2930435693054799,0.23932151978982075,0.031592915042992664,0.06915357155999036,0.15378379734959657,0.9253956974800287,-0.18452999733592512,0.8115839311254156,1.0275505899731405,1.0201891860698997,0.1830055133874715,-0.15767170153438548,0.7982531111650683,False,H1,False,"H1,H2,DD",-0.14503610147827584,0.19353465233069855,0.1381784188876155,0.017773414364464446,0.04718748244363036,0.12158058346287426,0.7590874133852574,-0.20484439868316906,0.6247427563965262,0.8776721593120839,0.8678592574121082,0.15083971372975635,-0.16727904890506318,0.6114937035678594,False,"H1,OOS,DD",False,"H1,H2,DD",-0.33187727620716523,0.04365622166964189,-0.014151509770175985,-0.0025409869827794918,0.014984268556908042,-1,H1
U56,8,1.0,0.0,0.0,14.95941460325253,0.15498959226764786,1.0285493527922123,-0.16661026659438594,1.02456774241732,1.037811170912511,1.066109231436517,0.17063140514082775,-0.16465814823279412,0.9815624179035674,True,,False,"H1,H2,DD",0.06794770981362863,0.2037952332700691,0.18409846425423282,0.03569314510600363,0.04839327736168164,0.1378550066198312,0.9298866688734043,-0.17918485312461208,0.9175743837545487,0.9456791833374805,0.9740079142392547,0.15349812423115838,-0.16554289281426315,0.8733731286166084,False,H1,False,"H1,H2,DD",-0.039045648849142744,0.1116632456950385,0.09199714705697049,0.023118558575777493,0.03125869171386497,0.1126166372881261,0.7814921920401918,-0.19899171099380064,0.7566346839591344,0.8071177405517236,0.8354836732351529,0.1282555620279877,-0.16686893130671454,0.710650060769262,False,"H1,H2,OOS",False,"H1,H2,DD",-0.19998534864455708,-0.02689819709071839,-0.04652709394713128,0.003311700706588927,0.006020322382159882,6,H1
U56,8,0.5,0.07028610047307952,3.29263347600811,14.95941460325253,0.1514683887029029,1.0343208613606112,-0.17589455805035648,1.0005519419498377,1.0690415115726082,1.0964315851697488,0.17147401624491776,-0.14318997065823347,0.9534799681204682,True,,False,"H1,H2,DD",0.043931909346146214,0.2350255739301662,0.2144208179874646,0.026408853650033093,0.044872073796936696,0.13353582826064025,0.927615359026597,-0.19060556479801027,0.8829217964112123,0.9710116322173026,0.9988144651610033,0.15378244739297253,-0.14442645855605163,0.833623122694685,False,H1,False,"H1,H2,DD",-0.07369823619247917,0.1369956945748606,0.11680369797871903,0.011697846902379294,0.02693951335467404,0.10714691099082785,0.7671005108480824,-0.21345896446156265,0.7060419420233254,0.8235059441146263,0.8519238649786504,0.12773279394233006,-0.1477526844462358,0.6534178795849593,False,"H1,H2,OOS,DD",False,"H1,H2,DD",-0.25057809058036606,-0.010509993527815675,-0.03008690220363386,-0.011155552761173082,0.000550596084861632,3,H1
