panel,ladder,is_stat,ladder_size,pick,anchor,reach,oos_S_pick,oos_S_anchor,d_oos_S,pick_keep4a,pick_keep4b,kind,ladder_set,n_cells,pick_N,pick_H,pick_maxvol,pick_gross,pick_is_anchor,is_S,oos_CAGR_pick,oos_DD_pick,spy_oos_S
U56,GROSS,IS_SHARPE,4.0,0.75,0.75,True,1.1831862943616596,1.1831862943616596,0.0,False,True,WITHIN,,,,,,,,,,,
U56,GROSS,IS_CAGR,4.0,0.75,0.75,True,1.1831862943616596,1.1831862943616596,0.0,False,True,WITHIN,,,,,,,,,,,
U56,GROSS,IS_DD,4.0,0.3,0.75,False,1.1810751122539387,1.1831862943616596,-0.002111182107720877,False,False,WITHIN,,,,,,,,,,,
U56,N,IS_SHARPE,6.0,16.0,20.0,False,1.184636873841214,1.1831862943616596,0.0014505794795545146,False,False,WITHIN,,,,,,,,,,,
U56,N,IS_CAGR,6.0,10.0,20.0,False,1.095526853155757,1.1831862943616596,-0.08765944120590263,False,False,WITHIN,,,,,,,,,,,
U56,N,IS_DD,6.0,20.0,20.0,True,1.1831862943616596,1.1831862943616596,0.0,False,True,WITHIN,,,,,,,,,,,
U56,H,IS_SHARPE,6.0,189.0,126.0,False,1.0530445140025766,1.1831862943616596,-0.13014178035908297,False,False,WITHIN,,,,,,,,,,,
U56,H,IS_CAGR,6.0,189.0,126.0,False,1.0530445140025766,1.1831862943616596,-0.13014178035908297,False,False,WITHIN,,,,,,,,,,,
U56,H,IS_DD,6.0,42.0,126.0,False,1.0898384157754941,1.1831862943616596,-0.09334787858616544,False,False,WITHIN,,,,,,,,,,,
U56,MAXVOL,IS_SHARPE,4.0,0.4,0.6,False,1.0725819909555907,1.1831862943616596,-0.11060430340606886,False,False,WITHIN,,,,,,,,,,,
U56,MAXVOL,IS_CAGR,4.0,0.6,0.6,True,1.1831862943616596,1.1831862943616596,0.0,False,True,WITHIN,,,,,,,,,,,
U56,MAXVOL,IS_DD,4.0,0.4,0.6,False,1.0725819909555907,1.1831862943616596,-0.11060430340606886,False,False,WITHIN,,,,,,,,,,,
B135,GROSS,IS_SHARPE,4.0,0.75,0.75,True,1.024015074035567,1.024015074035567,0.0,False,False,WITHIN,,,,,,,,,,,
