uni,book,cost,g,sel,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,v1_OOS_Sharpe,v1_OOS_CAGR,v1_OOS_MaxDD,band,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,beat_spy,beat_v1
broad,cand20,10.0,0.75,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,3.0,0.12633963286998462,0.9003430928567829,-0.20052048331108308,True,False,True,True
broad,cand20,10.0,0.75,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.0,0.12486792010130898,0.8919165372280256,-0.2005204833110832,True,False,True,True
broad,cand20,10.0,0.85,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.0,0.14107532774677112,0.8926523525642458,-0.22542262442713812,False,False,True,True
broad,cand20,10.0,0.85,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,,,,,False,False,False,False
broad,cand20,10.0,0.85,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,3.0,0.14277199959496856,0.9011171384022785,-0.2254226244271379,False,False,True,True
broad,cand20,10.0,0.85,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.0,0.14107532774677112,0.8926523525642458,-0.22542262442713812,False,False,True,True
broad,cand20,10.0,1.0,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.0,0.16501346915396353,0.8941107130634909,-0.26198457049262824,False,False,True,True
broad,cand20,10.0,1.0,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,,,,,False,False,False,False
broad,cand20,10.0,1.0,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,3.0,0.16705966733935518,0.9026397249630147,-0.26198457049262824,False,False,True,True
broad,cand20,10.0,1.0,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.0,0.16501346915396353,0.8941107130634909,-0.26198457049262824,False,False,True,True
broad,cand20,25.0,0.55,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.0,0.07510020385235672,0.7412622207288562,-0.1502457632839802,True,False,False,True
broad,cand20,25.0,0.55,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,,,,,False,False,False,False
broad,cand20,25.0,0.55,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,3.0,0.07620449826350129,0.7504517311910892,-0.1502457632839801,True,False,False,True
broad,cand20,25.0,0.55,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.0,0.07510020385235672,0.7412622207288562,-0.1502457632839802,True,False,False,True
broad,cand20,25.0,0.65,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.0,0.08823685724022368,0.7423600030516654,-0.1761176683054606,True,False,False,True
broad,cand20,25.0,0.65,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,,,,,False,False,False,False
broad,cand20,25.0,0.65,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,3.0,0.08956185075216783,0.7515910188006272,-0.17611766830546116,True,False,False,True
broad,cand20,25.0,0.65,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.0,0.08823685724022368,0.7423600030516654,-0.1761176683054606,True,False,False,True
broad,cand20,25.0,0.75,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.0,0.10117263278720867,0.7433679864583754,-0.20155317029654196,True,False,False,True
broad,cand20,25.0,0.75,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,,,,,False,False,False,False
broad,cand20,25.0,0.75,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,3.0,0.10272417196104056,0.7526395658594037,-0.20155317029654207,True,False,False,True
broad,cand20,25.0,0.75,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.0,0.10117263278720867,0.7433679864583754,-0.20155317029654196,True,False,False,True
broad,cand20,25.0,0.85,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.0,0.1138876991941189,0.7442726134960743,-0.226557337874846,True,False,False,True
broad,cand20,25.0,0.85,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,,,,,False,False,False,False
broad,cand20,25.0,0.85,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,3.0,0.11567162343576576,0.7535846420227565,-0.2265573378748461,True,False,False,True
broad,cand20,25.0,0.85,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.0,0.1138876991941189,0.7442726134960743,-0.226557337874846,True,False,False,True
broad,cand20,25.0,1.0,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.0,0.1324101467782306,0.7456229399738413,-0.26326591267318966,True,False,False,True
broad,cand20,25.0,1.0,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,,,,,False,False,False,False
broad,cand20,25.0,1.0,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,3.0,0.13455255297378965,0.7550022346824056,-0.26326591267318955,True,False,False,True
broad,cand20,25.0,1.0,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.0,0.1324101467782306,0.7456229399738413,-0.26326591267318966,True,False,False,True
broad,ew-all,10.0,0.55,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,8.0,0.08399884218739917,1.0593621389023382,-0.1405242065048239,True,False,True,True
broad,ew-all,10.0,0.55,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,,,,,False,False,False,False
broad,ew-all,10.0,0.55,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,3.0,0.0817938657459314,1.0721509718645499,-0.12442520583209793,True,False,True,True
broad,ew-all,10.0,0.55,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.0,0.07765288664171299,1.0193366775159172,-0.13190423977075116,True,False,True,True
broad,ew-all,10.0,0.65,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,8.0,0.09929948465756588,1.058834009090781,-0.1646132548371273,True,False,True,True
broad,ew-all,10.0,0.65,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,,,,,False,False,False,False
broad,ew-all,10.0,0.65,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,3.0,0.09672297751372505,1.0717983852968123,-0.1463296862171266,True,False,True,True
broad,ew-all,10.0,0.65,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.0,0.09175482014512415,1.0189493523463018,-0.15458748035290837,True,False,True,True
broad,ew-all,10.0,0.75,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,8.0,0.11458985538748756,1.0582730734211432,-0.18826176644102088,True,True,True,True
broad,ew-all,10.0,0.75,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,8.0,0.11458985538748756,1.0582730734211432,-0.18826176644102088,True,True,True,True
broad,ew-all,10.0,0.75,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,3.0,0.11165427986648924,1.0714227979740436,-0.1680087448576556,True,True,True,True
broad,ew-all,10.0,0.75,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.0,0.10583657394304091,1.0185476662771331,-0.17687931105226462,True,True,True,True
broad,ew-all,10.0,0.85,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,8.0,0.12986192993454537,1.0576789452205302,-0.21147341406269227,True,False,True,True
broad,ew-all,10.0,0.85,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,8.0,0.12986192993454537,1.0576789452205302,-0.21147341406269227,True,False,True,True
broad,ew-all,10.0,0.85,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,3.0,0.12658128195350948,1.07102430755439,-0.18946059098211876,True,True,True,True
broad,ew-all,10.0,0.85,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.0,0.11989185948737102,1.0181313849960931,-0.19878309272607086,True,True,True,True
broad,ew-all,10.0,1.0,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,8.0,0.1527174200907908,1.056723127997829,-0.24547968353083205,False,False,True,True
broad,ew-all,10.0,1.0,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,,,,,False,False,False,False
broad,ew-all,10.0,1.0,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,3.0,0.14894862463863867,1.0703804143646984,-0.22120838965623435,False,False,True,True
broad,ew-all,10.0,1.0,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.0,0.14091101322947752,1.0174784887003723,-0.23091856505209452,False,False,True,True
broad,ew-all,25.0,0.55,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,8.0,0.07986323791468064,1.010664674805412,-0.14217498647359117,True,False,True,True
broad,ew-all,25.0,0.55,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,,,,,False,False,False,False
broad,ew-all,25.0,0.55,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,3.0,0.07542962842100165,0.994223433734679,-0.1267488939993594,True,False,True,True
broad,ew-all,25.0,0.55,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.0,0.06753907614185994,0.8949744734085869,-0.135977562157937,True,False,True,True
broad,ew-all,25.0,0.65,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,8.0,0.0943741015848567,1.0104669015719814,-0.1665170601946826,True,False,True,True
broad,ew-all,25.0,0.65,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,,,,,False,False,False,False
broad,ew-all,25.0,0.65,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,3.0,0.08913965764293397,0.9943180920840505,-0.1485835669087704,True,False,True,True
broad,ew-all,25.0,0.65,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.0,0.07970192597389358,0.8951668249302626,-0.1592863195224743,True,False,True,True
broad,ew-all,25.0,0.75,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,8.0,0.1088604176921395,1.0102075117861045,-0.19040500509951575,True,True,True,True
broad,ew-all,25.0,0.75,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,8.0,0.1088604176921395,1.0102075117861045,-0.19040500509951575,True,True,True,True
broad,ew-all,25.0,0.75,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,3.0,0.10283190079716031,0.994373268016546,-0.1700484641314357,True,False,True,True
broad,ew-all,25.0,0.75,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.0,0.09181456009217115,0.8953399181114371,-0.18217043484345774,True,False,True,True
broad,ew-all,25.0,0.85,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,8.0,0.12331297279053755,1.0098860968381698,-0.21384294022645833,True,False,True,True
broad,ew-all,25.0,0.85,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,8.0,0.12331297279053755,1.0098860968381698,-0.21384294022645833,True,False,True,True
broad,ew-all,25.0,0.85,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,3.0,0.11649954582546962,0.9943896964664639,-0.1911445120238331,True,True,True,True
broad,ew-all,25.0,0.85,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.0,0.10387104700878957,0.8954936393828433,-0.20463411119803987,True,False,True,True
broad,ew-all,25.0,1.0,SEL-IS,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,8.0,0.14490707486312293,1.0092830744273653,-0.2481647280845629,True,False,True,True
broad,ew-all,25.0,1.0,SEL-4b,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,,,,,False,False,False,False
broad,ew-all,25.0,1.0,PIN3,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,3.0,0.13693831348510455,0.994334799769986,-0.22236249567438182,True,False,True,True
broad,ew-all,25.0,1.0,CTL0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.0,0.12183708269150939,0.8956863196324372,-0.23755055538445569,True,False,True,True
u56,cand20,10.0,0.55,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,8.0,0.10646557955756508,1.165214543303967,-0.13802318233387045,True,False,True,True
u56,cand20,10.0,0.55,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,,,,,False,False,False,False
u56,cand20,10.0,0.55,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,3.0,0.11000328958993544,1.2142000283366607,-0.13373366692899502,True,False,True,True
u56,cand20,10.0,0.55,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.0,0.10489569009617039,1.1675566950444387,-0.13617282902173966,True,False,True,True
u56,cand20,10.0,0.65,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,8.0,0.12608435732996215,1.1654817416267518,-0.161921907662946,False,True,True,True
u56,cand20,10.0,0.65,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,,,,,False,False,False,False
u56,cand20,10.0,0.65,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,3.0,0.13035991286953497,1.2144445127267358,-0.1570000996070734,False,True,True,True
u56,cand20,10.0,0.65,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.0,0.1242241528346606,1.1677947533249988,-0.1598010145300074,False,True,True,True
u56,cand20,10.0,0.75,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,8.0,0.14575630127585026,1.1657045078156991,-0.18545607641420392,False,True,True,True
u56,cand20,10.0,0.75,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,8.0,0.14575630127585026,1.1657045078156991,-0.18545607641420392,False,True,True,True
u56,cand20,10.0,0.75,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,3.0,0.15080033080993038,1.21464571825648,-0.17994445051076358,False,True,True,True
u56,cand20,10.0,0.75,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.0,0.14360571273280298,1.167991233806965,-0.1830834869787813,False,True,True,True
u56,cand20,10.0,0.85,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,8.0,0.16546954731136454,1.165882307684611,-0.20862786639975883,False,False,True,True
u56,cand20,10.0,0.85,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,8.0,0.16546954731136454,1.165882307684611,-0.20862786639975883,False,False,True,True
u56,cand20,10.0,0.85,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,3.0,0.17131275138804392,1.2148000526286984,-0.20256774572016134,False,False,True,True
u56,cand20,10.0,0.85,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.0,0.16302861721470152,1.1681422375153363,-0.20602127401146675,False,False,True,True
u56,cand20,10.0,1.0,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,8.0,0.19511378462332374,1.1667192535347892,-0.24271360700868672,False,False,True,True
u56,cand20,10.0,1.0,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,,,,,False,False,False,False
u56,cand20,10.0,1.0,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,3.0,0.20187720080947025,1.2140857677888823,-0.23590587330420731,False,False,True,True
u56,cand20,10.0,1.0,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.0,0.19223871642133772,1.1689629751730721,-0.23978888764278372,False,False,True,True
u56,cand20,25.0,0.55,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,8.0,0.09626686046445321,1.0628824690608731,-0.13877424175208086,True,False,True,True
u56,cand20,25.0,0.55,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,,,,,False,False,False,False
u56,cand20,25.0,0.55,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,3.0,0.09913755097482668,1.104025343859167,-0.13449442038365345,True,False,True,True
u56,cand20,25.0,0.55,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.0,0.0932883538629301,1.0486756315838666,-0.13720052811363193,True,False,True,True
u56,cand20,25.0,0.65,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,8.0,0.11385632728842232,1.0634118818764478,-0.16278136137963795,False,False,True,True
u56,cand20,25.0,0.65,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,,,,,False,False,False,False
u56,cand20,25.0,0.65,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,3.0,0.11732141672223784,1.104520737201354,-0.15787157581478362,False,False,True,True
u56,cand20,25.0,0.65,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.0,0.11030553598391446,1.0491654485793365,-0.1609815706288017,False,False,True,True
u56,cand20,25.0,0.75,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,8.0,0.13143759750762074,1.0638394354415288,-0.1864160140204295,False,True,True,True
u56,cand20,25.0,0.75,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,,,,,False,False,False,False
u56,cand20,25.0,0.75,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,3.0,0.13552101010540496,1.104918906498644,-0.18091886365915777,False,True,True,True
u56,cand20,25.0,0.75,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.0,0.12730703643605445,1.0495601201126592,-0.18440712200737241,False,False,True,True
u56,cand20,25.0,0.85,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,8.0,0.14899541603638267,1.0641638728171632,-0.2096818052537277,False,False,True,True
u56,cand20,25.0,0.85,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,,,,,False,False,False,False
u56,cand20,25.0,0.85,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,3.0,0.15372047247346732,1.1052109520147078,-0.20363872318417375,False,False,True,True
u56,cand20,25.0,0.85,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.0,0.14427722971022328,1.0498500275575686,-0.20747872570060177,False,False,True,True
u56,cand20,25.0,1.0,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,8.0,0.1752472170821393,1.0649064435764453,-0.24390363649605096,False,False,True,True
u56,cand20,25.0,1.0,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,,,,,False,False,False,False
u56,cand20,25.0,1.0,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,3.0,0.18064067052362165,1.1043262193254348,-0.23711717157662315,False,False,True,True
u56,cand20,25.0,1.0,CTL0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.0,0.1696348009692903,1.0505516648768145,-0.24143824954361714,False,False,True,True
u56,ew-all,10.0,0.55,SEL-IS,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,8.0,0.09281972256745075,1.1581867774835297,-0.12716234907850632,True,False,True,True
u56,ew-all,10.0,0.55,SEL-4b,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,,,,,False,False,False,False
u56,ew-all,10.0,0.55,PIN3,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,3.0,0.09200458958437796,1.2319516676403697,-0.11204365756427548,True,False,True,True
