book_id,panel,book,cost,arm,IS_m_hi_0.05,IS_g_hi_0.05,OOS_CAGR_0.05,OOS_Sharpe_0.05,OOS_MaxDD_0.05,IS_m_hi_0.02,IS_g_hi_0.02,OOS_CAGR_0.02,OOS_Sharpe_0.02,OOS_MaxDD_0.02,IS_m_hi_0.01,IS_g_hi_0.01,OOS_CAGR_0.01,OOS_Sharpe_0.01,OOS_MaxDD_0.01,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,V2_OOS_CAGR,V2_OOS_Sharpe,V2_OOS_MaxDD,V1_OOS_CAGR,V1_OOS_Sharpe,V1_OOS_MaxDD
u56|TOP20|10.0|control,u56,TOP20,10.0,control,1.1,0.8216602755772439,0.1832660500567364,1.1678439506425664,-0.2422496104554683,1.12,0.8365762956263716,0.1866432302487906,1.1678736343769336,-0.2462356620279879,1.12,0.8365762956263716,0.1866432302487906,1.1678736343769336,-0.2462356620279879,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.09534815248934558,1.2850846619485738,-0.12054946768671182,0.077302799496622,0.7470621251510196,-0.13827814258121418
u56|TOP20|10.0|g200-dg,u56,TOP20,10.0,g200-dg,,,,,,,,,,,,,,,,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.09534815248934558,1.2850846619485738,-0.12054946768671182,0.077302799496622,0.7470621251510196,-0.13827814258121418
u56|TOP20|10.0|g200-rw,u56,TOP20,10.0,g200-rw,,,,,,,,,,,,,,,,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.09534815248934558,1.2850846619485738,-0.12054946768671182,0.077302799496622,0.7470621251510196,-0.13827814258121418
u56|TOP20|10.0|band3-dg,u56,TOP20,10.0,band3-dg,,,,,,,,,,,,,,,,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.09534815248934558,1.2850846619485738,-0.12054946768671182,0.077302799496622,0.7470621251510196,-0.13827814258121418
u56|TOP20|10.0|band3-rw,u56,TOP20,10.0,band3-rw,,,,,,,,,,,,,,,,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.09534815248934558,1.2850846619485738,-0.12054946768671182,0.077302799496622,0.7470621251510196,-0.13827814258121418
u56|TOP20|10.0|abs12-dg,u56,TOP20,10.0,abs12-dg,,,,,,,,,,,,,,,,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.09534815248934558,1.2850846619485738,-0.12054946768671182,0.077302799496622,0.7470621251510196,-0.13827814258121418
u56|TOP20|10.0|abs12-rw,u56,TOP20,10.0,abs12-rw,1.0,0.7180867585290818,0.1576800865418846,1.1313811692896305,-0.2271550194859668,1.02,0.7324280508308972,0.1608588085700402,1.1313868858923135,-0.2312951157321332,1.02,0.7324280508308972,0.1608588085700402,1.1313868858923135,-0.2312951157321332,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.09534815248934558,1.2850846619485738,-0.12054946768671182,0.077302799496622,0.7470621251510196,-0.13827814258121418
u56|TOP20|10.0|vol60-dg,u56,TOP20,10.0,vol60-dg,1.15,0.8191163058816908,0.1583033432181382,1.130262049491345,-0.1912867155779662,1.16,0.8262297075316796,0.1596901828270251,1.1302731568585414,-0.1928508983535093,1.17,0.8333429642094454,0.16107700498233,1.1302839525245638,-0.1944133967782318,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.09534815248934558,1.2850846619485738,-0.12054946768671182,0.077302799496622,0.7470621251510196,-0.13827814258121418
u56|TOP20|10.0|vol60-rw,u56,TOP20,10.0,vol60-rw,1.1,0.8195217357930994,0.1639946374100123,1.1621519654976675,-0.2028687373073383,1.1,0.8195217357930994,0.1639946374100123,1.1621519654976675,-0.2028687373073383,1.11,0.8269621188014517,0.1655041920898492,1.1621622133280298,-0.2045988091043725,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.09534815248934558,1.2850846619485738,-0.12054946768671182,0.077302799496622,0.7470621251510196,-0.13827814258121418
u56|TOP20|10.0|v1gate-dg,u56,TOP20,10.0,v1gate-dg,,,,,,,,,,,,,,,,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0.09534815248934558,1.2850846619485738,-0.12054946768671182,0.077302799496622,0.7470621251510196,-0.13827814258121418
