panel,gross,target,mean_gross,a,gated_share,turnover_yr,turnover_yr_ctrl,cstar4b_full,cstar4b_ctrl_full,cstar4a_full,cstar4a_ctrl_full,widen4b_full,informative_full,cstar4b_is,cstar4b_ctrl_is,cstar4a_is,cstar4a_ctrl_is,widen4b_is,informative_is,cstar4b_oos,cstar4b_ctrl_oos,cstar4a_oos,cstar4a_ctrl_oos,widen4b_oos,informative_oos,CAGR_0,Sharpe_0,MaxDD_0,H1_0,H2_0,OOS_Sharpe_0,pass4b_0,pass4a_0,CAGR_10,Sharpe_10,MaxDD_10,H1_10,H2_10,OOS_Sharpe_10,pass4b_10,pass4a_10,CAGR_25,Sharpe_25,MaxDD_25,H1_25,H2_25,OOS_Sharpe_25,pass4b_25,pass4a_25
U56,0.75,OFF,0.7474867417618205,1.0,0.0,10.767432174004666,10.767432174004666,22.603041847124615,22.603041847124615,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,False,38.37953708955227,38.37953708955227,0.0,0.0,0.0,True,0.14052906746694216,1.1603529307699016,-0.182200361941538,1.1708350767492113,1.158953599487405,1.223455528253636,True,False,0.12830426142139628,1.0702290696469048,-0.18308348697878085,1.0762011983339586,1.0720664742616817,1.1368868527305847,True,False,0.11020591355266651,0.9346943808103251,-0.18440712200737253,0.9338457718580407,0.9414236492888828,1.0066931412634639,False,False
U56,0.75,0.08,0.5647604054999124,0.7555457159932716,0.7634602387925208,11.7620933640884,8.135287251317344,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,1.0107402427139371,11.240536969016397,0.0,0.0,-10.22979672630246,True,0.10043847295641517,1.1879140713282326,-0.10919806390096509,1.1852208706537455,1.1908060484197378,1.2679157592780363,False,False,0.08755727660024926,1.046913515034515,-0.11486261253595864,1.0395154276121816,1.0542702715455978,1.1313580552376514,False,False,0.06851341984094828,0.8350530601180546,-0.12329434943449857,0.8205036141719687,0.8491890862334248,0.9261707081459014,False,False
U56,0.75,0.1,0.6456693371858991,0.8637870093375322,0.5667943230457311,12.061212840796562,9.300768035828213,7.4677562776200475,14.114764137534934,0.0,0.0,-6.647007859914886,True,0.0,0.0,0.0,0.0,0.0,False,16.056161190193293,26.045073913956237,0.0,0.0,-9.988912723762944,True,0.11661846014557531,1.1846293815377267,-0.12641314010648974,1.1658889211738082,1.2032719336984252,1.2808649971257444,True,False,0.10321801324198843,1.0602664852183792,-0.13267108338270417,1.0402471576050711,1.0799738074546907,1.158917990829561,False,False,0.0834131424009441,0.8733850491397426,-0.14197714300147435,0.8514250405444703,0.8947098042653606,0.9756363343450848,False,False
U56,0.75,0.12,0.6943385815714561,0.9288975212254674,0.3561612975895472,11.671916509309442,10.00184105639628,15.116222781229158,21.30433805416655,0.0,0.0,-6.188115272937392,True,0.0,0.0,0.0,0.0,0.0,False,25.218399591563795,33.19705644678318,0.0,0.0,-7.978656855219384,True,0.12631493346437805,1.174632286266241,-0.140490659288368,1.155750238017679,1.194071880967157,1.26925194038083,True,False,0.11323208928560313,1.0644439776029022,-0.14706951657826473,1.0449299092689406,1.0842466578291041,1.1609508736715222,True,False,0.09388657295426017,0.8988373614617683,-0.15684720939988495,0.8783333477626405,0.9192199941303751,0.9981703769677543,False,False
U56,0.75,0.15,0.7281555917500491,0.9741384710500576,0.1504843433205677,11.15710416965815,10.488969915120105,21.22973372428048,22.6030418471246,0.0,0.0,-1.3733081228441222,True,0.0,0.0,0.0,0.0,0.0,False,33.22559381488975,37.56495608574434,0.0,0.0,-4.339362270854593,True,0.13510303238536547,1.172973202212777,-0.15057081289794527,1.1691892084614144,1.180498987062049,1.2497472807316297,True,False,0.12249731549393061,1.074627710697786,-0.15706371130362062,1.0691836603121245,1.0832715048872246,1.1534188583495004,True,False,0.10384476641852536,0.9267771441384177,-0.16671430609683602,0.9187804473021196,0.9371457627938045,1.0086077928447126,False,False
U56,0.75,0.18,0.7400257229415302,0.9900185268802164,0.06465420139671096,10.885934303650366,10.659957339190747,23.93520822121323,22.603041847124615,0.0,0.0,1.3321663740886152,True,3.1886204246038607,0.0,0.0,0.0,3.1886204246038607,False,35.78372065616682,38.37953708955227,0.0,0.0,-2.595816433385451,True,0.13944256014757372,1.1775971802317542,-0.1496660645781539,1.1874176421993292,1.174777930979014,1.2412403936765755,True,False,0.12709519356248777,1.084225731171274,-0.1532586033451676,1.0911447208336642,1.0834738044997096,1.150487437818718,True,False,0.10881844262369778,0.9438264433583647,-0.16323487237094092,0.9463272240637709,0.9462227613741313,1.014032366684014,False,False
U56,0.75,0.2,0.7432757021007796,0.9943664022038499,0.03919801757152512,10.822987755422574,10.706772791838999,23.839067418918724,22.6030418471246,0.0,0.0,1.2360255717941229,True,2.879524858306473,0.0,0.0,0.0,2.879524858306473,False,37.40433129985328,38.37953708955226,0.0,0.0,-0.9752057896989754,True,0.14076688260434422,1.177946381997751,-0.15760632789800244,1.1847143764830246,1.1784006302755998,1.2435466824534867,True,False,0.1284765677936872,1.0859669061748054,-0.15866038686464112,1.0891864141511038,1.0889837391679906,1.1545768281286617,True,False,0.11028273613536421,0.9476506999627888,-0.16224658961379124,0.9454841391301735,0.9545555689043109,1.0207896399822773,False,False
U56,0.75,0.25,0.7463856499343456,0.9985269413275751,0.008109934669970714,10.7519330656658,10.751571114661004,22.599921846787602,22.603041847124622,0.0,0.0,-0.003120000337020201,True,0.0,0.0,0.0,0.0,0.0,False,38.37953708955227,38.37953708955226,0.0,0.0,1.4210854715202004e-14,True,0.14046981609040743,1.1652158577264975,-0.1725249065089759,1.1710500411803337,1.1670273680326262,1.231761707513198,True,False,0.1282629016490211,1.074748459656583,-0.17351725421596254,1.0763082263136834,1.0796813322195833,1.1447477562234631,True,False,0.11019082492124532,0.9387064493140994,-0.17500429634245795,0.9337900255064198,0.9483651042177791,1.0139006727965993,False,False
U56,0.75,0.3,0.7469588488852396,0.9992937762677413,0.004054967334985357,10.757029217928451,10.759827957867898,22.603041847124615,22.603041847124622,0.0,0.0,-7.105427357601002e-15,True,0.0,0.0,0.0,0.0,0.0,False,38.37953708955227,38.37953708955226,0.0,0.0,1.4210854715202004e-14,True,0.14013167411762728,1.1588587590924586,-0.182200361941538,1.1708350767492113,1.1559633804279337,1.2208651721564927,True,False,0.127922840719342,1.0686984201045011,-0.18308348697878085,1.0762011983339586,1.0690335906267823,1.1342526049638444,True,False,0.10984798675883956,0.9331138787316953,-0.18440712200737253,0.9338457718580407,0.9383353666296387,1.004001679898994,False,False
U56,0.85,OFF,0.8470211214224207,1.0,0.0,12.189508501485822,12.189508501485822,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,0.15948645084467117,1.160359941757494,-0.20504876233082403,1.170736835021528,1.1590668511775664,1.2235624014491426,False,False,0.14542798717974592,1.0703627141702197,-0.20602127401146653,1.0762214038160858,1.0723121241720313,1.1371219402312194,False,False,0.12465095656978353,0.9350189132362949,-0.20747872570060144,0.9340447884227213,0.941868673741393,1.0071213430563728,False,False
