arm,outcome,strata,resid,t_IS,t_OOS,b_IS,b_OOS,claim_IS,sign_returns,verdict_returns,holds
EWall,Sharpe,3,none,-2.8985725319336004,-1.9933810450757548,-0.043617140781612385,-0.027217957591021618,True,True,True,True
EWall,Sharpe,3,partial,1.6107003734522398,1.0033492223554723,0.02337075558731904,0.015200033005724315,False,True,True,False
EWall,Sharpe,3,residx,1.302106482050432,0.9255513048542662,0.023370755587319082,0.015200033005724289,False,True,True,False
EWall,Sharpe,3,ratio,3.864743199842953,3.578528595763241,0.05709607669394216,0.04763975440908894,True,True,True,True
EWall,Sharpe,3,logx,1.8966625241205024,1.0074252240800654,0.33239533835854596,0.21378642983329904,False,True,True,False
EWall,Sharpe,3,loglog,,,,,False,False,True,False
EWall,Sharpe,5,none,-0.8354609905804861,1.4217173127533338,-0.011890968128988887,0.017392238659727114,False,False,True,False
EWall,Sharpe,5,partial,2.219742650026447,3.038107771141986,0.029018487712087506,0.039119709937853527,True,True,True,True
EWall,Sharpe,5,residx,1.8979054080213233,2.964448930442431,0.029018487712087548,0.03911970993785353,False,True,False,False
EWall,Sharpe,5,ratio,4.43578498681692,4.178921775779299,0.05982030282856403,0.04892309421958864,True,True,True,True
EWall,Sharpe,5,logx,2.473639492661914,3.039916531958887,0.4366255913925754,0.641681777096377,True,True,True,True
EWall,Sharpe,5,loglog,,,,,False,False,True,False
EWall,Sharpe,7,none,0.709794725740814,2.4101824562116465,0.009337755492206069,0.028930975042021734,False,True,False,False
EWall,Sharpe,7,partial,3.114721746144706,3.8252917619989,0.03799147503937585,0.046792235951610084,True,True,True,True
EWall,Sharpe,7,residx,2.787169521216388,3.7357266102874265,0.03799147503937587,0.04679223595161006,True,True,True,True
EWall,Sharpe,7,ratio,5.2047712082662345,4.864758584661597,0.0635834324884752,0.05557798167737588,True,True,True,True
EWall,Sharpe,7,logx,3.2356615570669014,3.9053700180915456,0.568912158788967,0.8520000036682336,True,True,True,True
EWall,Sharpe,7,loglog,,,,,False,False,True,False
EWall,Sharpe,21,none,1.5426616601111027,3.4015863572543967,0.01866031689269114,0.03796449908027304,False,True,False,False
EWall,Sharpe,21,partial,3.82673573211851,4.334407695443915,0.04359426064670874,0.04926080290550377,True,True,True,True
EWall,Sharpe,21,residx,3.5037886124508812,4.290275681291445,0.043594260646708724,0.04926080290550377,True,True,True,True
EWall,Sharpe,21,ratio,5.5418548084499815,4.6542124406395295,0.06202015902303001,0.05052895577370885,True,True,True,True
EWall,Sharpe,21,logx,3.9818206550282422,4.334216924374753,0.6786806442121283,0.952496699443122,True,True,True,True
EWall,Sharpe,21,loglog,,,,,False,False,True,False
EWall,CAGR,3,none,-1.6854051950868898,-0.8672331704570009,-0.0034374824192695557,-0.0017299329168372428,False,True,True,False
EWall,CAGR,3,partial,2.2012089074648338,1.3124353416172758,0.004556619660607443,0.003000450164817644,True,True,False,False
EWall,CAGR,3,residx,1.9148191217955515,1.2654243749374168,0.004556619660607446,0.003000450164817642,False,True,True,False
EWall,CAGR,3,ratio,3.9248069513332244,2.930889131625498,0.007722702912496793,0.00571371532740008,True,True,True,True
EWall,CAGR,3,logx,2.3829123678131254,1.3042779171646728,0.05985710811773484,0.04184293173715067,True,True,False,False
EWall,CAGR,3,loglog,,,,,False,False,True,False
EWall,CAGR,5,none,0.03498799176664723,2.290052120781822,6.842757270816307e-05,0.004141159923811478,False,True,False,False
EWall,CAGR,5,partial,2.6070510025221907,3.1317715790971326,0.004917226168669858,0.0061395539970888376,True,True,True,True
EWall,CAGR,5,residx,2.358882940946294,3.126417457020101,0.00491722616866986,0.006139553997088839,True,True,True,True
EWall,CAGR,5,ratio,4.258113274411945,3.08246787512414,0.007907166713966228,0.005506083027479267,True,True,True,True
EWall,CAGR,5,logx,2.776828738245199,3.109743679978129,0.07094448552086285,0.09979012568571581,True,True,True,True
EWall,CAGR,5,loglog,,,,,False,False,True,False
EWall,CAGR,7,none,1.6996060437953933,3.327054935182463,0.003050182494731528,0.005859783661993515,False,True,False,False
EWall,CAGR,7,partial,3.589632875363792,4.008519459020042,0.006266056219197579,0.007432115866128827,True,True,True,True
EWall,CAGR,7,residx,3.3810000903012667,4.006565583491913,0.0062660562191975844,0.0074321158661288245,True,True,True,True
EWall,CAGR,7,ratio,4.893748417697815,3.639095792179734,0.00828135105939407,0.006370383866400332,True,True,True,True
EWall,CAGR,7,logx,3.615891680029425,4.038890901199282,0.09122722457048739,0.13345083025563198,True,True,True,True
EWall,CAGR,7,loglog,,,,,False,False,True,False
EWall,CAGR,21,none,2.605062881971817,4.370539794012824,0.004268451770319115,0.007145794672482113,True,True,True,True
EWall,CAGR,21,partial,4.27452098175134,4.580685579777817,0.006927265033612523,0.007833132044888318,True,True,True,True
EWall,CAGR,21,residx,4.109639123859267,4.594524396431123,0.006927265033612522,0.007833132044888317,True,True,True,True
EWall,CAGR,21,ratio,5.17710104412278,3.3252317058247782,0.008030402947825829,0.00555885979455443,True,True,True,True
EWall,CAGR,21,logx,4.340007940100931,4.518735393341119,0.10540692967601628,0.14927494718170742,True,True,True,True
EWall,CAGR,21,loglog,,,,,False,False,True,False
EWall,MaxDD,3,none,-5.985473449220124,-3.9692572624320372,-0.019858204679390583,-0.017290730967207072,True,True,True,True
EWall,MaxDD,3,partial,-0.5662905529086382,1.9234081870206614,-0.001561835116167959,0.007363975881335141,False,False,True,False
EWall,MaxDD,3,residx,-0.3651700506877239,1.3632540637915869,-0.0015618351161679497,0.007363975881335131,False,False,True,False
EWall,MaxDD,3,ratio,3.054375264304269,6.849676303673807,0.010872393766071908,0.0275683697782025,True,True,True,True
EWall,MaxDD,3,logx,-0.1317203829261073,2.050715343902986,-0.004490873088309089,0.10905897443346435,False,False,False,False
EWall,MaxDD,3,loglog,1.232734449307592,-1.756669416094065,0.19808872759049367,-0.3459328312559282,False,False,True,False
EWall,MaxDD,5,none,-3.495418176076109,-2.880847551192464,-0.01096469510641704,-0.012484514688443327,True,True,True,True
EWall,MaxDD,5,partial,0.04365741331438787,1.420830133280284,0.0001122391661990893,0.004972902942697808,False,True,True,False
EWall,MaxDD,5,residx,0.031868904683190216,1.021036525977627,0.00011223916619909559,0.00497290294269781,False,True,True,False
EWall,MaxDD,5,ratio,3.485624458341201,7.056166280815363,0.01093607134594039,0.02748228615247933,True,True,True,True
EWall,MaxDD,5,logx,0.30757936001610003,1.541032709760083,0.01086925668664901,0.08794254669724005,False,True,True,False
EWall,MaxDD,5,loglog,0.5602463557728851,-1.3153212513930417,0.09349145661680414,-0.2769288414131311,False,False,True,False
EWall,MaxDD,7,none,-2.7217086298287847,-2.43555196150943,-0.008289986101062729,-0.010495434045416903,True,True,True,True
EWall,MaxDD,7,partial,0.23935892626351377,1.1200386412154297,0.0005869485471296696,0.0037652630843008775,False,True,True,False
EWall,MaxDD,7,residx,0.17814062686884832,0.8055079752531248,0.000586948547129664,0.003765263084300873,False,True,True,False
EWall,MaxDD,7,ratio,4.169797597670864,7.327158523996382,0.012350280151368416,0.02793279614395966,True,True,True,True
EWall,MaxDD,7,logx,0.5175723482094711,1.4073376820546992,0.01861692688956973,0.08446578564120044,False,True,True,False
EWall,MaxDD,7,loglog,0.39750941513473714,-1.122388463113497,0.06807864274797826,-0.24790644930837757,False,False,True,False
EWall,MaxDD,21,none,-2.565748543230874,-1.8394100673807257,-0.006997996465086294,-0.007400977138028902,True,True,False,False
EWall,MaxDD,21,partial,0.13671485329175345,0.9947282232968114,0.00031656025934380036,0.003200017090020893,False,True,True,False
EWall,MaxDD,21,residx,0.10755278714180627,0.7522756130895525,0.00031656025934379976,0.003200017090020901,False,True,True,False
EWall,MaxDD,21,ratio,3.5198867783713443,6.769449830450877,0.009442840237712783,0.02435624132007626,True,True,True,True
EWall,MaxDD,21,logx,0.4004089631637981,1.2458760140226215,0.014065366102316235,0.07711926509805879,False,True,True,False
EWall,MaxDD,21,loglog,0.34904137109290523,-0.9481412113477318,0.0592237277348272,-0.2162971170492362,False,False,True,False
EWall,DDnorm,3,none,-4.813581929838279,-1.2091628523823295,-0.09658792007451489,-0.031731403551180905,True,True,False,False
EWall,DDnorm,3,partial,-1.1068935923330079,1.644248764516505,-0.023010440477243675,0.048037492812235016,False,False,True,False
EWall,DDnorm,3,residx,-0.9208004225397266,1.5402569240663668,-0.02301044047724366,0.04803749281223499,False,False,True,False
EWall,DDnorm,3,ratio,1.5853282749129534,4.004548917732343,0.0337041509498319,0.10079458230946048,False,True,False,False
EWall,DDnorm,3,logx,-0.8328317471692547,1.6380564816947096,-0.20849849651862584,0.6633679327008393,False,False,True,False
EWall,DDnorm,3,loglog,1.23273444930759,-1.7566694160940624,0.19808872759049334,-0.34593283125592766,False,False,True,False
EWall,DDnorm,5,none,-2.488036688402592,-1.07984011995457,-0.048510207313833036,-0.02837572242168708,True,True,False,False
EWall,DDnorm,5,partial,-0.31509965258356293,1.222126619999572,-0.00610655235569256,0.03259613664839303,False,False,True,False
EWall,DDnorm,5,residx,-0.2838672294734622,1.1278027082128383,-0.00610655235569252,0.03259613664839301,False,False,True,False
EWall,DDnorm,5,ratio,1.896846239747396,4.216845055456878,0.03726511426304956,0.1056812468535357,False,True,False,False
EWall,DDnorm,5,logx,-0.19106185988465946,1.2602915643740666,-0.04966197927007676,0.5455539860395838,False,False,True,False
EWall,DDnorm,5,loglog,0.5602463557728855,-1.315321251393042,0.09349145661680425,-0.2769288414131312,False,False,True,False
EWall,DDnorm,7,none,-1.9280963753738714,-1.075736152967904,-0.036715474217883584,-0.028176855090891028,False,True,True,False
EWall,DDnorm,7,partial,-0.15638107295229506,0.9154141693443845,-0.0029014718761989256,0.023447535810881014,False,False,True,False
EWall,DDnorm,7,residx,-0.14237340981953375,0.8370882617762644,-0.002901471876198934,0.023447535810880993,False,False,True,False
EWall,DDnorm,7,ratio,2.312602471639241,4.36385889869046,0.043827337531601965,0.10863840167494067,True,True,True,True
EWall,DDnorm,7,logx,-0.02428612242187217,1.057546734208027,-0.0064640499034605,0.4801210154104245,False,False,True,False
EWall,DDnorm,7,loglog,0.3975094151347371,-1.122388463113495,0.06807864274797826,-0.24790644930837713,False,False,True,False
EWall,DDnorm,21,none,-1.702626318283544,-0.8246167162474305,-0.02991312108499474,-0.020852240556526902,False,True,True,False
EWall,DDnorm,21,partial,-0.22157115970296443,0.7776540782081947,-0.0038988241730714968,0.019049830804961934,False,False,True,False
EWall,DDnorm,21,residx,-0.20789459476742975,0.7182144487795019,-0.003898824173071503,0.01904983080496192,False,False,True,False
EWall,DDnorm,21,ratio,1.7108344376706766,4.061618383391635,0.030054835242555762,0.09815532930923349,False,True,False,False
EWall,DDnorm,21,logx,-0.10430770028378164,0.897535166989941,-0.02736128395226678,0.42203878547047236,False,False,True,False
EWall,DDnorm,21,loglog,0.3490413710929045,-0.9481412113477313,0.05922372773482709,-0.2162971170492361,False,False,True,False
EWall,CAGRnorm,3,none,-2.935537967150445,-2.0889944115225862,-0.047576797814157135,-0.03089805135273067,True,True,True,True
EWall,CAGRnorm,3,partial,1.570729346501818,1.0135805567744827,0.024550327873397657,0.01654484326572843,False,True,True,False
EWall,CAGRnorm,3,residx,1.2688711780017294,0.9289667605831042,0.024550327873397698,0.01654484326572841,False,True,True,False
EWall,CAGRnorm,3,ratio,3.84734960469334,3.691619672298383,0.061278928421031525,0.05317560786923691,True,True,True,True
EWall,CAGRnorm,3,logx,1.8726352348044193,1.0231964827770723,0.35322332431661807,0.23396659285773386,False,True,True,False
EWall,CAGRnorm,3,loglog,,,,,False,False,True,False
EWall,CAGRnorm,5,none,-0.8576291103144987,1.3361051099764751,-0.013133918686659998,0.017699651385519724,False,False,True,False
EWall,CAGRnorm,5,partial,2.192965339456083,3.055853428140436,0.030854764468994954,0.042394215106736896,True,True,True,True
EWall,CAGRnorm,5,residx,1.8748122827882918,2.9690128867085037,0.030854764468994975,0.04239421510673691,False,True,False,False
EWall,CAGRnorm,5,ratio,4.427194997024777,4.338801846256997,0.06426114858025982,0.05476336231631093,True,True,True,True
EWall,CAGRnorm,5,logx,2.462230372602901,3.0692461966602433,0.4673632586729739,0.6980981841994798,True,True,True,True
