corpus,dial,book,parent,arm,point,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,fail4a,fail4b
A,GROSS,SMALL484,SMALL,FULL-MODE,1.0,0.0930321425038769,0.5065499577137199,-0.3521802072161645,0.6673790310128743,0.3763468693339301,0.5232222257334281,0.1002602465359137,-0.3521802072161645,"H2,DD","H1,H2,OOS,DD,CAGR"
A,GROSS,B136k20d00,B136,SEL-SHARPE,1.0,0.1297848618261474,1.1617297673219067,-0.1791343305649906,1.331628753726948,1.0076938894379153,1.170935201873759,0.1334119134689462,-0.1791343305649905,-,-
A,GROSS,B136k20d00,B136,SINGLE-MODE,1.0,0.1297848618261474,1.1617297673219067,-0.1791343305649906,1.331628753726948,1.0076938894379153,1.170935201873759,0.1334119134689462,-0.1791343305649905,-,-
A,GROSS,B136k20d00,B136,S-MODE,1.0,0.1297848618261474,1.1617297673219067,-0.1791343305649906,1.331628753726948,1.0076938894379153,1.170935201873759,0.1334119134689462,-0.1791343305649905,-,-
A,GROSS,B136k20d00,B136,FULL-MODE,1.0,0.1297848618261474,1.1617297673219067,-0.1791343305649906,1.331628753726948,1.0076938894379153,1.170935201873759,0.1334119134689462,-0.1791343305649905,-,-
A,GROSS,B136k20d01,B136,SEL-SHARPE,1.0,0.0999898184723795,1.008573229962526,-0.190551724086865,1.0210057471821716,1.001000775149112,1.118394557136935,0.1159324342165166,-0.1905517240868647,-,CAGR
A,GROSS,B136k20d01,B136,SINGLE-MODE,1.0,0.0999898184723795,1.008573229962526,-0.190551724086865,1.0210057471821716,1.001000775149112,1.118394557136935,0.1159324342165166,-0.1905517240868647,-,CAGR
A,GROSS,B136k20d01,B136,S-MODE,1.0,0.0999898184723795,1.008573229962526,-0.190551724086865,1.0210057471821716,1.001000775149112,1.118394557136935,0.1159324342165166,-0.1905517240868647,-,CAGR
A,GROSS,B136k20d01,B136,FULL-MODE,1.0,0.0999898184723795,1.008573229962526,-0.190551724086865,1.0210057471821716,1.001000775149112,1.118394557136935,0.1159324342165166,-0.1905517240868647,-,CAGR
A,GROSS,B136k20d02,B136,SEL-SHARPE,1.0,0.0998689697307559,0.934104004339975,-0.1662340325281674,1.0000463143460925,0.8726944761909889,0.9776197546346316,0.1051289838050222,-0.166234032528168,-,CAGR
A,GROSS,B136k20d02,B136,SINGLE-MODE,1.0,0.0998689697307559,0.934104004339975,-0.1662340325281674,1.0000463143460925,0.8726944761909889,0.9776197546346316,0.1051289838050222,-0.166234032528168,-,CAGR
A,GROSS,B136k20d02,B136,S-MODE,1.0,0.0998689697307559,0.934104004339975,-0.1662340325281674,1.0000463143460925,0.8726944761909889,0.9776197546346316,0.1051289838050222,-0.166234032528168,-,CAGR
A,GROSS,B136k20d02,B136,FULL-MODE,1.0,0.0998689697307559,0.934104004339975,-0.1662340325281674,1.0000463143460925,0.8726944761909889,0.9776197546346316,0.1051289838050222,-0.166234032528168,-,CAGR
A,GROSS,B136k20d03,B136,SEL-SHARPE,1.0,0.1051533996889277,1.050760887921196,-0.1652112375509099,1.1427701662694003,0.9665016684285616,1.0656652617391271,0.1080533786646287,-0.1652112375509099,-,CAGR
A,GROSS,B136k20d03,B136,SINGLE-MODE,1.0,0.1051533996889277,1.050760887921196,-0.1652112375509099,1.1427701662694003,0.9665016684285616,1.0656652617391271,0.1080533786646287,-0.1652112375509099,-,CAGR
A,GROSS,B136k20d03,B136,S-MODE,1.0,0.1051533996889277,1.050760887921196,-0.1652112375509099,1.1427701662694003,0.9665016684285616,1.0656652617391271,0.1080533786646287,-0.1652112375509099,-,CAGR
A,GROSS,B136k20d03,B136,FULL-MODE,1.0,0.1051533996889277,1.050760887921196,-0.1652112375509099,1.1427701662694003,0.9665016684285616,1.0656652617391271,0.1080533786646287,-0.1652112375509099,-,CAGR
A,GROSS,B136k20d04,B136,SEL-SHARPE,0.9,0.0768600510850192,1.0136996055641023,-0.1380446983941262,1.244754782780458,0.7867804891818382,0.9286115988066876,0.068834241004835,-0.1380446983941263,-,"H2,CAGR"
A,GROSS,B136k20d04,B136,SINGLE-MODE,1.0,0.0853638476094442,1.0134208461339576,-0.1527372305472347,1.2447466674752827,0.7863446492449556,0.9281441451879938,0.0763877448943679,-0.1527372305472351,-,"H2,CAGR"
A,GROSS,B136k20d04,B136,S-MODE,1.0,0.0853638476094442,1.0134208461339576,-0.1527372305472347,1.2447466674752827,0.7863446492449556,0.9281441451879938,0.0763877448943679,-0.1527372305472351,-,"H2,CAGR"
A,GROSS,B136k20d04,B136,FULL-MODE,1.0,0.0853638476094442,1.0134208461339576,-0.1527372305472347,1.2447466674752827,0.7863446492449556,0.9281441451879938,0.0763877448943679,-0.1527372305472351,-,"H2,CAGR"
A,GROSS,B136k20d05,B136,SEL-SHARPE,1.0,0.1049743857693803,0.9812207803031524,-0.1543376169464247,1.1855156924400208,0.7751100600895939,0.9199737386118436,0.0953281928949161,-0.1543376169464249,-,"H2,CAGR"
A,GROSS,B136k20d05,B136,SINGLE-MODE,1.0,0.1049743857693803,0.9812207803031524,-0.1543376169464247,1.1855156924400208,0.7751100600895939,0.9199737386118436,0.0953281928949161,-0.1543376169464249,-,"H2,CAGR"
A,GROSS,B136k20d05,B136,S-MODE,1.0,0.1049743857693803,0.9812207803031524,-0.1543376169464247,1.1855156924400208,0.7751100600895939,0.9199737386118436,0.0953281928949161,-0.1543376169464249,-,"H2,CAGR"
A,GROSS,B136k20d05,B136,FULL-MODE,1.0,0.1049743857693803,0.9812207803031524,-0.1543376169464247,1.1855156924400208,0.7751100600895939,0.9199737386118436,0.0953281928949161,-0.1543376169464249,-,"H2,CAGR"
A,GROSS,B136k20d06,B136,SEL-SHARPE,1.0,0.078537343516241,0.9562487877782668,-0.1314417951434116,1.1167217829560494,0.8240107197451518,0.9624487417305384,0.0830536466571367,-0.1314417951434116,-,"H2,CAGR"
A,GROSS,B136k20d06,B136,SINGLE-MODE,1.0,0.078537343516241,0.9562487877782668,-0.1314417951434116,1.1167217829560494,0.8240107197451518,0.9624487417305384,0.0830536466571367,-0.1314417951434116,-,"H2,CAGR"
A,GROSS,B136k20d06,B136,S-MODE,1.0,0.078537343516241,0.9562487877782668,-0.1314417951434116,1.1167217829560494,0.8240107197451518,0.9624487417305384,0.0830536466571367,-0.1314417951434116,-,"H2,CAGR"
A,GROSS,B136k20d06,B136,FULL-MODE,1.0,0.078537343516241,0.9562487877782668,-0.1314417951434116,1.1167217829560494,0.8240107197451518,0.9624487417305384,0.0830536466571367,-0.1314417951434116,-,"H2,CAGR"
A,GROSS,B136k20d07,B136,SEL-SHARPE,1.0,0.1016904247463315,1.1255664194566,-0.1271611747598316,1.262098186704291,0.9946707526045724,1.158767451027539,0.1047557810571619,-0.1271611747598315,-,CAGR
A,GROSS,B136k20d07,B136,SINGLE-MODE,1.0,0.1016904247463315,1.1255664194566,-0.1271611747598316,1.262098186704291,0.9946707526045724,1.158767451027539,0.1047557810571619,-0.1271611747598315,-,CAGR
A,GROSS,B136k20d07,B136,S-MODE,1.0,0.1016904247463315,1.1255664194566,-0.1271611747598316,1.262098186704291,0.9946707526045724,1.158767451027539,0.1047557810571619,-0.1271611747598315,-,CAGR
A,GROSS,B136k20d07,B136,FULL-MODE,1.0,0.1016904247463315,1.1255664194566,-0.1271611747598316,1.262098186704291,0.9946707526045724,1.158767451027539,0.1047557810571619,-0.1271611747598315,-,CAGR
A,GROSS,B136k20d08,B136,SEL-SHARPE,1.0,0.0954111889056017,0.8910155026158025,-0.1846932524673185,0.8832060046364447,0.8999257762456321,1.0506699085169962,0.1172693762002041,-0.1846932524673182,-,"H1,CAGR"
A,GROSS,B136k20d08,B136,SINGLE-MODE,1.0,0.0954111889056017,0.8910155026158025,-0.1846932524673185,0.8832060046364447,0.8999257762456321,1.0506699085169962,0.1172693762002041,-0.1846932524673182,-,"H1,CAGR"
A,GROSS,B136k20d08,B136,S-MODE,1.0,0.0954111889056017,0.8910155026158025,-0.1846932524673185,0.8832060046364447,0.8999257762456321,1.0506699085169962,0.1172693762002041,-0.1846932524673182,-,"H1,CAGR"
A,GROSS,B136k20d08,B136,FULL-MODE,1.0,0.0954111889056017,0.8910155026158025,-0.1846932524673185,0.8832060046364447,0.8999257762456321,1.0506699085169962,0.1172693762002041,-0.1846932524673182,-,"H1,CAGR"
A,GROSS,B136k20d09,B136,SEL-SHARPE,1.0,0.0819392762922956,0.8060287982576869,-0.1706774241426207,0.8720218121669997,0.738371530562252,0.8882000177773591,0.0877511505031267,-0.1706774241426204,-,"H1,H2,CAGR"
A,GROSS,B136k20d09,B136,SINGLE-MODE,1.0,0.0819392762922956,0.8060287982576869,-0.1706774241426207,0.8720218121669997,0.738371530562252,0.8882000177773591,0.0877511505031267,-0.1706774241426204,-,"H1,H2,CAGR"
A,GROSS,B136k20d09,B136,S-MODE,1.0,0.0819392762922956,0.8060287982576869,-0.1706774241426207,0.8720218121669997,0.738371530562252,0.8882000177773591,0.0877511505031267,-0.1706774241426204,-,"H1,H2,CAGR"
A,GROSS,B136k20d09,B136,FULL-MODE,1.0,0.0819392762922956,0.8060287982576869,-0.1706774241426207,0.8720218121669997,0.738371530562252,0.8882000177773591,0.0877511505031267,-0.1706774241426204,-,"H1,H2,CAGR"
A,GROSS,B136k20d10,B136,SEL-SHARPE,1.0,0.0759827678834259,0.8957814546987741,-0.1509382151911237,0.9836194751462768,0.8358987041373891,0.8939982246189028,0.0813627282244031,-0.1509382151911238,-,CAGR
A,GROSS,B136k20d10,B136,SINGLE-MODE,1.0,0.0759827678834259,0.8957814546987741,-0.1509382151911237,0.9836194751462768,0.8358987041373891,0.8939982246189028,0.0813627282244031,-0.1509382151911238,-,CAGR
A,GROSS,B136k20d10,B136,S-MODE,1.0,0.0759827678834259,0.8957814546987741,-0.1509382151911237,0.9836194751462768,0.8358987041373891,0.8939982246189028,0.0813627282244031,-0.1509382151911238,-,CAGR
A,GROSS,B136k20d10,B136,FULL-MODE,1.0,0.0759827678834259,0.8957814546987741,-0.1509382151911237,0.9836194751462768,0.8358987041373891,0.8939982246189028,0.0813627282244031,-0.1509382151911238,-,CAGR
A,GROSS,B136k20d11,B136,SEL-SHARPE,1.0,0.0871890724506072,1.0073776861329309,-0.1439422744655568,1.110127211716132,0.909604661617323,1.0676047996699047,0.092863691441047,-0.1439422744655568,-,CAGR
A,GROSS,B136k20d11,B136,SINGLE-MODE,1.0,0.0871890724506072,1.0073776861329309,-0.1439422744655568,1.110127211716132,0.909604661617323,1.0676047996699047,0.092863691441047,-0.1439422744655568,-,CAGR
A,GROSS,B136k20d11,B136,S-MODE,1.0,0.0871890724506072,1.0073776861329309,-0.1439422744655568,1.110127211716132,0.909604661617323,1.0676047996699047,0.092863691441047,-0.1439422744655568,-,CAGR
A,GROSS,B136k20d11,B136,FULL-MODE,1.0,0.0871890724506072,1.0073776861329309,-0.1439422744655568,1.110127211716132,0.909604661617323,1.0676047996699047,0.092863691441047,-0.1439422744655568,-,CAGR
A,GROSS,B136k20d12,B136,SEL-SHARPE,1.0,0.1060357216729155,1.0743800902201075,-0.1922276292027962,1.1059441620769066,1.04718787225885,1.1587468892331216,0.1174908207379552,-0.1922276292027961,-,CAGR
A,GROSS,B136k20d12,B136,SINGLE-MODE,1.0,0.1060357216729155,1.0743800902201075,-0.1922276292027962,1.1059441620769066,1.04718787225885,1.1587468892331216,0.1174908207379552,-0.1922276292027961,-,CAGR
A,GROSS,B136k20d12,B136,S-MODE,1.0,0.1060357216729155,1.0743800902201075,-0.1922276292027962,1.1059441620769066,1.04718787225885,1.1587468892331216,0.1174908207379552,-0.1922276292027961,-,CAGR
A,GROSS,B136k20d12,B136,FULL-MODE,1.0,0.1060357216729155,1.0743800902201075,-0.1922276292027962,1.1059441620769066,1.04718787225885,1.1587468892331216,0.1174908207379552,-0.1922276292027961,-,CAGR
A,GROSS,B136k20d13,B136,SEL-SHARPE,1.0,0.0627143925102324,0.771483433067035,-0.1825702223011461,1.0743254672961216,0.4771434552484909,0.6194013187804543,0.048631237362227,-0.1825702223011442,H2,"H2,OOS,CAGR"
A,GROSS,B136k20d13,B136,SINGLE-MODE,1.0,0.0627143925102324,0.771483433067035,-0.1825702223011461,1.0743254672961216,0.4771434552484909,0.6194013187804543,0.048631237362227,-0.1825702223011442,H2,"H2,OOS,CAGR"
A,GROSS,B136k20d13,B136,S-MODE,1.0,0.0627143925102324,0.771483433067035,-0.1825702223011461,1.0743254672961216,0.4771434552484909,0.6194013187804543,0.048631237362227,-0.1825702223011442,H2,"H2,OOS,CAGR"
A,GROSS,B136k20d13,B136,FULL-MODE,1.0,0.0627143925102324,0.771483433067035,-0.1825702223011461,1.0743254672961216,0.4771434552484909,0.6194013187804543,0.048631237362227,-0.1825702223011442,H2,"H2,OOS,CAGR"
A,GROSS,B136k20d14,B136,SEL-SHARPE,1.0,0.0936790975238304,1.007664191780031,-0.1620860624245957,1.0522626987972865,0.9646015455163778,1.0749523119005573,0.1007750523286301,-0.1620860624245954,-,CAGR
A,GROSS,B136k20d14,B136,SINGLE-MODE,1.0,0.0936790975238304,1.007664191780031,-0.1620860624245957,1.0522626987972865,0.9646015455163778,1.0749523119005573,0.1007750523286301,-0.1620860624245954,-,CAGR
A,GROSS,B136k20d14,B136,S-MODE,1.0,0.0936790975238304,1.007664191780031,-0.1620860624245957,1.0522626987972865,0.9646015455163778,1.0749523119005573,0.1007750523286301,-0.1620860624245954,-,CAGR
A,GROSS,B136k20d14,B136,FULL-MODE,1.0,0.0936790975238304,1.007664191780031,-0.1620860624245957,1.0522626987972865,0.9646015455163778,1.0749523119005573,0.1007750523286301,-0.1620860624245954,-,CAGR
A,GROSS,B136k20d15,B136,SEL-SHARPE,1.0,0.0718917086223223,0.9164023937197854,-0.1471902334935055,0.9732211895928846,0.8611809421938538,0.9633795943883658,0.0748098944734574,-0.1471902334935044,-,CAGR
A,GROSS,B136k20d15,B136,SINGLE-MODE,1.0,0.0718917086223223,0.9164023937197854,-0.1471902334935055,0.9732211895928846,0.8611809421938538,0.9633795943883658,0.0748098944734574,-0.1471902334935044,-,CAGR
A,GROSS,B136k20d15,B136,S-MODE,1.0,0.0718917086223223,0.9164023937197854,-0.1471902334935055,0.9732211895928846,0.8611809421938538,0.9633795943883658,0.0748098944734574,-0.1471902334935044,-,CAGR
A,GROSS,B136k20d15,B136,FULL-MODE,1.0,0.0718917086223223,0.9164023937197854,-0.1471902334935055,0.9732211895928846,0.8611809421938538,0.9633795943883658,0.0748098944734574,-0.1471902334935044,-,CAGR
A,GROSS,B136k40d00,B136,SEL-SHARPE,1.0,0.1118528487345857,0.8920478626846481,-0.2326730776191454,1.03985549879533,0.7513585669797296,0.8200006219573166,0.1010151344470871,-0.2326730776191456,DD,"H2,OOS,DD"
A,GROSS,B136k40d00,B136,SINGLE-MODE,1.0,0.1118528487345857,0.8920478626846481,-0.2326730776191454,1.03985549879533,0.7513585669797296,0.8200006219573166,0.1010151344470871,-0.2326730776191456,DD,"H2,OOS,DD"
A,GROSS,B136k40d00,B136,S-MODE,1.0,0.1118528487345857,0.8920478626846481,-0.2326730776191454,1.03985549879533,0.7513585669797296,0.8200006219573166,0.1010151344470871,-0.2326730776191456,DD,"H2,OOS,DD"
A,GROSS,B136k40d00,B136,FULL-MODE,1.0,0.1118528487345857,0.8920478626846481,-0.2326730776191454,1.03985549879533,0.7513585669797296,0.8200006219573166,0.1010151344470871,-0.2326730776191456,DD,"H2,OOS,DD"
A,GROSS,B136k40d01,B136,SEL-SHARPE,1.0,0.1327051933483449,0.9675949979295432,-0.2358579049212811,1.0420668851872528,0.8957948842628195,1.011893883337312,0.1381988667379601,-0.2358579049212809,DD,DD
A,GROSS,B136k40d01,B136,SINGLE-MODE,1.0,0.1327051933483449,0.9675949979295432,-0.2358579049212811,1.0420668851872528,0.8957948842628195,1.011893883337312,0.1381988667379601,-0.2358579049212809,DD,DD
A,GROSS,B136k40d01,B136,S-MODE,1.0,0.1327051933483449,0.9675949979295432,-0.2358579049212811,1.0420668851872528,0.8957948842628195,1.011893883337312,0.1381988667379601,-0.2358579049212809,DD,DD
A,GROSS,B136k40d01,B136,FULL-MODE,1.0,0.1327051933483449,0.9675949979295432,-0.2358579049212811,1.0420668851872528,0.8957948842628195,1.011893883337312,0.1381988667379601,-0.2358579049212809,DD,DD
A,GROSS,B136k40d02,B136,SEL-SHARPE,1.0,0.1339302646005429,0.9463441114310156,-0.2659573299753258,1.051348783734948,0.860782734539659,0.9912863036649462,0.147779611308459,-0.265957329975326,DD,DD
A,GROSS,B136k40d02,B136,SINGLE-MODE,1.0,0.1339302646005429,0.9463441114310156,-0.2659573299753258,1.051348783734948,0.860782734539659,0.9912863036649462,0.147779611308459,-0.265957329975326,DD,DD
A,GROSS,B136k40d02,B136,S-MODE,1.0,0.1339302646005429,0.9463441114310156,-0.2659573299753258,1.051348783734948,0.860782734539659,0.9912863036649462,0.147779611308459,-0.265957329975326,DD,DD
A,GROSS,B136k40d02,B136,FULL-MODE,1.0,0.1339302646005429,0.9463441114310156,-0.2659573299753258,1.051348783734948,0.860782734539659,0.9912863036649462,0.147779611308459,-0.265957329975326,DD,DD
A,GROSS,B136k40d03,B136,SEL-SHARPE,1.0,0.1491324874179289,1.0015220085471817,-0.2172305178480164,1.1560563099924877,0.8579199238230533,0.9844779912169684,0.1472732728051773,-0.2172305178480165,DD,DD
A,GROSS,B136k40d03,B136,SINGLE-MODE,1.0,0.1491324874179289,1.0015220085471817,-0.2172305178480164,1.1560563099924877,0.8579199238230533,0.9844779912169684,0.1472732728051773,-0.2172305178480165,DD,DD
A,GROSS,B136k40d03,B136,S-MODE,1.0,0.1491324874179289,1.0015220085471817,-0.2172305178480164,1.1560563099924877,0.8579199238230533,0.9844779912169684,0.1472732728051773,-0.2172305178480165,DD,DD
A,GROSS,B136k40d03,B136,FULL-MODE,1.0,0.1491324874179289,1.0015220085471817,-0.2172305178480164,1.1560563099924877,0.8579199238230533,0.9844779912169684,0.1472732728051773,-0.2172305178480165,DD,DD
A,GROSS,B136k40d04,B136,SEL-SHARPE,1.0,0.1619259051003996,1.105868788492012,-0.236775500688344,1.211135222249743,1.0140497260466417,1.1285578319267475,0.1698643871474818,-0.2367755006883439,DD,DD
A,GROSS,B136k40d04,B136,SINGLE-MODE,1.0,0.1619259051003996,1.105868788492012,-0.236775500688344,1.211135222249743,1.0140497260466417,1.1285578319267475,0.1698643871474818,-0.2367755006883439,DD,DD
A,GROSS,B136k40d04,B136,S-MODE,1.0,0.1619259051003996,1.105868788492012,-0.236775500688344,1.211135222249743,1.0140497260466417,1.1285578319267475,0.1698643871474818,-0.2367755006883439,DD,DD
A,GROSS,B136k40d04,B136,FULL-MODE,1.0,0.1619259051003996,1.105868788492012,-0.236775500688344,1.211135222249743,1.0140497260466417,1.1285578319267475,0.1698643871474818,-0.2367755006883439,DD,DD
A,GROSS,B136k40d05,B136,SEL-SHARPE,1.0,0.1206687078217112,0.9322451947230062,-0.2429429968477551,1.0216984600033268,0.855231449434359,0.9883598363913532,0.1325476164770751,-0.242942996847755,DD,DD
A,GROSS,B136k40d05,B136,SINGLE-MODE,1.0,0.1206687078217112,0.9322451947230062,-0.2429429968477551,1.0216984600033268,0.855231449434359,0.9883598363913532,0.1325476164770751,-0.242942996847755,DD,DD
A,GROSS,B136k40d05,B136,S-MODE,1.0,0.1206687078217112,0.9322451947230062,-0.2429429968477551,1.0216984600033268,0.855231449434359,0.9883598363913532,0.1325476164770751,-0.242942996847755,DD,DD
A,GROSS,B136k40d05,B136,FULL-MODE,1.0,0.1206687078217112,0.9322451947230062,-0.2429429968477551,1.0216984600033268,0.855231449434359,0.9883598363913532,0.1325476164770751,-0.242942996847755,DD,DD
A,GROSS,B136k40d06,B136,SEL-SHARPE,1.0,0.1569904552639747,1.0721251055221923,-0.2280083192295104,1.1684408202296397,0.9793874817277436,1.0597749150178066,0.1538367288016986,-0.2280083192295106,DD,DD
A,GROSS,B136k40d06,B136,SINGLE-MODE,1.0,0.1569904552639747,1.0721251055221923,-0.2280083192295104,1.1684408202296397,0.9793874817277436,1.0597749150178066,0.1538367288016986,-0.2280083192295106,DD,DD
A,GROSS,B136k40d06,B136,S-MODE,1.0,0.1569904552639747,1.0721251055221923,-0.2280083192295104,1.1684408202296397,0.9793874817277436,1.0597749150178066,0.1538367288016986,-0.2280083192295106,DD,DD
A,GROSS,B136k40d06,B136,FULL-MODE,1.0,0.1569904552639747,1.0721251055221923,-0.2280083192295104,1.1684408202296397,0.9793874817277436,1.0597749150178066,0.1538367288016986,-0.2280083192295106,DD,DD
A,GROSS,B136k40d07,B136,SEL-SHARPE,1.0,0.1431558982011989,0.9665649821294172,-0.2652500414423923,1.0756804829121889,0.8618438767916947,0.928015946523468,0.1356790603410502,-0.2652500414423923,DD,DD
A,GROSS,B136k40d07,B136,SINGLE-MODE,1.0,0.1431558982011989,0.9665649821294172,-0.2652500414423923,1.0756804829121889,0.8618438767916947,0.928015946523468,0.1356790603410502,-0.2652500414423923,DD,DD
A,GROSS,B136k40d07,B136,S-MODE,1.0,0.1431558982011989,0.9665649821294172,-0.2652500414423923,1.0756804829121889,0.8618438767916947,0.928015946523468,0.1356790603410502,-0.2652500414423923,DD,DD
A,GROSS,B136k40d07,B136,FULL-MODE,1.0,0.1431558982011989,0.9665649821294172,-0.2652500414423923,1.0756804829121889,0.8618438767916947,0.928015946523468,0.1356790603410502,-0.2652500414423923,DD,DD
A,GROSS,B136k40d08,B136,SEL-SHARPE,1.0,0.1320936266054948,0.9899430000300764,-0.215136160217622,1.1768561676221554,0.8152648632972506,0.9139253286375714,0.1209705201251776,-0.2151361602176217,DD,"H2,DD"
A,GROSS,B136k40d08,B136,SINGLE-MODE,1.0,0.1320936266054948,0.9899430000300764,-0.215136160217622,1.1768561676221554,0.8152648632972506,0.9139253286375714,0.1209705201251776,-0.2151361602176217,DD,"H2,DD"
A,GROSS,B136k40d08,B136,S-MODE,1.0,0.1320936266054948,0.9899430000300764,-0.215136160217622,1.1768561676221554,0.8152648632972506,0.9139253286375714,0.1209705201251776,-0.2151361602176217,DD,"H2,DD"
A,GROSS,B136k40d08,B136,FULL-MODE,1.0,0.1320936266054948,0.9899430000300764,-0.215136160217622,1.1768561676221554,0.8152648632972506,0.9139253286375714,0.1209705201251776,-0.2151361602176217,DD,"H2,DD"
A,GROSS,B136k40d09,B136,SEL-SHARPE,1.0,0.1265381796437865,0.9294150945117036,-0.2463924717065886,1.0334661957661362,0.8309849147849092,0.9163678344032228,0.1236330096108078,-0.2463924717065887,DD,"H2,DD"
A,GROSS,B136k40d09,B136,SINGLE-MODE,1.0,0.1265381796437865,0.9294150945117036,-0.2463924717065886,1.0334661957661362,0.8309849147849092,0.9163678344032228,0.1236330096108078,-0.2463924717065887,DD,"H2,DD"
A,GROSS,B136k40d09,B136,S-MODE,1.0,0.1265381796437865,0.9294150945117036,-0.2463924717065886,1.0334661957661362,0.8309849147849092,0.9163678344032228,0.1236330096108078,-0.2463924717065887,DD,"H2,DD"
A,GROSS,B136k40d09,B136,FULL-MODE,1.0,0.1265381796437865,0.9294150945117036,-0.2463924717065886,1.0334661957661362,0.8309849147849092,0.9163678344032228,0.1236330096108078,-0.2463924717065887,DD,"H2,DD"
