panel,anchor,ladder,chooser,k,knob,setting,stream,B,draw,rec,pick,O_PICK,O_REACH,O_MARGIN,O_LEVEL,O_GAPRATIO,B_PPICK,B_PMAX,B_MODALRUNG,B_MODALMATCH,B_Q95,B_Q05,B_NULLMED,B_RECRANGE,B_SD,B_PCTRANK,B_BOOT95,B_GAPEXCEEDS,B_RESOLVED
U56,A,N,CH_ISSHARPE,9,K_SEED,0,0,1000,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.418,0.418,8.0,1.0,1.6941821674791615,0.7544466239096707,1.19730305705755,0.9397355435694908,0.2897113906552431,0.478,0.17355835973573344,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_SEED,1,1,1000,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.432,0.432,8.0,1.0,1.7054014656401153,0.7353681004911533,1.1894108193802864,0.9700333651489621,0.2971795332718438,0.482,0.17788575890581088,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_SEED,2,2,1000,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.453,0.453,8.0,1.0,1.6782533529566663,0.6995285723978083,1.193555778366554,0.978724780558858,0.29766527797218223,0.476,0.17096806520405153,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_SEED,3,3,1000,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.436,0.436,8.0,1.0,1.6497931022334085,0.7084262956900158,1.189429119693818,0.9413668065433928,0.2999303097273871,0.483,0.17147584720422557,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_SEED,4,4,1000,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.416,0.416,8.0,1.0,1.6733578438422105,0.674542738404578,1.1729995508695321,0.9988151054376325,0.30521642351932665,0.506,0.17206986003147398,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_SEED,5,5,1000,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.427,0.427,8.0,1.0,1.677363775588975,0.7042149575141138,1.1897155822897552,0.9731488180748611,0.295610533219823,0.479,0.1730536186828401,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_SEED,6,6,1000,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.435,0.435,8.0,1.0,1.689785896505291,0.6864213871557038,1.2018855596009872,1.0033645093495873,0.30560609188555965,0.473,0.1660667048322321,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_SEED,7,7,1000,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.439,0.439,8.0,1.0,1.6828528484394576,0.7357859864496004,1.209036983965024,0.9470668619898573,0.28859633441720833,0.457,0.16833973443603062,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_B,125,0,125,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.432,0.432,8.0,1.0,1.5823257245291869,0.7232444291401311,1.170496860201616,0.8590812953890556,0.2674719850742787,0.504,0.17029515273599366,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_B,125,1,125,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.456,0.456,8.0,1.0,1.712144976764696,0.7908285080905991,1.2361042295769014,0.9213164686740967,0.28121460100547085,0.4,0.19699030144361868,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_B,125,2,125,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.448,0.448,8.0,1.0,1.6639175500841135,0.6447749066935722,1.2212022519822934,1.0191426433905413,0.2981251337969523,0.44,0.17161674342593927,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_B,250,0,250,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.424,0.424,8.0,1.0,1.6646192520306298,0.7259165314621576,1.197232777435182,0.9387027205684721,0.29303600548682956,0.472,0.16980033309017198,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_B,250,1,250,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.44,0.44,8.0,1.0,1.6736125289399215,0.7661616126528957,1.1821049914877186,0.9074509162870258,0.28035403937853676,0.496,0.19500904383705847,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_B,250,2,250,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.444,0.444,8.0,1.0,1.6727708081004624,0.5900157934535135,1.2083282629312382,1.082755014646949,0.3122832459869055,0.468,0.17101369575228553,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_B,500,0,500,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.426,0.426,8.0,1.0,1.6635557150989215,0.7607408074296544,1.189204432876324,0.9028149076692671,0.2832909463817252,0.478,0.16953059929904718,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_B,500,1,500,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.428,0.428,8.0,1.0,1.7086525959677825,0.7353681004911533,1.1882751581388584,0.9732844954766292,0.29613022096709024,0.49,0.18132390586900743,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_B,500,2,500,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.458,0.458,8.0,1.0,1.67828062866318,0.6930257573358276,1.2067204739776227,0.9852548713273523,0.2964939583901733,0.466,0.17230816543387495,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_B,1000,0,1000,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.418,0.418,8.0,1.0,1.6941821674791615,0.7544466239096707,1.19730305705755,0.9397355435694908,0.2897113906552431,0.478,0.17355835973573344,0.0,0.0
U56,A,N,CH_ISSHARPE,9,K_B,1000,1,1000,MBB,RAW,40,8.0,0.0,0.010075850289503752,1.1761934023688503,0.06639360738822844,0.432,0.432,8.0,1.0,1.7054014656401153,0.7353681004911533,1.1894108193802864,0.9700333651489621,0.2971795332718438,0.482,0.17788575890581088,0.0,0.0
