panel,book,fam,n,gross,cadence,pass4a,pass4b,full_CAGR,full_Sharpe,full_MaxDD,full_Calmar,H1_CAGR,H1_Sharpe,H1_MaxDD,H1_Calmar,H2_CAGR,H2_Sharpe,H2_MaxDD,H2_Calmar,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_Calmar
U56,U56|EWALL|g0.50|W,EWALL,,0.5,W,False,False,0.05733457831336031,1.2069523833304314,-0.08009405329976271,0.7158406392391952,0.0555791553500693,1.2393478094170272,-0.05279770179218313,1.052681337699778,0.05909292053643833,1.1812076685592574,-0.08009405329976271,0.7377941070765287,0.05069078563747986,1.1086584975385865,-0.05279770179218313,0.9600945479976327,0.06284216286869282,1.2840012516468897,-0.08009405329976282,0.7846046027099856
U56,U56|EWALL|g0.50|M,EWALL,,0.5,M,False,False,0.05896790484771852,1.1773951642744,-0.09646215263984104,0.6113061261227074,0.05772685888771312,1.2240027589538949,-0.055584048893179694,1.0385508079602375,0.0602104069445919,1.1394388016063273,-0.09646215263984115,0.6241868473472525,0.053538816618620366,1.1100002488869722,-0.055584048893179694,0.963204690639039,0.0634637487882348,1.230408493634849,-0.09646215263984104,0.6579134619272724
U56,U56|CAND10|g0.50|W,CAND,10.0,0.5,W,False,False,0.06217278412527483,0.903695207046906,-0.099008768544526,0.6279523019955008,0.06378927512589594,1.0199015366167599,-0.05668727239892968,1.1252839028307235,0.06055874947876094,0.8148747399901846,-0.0990087685445259,0.6116503656090487,0.060807829373310085,0.9567979638544756,-0.05668727239892968,1.0726892792685896,0.06329914102947676,0.8695356587185978,-0.09900876854452578,0.6393286368470501
U56,U56|IVOL10|g0.50|W,IVOL,10.0,0.5,W,False,False,0.046343603370811115,0.7998514149896017,-0.08338634550523594,0.5557696897497582,0.04968849006912657,0.9257447116926565,-0.05232430882410122,0.9496253497808163,0.04300937532706839,0.6970468404460683,-0.08338634550523583,0.5157843897160337,0.045228734172764185,0.835280714573499,-0.05232430882410122,0.8643923864299814,0.047263405924945046,0.7764606712849045,-0.08338634550523594,0.5668003033179733
U56,U56|CAND10|g0.50|M,CAND,10.0,0.5,M,False,False,0.07541780252364694,1.0620511311896608,-0.10161803829534821,0.7421694394891636,0.07144525141752833,1.1003755918348932,-0.06601962952712992,1.0821819499633638,0.07940508248527145,1.036488008946221,-0.10161803829534821,0.7814073546124182,0.06809728396680903,1.0329933773710143,-0.06601962952712992,1.0314702529317485,0.08148929819714268,1.0865214156772585,-0.10161803829534699,0.8019176473403149
U56,U56|IVOL10|g0.50|M,IVOL,10.0,0.5,M,False,False,0.06238016905585364,1.019398782485724,-0.09939815536875107,0.6275787395091318,0.06461586136408148,1.1332265068665845,-0.06529541134273831,0.9895926840082248,0.06014917169937162,0.9254816887439399,-0.0993981553687524,0.6051336815681048,0.0603691555614021,1.0472779992211325,-0.06529541134273831,0.9245543342168703,0.06404057363380034,1.001051430743861,-0.09939815536875263,0.6442833209149522
U56,U56|CAND20|g0.50|W,CAND,20.0,0.5,W,False,False,0.07315642961417601,1.0116353762553887,-0.12980488756482944,0.5635876351546388,0.06567126107546861,1.0179682575826021,-0.07203550523284996,0.9116512872810518,0.08069417322936312,1.0161833406189067,-0.12980488756482933,0.6216574332693096,0.05973181746186729,0.9097829237221856,-0.07203550523284996,0.8291996740883287,0.08434915428079415,1.0884825739610702,-0.12980488756482944,0.6498149327286848
U56,U56|IVOL20|g0.50|W,IVOL,20.0,0.5,W,False,False,0.052882012319900085,0.9348656284648166,-0.09869089724606284,0.5358347506766613,0.05169653028799903,0.9912575173719855,-0.059112916990071485,0.8745386443487791,0.054068830638084986,0.8918561431551227,-0.09869089724606261,0.54786036146046,0.04528504083170226,0.8583604553022494,-0.059112916990071485,0.7660769107250834,0.0591851555255869,0.9935738799813166,-0.09869089724606228,0.5997022742434167
U56,U56|CAND20|g0.50|M,CAND,20.0,0.5,M,False,False,0.07749035958017059,1.0506380614993789,-0.1279533564880564,0.6056141214818683,0.07164011031740825,1.0797800049811779,-0.07711539346689034,0.9289988301514286,0.08337254625933488,1.0356563334052669,-0.1279533564880564,0.6515854569795295,0.06673328520999422,0.9859579023978541,-0.07711539346689034,0.8653691851892878,0.08643816595302778,1.101147455101871,-0.12795335648805628,0.6755443415124189
U56,U56|IVOL20|g0.50|M,IVOL,20.0,0.5,M,False,False,0.06195514470165442,1.0397916309053101,-0.1055799375189298,0.5868079311047733,0.06396272326889241,1.1513330902568804,-0.06577911129945613,0.9723865525897012,0.05995135421046083,0.9476310293620225,-0.10557993751893002,0.5678290366454499,0.058558237350592623,1.037243665387018,-0.06577911129945613,0.890225425576353,0.06476317107041529,1.0434961004178573,-0.1055799375189298,0.6134041427975242
