panel,cap,n,conv,cost,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,invested,keep4a,keep4b,fail4a,fail4b
U56,0.30,10,dg,0.0,0.1448919165254774,1.0050505811996246,-0.24594092207863538,1.1400663272057716,0.8852481908221461,0.142580307630489,0.9630650838661831,-0.2459409220786366,0.9599804187863378,False,False,H1|H2|DD,DD
U56,0.30,10,rw,0.0,0.14090713111938147,0.9629881612785538,-0.2709433762565032,1.1170213810533078,0.8276122625772945,0.13595975523645376,0.90512184394275,-0.2709433762565042,1.0,False,False,H1|H2|DD,H2|DD
U56,0.30,20,dg,0.0,0.1399188250559953,1.14211467999288,-0.1743002367889842,1.1970362293943597,1.0917780304843407,0.15060176088498434,1.202269283797194,-0.17430023678898499,0.9135785764680457,False,True,H1|H2|DD,none
U56,0.30,20,rw,0.0,0.1361144685734499,1.0598648594361113,-0.26603220203214495,1.179817083468017,0.950547295662819,0.13904212014769746,1.0625329705335618,-0.26603220203214417,1.0,False,False,H1|H2|DD,DD
U56,0.30,40,dg,0.0,0.09450595553754604,1.0773441521553435,-0.11474812245230537,1.1187760105108169,1.0366040028154277,0.10481771506994342,1.1911790023171278,-0.11474812245230448,0.7714193620541322,False,False,H1|H2,CAGR
U56,0.30,40,rw,0.0,0.1146860054844101,1.0275675780381544,-0.2569899700385243,1.1510406419804728,0.9109063595235637,0.1159058920446232,1.038769462515953,-0.2569899700385234,1.0,False,False,H1|H2|DD,DD
U56,0.45,10,dg,0.0,0.18180751585367938,1.0382754936059198,-0.23251140112660362,1.0547024283714355,1.0287403830553556,0.20006565945037735,1.0802529026689438,-0.23251140112660384,0.9784207566059575,False,False,H1|H2|DD,DD
U56,0.45,10,rw,0.0,0.18879985210537842,1.057477368546716,-0.2420168919165966,1.0520915153444765,1.0676685494360916,0.21212554506211667,1.1156438783480849,-0.24201689191659626,1.0,False,False,H1|H2|DD,DD
U56,0.45,20,dg,0.0,0.17530069752776045,1.1891527541735751,-0.2298501365306327,1.1619365147718086,1.2177816753957011,0.20278903083773114,1.2994327941498645,-0.22985013653063258,0.9454989743394018,False,False,H1|DD,DD
U56,0.45,20,rw,0.0,0.1777210197432093,1.160140453840041,-0.22985013653063258,1.1405072686637772,1.1823394715500333,0.20471258703586792,1.2619295061318612,-0.2298501365306327,1.0,False,False,H1|H2|DD,DD
U56,0.45,40,dg,0.0,0.12993431714778203,1.1949493109091047,-0.16389703223452523,1.1121474637168987,1.273427555229963,0.15522954953885382,1.3866870150217683,-0.163897032234525,0.8454265000516801,False,True,H1|DD,none
U56,0.45,40,rw,0.0,0.14502504223009094,1.1132367660887281,-0.21103714394864215,1.0973928123463967,1.1300807794958638,0.1653981924840835,1.2279962772324706,-0.21103714394864226,1.0,False,False,H1|H2|DD,DD
U56,0.60,10,dg,0.0,0.19154816051199774,1.0258967162452397,-0.22915184439863223,1.0255343300699349,1.0324490233003853,0.21190639982259807,1.0655695620083634,-0.22915184439863223,0.9824522370377243,False,False,H1|H2|DD,DD
U56,0.60,10,rw,0.0,0.1962354577704506,1.0340283620078456,-0.22915184439863223,1.014631515399963,1.0571723638032262,0.2213250143860519,1.0886764264746105,-0.22915184439863212,1.0,False,False,H1|H2|DD,DD
U56,0.60,20,dg,0.0,0.18400323971140575,1.175452096703249,-0.23868804284348244,1.177716684351636,1.1801517026108352,0.2074996618353302,1.2468787532155619,-0.23868804284348233,0.9553700515796142,False,False,H1|H2|DD,DD
U56,0.60,20,rw,0.0,0.18768761497883046,1.1551272041419498,-0.23868804284348266,1.1643552737147551,1.1547107114279869,0.21098642897375597,1.2188611032381198,-0.23868804284348255,1.0,False,False,H1|H2|DD,DD
U56,0.60,40,dg,0.0,0.1370462975038147,1.1819221095844556,-0.18298988334232402,1.1311490502413546,1.230474960668766,0.1598140002472097,1.3245485419714709,-0.18298988334232447,0.8634043151707083,False,True,H1|DD,none
U56,0.60,40,rw,0.0,0.15585296045250274,1.1328088647283616,-0.2174917730738547,1.13160861794202,1.1378530734459122,0.17422317577097401,1.2171514353085933,-0.21749177307385503,1.0,False,False,H1|H2|DD,DD
U56,0.80,10,dg,0.0,0.21670993821165419,1.0952050158224622,-0.23751294431650571,1.1848416771338088,1.0302989215494072,0.2255074387377245,1.0718875241688974,-0.2375129443165055,0.9860308507981602,False,False,H1|H2|DD,DD
U56,0.80,10,rw,0.0,0.22113769097461433,1.103070497595189,-0.23751294431650538,1.1780534933163347,1.051362728295349,0.23367559591320175,1.090800947872905,-0.2375129443165055,1.0,False,False,H1|H2|DD,DD
U56,0.80,20,dg,0.0,0.19330323596899235,1.1878178280309146,-0.24548139252395196,1.2607034735507263,1.1361666561092512,0.2096684924635388,1.2082693365570327,-0.24548139252395218,0.9599061812077875,False,False,H2|DD,DD
U56,0.80,20,rw,0.0,0.19502403856558326,1.158986467365975,-0.24548139252395196,1.2497666936117875,1.0943398588295088,0.2093080375195273,1.165268847401289,-0.24548139252395196,1.0,False,False,H1|H2|DD,DD
U56,0.80,40,dg,0.0,0.1439142653305696,1.1976726304005085,-0.19312730704522452,1.2007630608726734,1.1992550124780035,0.1632545568616579,1.2970195308565016,-0.19312730704522452,0.871653480733647,False,True,H1|H2|DD,none
U56,0.80,40,rw,0.0,0.1603428328384351,1.1344959115949236,-0.22027731453981492,1.2036325038722984,1.0803795504776248,0.1718244769438324,1.165247046661974,-0.2202773145398147,1.0,False,False,H1|H2|DD,DD
U56,1.00,10,dg,0.0,0.22516564276902806,1.1113089276130859,-0.24502216779096275,1.2199494054715745,1.0374716764285146,0.23418977163087096,1.0765246797716865,-0.24502216779096264,0.9873406622649215,False,False,H1|H2|DD,DD
U56,1.00,10,rw,0.0,0.22987604514551752,1.1200349724957346,-0.24502216779096253,1.208927914207754,1.0626153489936707,0.24335121812661709,1.0994043198981054,-0.24502216779096264,1.0,False,False,H1|H2|DD,DD
U56,1.00,20,dg,0.0,0.19949415780976,1.205242067727963,-0.2481356780089773,1.2849538945558139,1.1513201658878074,0.2176733795106487,1.2237119068975932,-0.2481356780089773,0.9615090698663337,False,False,H2|DD,DD
U56,1.00,20,rw,0.0,0.2016794758021787,1.174153374683336,-0.24927812745311884,1.27186183343865,1.1085395097717545,0.21829966545468582,1.179232931098783,-0.24927812745311861,1.0,False,False,H2|DD,DD
U56,1.00,40,dg,0.0,0.14715451765903143,1.2074854178490584,-0.19766858762464268,1.2166032358141714,1.205165476677608,0.16726347518566875,1.301384587294659,-0.1976685876246428,0.8739646661888821,False,True,H1|H2|DD,none
U56,1.00,40,rw,0.0,0.16508285977899018,1.1434614444639268,-0.2315254344771135,1.2115039949557107,1.0945172448110376,0.17938986949837332,1.1761364830168808,-0.2315254344771135,1.0,False,False,H1|H2|DD,DD
U56,OFF,10,dg,0.0,0.23467529296074074,1.1306644499604532,-0.3001701121990745,1.2383281791244305,1.0630171450604724,0.2471199764704095,1.0986047816467819,-0.30017011219907463,0.9883073904040246,False,False,H1|H2|DD,DD
U56,OFF,10,rw,0.0,0.23875153806297833,1.1368716070956029,-0.30017011219907463,1.2267076229082163,1.0836014054937002,0.25526647363849997,1.1173324931069961,-0.3001701121990744,1.0,False,False,H1|H2|DD,DD
U56,OFF,20,dg,0.0,0.2053652269053683,1.2213297651340047,-0.25283455146698697,1.2999426882642455,1.1717372345345294,0.22534171543939774,1.2387524882009833,-0.25283455146698675,0.9629668627834214,False,False,H2|DD,DD
U56,OFF,20,rw,0.0,0.20808624306353396,1.1885917558312553,-0.2759100749100494,1.2854850764168324,1.12847141558,0.22711459249608223,1.1934642991200346,-0.2759100749100494,1.0,False,False,H2|DD,DD
U56,OFF,40,dg,0.0,0.15047877628955364,1.2209948910240527,-0.20133952519842935,1.2316565168476445,1.2185469998073561,0.17116685931154407,1.3110317927638653,-0.20133952519842946,0.8756414051336879,False,True,H1|DD,none
U56,OFF,40,rw,0.0,0.1717057277096936,1.1641282086839189,-0.25222674786778654,1.2230861829193005,1.1266639717731142,0.18935608869636722,1.2023163302148587,-0.25222674786778654,1.0,False,False,H1|H2|DD,DD
U56,0.30,10,dg,5.0,0.13264198539854988,0.9311295244808446,-0.2522415169638892,1.065969113255701,0.8113112282582392,0.12993468675012854,0.8891366021381306,-0.2522415169638881,0.9599804187863378,False,False,H1|H2|DD,H2|DD
U56,0.30,10,rw,5.0,0.12757578921838886,0.8838588231573402,-0.28102351871275266,1.0390017995656677,0.7472777858075961,0.12201938122870315,0.8250304213570981,-0.28102351871275355,1.0,False,False,H1|H2|DD,H2|OOS|DD
U56,0.30,20,dg,5.0,0.13180351074681984,1.083207442806037,-0.17856220011548785,1.1393346022352477,1.0316924447039377,0.1421609634819474,1.1425233735767348,-0.1785622001154875,0.9135785764680457,False,True,H1|H2|DD,none
U56,0.30,20,rw,5.0,0.12603291809102846,0.9902330923118394,-0.2760955350587475,1.112960318552706,0.8782666550133877,0.12850684179121652,0.9912915514121188,-0.27609553505874707,1.0,False,False,H1|H2|DD,DD
U56,0.30,40,dg,5.0,0.09077771151460268,1.038299012166029,-0.11567471096850623,1.0826831741960208,0.9946694530619494,0.10082973809334517,1.1495659297895964,-0.11567471096850723,0.7714193620541322,False,False,H1|H2,CAGR
U56,0.30,40,rw,5.0,0.10686655510812448,0.9644053606589855,-0.26752273099768886,1.0932937476052074,0.8425580104783484,0.10765410913031914,0.9721405339888615,-0.2675227309976884,1.0,False,False,H1|H2|DD,DD
U56,0.45,10,dg,5.0,0.17046106515022852,0.983598052537948,-0.2329981156570562,0.9951722944030327,0.9780267582422421,0.18860262185994592,1.028458039704251,-0.23299811565705608,0.9784207566059575,False,False,H1|H2|DD,DD
U56,0.45,10,rw,5.0,0.1766470423296389,1.0001877159341972,-0.24256754395439883,0.9904401793931101,1.0138171053966547,0.19962600211559955,1.0608439294283345,-0.24256754395439883,1.0,False,False,H1|H2|DD,DD
U56,0.45,20,dg,5.0,0.16763379827786817,1.1440260019557693,-0.23040479960439197,1.1132459210678056,1.1755818887905332,0.19508560611074177,1.2569909570832343,-0.23040479960439197,0.9454989743394018,False,False,H1|H2|DD,DD
U56,0.45,20,rw,5.0,0.16872936947882655,1.1093863302717462,-0.2304047996043922,1.086733456225601,1.1339792241015125,0.19558351770701443,1.2136987302759712,-0.2304047996043922,1.0,False,False,H1|H2|DD,DD
U56,0.45,40,dg,5.0,0.1261051978793104,1.1633139968681647,-0.16433795061771772,1.0810538660954405,1.2412596056628449,0.15119589008909462,1.3545364448034096,-0.16433795061771772,0.8454265000516801,False,True,H1|DD,none
U56,0.45,40,rw,5.0,0.13823564654007114,1.0671421235833713,-0.21171986023941336,1.05158267813126,1.083611982764662,0.1584110354872279,1.1824055603769241,-0.21171986023941325,1.0,False,False,H1|H2|DD,DD
U56,0.60,10,dg,5.0,0.18061264391554843,0.9770395001708804,-0.22955219631173474,0.9722407599436669,0.9870577513221037,0.20076874684920876,1.0193212551764965,-0.22955219631173496,0.9824522370377243,False,False,H1|H2|DD,DD
U56,0.60,10,rw,5.0,0.1846047036408467,0.9830303295896974,-0.22955219631173496,0.959734445705989,1.0091207224716316,0.20923605458828876,1.0397363038107144,-0.22955219631173474,1.0,False,False,H1|H2|DD,DD
U56,0.60,20,dg,5.0,0.17643850867616062,1.1338733181977312,-0.23923853525107486,1.1330013130767622,1.1410156972945615,0.19983172431968965,1.2075960633974567,-0.23923853525107486,0.9553700515796142,False,False,H1|H2|DD,DD
U56,0.60,20,rw,5.0,0.17903266207324342,1.1094811008260197,-0.2392385352510752,1.1162944376058535,1.1108164422602074,0.20205346738812446,1.1750407153197047,-0.23923853525107486,1.0,False,False,H1|H2|DD,DD
U56,0.60,40,dg,5.0,0.13325462887623618,1.1527615698463831,-0.1834099670916951,1.1022503882578103,1.2010077974000655,0.15580466979671836,1.2951141836527567,-0.183409967091695,0.8634043151707083,False,True,H1|H2|DD,none
U56,0.60,40,rw,5.0,0.1494131591200636,1.0917033968761907,-0.21818774942974484,1.0908282335080879,1.0963092336757947,0.167540839618894,1.176385068299962,-0.21818774942974473,1.0,False,False,H1|H2|DD,DD
U56,0.80,10,dg,5.0,0.20597463114870806,1.0502868360567077,-0.2377678596888314,1.1358959000686788,0.9883553268780213,0.2145852299698141,1.0294087507112288,-0.23776785968883152,0.9860308507981602,False,False,H1|H2|DD,DD
U56,0.80,10,rw,5.0,0.20977732991075104,1.0562373277723756,-0.2377678596888313,1.1276696202074972,1.0070423799135282,0.22190829614313667,1.045971254830532,-0.23776785968883107,1.0,False,False,H1|H2|DD,DD
U56,0.80,20,dg,5.0,0.18585442903218286,1.148670175879426,-0.24595858333306142,1.2180146236683276,1.0996776578793228,0.20217795104616343,1.1717108175063824,-0.2459585833330611,0.9599061812077875,False,False,H1|H2|DD,DD
U56,0.80,20,rw,5.0,0.1865571574415299,1.116087789079741,-0.24595858333306087,1.2040418243090703,1.0534129874325522,0.20063130812964247,1.124489905277415,-0.2459585833330611,1.0,False,False,H1|H2|DD,DD
U56,0.80,40,dg,5.0,0.14016442810965257,1.1699791958738972,-0.1935347036820706,1.1732583210868017,1.1712892766200993,0.159280094447509,1.2691990387058811,-0.19353470368207049,0.871653480733647,False,True,H1|H2|DD,none
