statistic,D,period,pair,rho_coupled,rho_seed,sd_diff_coupled,sd_diff_seed,sd_a_coupled,sd_b_coupled,overlap_coef
PREM_SHARPE,3,FULL,U56|B136,0.4345070155536705,0.9177828391888886,0.06808017185582259,0.05002384358170272,0.068481472960476,0.036914529773258785,1.0
PREM_SHARPE,3,FULL,U56|SMALL439,0.9344145000215424,-0.9712494404630818,0.15169433810816538,0.1818948239347121,0.00993934099097721,0.16044976191578839,0.0
PREM_SHARPE,3,FULL,B136|SMALL439,0.860410536996957,-0.9656121128602319,0.09192148269889822,0.22670503479062362,0.04337013871380851,0.12814730846147873,0.0
PREM_SHARPE,3,IS,U56|B136,0.7921277215441244,0.9346728619530009,0.05887320192551981,0.07719739935616828,0.07391847095886518,0.09353932722910857,1.0
PREM_SHARPE,3,IS,U56|SMALL439,0.9458200557507083,-0.13144508188061804,0.08529205091461951,0.18345830085590356,0.044982629006264326,0.12700534155640153,0.0
PREM_SHARPE,3,IS,B136|SMALL439,-0.11912613388898106,0.05679693807875463,0.10278342318503463,0.20467155630618336,0.04361885279234747,0.07799817125376997,0.0
PREM_SHARPE,3,OOS,U56|B136,-0.11116098808523268,0.7012998215179548,0.10689882543507072,0.04500878949762587,0.0715739826011366,0.06730856865004016,1.0
PREM_SHARPE,3,OOS,U56|SMALL439,-0.4658635320276046,-0.9021973654323313,0.20977518847133472,0.22891131526681743,0.02395001145456296,0.19563021641924883,0.0
PREM_SHARPE,3,OOS,B136|SMALL439,0.7246717250227825,-0.5001802155062499,0.12402302682036902,0.255864870498225,0.047552169476750374,0.1657890050187902,0.0
PREM_SHARPE,6,FULL,U56|B136,-0.29846331242659774,0.2816081009522466,0.10676871115576292,0.10070409478066628,0.05325918784589981,0.0772264819451721,1.0
PREM_SHARPE,6,FULL,U56|SMALL439,-0.08920484867085121,-0.6217103652406105,0.1401156638986694,0.1321824526897523,0.03717602869200951,0.13250497265867184,0.0
PREM_SHARPE,6,FULL,B136|SMALL439,0.25646294175001044,-0.5942359266798776,0.13818394014970176,0.17267433599643475,0.051146866134912726,0.14154135219771033,0.0
PREM_SHARPE,6,IS,U56|B136,-0.09963046685547945,0.6636508027602052,0.1420092660648349,0.13317079518553956,0.08854965248123764,0.10238880846197142,1.0
PREM_SHARPE,6,IS,U56|SMALL439,0.5303282864016039,0.0017715407998072788,0.18167446206725213,0.1487184600204089,0.039461286184018826,0.19893991516458456,0.0
PREM_SHARPE,6,IS,B136|SMALL439,-0.017485103813518126,0.32686158416727534,0.15780469733193292,0.16725745462145916,0.062070293028053086,0.14312719280525996,0.0
PREM_SHARPE,6,OOS,U56|B136,-0.12595810307297006,-0.4374187568836108,0.10745272365296338,0.09047693049846395,0.04996332474008797,0.08881294725444498,1.0
PREM_SHARPE,6,OOS,U56|SMALL439,-0.23026598750967456,-0.2219238496353111,0.1528512481763279,0.17385231920617736,0.05499169707655254,0.13214372138091562,0.0
PREM_SHARPE,6,OOS,B136|SMALL439,0.3207108282619928,-0.5214170801220795,0.15111630347246002,0.18240767877703523,0.05002075904503437,0.16189774853058736,0.0
PREM_SHARPE,12,FULL,U56|B136,-0.47393769489050297,0.2088468077307022,0.11881772271940887,0.08507543357009524,0.05289636832651928,0.08373610553919565,1.0
PREM_SHARPE,12,FULL,U56|SMALL439,0.001300658529982154,-0.305831371639892,0.14187998809525132,0.13756652099986047,0.04090927706632804,0.13559792079011765,0.0
PREM_SHARPE,12,FULL,B136|SMALL439,0.12847052355923344,-0.44458384209534935,0.12713175482613545,0.17389496229132917,0.0534701861586061,0.12109251465745907,0.0
PREM_SHARPE,12,IS,U56|B136,-0.09016603661088707,0.4669870448325224,0.1692583127963223,0.12256681376377966,0.08593090440956357,0.13756486952155741,1.0
PREM_SHARPE,12,IS,U56|SMALL439,0.1980938652841191,-0.12343036614645919,0.17547829743775367,0.19233278503638726,0.05688219296270577,0.17728834312113387,0.0
PREM_SHARPE,12,IS,B136|SMALL439,-0.2134800104267713,-0.03428692201993107,0.20073035754139723,0.22192695465771115,0.07778667620071109,0.16471547639728534,0.0
PREM_SHARPE,12,OOS,U56|B136,-0.041356340166513426,0.16081076943754927,0.10018108913851485,0.08369259830955621,0.06378504994164096,0.07319269226875144,1.0
PREM_SHARPE,12,OOS,U56|SMALL439,0.0393653347210342,-0.0034815501543169988,0.1484836216888921,0.16021961426971668,0.06077704954874965,0.13794076718734513,0.0
PREM_SHARPE,12,OOS,B136|SMALL439,0.3431077472458983,-0.4476514354249182,0.14633030301151906,0.19494104570637558,0.0625521549621363,0.15518540018343172,0.0
PREM_SHARPE,24,FULL,U56|B136,-0.014926744149083918,0.03999320355678112,0.08998683494303206,0.08434425996453683,0.048410987303334756,0.07503074139441906,1.0
PREM_SHARPE,24,FULL,U56|SMALL439,0.020379845493975295,0.07153016810060613,0.11362285544554464,0.13003395290358932,0.04499317953946286,0.10511096489695361,0.0
PREM_SHARPE,24,FULL,B136|SMALL439,0.0462568719179631,-0.07714880237201503,0.147129723635719,0.14828538309535674,0.05431625001310598,0.1391511380984187,0.0
PREM_SHARPE,24,IS,U56|B136,0.18238856179397941,0.34950216348002816,0.13570210877027103,0.11307384584955948,0.07380764913059804,0.12856482153257207,1.0
PREM_SHARPE,24,IS,U56|SMALL439,0.0017415406618011137,-0.031219194411061597,0.1874366468807566,0.16860821032806575,0.06727431773935796,0.1749809662520009,0.0
