arm,panel,statistic,threshold,gross,rate,episodes,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,p4a,p4b
ABS,U56,BREADTH,0.3,0.75,0.06530060797117766,29,0.1110441036720744,1.1115234218935495,-0.17986588001994896,1.1433963934292526,1.0840711102325236,0.1184884922041416,1.1715791912979494,-0.17986588001994874,False,True
ABS,U56,BREADTH,0.6,1.0,0.2132402612024319,61,0.12139640924128359,1.1541693614683797,-0.14903758797674216,1.0625088357136145,1.242494979465111,0.14392110023132032,1.355328878982795,-0.14903758797674072,False,True
ABS,U56,VOL20,0.3,0.75,0.09930195901823914,25,0.11154635787525846,1.1785716202216858,-0.13568173715557053,1.2979379324467737,1.0743223534064708,0.11244361942017322,1.1686135311321633,-0.13568173715556975,False,True
ABS,U56,VOL20,0.3,1.0,0.09930195901823914,25,0.14923140109013922,1.178687533666769,-0.17906117517435194,1.2981464782833687,1.0742863971452172,0.15034213615542424,1.1686180980300185,-0.17906117517435216,False,True
ABS,U56,VOL20,0.4,0.75,0.030173384372888988,8,0.11683216257773599,1.0824137000938645,-0.17986588001994908,1.1439737374131806,1.0337429135055474,0.12388985891703874,1.1117714645306414,-0.17986588001994885,False,True
ABS,U56,VOL20,0.6,0.75,0.005629362756136005,1,0.1290437911552862,1.1389851421006167,-0.17986588001994885,1.1936367528161018,1.0888959623063665,0.13148336434587993,1.1629432648457925,-0.17986588001994885,False,True
ABS,U56,CORR,0.4,1.0,0.2267507318171583,27,0.11533372236165529,1.063823853915409,-0.17859669007014778,1.1838022716877346,0.9600710537630992,0.12016493901121161,1.0795592831611194,-0.17859669007014678,False,True
ABS,U56,CORR,0.5,0.75,0.11573969826615627,17,0.11059888217439884,1.1268151303337361,-0.19268321134392274,1.2826360526932803,0.9861157804163647,0.10653743705961305,1.0813045717881908,-0.19268321134392208,False,True
ABS,U56,CORR,0.6,0.75,0.014185994145462734,3,0.12460906256980842,1.11089902649243,-0.17986588001994885,1.2093532844476809,1.0188301487443197,0.12197706136249709,1.0978219842361165,-0.17986588001994885,False,True
ABS,U56,SPYTR,0.0,1.0,0.17045710425579824,46,0.11995839707754619,1.0951514375865108,-0.18595071494196458,1.0232657066476363,1.1634929151151427,0.14204101072920583,1.2731900290053009,-0.14168278484357455,False,True
