panel,family,cad,window,n,mean_resid0,sd_resid0,min_resid0,max_resid0,max_abs,n_neg,mean_c_bar,mean_c_sd,in_pub_band,theta_in_band
U56,MA-THRESH,Q,OOS,9,-0.25708396156545177,0.3102469988163005,-0.9103800453860824,0.005716899196016811,0.9103800453860824,8,0.5843029878587217,0.11733590938491312,True,3
U56,MA-THRESH,A,FULL,9,0.07265823770689216,0.3308914793933245,-0.19043386917487748,0.7654905603696989,0.7654905603696989,5,0.5811634644796914,0.13709210922733717,False,0
U56,MA-THRESH,A,IS,9,-0.10864639049699666,0.3096741797137627,-0.38671943013166565,0.5689324828285436,0.5689324828285436,7,0.5553662347233143,0.14840436513064245,False,5
U56,MA-THRESH,A,OOS,9,0.19698061267213854,0.4582176471030065,-0.18538228198110573,0.9582474061869508,0.9582474061869508,5,0.6024437933416102,0.11628990041018333,False,0
U56,QUANTILE-M,D,FULL,9,-0.0029551155961996165,0.00804738069423149,-0.017782169252300584,0.007537092881104712,0.017782169252300584,5,0.5943710302744738,0.004639349487882567,False,0
U56,QUANTILE-M,D,IS,9,-0.005656002510607038,0.015993538995988942,-0.03426016893981476,0.014994528756551162,0.03426016893981476,6,0.5948266281664221,0.0048569458075986265,False,0
U56,QUANTILE-M,D,OOS,9,0.0001960613056871057,0.0033390004644147835,-0.00613011513161954,0.006596598897036898,0.006596598897036898,5,0.5939952041465906,0.002803565847876969,False,0
U56,QUANTILE-M,W,FULL,9,-0.0113494177802241,0.008744381334715758,-0.02270489230897965,0.0006363047590607351,0.02270489230897965,8,0.5945280682672424,0.004884488650930254,False,0
U56,QUANTILE-M,W,IS,9,-0.011471704167955978,0.015338241455833674,-0.04008360732905558,0.006934236874278632,0.04008360732905558,7,0.5949522404669696,0.005101609345849543,False,0
U56,QUANTILE-M,W,OOS,9,-0.011168037740453544,0.007577175335429978,-0.026145793829133623,-0.0011218695986858762,0.026145793829133623,9,0.5941781654292431,0.0032489043590879984,False,0
U56,QUANTILE-M,M,FULL,9,-0.03954103826658696,0.024424925384366337,-0.0669938204469922,-0.004022468111086752,0.0669938204469922,9,0.5951899032355896,0.005740676706992642,False,0
U56,QUANTILE-M,M,IS,9,-0.03795303815911715,0.02645587494380535,-0.07943053968402225,-0.005571296974560269,0.07943053968402225,9,0.5955376782758246,0.005895574419658187,False,0
U56,QUANTILE-M,M,OOS,9,-0.040395141080516145,0.026481658736557286,-0.07119712365058106,-0.0031293237634955062,0.07119712365058106,9,0.5949030209890828,0.004524794354791004,False,0
U56,QUANTILE-M,Q,FULL,9,-0.04221608575056804,0.03478548677103865,-0.09594589768206951,-0.0015029254109233392,0.09594589768206951,9,0.5968873490823454,0.007404021185175457,False,0
U56,QUANTILE-M,Q,IS,9,-0.03174690119674444,0.028016457471437137,-0.0804106272896501,-0.002495913686800577,0.0804106272896501,9,0.5969429206696083,0.007469982663345146,False,0
U56,QUANTILE-M,Q,OOS,9,-0.05388626332039781,0.048640121328212826,-0.11678074726302334,0.007943621700201575,0.11678074726302334,8,0.5968415076620261,0.006519653126566084,False,0
U56,QUANTILE-M,A,FULL,9,0.018732283212425236,0.10019485873449982,-0.07152478891525682,0.24841415070106976,0.24841415070106976,6,0.6027652129259728,0.01307700731083212,False,0
U56,QUANTILE-M,A,IS,9,-0.011031043598490066,0.07039476504691741,-0.0997119511931377,0.15429867704484224,0.15429867704484224,6,0.6027976142468224,0.011161219000123658,False,0
U56,QUANTILE-M,A,OOS,9,0.04313631026161898,0.13145448912080385,-0.07980006869230394,0.32428756253601776,0.32428756253601776,6,0.6027384848326951,0.01387351796839567,False,0
B136,MA-THRESH,D,FULL,9,-0.3775774284455527,0.19508255579834485,-0.7388936799805235,-0.15599122335305804,0.7388936799805235,9,0.5933434832800841,0.11239786117442595,True,6
B136,MA-THRESH,D,IS,9,-0.40810834652696126,0.34278925924151005,-0.971686192448229,-0.015451808228373665,0.971686192448229,9,0.5888460265876241,0.12418110303843376,True,3
B136,MA-THRESH,D,OOS,9,-0.35070938108334737,0.20089555466879,-0.6072273411635853,-0.05321867898897459,0.6072273411635853,9,0.5970549946212714,0.10016902713852877,True,6
B136,MA-THRESH,W,FULL,9,-0.4687683977808326,0.32972964698142054,-0.9817161081324013,-0.12775442289199024,0.9817161081324013,9,0.5934167655006716,0.11260687006657674,True,5
B136,MA-THRESH,W,IS,9,-0.3818055603252835,0.41774271306086713,-1.001135742642866,0.13620565474585788,1.001135742642866,7,0.5886187377570306,0.12424863235808499,True,3
B136,MA-THRESH,W,OOS,9,-0.5376925982717957,0.29363297401918925,-0.9588325405613496,-0.1283389750823316,0.9588325405613496,9,0.5973763221131251,0.10044680819364048,True,5
B136,MA-THRESH,M,FULL,9,-0.3722569696026775,0.2781942674962804,-0.7771129839979185,-0.03383715580052016,0.7771129839979185,9,0.5917408316246194,0.11167561686145712,True,4
B136,MA-THRESH,M,IS,9,-0.18201435540286207,0.29982414945884367,-0.7842214033175754,0.15812857910628697,0.7842214033175754,6,0.5865149293653436,0.12568354597199316,False,2
B136,MA-THRESH,M,OOS,9,-0.5230094366898417,0.36887750490979043,-1.0213389745694634,-0.03180836667513631,1.0213389745694634,9,0.5960534902736189,0.09612186170950045,True,1
B136,MA-THRESH,Q,FULL,9,-0.4283933842724492,0.3309267652432515,-0.8399146791829182,0.0022712290239432775,0.8399146791829182,8,0.5853606178918309,0.12205121710128321,True,3
B136,MA-THRESH,Q,IS,9,-0.2954159172412259,0.24223665865753752,-0.6378088632091199,0.025224925886324634,0.6378088632091199,8,0.5811189617044783,0.13090107718837302,True,5
B136,MA-THRESH,Q,OOS,9,-0.5254815070940411,0.4811382390971702,-1.1206918607444827,0.08700950385161121,1.1206918607444827,8,0.5888610307076273,0.11239260836419757,True,3
B136,MA-THRESH,A,FULL,9,-0.08429743074395486,0.13551457656675434,-0.254347310406855,0.22958139062261296,0.254347310406855,8,0.5955511591292121,0.13687788440837745,False,1
B136,MA-THRESH,A,IS,9,-0.11556888386948463,0.2335253044368567,-0.47183947539051196,0.2093022299989089,0.47183947539051196,5,0.5740472734437607,0.15525280397422633,False,4
B136,MA-THRESH,A,OOS,9,-0.07752891542408197,0.20461319931829672,-0.3530841061429424,0.3217404689321164,0.3530841061429424,7,0.6132971700546647,0.10755060348783925,False,3
B136,QUANTILE-M,D,FULL,9,-0.00026114808679444934,0.0043147105585266765,-0.009287823692938346,0.005755748856774545,0.009287823692938346,5,0.5963453749091305,0.002356727702193906,False,0
B136,QUANTILE-M,D,IS,9,-0.0011537742118545363,0.009724987561942598,-0.019927142744835535,0.013439186468900743,0.019927142744835535,5,0.5963493954751036,0.0028410067181310044,False,0
B136,QUANTILE-M,D,OOS,9,0.0007365510166197353,0.0021650723837538938,-0.0008965006323968794,0.004863271709897532,0.004863271709897532,7,0.5963420569502867,0.0009319058723924172,False,0
B136,QUANTILE-M,W,FULL,9,-0.011488822016558863,0.0062762054294437895,-0.019182941242945617,-0.0010753298770538322,0.019182941242945617,9,0.5964728284483648,0.0028008805704784704,False,0
B136,QUANTILE-M,W,IS,9,-0.012504966976872053,0.011032461464260441,-0.026765023566732715,0.0027001868683669272,0.026765023566732715,8,0.5964686985333627,0.0032411152114703006,False,0
B136,QUANTILE-M,W,OOS,9,-0.010507858697790992,0.008583101232603871,-0.024066117306677626,-0.00036583688034497186,0.024066117306677626,9,0.5964762366471348,0.0015931578240052434,False,0
B136,QUANTILE-M,M,FULL,9,-0.040597683139213636,0.027241573251771806,-0.07550369640862975,-0.005964930924706735,0.07550369640862975,9,0.5970990522738544,0.003975795808154189,False,0
B136,QUANTILE-M,M,IS,9,-0.0408787789291887,0.028233840038460675,-0.0831347596524914,-0.007602451726373971,0.0831347596524914,9,0.597076049108748,0.004276187197926369,False,0
B136,QUANTILE-M,M,OOS,9,-0.04023087811320804,0.02869569555391746,-0.0757669706278774,-0.0017744175693223951,0.0757669706278774,9,0.5971180355601902,0.0030824181875187726,False,0
B136,QUANTILE-M,Q,FULL,9,-0.04422427949014759,0.030643064845402378,-0.0883393691280876,-0.00494732853790758,0.0883393691280876,9,0.5986851172152996,0.005709370986888129,False,0
B136,QUANTILE-M,Q,IS,9,-0.03750185114806589,0.02685901131586221,-0.06980808545460349,-0.0034598650639807715,0.06980808545460349,9,0.5983838700469386,0.005914276942943148,False,0
B136,QUANTILE-M,Q,OOS,9,-0.049409931867170305,0.03762637375900503,-0.10670601534084057,-0.002034939005590708,0.10670601534084057,9,0.5989337204500447,0.005026563418661975,False,0
B136,QUANTILE-M,A,FULL,9,-0.038711701888832155,0.05560609153906409,-0.11526659503953152,0.0690976339831515,0.11526659503953152,8,0.6036456870101903,0.010294674546046208,False,0
B136,QUANTILE-M,A,IS,9,-0.047877681696339894,0.05300117685395466,-0.10579851887202452,0.05450169136032201,0.10579851887202452,8,0.6034196927201094,0.009352176244700179,False,0
B136,QUANTILE-M,A,OOS,9,-0.03169708619234305,0.059601596299738616,-0.12299400508020142,0.07989014289417895,0.12299400508020142,8,0.6038321880546771,0.010619188924697714,False,0
SMALL439,MA-THRESH,D,FULL,9,-0.09035250103784559,0.20612702530208687,-0.4800358230864443,0.158155201581045,0.4800358230864443,5,0.5085978474561291,0.12258867689778695,False,2
SMALL439,MA-THRESH,D,IS,9,0.04419385551573334,0.20363270509429682,-0.18024434705712356,0.3630046680290766,0.3630046680290766,4,0.530556073830296,0.11772084934890364,False,0
SMALL439,MA-THRESH,D,OOS,9,-0.16628816045741107,0.2721216736989258,-0.712670579641661,0.10115398642256501,0.712670579641661,7,0.4950364757398467,0.12120575785202344,False,2
SMALL439,MA-THRESH,W,FULL,9,-0.2163716470825026,0.18307932927504925,-0.5175787177948088,0.030104077320604716,0.5175787177948088,8,0.5090711118851696,0.12296512266541655,True,4
SMALL439,MA-THRESH,W,IS,9,0.030969519061605253,0.13452709067517302,-0.14469915131858357,0.2170378129628503,0.2170378129628503,4,0.5316286016610804,0.11821099180571595,False,0
SMALL439,MA-THRESH,W,OOS,9,-0.36721943605926033,0.22272466723278153,-0.7504251263132478,-0.05596746391593932,0.7504251263132478,9,0.4951396358804747,0.12142208881908127,True,7
SMALL439,MA-THRESH,M,FULL,9,-0.24155045023518015,0.19169787516115344,-0.5265387986609804,0.044272524952983616,0.5265387986609804,7,0.5110357090914077,0.11883610650313672,True,6
SMALL439,MA-THRESH,M,IS,9,0.1137659786280418,0.2678382197161856,-0.41389452023541473,0.43831574209576285,0.43831574209576285,3,0.5350706097775155,0.11503089733384018,False,1
SMALL439,MA-THRESH,M,OOS,9,-0.45074753497984,0.3259687855575501,-0.8484933839899567,0.07790344409741579,0.8484933839899567,8,0.49619178605253705,0.11661389067490606,True,4
SMALL439,MA-THRESH,Q,FULL,9,-0.6871451294249967,0.3233316529216782,-1.1598037625590862,-0.3184623759055807,1.1598037625590862,9,0.5106295778455616,0.12966380097576088,True,5
SMALL439,MA-THRESH,Q,IS,9,-0.20499833848083415,0.27892000363094405,-0.599577731134171,0.1569098018570747,0.599577731134171,6,0.5383258455518275,0.1243702792303233,True,4
SMALL439,MA-THRESH,Q,OOS,9,-0.9572865018707812,0.3943299545056865,-1.4718972218012105,-0.35525519932420124,1.4718972218012105,9,0.49352439935262926,0.12807411442813862,False,3
SMALL439,MA-THRESH,A,FULL,9,-0.10776096273352989,0.0711601449036886,-0.2204880132780529,-0.010786235079351947,0.2204880132780529,9,0.534714885999986,0.1365377662197812,False,1
SMALL439,MA-THRESH,A,IS,9,-0.5987661707705801,0.3946306825673797,-1.2675193627275094,0.011420211296475635,1.2675193627275094,8,0.5424024763577006,0.1259781185950558,True,4
SMALL439,MA-THRESH,A,OOS,9,0.18118282410454334,0.1634532367070035,-0.02529560241386619,0.4317059067254103,0.4317059067254103,2,0.5299670403103115,0.1408405189883367,False,0
SMALL439,QUANTILE-M,D,FULL,9,-0.0006086878873948641,0.0027262088450224205,-0.0034183353275096806,0.003057613864942965,0.0034183353275096806,5,0.5100620459085603,0.0009239131791911723,False,0
SMALL439,QUANTILE-M,D,IS,9,0.00053427898742717,0.00656521830772732,-0.01125968916244613,0.009235479426816795,0.01125968916244613,4,0.5103604730307608,0.0010501153937594193,False,0
SMALL439,QUANTILE-M,D,OOS,9,-0.0006588486912040281,0.002324854092353671,-0.0030600399070657147,0.003260116581693673,0.003260116581693673,6,0.5098777377105566,0.0007680830922264456,False,0
SMALL439,QUANTILE-M,W,FULL,9,-0.009388957579354281,0.007523290265433738,-0.018941210340073233,0.0019707249516054404,0.018941210340073233,7,0.5101505110784045,0.0025291962640521396,False,0
SMALL439,QUANTILE-M,W,IS,9,-0.015447713617149757,0.012271072787115223,-0.03049682787703567,0.005294552582846279,0.03049682787703567,8,0.5103654193725653,0.0022989178475058634,False,0
SMALL439,QUANTILE-M,W,OOS,9,-0.00528926982756111,0.006612622628164677,-0.01353913276547214,0.0026552234886345616,0.01353913276547214,6,0.510017783998705,0.0026441454669928846,False,0
SMALL439,QUANTILE-M,M,FULL,9,-0.039046289842032164,0.019742690794649787,-0.06356594668448512,-0.005711803272623328,0.06356594668448512,9,0.5105092395927311,0.005795092306264275,False,0
SMALL439,QUANTILE-M,M,IS,9,-0.05883685556147267,0.029477010515561425,-0.09209761726802768,-0.011329405522353397,0.09209761726802768,9,0.5105010473018207,0.004767129110773914,False,0
SMALL439,QUANTILE-M,M,OOS,9,-0.02679662561862184,0.01425473632179162,-0.04597700544897165,-0.002252702502936188,0.04597700544897165,9,0.5105142991408181,0.006344075152869095,False,0
SMALL439,QUANTILE-M,Q,FULL,9,0.01135573193311353,0.0042569985271911056,0.005698235464013379,0.016978577481951973,0.016978577481951973,0,0.5122435095837407,0.009744273028688228,False,0
SMALL439,QUANTILE-M,Q,IS,9,-0.023706913741058006,0.015859893767500376,-0.04598883535793519,0.001004294117223914,0.04598883535793519,8,0.5113001735451754,0.00770961934799454,False,0
SMALL439,QUANTILE-M,Q,OOS,9,0.03159061020657629,0.009851164598956493,0.021110866809603834,0.05061108073602938,0.05061108073602938,0,0.5128261126799267,0.010760087979480042,False,0
SMALL439,QUANTILE-M,A,FULL,9,-0.12393730131010401,0.04757078038384067,-0.17891074359723813,-0.034693349611303326,0.17891074359723813,9,0.5163737078412302,0.01581252402138198,False,0
SMALL439,QUANTILE-M,A,IS,9,-0.050814585067447834,0.02373232104052647,-0.0740291954997696,-0.010441706221286928,0.0740291954997696,9,0.5181516048727671,0.013776117261907321,False,0
SMALL439,QUANTILE-M,A,OOS,9,-0.1700118102505957,0.06433898509763991,-0.24502936804329245,-0.04990350384381781,0.24502936804329245,9,0.5152756809738911,0.016839083372844055,False,3
