form,lam,subset,n,peek,MAE,RMSE,bias,maxAE,R2_vs_zero
ZERO,0.0,ALL,162,False,0.2642202479781576,0.436377053318163,0.25660302929052653,1.4718972218012105,0.0
ZERO,0.0,MA-THRESH,81,False,0.4905240255795317,0.6151074462654276,0.4862685245701318,1.4718972218012105,0.0
ZERO,0.0,QUANTILE,81,False,0.03791647037678353,0.049926895298123615,0.02693753401092115,0.12967964033208013,0.0
ZERO,0.25,ALL,162,False,0.2642202479781576,0.436377053318163,0.25660302929052653,1.4718972218012105,0.0
ZERO,0.25,MA-THRESH,81,False,0.4905240255795317,0.6151074462654276,0.4862685245701318,1.4718972218012105,0.0
ZERO,0.25,QUANTILE,81,False,0.03791647037678353,0.049926895298123615,0.02693753401092115,0.12967964033208013,0.0
ZERO,0.5,ALL,162,False,0.2642202479781576,0.436377053318163,0.25660302929052653,1.4718972218012105,0.0
ZERO,0.5,MA-THRESH,81,False,0.4905240255795317,0.6151074462654276,0.4862685245701318,1.4718972218012105,0.0
ZERO,0.5,QUANTILE,81,False,0.03791647037678353,0.049926895298123615,0.02693753401092115,0.12967964033208013,0.0
ZERO,0.75,ALL,162,False,0.2642202479781576,0.436377053318163,0.25660302929052653,1.4718972218012105,0.0
ZERO,0.75,MA-THRESH,81,False,0.4905240255795317,0.6151074462654276,0.4862685245701318,1.4718972218012105,0.0
ZERO,0.75,QUANTILE,81,False,0.03791647037678353,0.049926895298123615,0.02693753401092115,0.12967964033208013,0.0
ZERO,1.0,ALL,162,False,0.2642202479781576,0.436377053318163,0.25660302929052653,1.4718972218012105,0.0
ZERO,1.0,MA-THRESH,81,False,0.4905240255795317,0.6151074462654276,0.4862685245701318,1.4718972218012105,0.0
ZERO,1.0,QUANTILE,81,False,0.03791647037678353,0.049926895298123615,0.02693753401092115,0.12967964033208013,0.0
GLOBAL,0.0,ALL,162,False,0.2460244613197652,0.37808563908918835,0.1355320348253945,1.3508262273360785,0.24931704852573988
GLOBAL,0.0,MA-THRESH,81,False,0.39765247126653996,0.5246611558504739,0.36519753010499983,1.3508262273360785,0.2724617109010845
GLOBAL,0.0,QUANTILE,81,False,0.09439645137299042,0.10309302843841933,-0.09413346045421087,0.17631268355132595,-3.2637278324730055
GLOBAL,0.25,ALL,162,False,0.2460244613197652,0.37808563908918835,0.1355320348253945,1.3508262273360785,0.24931704852573988
GLOBAL,0.25,MA-THRESH,81,False,0.39765247126653996,0.5246611558504739,0.36519753010499983,1.3508262273360785,0.2724617109010845
GLOBAL,0.25,QUANTILE,81,False,0.09439645137299042,0.10309302843841933,-0.09413346045421087,0.17631268355132595,-3.2637278324730055
GLOBAL,0.5,ALL,162,False,0.2460244613197652,0.37808563908918835,0.1355320348253945,1.3508262273360785,0.24931704852573988
GLOBAL,0.5,MA-THRESH,81,False,0.39765247126653996,0.5246611558504739,0.36519753010499983,1.3508262273360785,0.2724617109010845
GLOBAL,0.5,QUANTILE,81,False,0.09439645137299042,0.10309302843841933,-0.09413346045421087,0.17631268355132595,-3.2637278324730055
GLOBAL,0.75,ALL,162,False,0.2460244613197652,0.37808563908918835,0.1355320348253945,1.3508262273360785,0.24931704852573988
GLOBAL,0.75,MA-THRESH,81,False,0.39765247126653996,0.5246611558504739,0.36519753010499983,1.3508262273360785,0.2724617109010845
GLOBAL,0.75,QUANTILE,81,False,0.09439645137299042,0.10309302843841933,-0.09413346045421087,0.17631268355132595,-3.2637278324730055
GLOBAL,1.0,ALL,162,False,0.2460244613197652,0.37808563908918835,0.1355320348253945,1.3508262273360785,0.24931704852573988
GLOBAL,1.0,MA-THRESH,81,False,0.39765247126653996,0.5246611558504739,0.36519753010499983,1.3508262273360785,0.2724617109010845
GLOBAL,1.0,QUANTILE,81,False,0.09439645137299042,0.10309302843841933,-0.09413346045421087,0.17631268355132595,-3.2637278324730055
FAMILY,0.0,ALL,162,False,0.2460244613197652,0.37808563908918835,0.1355320348253945,1.3508262273360785,0.24931704852573988
FAMILY,0.0,MA-THRESH,81,False,0.39765247126653996,0.5246611558504739,0.36519753010499983,1.3508262273360785,0.2724617109010845
FAMILY,0.0,QUANTILE,81,False,0.09439645137299042,0.10309302843841933,-0.09413346045421087,0.17631268355132595,-3.2637278324730055
FAMILY,0.25,ALL,162,False,0.22988812663816555,0.36535619462896335,0.13553203482539455,1.3292055305742525,0.2990143302807965
FAMILY,0.25,MA-THRESH,81,False,0.38504036979211753,0.5098481468767794,0.34357683334317385,1.3292055305742525,0.31296364077437266
FAMILY,0.25,QUANTILE,81,False,0.07473588348421356,0.08381625757469671,-0.0725127636923848,0.15469198678949994,-1.8183012316486438
FAMILY,0.5,ALL,162,False,0.21512193562903928,0.3534918053915361,0.13553203482539455,1.3075848338124265,0.34380201829798895
FAMILY,0.5,MA-THRESH,81,False,0.37322338718493464,0.4955359183207111,0.32195613658134786,1.3075848338124265,0.35099460107195846
FAMILY,0.5,QUANTILE,81,False,0.05702048407314398,0.06600807989924216,-0.05089206693055878,0.1330712900276739,-0.7479341965352873
FAMILY,0.75,ALL,162,False,0.2032002926872806,0.3425823595299558,0.13553203482539455,1.2859641370506005,0.3836801125773177
FAMILY,0.75,MA-THRESH,81,False,0.362149788785349,0.4817691032799307,0.30033543981952193,1.2859641370506005,0.3865545917938419
FAMILY,0.75,QUANTILE,81,False,0.044250796589212264,0.0512237957113219,-0.029271370168732727,0.11145059326584786,-0.05262672713293526
FAMILY,1.0,ALL,162,False,0.19369975805901288,0.3327218037643308,0.13553203482539453,1.2643434402887743,0.41864861311878276
FAMILY,1.0,MA-THRESH,81,False,0.35205495483169363,0.46859577512103145,0.2787147430576958,1.2643434402887743,0.41964361294002317
FAMILY,1.0,QUANTILE,81,False,0.03534456128633208,0.04272700479906605,-0.0076506734069066926,0.09509143291425229,0.2676211765584111
CSD.is,0.0,ALL,162,False,0.2460244613197652,0.37808563908918835,0.1355320348253945,1.3508262273360785,0.24931704852573988
CSD.is,0.0,MA-THRESH,81,False,0.39765247126653996,0.5246611558504739,0.36519753010499983,1.3508262273360785,0.2724617109010845
CSD.is,0.0,QUANTILE,81,False,0.09439645137299042,0.10309302843841933,-0.09413346045421087,0.17631268355132595,-3.2637278324730055
CSD.is,0.25,ALL,162,False,0.22515914529286732,0.35773967991022587,0.13553203482539453,1.307830339463571,0.3279363327437993
CSD.is,0.25,MA-THRESH,81,False,0.37687704423318147,0.49914343852185,0.34230707253175785,1.307830339463571,0.34151063683471017
CSD.is,0.25,QUANTILE,81,False,0.07344124635255304,0.08252990333888595,-0.07124300288096884,0.15557995471250027,-1.7324583589711517
CSD.is,0.5,ALL,162,False,0.20524857597878382,0.3386166905124247,0.13553203482539455,1.2648344515910634,0.39786633246854664
CSD.is,0.5,MA-THRESH,81,False,0.3561612470508101,0.4746347358981186,0.3194166149585159,1.2648344515910634,0.40458870581878614
CSD.is,0.5,QUANTILE,81,False,0.054335904906757486,0.06359554753359402,-0.048352545307726806,0.1348472258736746,-0.6224984887257681
CSD.is,0.75,ALL,162,False,0.1894921912026503,0.3209353580075418,0.13553203482539455,1.2218385637185558,0.4591070476999821
CSD.is,0.75,MA-THRESH,81,False,0.3379127964966802,0.4512994674972906,0.2965261573852739,1.2218385637185558,0.46169591785331254
CSD.is,0.75,QUANTILE,81,False,0.04107158590862043,0.04824726599010566,-0.025462087734484794,0.1141144970348489,0.06615177826314567
CSD.is,1.0,ALL,162,False,0.17729613627992838,0.3049465549236396,0.13553203482539455,1.1896672110188966,0.5116584784381055
CSD.is,1.0,MA-THRESH,81,False,0.32261138827154356,0.4293290145636557,0.2736356998120319,1.1896672110188966,0.5128322729382893
CSD.is,1.0,QUANTILE,81,False,0.03198088428831321,0.040760274451885535,-0.002571630161242781,0.0933817681960232,0.3334924419955895
TO.is,0.0,ALL,162,False,0.2460244613197652,0.37808563908918835,0.1355320348253945,1.3508262273360785,0.24931704852573988
TO.is,0.0,MA-THRESH,81,False,0.39765247126653996,0.5246611558504739,0.36519753010499983,1.3508262273360785,0.2724617109010845
TO.is,0.0,QUANTILE,81,False,0.09439645137299042,0.10309302843841933,-0.09413346045421087,0.17631268355132595,-3.2637278324730055
TO.is,0.25,ALL,162,False,0.24628253715177262,0.3781976131911511,0.13553203482539453,1.3522928739106783,0.2488723371278182
TO.is,0.25,MA-THRESH,81,False,0.39755782908687504,0.524684980994235,0.3657124704456006,1.3522928739106783,0.27239563359498875
TO.is,0.25,QUANTILE,81,False,0.09500724521667024,0.10379084721711457,-0.09464840079481154,0.17505711087892276,-3.3216440479477276
TO.is,0.5,ALL,162,False,0.24654061298378005,0.3783277708757259,0.13553203482539455,1.3537595204852781,0.24835524311635993
TO.is,0.5,MA-THRESH,81,False,0.3974631869072101,0.5247210341135011,0.3662274107862013,1.3537595204852781,0.2722956371810812
TO.is,0.5,QUANTILE,81,False,0.09561803906035005,0.10455448718467067,-0.09516334113541224,0.17380153820651953,-3.3854708829348477
TO.is,0.75,ALL,162,False,0.24679868881578754,0.37847609338294613,0.13553203482539455,1.3552261670598778,0.24776576649136517
TO.is,0.75,MA-THRESH,81,False,0.39736854472754524,0.5247693126879841,0.36674235112680204,1.3552261670598778,0.2721617216593619
TO.is,0.75,QUANTILE,81,False,0.09622883290402988,0.10538251745813383,-0.09567828147601294,0.17254596553411627,-3.4552083374343674
TO.is,1.0,ALL,162,False,0.24705676464779502,0.3786425593661468,0.13553203482539455,1.3566928136344776,0.24710390725283404
TO.is,1.0,MA-THRESH,81,False,0.3972739025478803,0.5248298133438614,0.3672572914674027,1.3566928136344776,0.27199388702983074
TO.is,1.0,QUANTILE,81,False,0.09683962674770973,0.10627343295546479,-0.09619322181661363,0.17129039286171308,-3.530856411446286
TOrs.is,0.0,ALL,162,False,0.2460244613197652,0.37808563908918835,0.1355320348253945,1.3508262273360785,0.24931704852573988
TOrs.is,0.0,MA-THRESH,81,False,0.39765247126653996,0.5246611558504739,0.36519753010499983,1.3508262273360785,0.2724617109010845
TOrs.is,0.0,QUANTILE,81,False,0.09439645137299042,0.10309302843841933,-0.09413346045421087,0.17631268355132595,-3.2637278324730055
TOrs.is,0.25,ALL,162,False,0.24304466985513287,0.37690780471582197,0.13553203482539455,1.3628695601965581,0.25398690565708104
TOrs.is,0.25,MA-THRESH,81,False,0.3953538191873114,0.5235120619939735,0.36115278320052585,1.3628695601965581,0.275645077040907
TOrs.is,0.25,QUANTILE,81,False,0.09073552052295437,0.10027017232566442,-0.09008871354973672,0.1677296436878112,-3.033428865540154
TOrs.is,0.5,ALL,162,False,0.24087214560518508,0.3767763615794291,0.13553203482539458,1.3749128930570376,0.2545071453614217
TOrs.is,0.5,MA-THRESH,81,False,0.3942804681870901,0.5235382513145048,0.35710803629605176,1.3749128930570376,0.27557260177570997
TOrs.is,0.5,QUANTILE,81,False,0.08746382302328003,0.09913905739220943,-0.08604396664526259,0.17469405193948126,-2.942942556948858
TOrs.is,0.75,ALL,162,False,0.24076534004613975,0.37769240216540956,0.13553203482539458,1.3869562259175172,0.250877767638762
TOrs.is,0.75,MA-THRESH,81,False,0.3967931768267481,0.5247395478398384,0.3530632893915777,1.3869562259175172,0.2722442851054938
TOrs.is,0.75,QUANTILE,81,False,0.0847375032655314,0.09975724655280346,-0.08199921974078846,0.20664583551121374,-2.992268906699119
