panel,family,level,depth,cadence,gross,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,beats_v2,beats_spy
U56,QROLL,0.17,1.0,W,1.0,1.0233778448193644,0.16010208603270581,1.3909929430408632,-0.127690054264891,0.09481988847882761,1.278836537597142,-0.12054946142590717,0.15315660628921846,0.8757783801289708,-0.33717235283398284,True,True
B136,CORR,0.2,0.5,W,1.0,1.0705495078162386,0.12499147233474006,1.0371162579382829,-0.17368342653733881,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,True
SMALL,ABS,0.4,1.0,W,1.0,0.7152212685216225,0.011613086703629039,0.1539702322310177,-0.3047317606234189,0.038484818306812274,0.5680478246931872,-0.14684660581330033,0.15450723909089614,0.8820107009842559,-0.33717235283398284,False,False
