pickset,C_MEAN,C_MED,C_T,C_WIN,C_TRIM,val_C_MEAN,val_C_MED,val_C_T,val_C_WIN,val_C_TRIM
P_ALL4,5,8,5,18,5,0.021102051945540466,0.0,0.728005239960885,0.35119047619047616,0.02826880188818153
P_N,5,3,4,4,6,0.1066964555107428,0.10531614716454168,2.372319402743136,0.6428571428571429,0.08967224725506648
P_GROSS,5,5,1,19,5,0.0010448834299921575,0.0,2.1995132615654436,0.16666666666666666,0.00010447565848329519
P_U56,5,6,4,18,4,0.03299218450602408,0.0,0.9287834924045879,0.375,0.03613472334362355
P_SMALL,7,13,7,16,7,-0.03359717108603137,0.0,-0.4771765234528378,0.4107142857142857,0.009832965643646859
P_OOS,5,6,4,18,4,0.042098608174527236,0.0,1.2327236547109452,0.35,0.03393042758823221
P_EARLY,8,10,8,19,8,-0.03138933862692642,0.0,-0.5805691640311772,0.3541666666666667,0.015312530555697642
P_TILT,5,6,4,18,4,0.027896413408673958,0.0,0.9624057030113422,0.3647959183673469,0.032933732137679174
P_TEXT,5,5,4,5,5,0.020377874127886293,0.00041627219443007846,1.437124029744121,0.5290322580645161,0.00974138816227132
