panel,ladder,rung,fold,n,Sharpe,CAGR,MaxDD
U56,GROSS,0.3,0,317,1.8752817580857344,0.09584531442722666,-0.03418941546354892
U56,GROSS,0.3,1,318,0.7352776292239931,0.04049902488045909,-0.052195757769841866
U56,GROSS,0.3,2,317,0.31037736576988006,0.01611037071740018,-0.05312993834609203
U56,GROSS,0.3,3,318,1.9787212952004702,0.08196258171187587,-0.01760598483579301
U56,GROSS,0.3,4,318,1.2049636808911894,0.05651020459463285,-0.03189079975825837
U56,GROSS,0.3,5,317,0.9899432350602881,0.04957876168487352,-0.0529678500097952
U56,GROSS,0.3,6,318,2.0355583736610976,0.07600274339852042,-0.01517503279075727
U56,GROSS,0.3,7,318,0.5429623151887842,0.03173510460789286,-0.07990333123577364
U56,GROSS,0.3,8,317,0.7611865253723195,0.04954049431785701,-0.07968183673520368
U56,GROSS,0.3,9,318,1.8524133967834913,0.10923843235453767,-0.029430667098538144
U56,GROSS,0.3,10,318,0.08872309995841157,0.0035320218911449874,-0.05494414266412706
U56,GROSS,0.3,11,317,2.029950110299995,0.10614103646872075,-0.034566499352512325
U56,GROSS,0.3,12,318,1.241473549919292,0.08367608109821001,-0.06546421063498364
U56,GROSS,0.3,13,318,1.6287118702349936,0.08159030770815523,-0.0382647328600767
U56,GROSS,0.45,0,317,1.8749831604561775,0.14603484200988692,-0.05097300404780414
U56,GROSS,0.45,1,318,0.7354065635396425,0.060120501862893416,-0.07787915046028782
U56,GROSS,0.45,2,317,0.3111788806010992,0.02311083510537726,-0.07916455670198741
U56,GROSS,0.45,3,318,1.9800563877905002,0.12483372484487054,-0.02631890605096565
U56,GROSS,0.45,4,318,1.2071894132747256,0.08522291422741146,-0.04754230850559449
U56,GROSS,0.45,5,317,0.9899403239777624,0.0743349687749515,-0.0787502481895902
U56,GROSS,0.45,6,318,2.0378550793139527,0.11566021356932721,-0.02271808200353609
U56,GROSS,0.45,7,318,0.5439800592133361,0.04664072248138118,-0.11809416190976518
U56,GROSS,0.45,8,317,0.7619920902067329,0.07372079438360779,-0.11792375115378217
U56,GROSS,0.45,9,318,1.8538284243064342,0.16688880374843884,-0.04392251610299103
U56,GROSS,0.45,10,318,0.08922849568530937,0.003984062876086325,-0.08251068730039735
U56,GROSS,0.45,11,317,2.0310849857719675,0.16227799647599395,-0.051624279250323535
U56,GROSS,0.45,12,318,1.2418335755868786,0.12630921718127786,-0.09698858718413117
U56,GROSS,0.45,13,318,1.6321855166050785,0.12410202181149566,-0.05695422725697086
U56,GROSS,0.6,0,317,1.8745934552460892,0.19773287180936916,-0.06755186884924602
U56,GROSS,0.6,1,318,0.7354167221180857,0.07925765390535311,-0.10327669145526153
U56,GROSS,0.6,2,317,0.3119262022856574,0.029374612917457243,-0.10484046782736012
U56,GROSS,0.6,3,318,1.9813336436576994,0.16898725605339582,-0.034973146211939254
U56,GROSS,0.6,4,318,1.2093159303893137,0.11420825443146798,-0.06300040796538642
U56,GROSS,0.6,5,317,0.9898616765578587,0.0990167643104598,-0.10407079892818816
U56,GROSS,0.6,6,318,2.040047400447926,0.15643799240735712,-0.030231770276550773
U56,GROSS,0.6,7,318,0.5449323887949425,0.060842901043928865,-0.15513469778683786
U56,GROSS,0.6,8,317,0.7628037442767415,0.0974150151524591,-0.1551175364111561
U56,GROSS,0.6,9,318,1.855184908303056,0.22657867422944333,-0.058267393702560955
U56,GROSS,0.6,10,318,0.08965199159014121,0.0035477308797595697,-0.11008404504038705
U56,GROSS,0.6,11,317,2.0321418137743197,0.22050016175733345,-0.06853117168035061
U56,GROSS,0.6,12,318,1.242076255042834,0.16936449985704094,-0.12772929670530064
U56,GROSS,0.6,13,318,1.6355949545953246,0.1677632361273318,-0.07535416910055726
U56,GROSS,0.75,0,317,1.8740897396030969,0.25092873334791355,-0.08392856001078719
U56,GROSS,0.75,1,318,0.7352972703290908,0.09785883144674301,-0.12838125725473437
U56,GROSS,0.75,2,317,0.3126007261182947,0.034875160411397044,-0.1301545374695453
U56,GROSS,0.75,3,318,1.9825104797614812,0.21443334417302728,-0.043569730960146935
U56,GROSS,0.75,4,318,1.2113126442129079,0.14343564219705507,-0.07826809362068232
U56,GROSS,0.75,5,317,0.9896842714805241,0.12357983351587887,-0.12893584890394116
U56,GROSS,0.75,6,318,2.042137736077204,0.19834737440739136,-0.03771607126703147
U56,GROSS,0.75,7,318,0.5458150516745862,0.07429476412421798,-0.19104395883974368
U56,GROSS,0.75,8,317,0.7636341779646929,0.12055134614231111,-0.19127563591226415
U56,GROSS,0.75,9,318,1.856459041560282,0.28831217286231214,-0.07246665784303619
U56,GROSS,0.75,10,318,0.08999272555354676,0.0022162081822023616,-0.13762293425632788
U56,GROSS,0.75,11,317,2.033090716796962,0.28082951000927814,-0.08528760211073083
U56,GROSS,0.75,12,318,1.2422034880370805,0.21275305268447964,-0.15769997963520277
U56,GROSS,0.75,13,318,1.6389490153928432,0.21257660871972983,-0.09346886621632766
U56,N,10.0,0,317,2.0725322438314615,0.2781183197268493,-0.08332309502769597
U56,N,10.0,1,318,0.7477937291954149,0.11023103048645622,-0.16094478633578901
U56,N,10.0,2,317,0.4433142731042851,0.06375867852964712,-0.1859005365718106
U56,N,10.0,3,318,2.1572952507535024,0.26934626734162226,-0.04437292952108818
U56,N,10.0,4,318,1.106374670713775,0.1657188038330426,-0.11129857654533781
U56,N,10.0,5,317,0.7622881077357838,0.10416973926324413,-0.15710286507636906
U56,N,10.0,6,318,2.078323188289129,0.2818871003154473,-0.0594065012237287
U56,N,10.0,7,318,0.7834447136651078,0.13279388307349294,-0.17871486000016368
U56,N,10.0,8,317,0.22733538887509339,0.019912395940721472,-0.1664991246064147
U56,N,10.0,9,318,0.9321865177012298,0.13412402040053828,-0.09847874243322996
U56,N,10.0,10,318,0.5221364053238682,0.07704904204575214,-0.12705419302499055
U56,N,10.0,11,317,2.084883686758758,0.3266794721262949,-0.07585139535433916
U56,N,10.0,12,318,1.2329761820464538,0.26886177519535837,-0.20771055519190817
U56,N,10.0,13,318,1.23697219668924,0.2072331072788436,-0.1331184223273727
U56,N,12.0,0,317,1.776898558734157,0.23519867805051442,-0.08779100628754999
U56,N,12.0,1,318,0.9195061078656673,0.13690002621258324,-0.13641520290071052
U56,N,12.0,2,317,0.396197986801901,0.04972373519793316,-0.14014206887249336
U56,N,12.0,3,318,2.1567010207954396,0.2804005837360588,-0.044644851533518826
U56,N,12.0,4,318,1.1728854504189852,0.16680743302853407,-0.10260380431388416
U56,N,12.0,5,317,0.8869024168191001,0.12046361032104969,-0.1610485857849162
U56,N,12.0,6,318,2.139358232588738,0.2700725874927652,-0.05086137805306945
U56,N,12.0,7,318,0.6528856247930805,0.1047823560419201,-0.18973119680643047
U56,N,12.0,8,317,0.6695295710244565,0.08690525619309053,-0.17540356253192269
U56,N,12.0,9,318,1.243658714010165,0.18551829099897033,-0.09677025237689063
U56,N,12.0,10,318,0.4222130490551476,0.058543025091816636,-0.13004356686153573
U56,N,12.0,11,317,2.193774629578602,0.3231417118722719,-0.07689080018885763
U56,N,12.0,12,318,1.108544336119318,0.22712577484663665,-0.20169232195329867
U56,N,12.0,13,318,1.6790261822338235,0.2708397430409437,-0.1261827504460009
U56,N,16.0,0,317,1.9469533503493357,0.2582590450126594,-0.08802478815643855
U56,N,16.0,1,318,0.869618998921129,0.11866800513555842,-0.12014094895024952
U56,N,16.0,2,317,0.293985713182297,0.03210781948950081,-0.12802328754456405
U56,N,16.0,3,318,2.077771075202838,0.24410448691569586,-0.05426948944728738
U56,N,16.0,4,318,1.2190919501379651,0.15562879419591402,-0.09103135792790984
U56,N,16.0,5,317,1.0475311445510762,0.13339323037057782,-0.13150691664934966
U56,N,16.0,6,318,2.0802856707244044,0.2272232704353545,-0.040107223687054994
U56,N,16.0,7,318,0.7662996013554173,0.1174354253021721,-0.1970445547489642
U56,N,16.0,8,317,0.697822745339183,0.11078473309049164,-0.202308380777648
U56,N,16.0,9,318,1.7379910951312791,0.2806516135071482,-0.08279932879525287
U56,N,16.0,10,318,0.35476030994264107,0.04390695918879972,-0.12136575919507275
U56,N,16.0,11,317,2.189408085989196,0.3096336904663406,-0.07875343129265722
U56,N,16.0,12,318,1.035969737576337,0.19447461157560242,-0.1858007350880082
U56,N,16.0,13,318,1.3466277309841928,0.183755585201558,-0.09824837333917191
U56,N,20.0,0,317,1.8740897396030969,0.25092873334791355,-0.08392856001078719
U56,N,20.0,1,318,0.7352972703290908,0.09785883144674301,-0.12838125725473437
U56,N,20.0,2,317,0.3126007261182947,0.034875160411397044,-0.1301545374695453
U56,N,20.0,3,318,1.9825104797614812,0.21443334417302728,-0.043569730960146935
U56,N,20.0,4,318,1.2113126442129079,0.14343564219705507,-0.07826809362068232
U56,N,20.0,5,317,0.9896842714805241,0.12357983351587887,-0.12893584890394116
U56,N,20.0,6,318,2.042137736077204,0.19834737440739136,-0.03771607126703147
U56,N,20.0,7,318,0.5458150516745862,0.07429476412421798,-0.19104395883974368
U56,N,20.0,8,317,0.7636341779646929,0.12055134614231111,-0.19127563591226415
U56,N,20.0,9,318,1.856459041560282,0.28831217286231214,-0.07246665784303619
U56,N,20.0,10,318,0.08999272555354676,0.0022162081822023616,-0.13762293425632788
U56,N,20.0,11,317,2.033090716796962,0.28082951000927814,-0.08528760211073083
U56,N,20.0,12,318,1.2422034880370805,0.21275305268447964,-0.15769997963520277
U56,N,20.0,13,318,1.6389490153928432,0.21257660871972983,-0.09346886621632766
U56,N,25.0,0,317,1.9216281192786682,0.25056716544889746,-0.077794905367087
U56,N,25.0,1,318,0.6975315421843878,0.08573351245112315,-0.12009115843883822
U56,N,25.0,2,317,0.17601106253079116,0.014780711427943016,-0.12965981291189854
U56,N,25.0,3,318,2.049259110646004,0.21000246973915693,-0.03930856046944042
U56,N,25.0,4,318,1.228292502222599,0.13286415316209776,-0.06952825137291907
U56,N,25.0,5,317,1.0017692977032138,0.12178664725685118,-0.12351787707141682
U56,N,25.0,6,318,2.192405255211856,0.19353782433201938,-0.037033061505314935
U56,N,25.0,7,318,0.5687624120562159,0.07032766850162697,-0.16463170151997308
U56,N,25.0,8,317,0.6914700743604103,0.11894074427598822,-0.22973630797228806
U56,N,25.0,9,318,2.044296448328405,0.3032409431482974,-0.07231980699490848
U56,N,25.0,10,318,0.008712738518514472,-0.01057213181217831,-0.15733219071794802
U56,N,25.0,11,317,2.053790908348188,0.2579914910540615,-0.07466390147085711
U56,N,25.0,12,318,1.1076859993835526,0.16949042340021658,-0.147728794662207
U56,N,25.0,13,318,1.605051415523907,0.18630728230579607,-0.06746022677267272
U56,N,30.0,0,317,1.9168728582713401,0.25093225740123914,-0.0727528967680553
U56,N,30.0,1,318,0.8005564767949374,0.09516301074573064,-0.10772470497883158
U56,N,30.0,2,317,0.3567505535924907,0.038874225563533704,-0.12836019915191432
U56,N,30.0,3,318,1.9744399722434727,0.19342175008348161,-0.03917097337046649
U56,N,30.0,4,318,1.04876215937255,0.10298182371019471,-0.07081708539102605
U56,N,30.0,5,317,0.9373499720588406,0.10716958270384636,-0.10789048935374468
U56,N,30.0,6,318,2.244755145592194,0.1875709082067456,-0.038929880926489524
U56,N,30.0,7,318,0.4902488033553502,0.058607964559694414,-0.15400364281022194
U56,N,30.0,8,317,0.7971972446424088,0.14258529498829797,-0.2207393985726792
U56,N,30.0,9,318,2.1958429304814984,0.3147827827043703,-0.06767208667854008
U56,N,30.0,10,318,-0.0460642857693708,-0.018090447151183353,-0.15010914480274096
U56,N,30.0,11,317,2.1615133269604567,0.2578281624857788,-0.07096285979587236
U56,N,30.0,12,318,1.0953045222597937,0.1560530463854981,-0.144810380928739
U56,N,30.0,13,318,1.8707899168221254,0.20399204149401284,-0.05891316290299209
U56,H,21.0,0,317,1.4583868950519658,0.20433148933946077,-0.07561638345480837
U56,H,21.0,1,318,1.1102492591648225,0.1462369647715358,-0.11733194935417679
U56,H,21.0,2,317,0.10666203884805633,0.005689721244366952,-0.09709328397300032
U56,H,21.0,3,318,2.073313333220537,0.22833415352255337,-0.0461805122826805
U56,H,21.0,4,318,1.143562527308865,0.11805682502391668,-0.07318254281769143
U56,H,21.0,5,317,0.9385894671203099,0.10958302164306799,-0.10238344964538082
U56,H,21.0,6,318,1.6437088378889295,0.15616518269158242,-0.051918196048249765
U56,H,21.0,7,318,0.8458429344400844,0.1081310957287549,-0.13735523297155727
U56,H,21.0,8,317,0.7575100573336819,0.12309854366231021,-0.20192294540169786
U56,H,21.0,9,318,1.8616011821051974,0.29720519904432763,-0.0906121741953465
U56,H,21.0,10,318,-0.06577379946560255,-0.018610266828690936,-0.14650330440367643
U56,H,21.0,11,317,2.0159127403178263,0.2760347372713152,-0.08801605447337302
U56,H,21.0,12,318,0.2809296194129227,0.02969236573344558,-0.16070342171894514
U56,H,21.0,13,318,2.024994655257799,0.25722559496632247,-0.0629158512182193
U56,H,42.0,0,317,1.5203353563130755,0.21465470418940358,-0.0796199045448831
U56,H,42.0,1,318,0.9683514350961276,0.12110188975783354,-0.11536649165675894
U56,H,42.0,2,317,0.047580546743359736,-0.0011089760688782757,-0.10218790238692144
U56,H,42.0,3,318,2.021914165622479,0.2271812082829041,-0.04463669205195808
