set,L,panel,book,stat,whole,trunc,foldmean,gap,gap_shape,gap_trunc,K,fold_sd
LEVEL,126,U56,MOM20,turnover/yr,13.53638842729805,13.511122398195738,13.51112239819574,-0.025266029102310128,1.7763568394002505e-15,-0.025266029102311904,35,2.932449304036113
LEVEL,126,U56,MOM20,drag/yr,0.01353638842729805,0.013511122398195737,0.01351112239819574,-2.5266029102308588e-05,3.469446951953614e-18,-2.5266029102312057e-05,35,0.0029324493040361124
LEVEL,126,U56,MOM20,meanret/yr,0.1929334535982447,0.1935013611759257,0.19350136117592567,0.000567907577680965,-2.7755575615628914e-17,0.0005679075776809928,35,0.19220679845151786
LEVEL,126,U56,MOM20,CAGR,0.1949980727513243,0.19557655279335817,0.21671010589152165,0.021712033140197345,0.021133553098163477,0.0005784800420338687,35,0.2257387199595204
LEVEL,126,U56,MOM20,MaxDD,-0.27239559891958953,-0.27239559891958953,-0.09787605969810438,0.17451953922148516,0.17451953922148516,0.0,35,0.05001641138312437
LEVEL,126,U56,MOM10,turnover/yr,18.18451996299392,18.125100618353212,18.125100618353216,-0.05941934464070542,3.552713678800501e-15,-0.05941934464070897,35,2.9195210042580877
LEVEL,126,U56,MOM10,drag/yr,0.01818451996299392,0.01812510061835321,0.018125100618353214,-5.941934464070639e-05,3.469446951953614e-18,-5.941934464070986e-05,35,0.0029195210042580874
LEVEL,126,U56,MOM10,meanret/yr,0.2179041036437561,0.21865586301234982,0.21865586301234982,0.0007517593685937296,0.0,0.0007517593685937296,35,0.21508726140495596
LEVEL,126,U56,MOM10,CAGR,0.21684934316693716,0.21764777487382836,0.2442630074064042,0.027413664239467034,0.026615232532575833,0.0007984317068912006,35,0.2589282762583234
LEVEL,126,U56,MOM10,MaxDD,-0.3011397876765879,-0.3011397876765879,-0.11489774754653777,0.18624204013005013,0.18624204013005013,0.0,35,0.0515912765500836
LEVEL,126,U56,MOM40,turnover/yr,10.357565623150176,10.402139019023556,10.402139019023558,0.04457339587338183,1.7763568394002505e-15,0.04457339587338005,35,5.476944946397172
LEVEL,126,U56,MOM40,drag/yr,0.010357565623150176,0.010402139019023557,0.010402139019023557,4.457339587338009e-05,0.0,4.457339587338009e-05,35,0.005476944946397171
LEVEL,126,U56,MOM40,meanret/yr,0.1577991638792958,0.15783721794302094,0.15783721794302097,3.8054063725173615e-05,2.7755575615628914e-17,3.805406372514586e-05,35,0.17178878358406502
LEVEL,126,U56,MOM40,CAGR,0.15866601582618767,0.15864101669453734,0.17525348950826072,0.016587473682073056,0.016612472813723383,-2.49991316503273e-05,35,0.19733994790845794
LEVEL,126,U56,MOM40,MaxDD,-0.25307653390240803,-0.25307653390240803,-0.08164127597957628,0.17143525792283176,0.17143525792283176,0.0,35,0.04893692651253369
LEVEL,126,U56,RULESv2,turnover/yr,1.7739544028168386,1.77715628512562,1.77715628512562,0.0032018823087813786,0.0,0.0032018823087813786,35,0.5441651293125682
LEVEL,126,U56,RULESv2,drag/yr,0.0017739544028168386,0.0017771562851256202,0.0017771562851256204,3.201882308781793e-06,2.168404344971009e-19,3.2018823087815763e-06,35,0.0005441651293125682
LEVEL,126,U56,RULESv2,meanret/yr,0.08526157322164746,0.08504178116794898,0.08504178116794897,-0.00021979205369848653,-1.3877787807814457e-17,-0.00021979205369847266,35,0.09570797259861939
LEVEL,126,U56,RULESv2,CAGR,0.08624462091809404,0.08599156077847003,0.09082304478672616,0.004578423868632123,0.004831484008256129,-0.0002530601396240062,35,0.10488518038974602
LEVEL,126,U56,RULESv2,MaxDD,-0.12054947716248876,-0.12054947716248876,-0.04092939847336544,0.07962007868912332,0.07962007868912332,0.0,35,0.021076100041612183
LEVEL,126,U56,RULESv1,turnover/yr,23.628316954052508,23.60250463989557,23.60250463989557,-0.025812314156937077,0.0,-0.025812314156937077,35,4.572055553722003
LEVEL,126,U56,RULESv1,drag/yr,0.023628316954052507,0.02360250463989557,0.02360250463989557,-2.5812314156936633e-05,0.0,-2.5812314156936633e-05,35,0.0045720555537220025
LEVEL,126,U56,RULESv1,meanret/yr,0.06692248123942166,0.06865884470145375,0.06865884470145374,0.001736363462032084,-1.3877787807814457e-17,0.0017363634620320978,35,0.10294281981703148
LEVEL,126,U56,RULESv1,CAGR,0.06364771859002727,0.06548221349381778,0.07089103274427698,0.007243314154249711,0.005408819250459204,0.0018344949037905067,35,0.1089102897617122
LEVEL,126,U56,RULESv1,MaxDD,-0.13827820461916096,-0.13827820461916096,-0.06380558540173376,0.0744726192174272,0.0744726192174272,0.0,35,0.02493924644632236
LEVEL,126,U56,SPY,turnover/yr,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0
LEVEL,126,U56,SPY,drag/yr,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0
LEVEL,126,U56,SPY,meanret/yr,0.15667157251536953,0.15613997539638605,0.15613997539638602,-0.0005315971189835123,-2.7755575615628914e-17,-0.0005315971189834845,35,0.15189869271398213
LEVEL,126,U56,SPY,CAGR,0.1513403404167053,0.15064170087718987,0.16435976775857009,0.013019427341864787,0.01371806688138022,-0.0006986395395154332,35,0.17635671361137958
LEVEL,126,U56,SPY,MaxDD,-0.3371726770846234,-0.3371726770846234,-0.09690856187037726,0.24026411521424612,0.24026411521424612,0.0,35,0.0687041344383392
LEVEL,126,B136,MOM20,turnover/yr,18.04219389364786,17.985781042102158,17.985781042102158,-0.056412851545701415,0.0,-0.056412851545701415,35,2.790470851795464
LEVEL,126,B136,MOM20,drag/yr,0.01804219389364786,0.017985781042102154,0.017985781042102154,-5.641285154570422e-05,0.0,-5.641285154570422e-05,35,0.002790470851795464
LEVEL,126,B136,MOM20,meanret/yr,0.19915531175362197,0.20230896319933847,0.2023089631993385,0.0031536514457165266,2.7755575615628914e-17,0.003153651445716499,35,0.21401778582696593
LEVEL,126,B136,MOM20,CAGR,0.19567101070682758,0.1994658419947315,0.22669121184764482,0.031020201140817244,0.027225369852913323,0.0037948312879039214,35,0.2646339676164589
LEVEL,126,B136,MOM20,MaxDD,-0.310259738780467,-0.310259738780467,-0.10484724911592128,0.2054124896645457,0.2054124896645457,0.0,35,0.053842053737707736
LEVEL,126,B136,MOM10,turnover/yr,21.371914611379573,21.299763951974267,21.299763951974267,-0.07215065940530607,0.0,-0.07215065940530607,35,4.02583469312777
LEVEL,126,B136,MOM10,drag/yr,0.02137191461137957,0.02129976395197427,0.021299763951974266,-7.215065940530466e-05,-3.469446951953614e-18,-7.215065940530119e-05,35,0.004025834693127769
LEVEL,126,B136,MOM10,meanret/yr,0.23568810793983422,0.24023426761112082,0.2402342676111208,0.004546159671286576,-2.7755575615628914e-17,0.004546159671286604,35,0.26785016548643886
LEVEL,126,B136,MOM10,CAGR,0.22891800791056993,0.2347895434384235,0.27874239678851287,0.04982438887794294,0.04395285335008936,0.0058715355278535775,35,0.35445194457637674
LEVEL,126,B136,MOM10,MaxDD,-0.3352277303944219,-0.3352277303944219,-0.12601835317909982,0.20920937721532207,0.20920937721532207,0.0,35,0.05830954124873984
LEVEL,126,B136,MOM40,turnover/yr,14.282938123063522,14.292429849545641,14.292429849545643,0.009491726482121265,1.7763568394002505e-15,0.009491726482119489,35,2.5734656139388
LEVEL,126,B136,MOM40,drag/yr,0.01428293812306352,0.014292429849545643,0.014292429849545643,9.491726482123083e-06,0.0,9.491726482123083e-06,35,0.0025734656139388
LEVEL,126,B136,MOM40,meanret/yr,0.18090580593932384,0.18179527064550666,0.18179527064550668,0.0008894647061828409,2.7755575615628914e-17,0.0008894647061828131,35,0.18380063148469214
LEVEL,126,B136,MOM40,CAGR,0.18033029469976358,0.18132077061723062,0.2009403385596993,0.02061004385993573,0.01961956794246869,0.0009904759174670374,35,0.21516258414370382
LEVEL,126,B136,MOM40,MaxDD,-0.2856057238794797,-0.2856057238794797,-0.09271442420529984,0.19289129967417984,0.19289129967417984,0.0,35,0.05188054491217551
LEVEL,126,B136,RULESv2,turnover/yr,2.0109291095246453,2.009977245217484,2.0099772452174847,-0.0009518643071606547,4.440892098500626e-16,-0.0009518643071610988,35,0.5268990324504378
LEVEL,126,B136,RULESv2,drag/yr,0.002010929109524645,0.002009977245217484,0.002009977245217484,-9.518643071609011e-07,0.0,-9.518643071609011e-07,35,0.0005268990324504377
LEVEL,126,B136,RULESv2,meanret/yr,0.0793795134708212,0.07985462153204397,0.07985462153204397,0.00047510806122276483,0.0,0.00047510806122276483,35,0.09767794042020911
LEVEL,126,B136,RULESv2,CAGR,0.07977883927766838,0.08027917323275058,0.08529895777788715,0.005520118500218774,0.005019784545136574,0.0005003339550821995,35,0.1062300696605279
LEVEL,126,B136,RULESv2,MaxDD,-0.12240985403190008,-0.12240985403190008,-0.04134826870069669,0.08106158533120339,0.08106158533120339,0.0,35,0.021712161089915232
LEVEL,126,B136,RULESv1,turnover/yr,29.42045985093635,29.365241224685413,29.365241224685413,-0.05521862625093732,0.0,-0.05521862625093732,35,5.334128329230559
LEVEL,126,B136,RULESv1,drag/yr,0.029420459850936356,0.02936524122468541,0.02936524122468541,-5.521862625094617e-05,0.0,-5.521862625094617e-05,35,0.005334128329230559
LEVEL,126,B136,RULESv1,meanret/yr,0.06782779580842377,0.06864168294932993,0.06864168294932994,0.0008138871409061749,1.3877787807814457e-17,0.000813887140906161,35,0.10469193922213023
LEVEL,126,B136,RULESv1,CAGR,0.06411794932166859,0.06496721569034558,0.0706471228576037,0.006529173535935115,0.005679907167258122,0.000849266368676993,35,0.1104880334635018
LEVEL,126,B136,RULESv1,MaxDD,-0.2119236647684153,-0.2119236647684153,-0.06285908480773457,0.14906457996068073,0.14906457996068073,0.0,35,0.025394747143087506
LEVEL,126,B136,SPY,turnover/yr,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0
LEVEL,126,B136,SPY,drag/yr,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0
LEVEL,126,B136,SPY,meanret/yr,0.15693501800389612,0.15614216867517783,0.15614216867517786,-0.0007928493287182592,2.7755575615628914e-17,-0.000792849328718287,35,0.15188181493288064
LEVEL,126,B136,SPY,CAGR,0.15163389387763448,0.15064460372866328,0.16435917957571214,0.012725285698077654,0.013714575847048854,-0.0009892901489712003,35,0.17633287168542397
LEVEL,126,B136,SPY,MaxDD,-0.3371595330739303,-0.3371595330739303,-0.09690369087047354,0.24025584220345678,0.24025584220345678,0.0,35,0.06869844358033703
LEVEL,126,SMALL663,MOM20,turnover/yr,22.961204595382146,22.917275131859512,22.91727513185952,-0.04392946352262683,7.105427357601002e-15,-0.04392946352263394,31,2.721367758953294
LEVEL,126,SMALL663,MOM20,drag/yr,0.022961204595382145,0.02291727513185951,0.022917275131859514,-4.392946352263158e-05,3.469446951953614e-18,-4.392946352263505e-05,31,0.002721367758953293
LEVEL,126,SMALL663,MOM20,meanret/yr,0.2039375212828482,0.20789477252949454,0.2078947725294946,0.003957251246646393,5.551115123125783e-17,0.003957251246646337,31,0.3248343966739354
LEVEL,126,SMALL663,MOM20,CAGR,0.18102361227874297,0.18559519563295424,0.25499392913890856,0.07397031686016559,0.06939873350595432,0.004571583354211262,31,0.49413864848860545
LEVEL,126,SMALL663,MOM20,MaxDD,-0.3901113616532429,-0.3901113616532429,-0.16048122015015395,0.22963014150308894,0.22963014150308894,0.0,31,0.08890089659208857
LEVEL,126,SMALL663,MOM10,turnover/yr,26.017178875970437,25.9258259808831,25.9258259808831,-0.09135289508733635,0.0,-0.09135289508733635,31,3.0124362593668943
LEVEL,126,SMALL663,MOM10,drag/yr,0.026017178875970437,0.0259258259808831,0.025925825980883103,-9.135289508733352e-05,3.469446951953614e-18,-9.135289508733699e-05,31,0.003012436259366895
LEVEL,126,SMALL663,MOM10,meanret/yr,0.23288919231237581,0.23784052526303995,0.23784052526304003,0.004951332950664217,8.326672684688674e-17,0.0049513329506641335,31,0.39816769067255103
LEVEL,126,SMALL663,MOM10,CAGR,0.192126887538419,0.1980065717115802,0.3076551701213762,0.11552828258295722,0.10964859840979602,0.005879684173161204,31,0.6658941591321155
LEVEL,126,SMALL663,MOM10,MaxDD,-0.48769874462186635,-0.48769874462186635,-0.2005822720068286,0.28711647261503775,0.28711647261503775,0.0,31,0.09226244560552718
LEVEL,126,SMALL663,MOM40,turnover/yr,20.97002056582051,20.94766095926928,20.947660959269275,-0.022359606551233924,-7.105427357601002e-15,-0.02235960655122682,31,2.133890253329381
LEVEL,126,SMALL663,MOM40,drag/yr,0.02097002056582051,0.020947660959269282,0.02094766095926928,-2.2359606551232425e-05,-3.469446951953614e-18,-2.2359606551228955e-05,31,0.002133890253329381
LEVEL,126,SMALL663,MOM40,meanret/yr,0.13945952238879522,0.14118698781812877,0.14118698781812877,0.0017274654293335523,0.0,0.0017274654293335523,31,0.27515886102847753
LEVEL,126,SMALL663,MOM40,CAGR,0.1191033841290321,0.12094038502963533,0.1695771540824666,0.0504737699534345,0.048636769052831264,0.0018370009006032362,31,0.412529006703583
