file,n,ROOM,LIFT,gain,estimator
2026-09-08_price-the-levered-sleeve-against-its-own-TURNOVER_C.grid.csv,224,-0.017083987601591764,0.06519031936101168,-0.08227430696260343,PERFILE
2026-09-08_why-does-the-DD-ranking-die-on-U56_C.grid.csv,198,0.008835387266877265,0.031206076314943685,-0.022370689048066418,PERFILE
2026-09-05_defensive-class-census_B.grid.csv,129,0.04218334823634648,0.016026110063863758,0.026157238172482722,PERFILE
2026-09-05_is-the-IS-4b-screen-a-one-cell-accident_C.corpus.csv,81,0.010933630247540852,0.0089186682171718,0.002014962030369051,PERFILE
2026-09-07_is-a-class-member-just-its-own-ladder-point_B2.grid.csv,79,0.03047843230105862,0.019820681944480653,0.010657750356577962,PERFILE
2026-09-08_does-idea-404-s-both-paths-emptiness-survive-idea-142-s-two-rows_C.grid.csv,75,-0.010818087316206393,-0.010764367490567684,-5.371982563870947e-05,PERFILE
2026-09-08_the-pool-mean-as-a-leaderboard-column_B.grid.csv,72,0.043664001096895354,0.019520379863428167,0.024143621233467184,PERFILE
2026-09-08_pre-register-K_CAGR-as-the-rule-8-default_cloud.grid.csv,72,0.04376325667261698,0.04084693609682624,0.002916320575790742,PERFILE
2026-09-08_does-any-selector-beat-doing-nothing_B.grid.csv,72,0.043664001096895354,0.019520379863428167,0.024143621233467184,PERFILE
2026-09-08_price-the-DEFENSIVE-MENU-not-the-chooser_C.grid.csv,72,0.043664001096895354,0.019520379863428167,0.024143621233467184,PERFILE
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.grid.csv,70,0.02181738611841781,0.008299282288291857,0.013518103830125956,PERFILE
2026-09-05_the-screen-is-a-book-size-rule_cloud.corpus.csv,64,0.027044767718851663,0.004549206473456479,0.02249556124539518,PERFILE
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.corpus.csv,64,0.027044767718851663,0.004549206473456479,0.02249556124539518,PERFILE
2026-09-05_sleeve-f-that-clears-the-floor_cloud.grid.csv,52,0.037754348614925166,0.013449762795246371,0.024304585819678794,PERFILE
2026-09-05_is-the-defensive-class-one-book_cloud.grid.csv,48,0.04843072175637853,0.014009314177927607,0.03442140757845093,PERFILE
2026-09-08_selector-comparison-needs-more-cells_B.grid.csv,48,0.04908828951115405,0.019148919676249782,0.029939369834904268,PERFILE
2026-09-07_is-a-class-member-just-its-own-ladder-point_B.grid.csv,44,0.03653030947780912,0.00929075639354577,0.027239553084263356,PERFILE
2026-09-07_is-a-class-member-just-its-own-ladder-point_cloud.grid.csv,44,0.04692792436857871,0.015766830198149923,0.031161094170428793,PERFILE
2026-09-07_is-the-4b-defensive-class-empty-under-BOTH-conventions_cloud.grid.csv,40,0.040233412604309085,0.03135144040041216,0.008881972203896929,PERFILE
2026-09-07_is-DDCTRL-retirable-as-a-family_C.grid.csv,18,0.14873876999257604,0.09447701817844201,0.05426175181413403,POOLED-fallback
2026-09-05_is-Calmar-immunity-general_C.grid.csv,18,0.046746571427612654,-0.020122325421550045,0.0668688968491627,POOLED-fallback
2026-09-05_cagr-floor-calibration_B.grid.csv,18,0.04665795820491348,-0.006972906832832578,0.053630865037746056,POOLED-fallback
2026-09-05_quote-the-lift-not-the-rate_cloud.grid.csv,18,0.046746571427612654,-0.020122325421550045,0.0668688968491627,POOLED-fallback
2026-09-05_is-the-ladder-even-a-candidate_C.corpus.csv,18,0.04665795820491348,-0.006972906832832578,0.053630865037746056,POOLED-fallback
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.corpus.csv,18,0.046909979942123564,-0.019958916907039135,0.0668688968491627,POOLED-fallback
2026-09-05_gross-as-the-missing-third-bar_B.grid.csv,18,0.04665795820491348,-0.006972906832832578,0.053630865037746056,POOLED-fallback
2026-09-05_gross-dispersion-not-gross-level_cloud.grid.csv,18,0.04665795820491348,-0.006972906832832578,0.053630865037746056,POOLED-fallback
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.grid.csv,18,0.046746571427612654,-0.020122325421550045,0.0668688968491627,POOLED-fallback
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.grid.csv,17,0.022795535474830344,-0.024179622886346407,0.046975158361176744,POOLED-fallback
2026-09-05_relative-priceability-floor_C.grid.csv,16,0.015007738535426104,-0.043062961608181835,0.058070700143607934,POOLED-fallback
2026-09-05_price-list-tier-bar_B.grid.csv,15,0.013211907338908932,-0.04873017281427287,0.0619420801531818,POOLED-fallback
2026-09-04_drawdown-insurance-price-list_B.grid.csv,11,0.013295956112487827,-0.017315704674717016,0.030611660787204842,POOLED-fallback
2026-09-05_absorbing-state-audit_B.ddctl.csv,10,0.07528091189274674,0.032901013031928,0.04237989886081875,POOLED-fallback
2026-09-05_is-the-defensive-class-one-book_cloud.census.csv,6,0.036454732948974965,0.024579493312313388,0.011875239636661575,POOLED-fallback
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.grid.csv,6,-0.014118103296413017,0.028943791948890036,-0.04306189524530305,POOLED-fallback
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.livegrid.csv,6,0.04207756757133654,0.029507345654684793,0.012570221916651738,POOLED-fallback
2026-09-08_re-read-the-195-base-controlled-instances-against-their-OWN-unselected-arm_C.livegrid.csv,6,0.04207756757133654,0.029507345654684793,0.012570221916651738,POOLED-fallback
2026-09-08_re-state-every-IS-DRAWDOWN-BAR-as-a-RANK-or-scale-it-by-1.5_cloud.grid.csv,6,-0.014118103296413017,0.028943791948890036,-0.04306189524530305,POOLED-fallback
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud.livegrid.csv,6,0.04207756757133654,0.029507345654684793,0.012570221916651738,POOLED-fallback
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.grid.csv,6,-0.014118103296413017,0.028943791948890036,-0.04306189524530305,POOLED-fallback
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.census.csv,5,0.026335185725307197,0.02701999038672238,-0.0006848046614151837,POOLED-fallback
2026-09-08_does-idea-404-s-both-paths-emptiness-survive-idea-142-s-two-rows_C.walkforward.csv,3,-0.005312814124914134,-0.005312814124914134,0.0,POOLED-fallback
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.walkforward.csv,2,0.036023750789767384,0.030532655024631317,0.005491095765136067,POOLED-fallback
2026-09-07_sleeve-moves-the-frontier_cloud.grid.csv,2,0.008064636308975928,0.008064636308975928,0.0,POOLED-fallback
2026-09-05_v1u-small-negative-price_B.grid.csv,1,-0.020553392684458216,0.07898322891752596,-0.09953662160198418,POOLED-fallback
