panel,book,cost,dial,selector,abstained,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,adopted_OOS_Sharpe,best_OOS_Sharpe,pass4b,pass4a_v2,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,v1_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,premium_vs_ctl,premium_vs_v2,premium_vs_spy,regret
broad,EWall,10.0,gross,S1,False,0.85,0.11833839737618246,1.1028075312907026,-0.21889742889939723,1.1022031339130582,0.13933574083806333,-0.2537106610635026,1.103169433060587,1.1048021941886341,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0006043973776443945,-0.015700748278139942,0.22078360769347105,0.0019946628979314873
broad,EWall,10.0,gross,S2,False,0.8,0.11134004131189368,1.102992438780043,-0.20704738484975105,1.1022031339130582,0.13933574083806333,-0.2537106610635026,1.103169433060587,1.1048021941886341,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0007893048669846969,-0.01551584078879964,0.22096851518281135,0.0018097554085911849
broad,EWall,10.0,vol,S0,False,0.4,0.10227180719398676,1.1953869470642997,-0.1260318863027785,1.1022031339130582,0.13933574083806333,-0.2537106610635026,1.1224553129457142,1.1953869470642997,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.09318381315124147,0.07687866749545713,0.3133630234670681,0.0
broad,EWall,10.0,vol,S1,False,0.4,0.10227180719398676,1.1953869470642997,-0.1260318863027785,1.1022031339130582,0.13933574083806333,-0.2537106610635026,1.1224553129457142,1.1953869470642997,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.09318381315124147,0.07687866749545713,0.3133630234670681,0.0
broad,EWall,10.0,vol,S2,False,0.5,0.11297806201726157,1.1299551731935276,-0.17813737680898567,1.1022031339130582,0.13933574083806333,-0.2537106610635026,1.1224553129457142,1.1953869470642997,True,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.02775203928046932,0.011446893624684984,0.24793124959629598,0.06543177387077215
broad,EWall,25.0,K,S0,False,150,0.06534650554076582,0.9826476372314407,-0.11942073856720026,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.051525708836833,1.064481207334614,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.10870253235349392,-0.0913760567901517,0.10062371363420908,0.08183357010317327
broad,EWall,25.0,K,S1,True,nogate,0.13778891144087635,1.0913501695849346,-0.25391347869315706,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.051525708836833,1.064481207334614,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.017326475563342214,0.209326245987703,-0.02686896225032065
broad,EWall,25.0,K,S2,True,nogate,0.13778891144087635,1.0913501695849346,-0.25391347869315706,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.051525708836833,1.064481207334614,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.017326475563342214,0.209326245987703,-0.02686896225032065
broad,EWall,25.0,band,S0,False,8.0,0.08150637071722855,1.08308168702519,-0.14838094033740212,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.0740236940215924,1.085868109962544,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.00826848255974455,0.009057993003597664,0.20105776342795845,0.002786422937353983
broad,EWall,25.0,band,S1,True,nogate,0.13778891144087635,1.0913501695849346,-0.25391347869315706,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.0740236940215924,1.085868109962544,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.017326475563342214,0.209326245987703,-0.005482059622390567
broad,EWall,25.0,band,S2,True,nogate,0.13778891144087635,1.0913501695849346,-0.25391347869315706,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.0740236940215924,1.085868109962544,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.017326475563342214,0.209326245987703,-0.005482059622390567
broad,EWall,25.0,f,S0,False,0.5,0.08460705638393118,1.2255080534695382,-0.12690527278505703,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.1616109568989252,1.2301837762649097,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.1341578838846036,0.1514843594479458,0.3434841298723066,0.00467572279537154
broad,EWall,25.0,f,S1,False,0.35,0.10172930701672689,1.1896494048009194,-0.15933539866250246,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.1616109568989252,1.2301837762649097,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.09829923521598483,0.11562571077932704,0.3076254812036878,0.040534371463990304
broad,EWall,25.0,f,S2,False,0.3,0.10720872550291793,1.1756889684134846,-0.172436099071263,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.1616109568989252,1.2301837762649097,True,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.08433879882855,0.10166527439189221,0.293665044816253,0.05449480785142513
broad,EWall,25.0,gross,S0,False,1.0,0.13778891144087635,1.0913501695849346,-0.25391347869315706,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.0919616381522665,1.092219590156309,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.017326475563342214,0.209326245987703,0.0008694205713744019
broad,EWall,25.0,gross,S1,False,0.85,0.11702642577388667,1.0917638715594629,-0.21909244184268595,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.0919616381522665,1.092219590156309,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.00041370197452827995,0.017740177537870494,0.20973994796223128,0.0004557185968461219
broad,EWall,25.0,gross,S2,False,0.8,0.1101046522321023,1.0918701890462827,-0.20723900471516998,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.0919616381522665,1.092219590156309,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0005200194613481646,0.01784649502469038,0.20984626544905116,0.0003494011100262373
broad,EWall,25.0,vol,S0,False,0.4,0.09845308861707958,1.1543047940520204,-0.12659643769979123,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.1020383628219215,1.1543047940520204,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.06295462446708577,0.08028110003042799,0.27228087045478877,0.0
broad,EWall,25.0,vol,S1,False,0.5,0.1100864821885632,1.103694088179148,-0.1783517647064451,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.1020383628219215,1.1543047940520204,True,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.012343918594213354,0.02967039415755557,0.22167016458191635,0.05061070587287242
broad,EWall,25.0,vol,S2,False,0.5,0.1100864821885632,1.103694088179148,-0.1783517647064451,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.1020383628219215,1.1543047940520204,True,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.012343918594213354,0.02967039415755557,0.22167016458191635,0.05061070587287242
broad,TOP20,10.0,K,S0,False,300,0.14250887061907513,0.9079699863698704,-0.25415428689849373,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.9217135320015324,0.9217135320015324,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.02215409557900072,-0.21053829319897222,0.025946062772638778,0.013743545631662024
broad,TOP20,10.0,K,S1,False,300,0.14250887061907513,0.9079699863698704,-0.25415428689849373,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.9217135320015324,0.9217135320015324,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.02215409557900072,-0.21053829319897222,0.025946062772638778,0.013743545631662024
broad,TOP20,10.0,K,S2,False,300,0.14250887061907513,0.9079699863698704,-0.25415428689849373,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.9217135320015324,0.9217135320015324,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.02215409557900072,-0.21053829319897222,0.025946062772638778,0.013743545631662024
broad,TOP20,10.0,band,S0,False,8.0,0.14425910706316936,0.9295033527773771,-0.22644281776829234,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.9227637111605234,0.9295033527773771,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0006207291714940277,-0.18900492679146552,0.04747942918014547,0.0
broad,TOP20,10.0,band,S1,False,8.0,0.14425910706316936,0.9295033527773771,-0.22644281776829234,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.9227637111605234,0.9295033527773771,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0006207291714940277,-0.18900492679146552,0.04747942918014547,0.0
broad,TOP20,10.0,band,S2,False,8.0,0.14425910706316936,0.9295033527773771,-0.22644281776829234,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.9227637111605234,0.9295033527773771,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0006207291714940277,-0.18900492679146552,0.04747942918014547,0.0
broad,TOP20,10.0,f,S0,False,0.6,0.08330691815171298,1.0391323950409102,-0.11048643108291711,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.9746936172815294,1.0391323950409102,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.10900831309203907,-0.07937588452793243,0.15710847144367857,0.0
broad,TOP20,10.0,f,S1,False,0.4,0.10739038266611889,1.0043196539370423,-0.1514369016468552,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.9746936172815294,1.0391323950409102,True,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.07419557198817117,-0.11418862563180032,0.12229573033981067,0.034812741103867895
broad,TOP20,10.0,f,S2,False,0.4,0.10739038266611889,1.0043196539370423,-0.1514369016468552,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.9746936172815294,1.0391323950409102,True,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.07419557198817117,-0.11418862563180032,0.12229573033981067,0.034812741103867895
broad,TOP20,10.0,gross,S0,False,1.0,0.14862653950160798,0.9301240819488711,-0.2596966291762923,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.9280784397920032,0.9301240819488711,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.1883841976199715,0.0481001583516395,0.0
broad,TOP20,10.0,gross,S1,False,1.0,0.14862653950160798,0.9301240819488711,-0.2596966291762923,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.9280784397920032,0.9301240819488711,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.1883841976199715,0.0481001583516395,0.0
broad,TOP20,10.0,gross,S2,False,0.95,0.14132945295786814,0.9297276925989243,-0.24797878822575847,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.9280784397920032,0.9301240819488711,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.00039638934994679076,-0.18878058696991828,0.04770376900169271,0.00039638934994679076
broad,TOP20,10.0,n,S0,False,10,0.1628288660061299,0.8534425957437469,-0.26014890056084927,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.9301240819488711,1.0443279390195193,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.24876053816931132,-0.26506568382509565,-0.02858132785348466,0.19088534327577233
broad,TOP20,10.0,n,S1,False,40,0.1440123384678318,1.0443279390195193,-0.25419640005871524,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.9301240819488711,1.0443279390195193,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.057875194893538984,-0.07418034054932332,0.16230401542228767,0.0
broad,TOP20,10.0,n,S2,True,all,0.13933574083806333,1.1022031339130582,-0.2537106610635026,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.9301240819488711,1.0443279390195193,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.016305145655784337,0.22017921031582666,-0.057875194893538984
broad,TOP20,10.0,vol,S0,False,none,0.14862653950160798,0.9301240819488711,-0.2596966291762923,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.8841683696510456,0.960972411071403,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.1883841976199715,0.0481001583516395,0.03084832912253188
broad,TOP20,10.0,vol,S1,False,none,0.14862653950160798,0.9301240819488711,-0.2596966291762923,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.8841683696510456,0.960972411071403,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.1883841976199715,0.0481001583516395,0.03084832912253188
broad,TOP20,10.0,vol,S2,True,none,0.14862653950160798,0.9301240819488711,-0.2596966291762923,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.8841683696510456,0.960972411071403,False,False,1.1185082795688426,0.07983337481604336,-0.12240793860208021,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.1883841976199715,0.0481001583516395,0.03084832912253188
broad,TOP20,25.0,K,S0,False,300,0.11985199555908643,0.7834558466977288,-0.2554551701456046,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.795080634153901,0.795080634153901,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.023163150332626614,-0.29056784732386354,-0.09856807689950275,0.011624787456172125
broad,TOP20,25.0,K,S1,True,nogate,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.795080634153901,0.795080634153901,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.2674046969912369,-0.07540492656687614,-0.011538362876454489
broad,TOP20,25.0,K,S2,True,nogate,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.795080634153901,0.795080634153901,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.2674046969912369,-0.07540492656687614,-0.011538362876454489
broad,TOP20,25.0,band,S0,False,8.0,0.12188304382801829,0.804765038821891,-0.2277206370797511,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.7958005142331573,0.804765038821891,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0018539582084644568,-0.2692586551997014,-0.0772588847753406,0.0
broad,TOP20,25.0,band,S1,True,nogate,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.7958005142331573,0.804765038821891,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.2674046969912369,-0.07540492656687614,-0.0018539582084644568
broad,TOP20,25.0,band,S2,True,nogate,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.7958005142331573,0.804765038821891,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.2674046969912369,-0.07540492656687614,-0.0018539582084644568
broad,TOP20,25.0,f,S0,False,0.5,0.07848621966350211,0.8542248171120582,-0.13209529111332152,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.8330664817922117,0.8542248171120582,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.04760582008170278,-0.21979887690953415,-0.027799106485173364,0.0
broad,TOP20,25.0,f,S1,False,0.25,0.10366719591645746,0.8330664817922117,-0.19074819223847017,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.8330664817922117,0.8542248171120582,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.02644748476185621,-0.2409572122293807,-0.04895744180501993,0.021158335319846566
broad,TOP20,25.0,f,S2,True,0.0,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.8330664817922117,0.8542248171120582,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.2674046969912369,-0.07540492656687614,0.04760582008170278
broad,TOP20,25.0,gross,S0,False,1.0,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.8041157679519242,0.8066189970303554,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.2674046969912369,-0.07540492656687614,0.0
broad,TOP20,25.0,gross,S1,True,1.0,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.8041157679519242,0.8066189970303554,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.2674046969912369,-0.07540492656687614,0.0
broad,TOP20,25.0,gross,S2,True,1.0,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.8041157679519242,0.8066189970303554,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.2674046969912369,-0.07540492656687614,0.0
broad,TOP20,25.0,n,S0,False,10,0.13518549597567442,0.7334538148772907,-0.2611332714434833,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.8066189970303554,0.9392666005858359,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.3578963547076439,-0.3405698791443017,-0.14857010871994092,0.20581278570854522
broad,TOP20,25.0,n,S1,True,all,0.13778891144087635,1.0913501695849346,-0.25391347869315706,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.8066189970303554,0.9392666005858359,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.017326475563342214,0.209326245987703,-0.1520835689990987
broad,TOP20,25.0,n,S2,True,all,0.13778891144087635,1.0913501695849346,-0.25391347869315706,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.8066189970303554,0.9392666005858359,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.017326475563342214,0.209326245987703,-0.1520835689990987
broad,TOP20,25.0,vol,S0,False,none,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.735343154312998,0.8239612670185174,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.2674046969912369,-0.07540492656687614,0.017342269988161907
broad,TOP20,25.0,vol,S1,True,none,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.735343154312998,0.8239612670185174,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.2674046969912369,-0.07540492656687614,0.017342269988161907
broad,TOP20,25.0,vol,S2,True,none,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.735343154312998,0.8239612670185174,False,False,1.0740236940215924,0.07643420182382155,-0.12284879701089035,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.2674046969912369,-0.07540492656687614,0.017342269988161907
small,EWall,10.0,K,S0,False,150,0.032434756913460205,0.4811810696433262,-0.1520911665929383,0.6366624355474834,0.10089643214031607,-0.36166373582084055,0.5504275280301452,0.5681703430915366,False,False,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.5806618551671671,0.8820109845896832,0.15450717694493354,-0.33717289200673795,-0.15548136590415718,-0.08530530185288743,-0.400829914946357,0.08698927344821039
