panel,cell,s,variant,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,is_CAGR,is_Sharpe,is_MaxDD,turnover,n_held,short_rows,short_row_share,short_day_share,pass4a,fail4a,pass4b,fail4b,m4b_DD,m4b_CAGR,m4b_OOS,spy_sharpe,live_sharpe,wdev
U56,s=0.50 ANCHOR,0.5,ANCHOR,0.1580277627432507,1.1536628182453896,-0.19127562163086143,0.1490084941685923,1.2066818207823389,-0.1395226227032641,0.1671178290587736,1.1203431790756466,-0.19127562163086176,0.17323365236641508,1.1856777042016955,-0.19127562163086176,0.1397990664530524,1.115763165916695,-0.1395226227032641,2.753962000112679,19.79175704989154,3,0.0032537960954446853,0.0040467625899280575,False,"H1,H2,DD",True,-,1.1028113573181064,5.216957334254689,0.3118375571469819,0.8844382267420076,1.2011323521926403,1.1102230246251565e-16
U56,s=0.50 FIXED,0.5,FIXED,0.15494835149731956,1.1481623765033835,-0.19104399631639823,0.14836201308857344,1.2112781305327986,-0.13952262270326388,0.1615724653228241,1.1051145890399436,-0.1910439963163979,0.16815371078569497,1.1730934108649913,-0.19104399631639823,0.1390884503002583,1.1196511752071385,-0.13952262270326388,2.6159708038324423,19.79175704989154,3,0.0032537960954446853,0.0040467625899280575,False,"H1,H2,DD",True,-,1.1259738887644255,4.909016209661575,0.2992532638102777,0.8844382267420076,1.2011323521926403,1.1102230246251565e-16
U56,s=0.50 FILL,0.5,FILL,0.15833214631126435,1.1745393632420922,-0.1921238422621302,0.16024151130150321,1.3120945508218727,-0.13782960615990092,0.1564259234898151,1.073041884512415,-0.1921238422621302,0.166639004549878,1.1627560184442418,-0.1921238422621303,0.1483086618127225,1.1989174572261652,-0.13782960615990092,2.3411598457851257,19.973969631236443,2,0.0021691973969631237,0.0022482014388489208,False,"H2,DD",True,-,1.0179892941912294,5.247395691056054,0.28891587138952823,0.8844382267420076,1.2011323521926403,1.1102230246251565e-16
U56,s=0.50 FREEZE,0.5,FREEZE,0.15447890905014683,1.1266375286008508,-0.20206284663594853,0.1414234558209304,1.1521215298268428,-0.1419906341844045,0.16768368885763762,1.116556751532281,-0.20206284663594853,0.1757912902195713,1.1934727253835617,-0.2020628466359491,0.1290778335810061,1.039766667814944,-0.1419906341844045,2.73131776748758,19.800433839479393,3,0.0032537960954446853,0.0040467625899280575,False,"H1,H2,DD",True,-,0.024088856809395542,4.862071964944302,0.31963257832884817,0.8844382267420076,1.2011323521926403,1.1102230246251565e-16
U56,s=0.50 CASH,0.5,CASH,0.15683700941377188,1.1469801056826987,-0.19127562163086187,0.14664675067868105,1.1921666361452494,-0.13952262270326388,0.1671178290587736,1.1203431790756466,-0.19127562163086176,0.17323365236641508,1.1856777042016955,-0.19127562163086176,0.13720323252749744,1.099775629144636,-0.13952262270326388,2.733950061275737,19.79175704989154,3,0.0032537960954446853,0.0040467625899280575,False,"H1,H2,DD",True,-,1.102811357318062,5.0978820013068065,0.3118375571469819,0.8844382267420076,1.2011323521926403,1.1102230246251565e-16
U56,s=0.50 SPY,0.5,SPY,0.1568596368795374,1.131804853187015,-0.19127562163086131,0.14669160741066833,1.1534260727343328,-0.13952262270326465,0.1671178290587736,1.1203431790756466,-0.19127562163086176,0.17323365236641508,1.1856777042016955,-0.19127562163086176,0.13725252997121062,1.0626860353337173,-0.13952262270326465,2.733950061275737,19.79175704989154,3,0.0032537960954446853,0.0040467625899280575,False,"H1,H2,DD",True,-,1.1028113573181175,5.10014474788336,0.3118375571469819,0.8844382267420076,1.2011323521926403,1.1102230246251565e-16
U56,s=0.75 ANCHOR,0.75,ANCHOR,0.1580277627432507,1.1536628182453896,-0.19127562163086143,0.1490084941685923,1.2066818207823389,-0.1395226227032641,0.1671178290587736,1.1203431790756466,-0.19127562163086176,0.17323365236641508,1.1856777042016955,-0.19127562163086176,0.1397990664530524,1.115763165916695,-0.1395226227032641,2.753962000112679,19.79175704989154,13,0.014099783080260303,0.014838129496402877,False,"H1,H2,DD",True,-,1.1028113573181064,5.216957334254689,0.3118375571469819,0.8844382267420076,1.2011323521926403,1.1102230246251565e-16
U56,s=0.75 FIXED,0.75,FIXED,0.15494835149731956,1.1481623765033835,-0.19104399631639823,0.14836201308857344,1.2112781305327986,-0.13952262270326388,0.1615724653228241,1.1051145890399436,-0.1910439963163979,0.16815371078569497,1.1730934108649913,-0.19104399631639823,0.1390884503002583,1.1196511752071385,-0.13952262270326388,2.6159708038324423,19.79175704989154,13,0.014099783080260303,0.014838129496402877,False,"H1,H2,DD",True,-,1.1259738887644255,4.909016209661575,0.2992532638102777,0.8844382267420076,1.2011323521926403,1.1102230246251565e-16
U56,s=0.75 FILL,0.75,FILL,0.15466602465049828,1.1502571325802504,-0.20062671523107423,0.15381405526856717,1.2732177893625352,-0.13782960615990092,0.1555186231215142,1.06289866394651,-0.20062671523107445,0.1660256209264801,1.157061465779881,-0.20062671523107434,0.1409990393428111,1.148643430369579,-0.13782960615990092,2.1559867673326365,19.99457700650759,3,0.0032537960954446853,0.003372302158273381,False,"H2,DD",True,-,0.16770199729682633,4.880783524979447,0.2832213187251674,0.8844382267420076,1.2011323521926403,1.1102230246251565e-16
U56,s=0.75 FREEZE,0.75,FREEZE,0.15677175292786383,1.1422147006789687,-0.22875463284511433,0.1518206582027919,1.2466231443595646,-0.13293741002072468,0.16174412990621168,1.0731464331342495,-0.22875463284511466,0.16814040119288465,1.1424567953644091,-0.22875463284511466,0.14309372567859735,1.1515728494707538,-0.13293741002072468,2.612911481083273,19.74837310195228,15,0.016268980477223426,0.01821043165467626,False,"H2,DD",False,DD,-2.6450897641071833,5.0913563527160015,0.26861664830969556,0.8844382267420076,1.2011323521926403,1.1102230246251565e-16
