panel,cost,order,seed,stat,n_verdicts,flips,pick_flips,sh_min,sh_max,pass_share,unstable,sh_spread
B136,0.0,RAND,20260923.0,IS_CAGR,2,1,4,1.090248915444529,1.1592861784594581,0.9130434782608695,True,0.06903726301492918
B136,0.0,RAND,20260923.0,IS_LEGS,2,1,2,1.1096842543902974,1.1592861784594581,0.9130434782608695,True,0.04960192406916075
B136,0.0,RAND,20260923.0,IS_MINMARG,2,1,3,1.1096842543902974,1.1592861784594581,0.9130434782608695,True,0.04960192406916075
B136,0.0,RAND,20260923.0,IS_SHARPE,2,1,1,1.1096842543902974,1.112762238704481,0.5217391304347826,True,0.0030779843141837127
B136,0.0,RAND,20260924.0,IS_CAGR,1,0,3,1.090248915444529,1.1592861784594581,1.0,False,0.06903726301492918
B136,0.0,RAND,20260924.0,IS_LEGS,1,0,2,1.1096842543902974,1.1592861784594581,1.0,False,0.04960192406916075
B136,0.0,RAND,20260924.0,IS_MINMARG,1,0,2,1.1096842543902974,1.1592861784594581,1.0,False,0.04960192406916075
B136,0.0,RAND,20260924.0,IS_SHARPE,2,1,2,1.1096842543902974,1.112762238704481,0.5652173913043478,True,0.0030779843141837127
B136,0.0,RAND,20260925.0,IS_CAGR,2,1,2,1.010559711342189,1.0994532519666436,0.8260869565217391,True,0.08889354062445465
B136,0.0,RAND,20260925.0,IS_LEGS,2,1,3,1.090248915444529,1.1589501968292106,0.8260869565217391,True,0.06870128138468168
B136,0.0,RAND,20260925.0,IS_MINMARG,2,1,2,1.010559711342189,1.1096842543902974,0.6521739130434783,True,0.09912454304810847
B136,0.0,RAND,20260925.0,IS_SHARPE,2,1,2,1.1096842543902974,1.1589501968292106,0.6521739130434783,True,0.049265942438913246
B136,0.0,RAND,20260926.0,IS_CAGR,1,0,0,1.090248915444529,1.090248915444529,1.0,False,0.0
B136,0.0,RAND,20260926.0,IS_LEGS,1,0,1,1.090248915444529,1.1096842543902974,1.0,False,0.019435338945768432
B136,0.0,RAND,20260926.0,IS_MINMARG,1,0,1,1.090248915444529,1.1096842543902974,1.0,False,0.019435338945768432
B136,0.0,RAND,20260926.0,IS_SHARPE,1,0,1,1.090248915444529,1.1096842543902974,1.0,False,0.019435338945768432
B136,0.0,RAND,20260927.0,IS_CAGR,2,1,1,1.0095943330993944,1.090248915444529,0.30434782608695654,True,0.08065458234513456
B136,0.0,RAND,20260927.0,IS_LEGS,2,1,5,1.090248915444529,1.160643531214123,0.9130434782608695,True,0.07039461576959405
B136,0.0,RAND,20260927.0,IS_MINMARG,2,1,3,1.0095943330993944,1.1592861784594581,0.9130434782608695,True,0.14969184536006375
B136,0.0,RAND,20260927.0,IS_SHARPE,2,3,7,1.091911591019124,1.160643531214123,0.2608695652173913,True,0.06873194019499906
B136,0.0,RAND,20260928.0,IS_CAGR,1,0,1,1.090248915444529,1.1579795080279038,1.0,False,0.06773059258337488
B136,0.0,RAND,20260928.0,IS_LEGS,1,0,2,1.090248915444529,1.1579795080279038,1.0,False,0.06773059258337488
B136,0.0,RAND,20260928.0,IS_MINMARG,1,0,3,1.090248915444529,1.1579795080279038,1.0,False,0.06773059258337488
B136,0.0,RAND,20260928.0,IS_SHARPE,2,3,3,1.090248915444529,1.1589501968292106,0.9130434782608695,True,0.06870128138468168
B136,0.0,RAND,20260929.0,IS_CAGR,1,0,2,1.090248915444529,1.1303426658411189,1.0,False,0.04009375039658991
B136,0.0,RAND,20260929.0,IS_LEGS,1,0,1,1.1096842543902974,1.1303426658411189,1.0,False,0.02065841145082148
B136,0.0,RAND,20260929.0,IS_MINMARG,1,0,1,1.1096842543902974,1.1303426658411189,1.0,False,0.02065841145082148
B136,0.0,RAND,20260929.0,IS_SHARPE,2,1,1,1.1096842543902974,1.1112543601529925,0.6956521739130435,True,0.0015701057626951176
B136,0.0,RAND,20260930.0,IS_CAGR,2,1,3,1.090248915444529,1.1564607876323432,0.9565217391304348,True,0.06621187218781421
B136,0.0,RAND,20260930.0,IS_LEGS,2,1,2,1.0994532519666436,1.1564607876323432,0.9565217391304348,True,0.057007535665699605
B136,0.0,RAND,20260930.0,IS_MINMARG,2,1,2,1.0994532519666436,1.1564607876323432,0.9565217391304348,True,0.057007535665699605
B136,0.0,RAND,20260930.0,IS_SHARPE,2,3,3,1.093507401432483,1.1564607876323432,0.9130434782608695,True,0.06295338619986013
B136,0.0,RAND,20260931.0,IS_CAGR,2,2,2,1.0095943330993944,1.1303426658411189,0.9130434782608695,True,0.12074833274172447
B136,0.0,RAND,20260931.0,IS_LEGS,1,0,3,1.090248915444529,1.1564607876323432,1.0,False,0.06621187218781421
B136,0.0,RAND,20260931.0,IS_MINMARG,1,0,1,1.1096842543902974,1.1303426658411189,1.0,False,0.02065841145082148
B136,0.0,RAND,20260931.0,IS_SHARPE,2,2,3,1.093507401432483,1.1303426658411189,0.17391304347826086,True,0.036835264408635826
B136,0.0,RAND,20260932.0,IS_CAGR,2,1,3,1.090248915444529,1.112762238704481,0.9130434782608695,True,0.022513323259952145
B136,0.0,RAND,20260932.0,IS_LEGS,2,1,1,1.1096842543902974,1.112762238704481,0.9130434782608695,True,0.0030779843141837127
B136,0.0,RAND,20260932.0,IS_MINMARG,2,1,2,1.1008008887776037,1.112762238704481,0.9130434782608695,True,0.011961349926877363
B136,0.0,RAND,20260932.0,IS_SHARPE,2,1,1,1.1096842543902974,1.112762238704481,0.9130434782608695,True,0.0030779843141837127
B136,0.0,RAND,20260933.0,IS_CAGR,2,2,2,1.0095943330993944,1.1579795080279038,0.391304347826087,True,0.14838517492850944
B136,0.0,RAND,20260933.0,IS_LEGS,1,0,3,1.090248915444529,1.1579795080279038,1.0,False,0.06773059258337488
B136,0.0,RAND,20260933.0,IS_MINMARG,1,0,2,1.1096842543902974,1.1579795080279038,1.0,False,0.04829525363760645
B136,0.0,RAND,20260933.0,IS_SHARPE,2,1,3,1.1096842543902974,1.1589501968292106,0.21739130434782608,True,0.049265942438913246
B136,0.0,RAND,20260934.0,IS_CAGR,2,1,1,1.090248915444529,1.0994532519666436,0.9130434782608695,True,0.009204336522114609
B136,0.0,RAND,20260934.0,IS_LEGS,2,1,2,1.090248915444529,1.1096842543902974,0.9130434782608695,True,0.019435338945768432
B136,0.0,RAND,20260934.0,IS_MINMARG,2,1,3,1.0994532519666436,1.1564607876323432,0.5217391304347826,True,0.057007535665699605
B136,0.0,RAND,20260934.0,IS_SHARPE,2,3,3,1.090248915444529,1.1593853384181523,0.391304347826087,True,0.06913642297362332
B136,0.0,RAND,20260935.0,IS_CAGR,2,3,5,1.090248915444529,1.1579795080279038,0.8260869565217391,True,0.06773059258337488
B136,0.0,RAND,20260935.0,IS_LEGS,2,1,3,1.1096842543902974,1.1579795080279038,0.8695652173913043,True,0.04829525363760645
B136,0.0,RAND,20260935.0,IS_MINMARG,2,3,4,1.0994532519666436,1.1579795080279038,0.8260869565217391,True,0.05852625606126027
B136,0.0,RAND,20260935.0,IS_SHARPE,2,1,2,1.1096842543902974,1.1577186130682962,0.5217391304347826,True,0.04803435867799877
B136,0.0,RAND,20260936.0,IS_CAGR,2,1,4,1.090248915444529,1.1112543601529925,0.6521739130434783,True,0.02100544470846355
B136,0.0,RAND,20260936.0,IS_LEGS,2,1,3,1.093507401432483,1.1112543601529925,0.6521739130434783,True,0.017746958720509465
B136,0.0,RAND,20260936.0,IS_MINMARG,2,1,3,1.093507401432483,1.1112543601529925,0.6521739130434783,True,0.017746958720509465
B136,0.0,RAND,20260936.0,IS_SHARPE,2,1,2,1.093507401432483,1.1112543601529925,0.6521739130434783,True,0.017746958720509465
B136,0.0,RAND,20260937.0,IS_CAGR,2,2,2,1.090248915444529,1.1592861784594581,0.9565217391304348,True,0.06903726301492918
B136,0.0,RAND,20260937.0,IS_LEGS,1,0,2,1.090248915444529,1.1592861784594581,1.0,False,0.06903726301492918
B136,0.0,RAND,20260937.0,IS_MINMARG,2,2,3,1.0994532519666436,1.1592861784594581,0.8695652173913043,True,0.059832926492814575
B136,0.0,RAND,20260937.0,IS_SHARPE,2,2,3,1.090248915444529,1.1592861784594581,0.9565217391304348,True,0.06903726301492918
B136,0.0,RAND,20260938.0,IS_CAGR,2,1,3,1.090248915444529,1.1577186130682962,0.6086956521739131,True,0.0674696976237672
B136,0.0,RAND,20260938.0,IS_LEGS,2,1,3,1.0994532519666436,1.1579795080279038,0.9130434782608695,True,0.05852625606126027
B136,0.0,RAND,20260938.0,IS_MINMARG,2,1,2,1.0994532519666436,1.1577186130682962,0.6086956521739131,True,0.05826536110165259
B136,0.0,RAND,20260938.0,IS_SHARPE,2,1,2,1.1096842543902974,1.1577186130682962,0.6086956521739131,True,0.04803435867799877
B136,0.0,RAND,20260939.0,IS_CAGR,1,0,1,1.090248915444529,1.1303426658411189,1.0,False,0.04009375039658991
B136,0.0,RAND,20260939.0,IS_LEGS,1,0,3,1.090248915444529,1.1564607876323432,1.0,False,0.06621187218781421
B136,0.0,RAND,20260939.0,IS_MINMARG,1,0,1,1.1096842543902974,1.1303426658411189,1.0,False,0.02065841145082148
B136,0.0,RAND,20260939.0,IS_SHARPE,2,2,2,1.1096842543902974,1.1303426658411189,0.4782608695652174,True,0.02065841145082148
B136,0.0,REVERSE,,IS_CAGR,1,0,0,1.090248915444529,1.090248915444529,1.0,False,0.0
B136,0.0,REVERSE,,IS_LEGS,1,0,1,1.090248915444529,1.1096842543902974,1.0,False,0.019435338945768432
B136,0.0,REVERSE,,IS_MINMARG,1,0,1,1.090248915444529,1.1096842543902974,1.0,False,0.019435338945768432
B136,0.0,REVERSE,,IS_SHARPE,1,0,1,1.090248915444529,1.1096842543902974,1.0,False,0.019435338945768432
B136,10.0,GRID,,IS_CAGR,2,1,19,1.0760088649575983,1.1233344455526155,0.13043478260869565,True,0.047325580595017236
B136,10.0,GRID,,IS_LEGS,2,1,7,1.092298967531195,1.1233344455526155,0.13043478260869565,True,0.031035478021420593
B136,10.0,GRID,,IS_MINMARG,2,1,18,1.076336652819677,1.1233344455526155,0.13043478260869565,True,0.04699779273293858
B136,10.0,GRID,,IS_SHARPE,2,1,5,1.092298967531195,1.1233344455526155,0.13043478260869565,True,0.031035478021420593
B136,10.0,RAND,20260920.0,IS_CAGR,2,1,5,0.9989140647017327,1.1212987063614364,0.2608695652173913,True,0.12238464165970364
B136,10.0,RAND,20260920.0,IS_LEGS,2,1,4,1.0760088649575983,1.1212987063614364,0.2608695652173913,True,0.04528984140383807
B136,10.0,RAND,20260920.0,IS_MINMARG,2,1,4,1.076336652819677,1.1212987063614364,0.21739130434782608,True,0.04496205354175942
B136,10.0,RAND,20260920.0,IS_SHARPE,2,1,2,1.0774727867134029,1.0936682932467925,0.21739130434782608,True,0.016195506533389636
B136,10.0,RAND,20260921.0,IS_CAGR,2,1,1,0.9989140647017327,1.0760088649575983,0.6086956521739131,True,0.07709480025586557
B136,10.0,RAND,20260921.0,IS_LEGS,2,1,5,1.0760088649575983,1.09486667179121,0.6086956521739131,True,0.018857806833611823
B136,10.0,RAND,20260921.0,IS_MINMARG,2,1,3,0.9989140647017327,1.1168386640410644,0.4782608695652174,True,0.11792459933933164
B136,10.0,RAND,20260921.0,IS_SHARPE,2,1,3,1.0774727867134029,1.09486667179121,0.4782608695652174,True,0.01739388507780726
B136,10.0,RAND,20260922.0,IS_CAGR,1,0,1,1.0760088649575983,1.092298967531195,1.0,False,0.016290102573596643
B136,10.0,RAND,20260922.0,IS_LEGS,1,0,0,1.092298967531195,1.092298967531195,1.0,False,0.0
B136,10.0,RAND,20260922.0,IS_MINMARG,1,0,0,1.092298967531195,1.092298967531195,1.0,False,0.0
B136,10.0,RAND,20260922.0,IS_SHARPE,1,0,0,1.092298967531195,1.092298967531195,1.0,False,0.0
B136,10.0,RAND,20260923.0,IS_CAGR,2,1,4,1.0760088649575983,1.1223868888109996,0.5217391304347826,True,0.046378023853401285
B136,10.0,RAND,20260923.0,IS_LEGS,2,1,1,1.092298967531195,1.09486667179121,0.5217391304347826,True,0.00256770426001518
B136,10.0,RAND,20260923.0,IS_MINMARG,2,1,3,1.092298967531195,1.1223868888109996,0.5217391304347826,True,0.03008792127980464
B136,10.0,RAND,20260923.0,IS_SHARPE,2,1,1,1.092298967531195,1.09486667179121,0.5217391304347826,True,0.00256770426001518
B136,10.0,RAND,20260924.0,IS_CAGR,2,1,3,1.0760088649575983,1.1168386640410644,0.5652173913043478,True,0.04082979908346607
B136,10.0,RAND,20260924.0,IS_LEGS,2,1,2,1.092298967531195,1.09486667179121,0.5652173913043478,True,0.00256770426001518
B136,10.0,RAND,20260924.0,IS_MINMARG,2,1,2,1.092298967531195,1.1168386640410644,0.5652173913043478,True,0.024539696509869424
B136,10.0,RAND,20260924.0,IS_SHARPE,2,1,2,1.092298967531195,1.09486667179121,0.5652173913043478,True,0.00256770426001518
B136,10.0,RAND,20260925.0,IS_CAGR,2,1,2,0.9996420013072389,1.076336652819677,0.8260869565217391,True,0.07669465151243804
B136,10.0,RAND,20260925.0,IS_LEGS,2,1,3,1.0760088649575983,1.1233344455526155,0.8260869565217391,True,0.047325580595017236
B136,10.0,RAND,20260925.0,IS_MINMARG,2,1,2,0.9996420013072389,1.092298967531195,0.6521739130434783,True,0.09265696622395603
B136,10.0,RAND,20260925.0,IS_SHARPE,2,1,2,1.092298967531195,1.1233344455526155,0.6521739130434783,True,0.031035478021420593
B136,10.0,RAND,20260926.0,IS_CAGR,1,0,0,1.0760088649575983,1.0760088649575983,1.0,False,0.0
B136,10.0,RAND,20260926.0,IS_LEGS,1,0,1,1.0760088649575983,1.092298967531195,1.0,False,0.016290102573596643
B136,10.0,RAND,20260926.0,IS_MINMARG,1,0,1,1.0760088649575983,1.092298967531195,1.0,False,0.016290102573596643
B136,10.0,RAND,20260926.0,IS_SHARPE,1,0,1,1.0760088649575983,1.092298967531195,1.0,False,0.016290102573596643
B136,10.0,RAND,20260927.0,IS_CAGR,2,1,1,0.9989140647017327,1.0760088649575983,0.30434782608695654,True,0.07709480025586557
B136,10.0,RAND,20260927.0,IS_LEGS,2,1,6,0.9989140647017327,1.1223868888109996,0.30434782608695654,True,0.12347282410926685
B136,10.0,RAND,20260927.0,IS_MINMARG,2,1,4,0.9989140647017327,1.1168386640410644,0.17391304347826086,True,0.11792459933933164
B136,10.0,RAND,20260927.0,IS_SHARPE,2,1,6,0.9989140647017327,1.1223868888109996,0.17391304347826086,True,0.12347282410926685
B136,10.0,RAND,20260928.0,IS_CAGR,2,1,1,1.0760088649575983,1.1086691179680217,0.9565217391304348,True,0.03266025301042341
B136,10.0,RAND,20260928.0,IS_LEGS,2,1,2,1.0760088649575983,1.1233344455526155,0.9565217391304348,True,0.047325580595017236
B136,10.0,RAND,20260928.0,IS_MINMARG,2,3,4,1.0760088649575983,1.1086691179680217,0.17391304347826086,True,0.03266025301042341
B136,10.0,RAND,20260928.0,IS_SHARPE,2,3,3,1.0760088649575983,1.1233344455526155,0.9130434782608695,True,0.047325580595017236
B136,10.0,RAND,20260929.0,IS_CAGR,2,1,2,1.0760088649575983,1.1008385728264354,0.6956521739130435,True,0.024829707868837092
B136,10.0,RAND,20260929.0,IS_LEGS,2,1,1,1.092298967531195,1.1008385728264354,0.6956521739130435,True,0.008539605295240449
B136,10.0,RAND,20260929.0,IS_MINMARG,2,1,1,1.092298967531195,1.1008385728264354,0.6956521739130435,True,0.008539605295240449
B136,10.0,RAND,20260929.0,IS_SHARPE,2,1,1,1.092298967531195,1.0936682932467925,0.6956521739130435,True,0.001369325715597558
B136,10.0,RAND,20260930.0,IS_CAGR,2,1,2,1.0760088649575983,1.092298967531195,0.8260869565217391,True,0.016290102573596643
B136,10.0,RAND,20260930.0,IS_LEGS,2,1,2,1.076336652819677,1.1212987063614364,0.8260869565217391,True,0.04496205354175942
B136,10.0,RAND,20260930.0,IS_MINMARG,2,1,1,1.076336652819677,1.092298967531195,0.8260869565217391,True,0.01596231471151799
B136,10.0,RAND,20260930.0,IS_SHARPE,2,1,3,1.076336652819677,1.1212987063614364,0.8260869565217391,True,0.04496205354175942
B136,10.0,RAND,20260931.0,IS_CAGR,2,1,3,0.9989140647017327,1.1008385728264354,0.13043478260869565,True,0.10192450812470266
B136,10.0,RAND,20260931.0,IS_LEGS,2,1,2,1.0760088649575983,1.1008385728264354,0.13043478260869565,True,0.024829707868837092
B136,10.0,RAND,20260931.0,IS_MINMARG,2,1,2,1.076336652819677,1.1008385728264354,0.08695652173913043,True,0.024501920006758438
B136,10.0,RAND,20260931.0,IS_SHARPE,2,1,3,1.0787621162794607,1.1008385728264354,0.08695652173913043,True,0.022076456546974654
B136,10.0,RAND,20260932.0,IS_CAGR,2,1,3,1.0760088649575983,1.09486667179121,0.9130434782608695,True,0.018857806833611823
B136,10.0,RAND,20260932.0,IS_LEGS,2,1,1,1.092298967531195,1.09486667179121,0.9130434782608695,True,0.00256770426001518
B136,10.0,RAND,20260932.0,IS_MINMARG,2,1,2,1.0774959457333275,1.09486667179121,0.9130434782608695,True,0.01737072605788259
B136,10.0,RAND,20260932.0,IS_SHARPE,2,1,1,1.092298967531195,1.09486667179121,0.9130434782608695,True,0.00256770426001518
B136,10.0,RAND,20260933.0,IS_CAGR,2,1,2,0.9989140647017327,1.1086691179680217,0.2608695652173913,True,0.10975505326628898
B136,10.0,RAND,20260933.0,IS_LEGS,2,1,5,1.0760088649575983,1.1233344455526155,0.2608695652173913,True,0.047325580595017236
B136,10.0,RAND,20260933.0,IS_MINMARG,2,1,4,0.9989140647017327,1.1086691179680217,0.21739130434782608,True,0.10975505326628898
B136,10.0,RAND,20260933.0,IS_SHARPE,2,1,3,1.092298967531195,1.1233344455526155,0.21739130434782608,True,0.031035478021420593
B136,10.0,RAND,20260934.0,IS_CAGR,2,1,1,1.0760088649575983,1.076336652819677,0.9130434782608695,True,0.0003277878620786545
B136,10.0,RAND,20260934.0,IS_LEGS,2,1,2,1.0760088649575983,1.092298967531195,0.9130434782608695,True,0.016290102573596643
B136,10.0,RAND,20260934.0,IS_MINMARG,2,1,1,1.076336652819677,1.092298967531195,0.2608695652173913,True,0.01596231471151799
B136,10.0,RAND,20260934.0,IS_SHARPE,2,3,3,1.0760088649575983,1.0936682932467925,0.391304347826087,True,0.0176594282891942
B136,10.0,RAND,20260935.0,IS_CAGR,2,1,4,1.0760088649575983,1.1223868888109996,0.5217391304347826,True,0.046378023853401285
B136,10.0,RAND,20260935.0,IS_LEGS,2,1,5,1.076336652819677,1.1223868888109996,0.5217391304347826,True,0.04605023599132263
B136,10.0,RAND,20260935.0,IS_MINMARG,2,1,3,1.076336652819677,1.1223868888109996,0.5217391304347826,True,0.04605023599132263
B136,10.0,RAND,20260935.0,IS_SHARPE,2,1,5,1.092298967531195,1.1223868888109996,0.5217391304347826,True,0.03008792127980464
B136,10.0,RAND,20260936.0,IS_CAGR,2,1,4,1.0760088649575983,1.0936682932467925,0.6521739130434783,True,0.0176594282891942
B136,10.0,RAND,20260936.0,IS_LEGS,2,1,3,1.076336652819677,1.0936682932467925,0.6521739130434783,True,0.017331640427115547
B136,10.0,RAND,20260936.0,IS_MINMARG,2,1,3,1.076336652819677,1.0936682932467925,0.6521739130434783,True,0.017331640427115547
B136,10.0,RAND,20260936.0,IS_SHARPE,2,1,2,1.0787621162794607,1.0936682932467925,0.6521739130434783,True,0.014906176967331763
B136,10.0,RAND,20260937.0,IS_CAGR,2,1,2,1.0760088649575983,1.1168386640410644,0.9130434782608695,True,0.04082979908346607
B136,10.0,RAND,20260937.0,IS_LEGS,2,1,3,1.0760088649575983,1.1168386640410644,0.9130434782608695,True,0.04082979908346607
B136,10.0,RAND,20260937.0,IS_MINMARG,2,1,2,1.076336652819677,1.1168386640410644,0.6521739130434783,True,0.04050201122138741
B136,10.0,RAND,20260937.0,IS_SHARPE,2,3,4,1.0760088649575983,1.1168386640410644,0.8695652173913043,True,0.04082979908346607
B136,10.0,RAND,20260938.0,IS_CAGR,2,1,3,1.0760088649575983,1.1223868888109996,0.6086956521739131,True,0.046378023853401285
B136,10.0,RAND,20260938.0,IS_LEGS,2,1,2,1.076336652819677,1.1223868888109996,0.6086956521739131,True,0.04605023599132263
B136,10.0,RAND,20260938.0,IS_MINMARG,2,1,2,1.076336652819677,1.1223868888109996,0.6086956521739131,True,0.04605023599132263
B136,10.0,RAND,20260938.0,IS_SHARPE,2,1,2,1.092298967531195,1.1223868888109996,0.6086956521739131,True,0.03008792127980464
B136,10.0,RAND,20260939.0,IS_CAGR,2,1,2,1.0760088649575983,1.1008385728264354,0.6521739130434783,True,0.024829707868837092
B136,10.0,RAND,20260939.0,IS_LEGS,2,1,2,1.0760088649575983,1.1008385728264354,0.6521739130434783,True,0.024829707868837092
B136,10.0,RAND,20260939.0,IS_MINMARG,2,1,2,1.076336652819677,1.1008385728264354,0.34782608695652173,True,0.024501920006758438
B136,10.0,RAND,20260939.0,IS_SHARPE,2,1,2,1.092298967531195,1.1008385728264354,0.34782608695652173,True,0.008539605295240449
B136,10.0,REVERSE,,IS_CAGR,1,0,0,1.0760088649575983,1.0760088649575983,1.0,False,0.0
B136,10.0,REVERSE,,IS_LEGS,1,0,1,1.0760088649575983,1.092298967531195,1.0,False,0.016290102573596643
B136,10.0,REVERSE,,IS_MINMARG,1,0,1,1.0760088649575983,1.092298967531195,1.0,False,0.016290102573596643
B136,10.0,REVERSE,,IS_SHARPE,1,0,1,1.0760088649575983,1.092298967531195,1.0,False,0.016290102573596643
B136,25.0,GRID,,IS_CAGR,2,1,19,1.0346006255930889,1.069851313938519,0.13043478260869565,True,0.035250688345430214
B136,25.0,GRID,,IS_LEGS,2,1,6,1.0416337878112099,1.069851313938519,0.13043478260869565,True,0.02821752612730921
B136,25.0,GRID,,IS_MINMARG,2,1,18,1.0346006255930889,1.069851313938519,0.13043478260869565,True,0.035250688345430214
B136,25.0,GRID,,IS_SHARPE,2,1,5,1.0546686953253912,1.069851313938519,0.13043478260869565,True,0.015182618613127863
B136,25.0,RAND,20260920.0,IS_CAGR,2,1,5,0.9828938293903383,1.0684972959447863,0.2608695652173913,True,0.08560346655444795
B136,25.0,RAND,20260920.0,IS_LEGS,2,1,4,1.0416337878112099,1.0672750367368211,0.2608695652173913,True,0.02564124892561126
B136,25.0,RAND,20260920.0,IS_MINMARG,2,1,5,1.0346006255930889,1.0684972959447863,0.2608695652173913,True,0.03389667035169741
B136,25.0,RAND,20260920.0,IS_SHARPE,2,1,3,1.054645884887608,1.0672750367368211,0.2608695652173913,True,0.012629151849213205
B136,25.0,RAND,20260921.0,IS_CAGR,2,1,1,0.9828938293903383,1.054645884887608,0.6086956521739131,True,0.0717520554972696
B136,25.0,RAND,20260921.0,IS_LEGS,2,1,4,0.9828938293903383,1.0662073558957588,0.6086956521739131,True,0.08331352650542045
B136,25.0,RAND,20260921.0,IS_MINMARG,2,1,3,0.9828938293903383,1.0662073558957588,0.6086956521739131,True,0.08331352650542045
B136,25.0,RAND,20260921.0,IS_SHARPE,2,1,3,0.9828938293903383,1.0662073558957588,0.6086956521739131,True,0.08331352650542045
B136,25.0,RAND,20260922.0,IS_CAGR,1,0,1,1.054645884887608,1.0662073558957588,1.0,False,0.011561471008150859
B136,25.0,RAND,20260922.0,IS_LEGS,1,0,0,1.0662073558957588,1.0662073558957588,1.0,False,0.0
B136,25.0,RAND,20260922.0,IS_MINMARG,1,0,0,1.0662073558957588,1.0662073558957588,1.0,False,0.0
B136,25.0,RAND,20260922.0,IS_SHARPE,1,0,0,1.0662073558957588,1.0662073558957588,1.0,False,0.0
B136,25.0,RAND,20260923.0,IS_CAGR,2,1,4,1.0530830299901912,1.0693306299762466,0.5217391304347826,True,0.016247599986055405
B136,25.0,RAND,20260923.0,IS_LEGS,2,1,2,1.055811306514518,1.0680084252848707,0.5217391304347826,True,0.012197118770352677
B136,25.0,RAND,20260923.0,IS_MINMARG,2,1,3,1.0530830299901912,1.0693306299762466,0.5217391304347826,True,0.016247599986055405
B136,25.0,RAND,20260923.0,IS_SHARPE,2,1,2,1.055811306514518,1.0680084252848707,0.5217391304347826,True,0.012197118770352677
B136,25.0,RAND,20260924.0,IS_CAGR,2,1,3,1.0346006255930889,1.0662073558957588,0.5652173913043478,True,0.031606730302669916
B136,25.0,RAND,20260924.0,IS_LEGS,2,1,2,1.0662073558957588,1.0680084252848707,0.5652173913043478,True,0.0018010693891119534
B136,25.0,RAND,20260924.0,IS_MINMARG,2,1,2,1.0346006255930889,1.0662073558957588,0.5652173913043478,True,0.031606730302669916
B136,25.0,RAND,20260924.0,IS_SHARPE,2,1,2,1.0662073558957588,1.0680084252848707,0.5652173913043478,True,0.0018010693891119534
B136,25.0,RAND,20260925.0,IS_CAGR,2,1,2,0.9832654270526732,1.054645884887608,0.8260869565217391,True,0.07138045783493474
B136,25.0,RAND,20260925.0,IS_LEGS,2,1,3,0.9832654270526732,1.0662073558957588,0.8260869565217391,True,0.0829419288430856
B136,25.0,RAND,20260925.0,IS_MINMARG,2,1,3,0.9832654270526732,1.0662073558957588,0.8260869565217391,True,0.0829419288430856
B136,25.0,RAND,20260925.0,IS_SHARPE,2,1,3,0.9832654270526732,1.0672750367368211,0.8260869565217391,True,0.08400960968414795
B136,25.0,RAND,20260926.0,IS_CAGR,1,0,0,1.054645884887608,1.054645884887608,1.0,False,0.0
B136,25.0,RAND,20260926.0,IS_LEGS,1,0,1,1.054645884887608,1.0662073558957588,1.0,False,0.011561471008150859
B136,25.0,RAND,20260926.0,IS_MINMARG,1,0,1,1.054645884887608,1.0662073558957588,1.0,False,0.011561471008150859
