cost,arm,TO,dCAGR,dMaxDD,rate,dSharpe,CAGR,Sharpe,MaxDD
0.0,control,33.31126274169778,0.0,0.0,,0.0,0.10675342094392049,0.7644450324315952,-0.2802405552680476
0.0,g200-dg,32.85182495569923,-0.1471620075936153,2.179248865241412,-0.06752877559824405,0.018543762275934905,0.10822504101985664,0.7829887947075301,-0.25844806661563346
0.0,g200-rw,33.469601889405254,-1.7557151388914782,-1.273915694786043,,0.09309292619541076,0.12431057233283527,0.857537958627006,-0.292979712215908
0.0,band3-dg,32.63764059055182,0.41866341150562647,0.3035841530053429,1.3790687272739768,-0.01962486300819366,0.10256678682886422,0.7448201694234016,-0.27720471373799416
0.0,band3-rw,33.86832175557276,0.10306198656497845,-5.98528236098288,,-0.03525132248426066,0.1057228010782707,0.7291937099473346,-0.3400933788778764
0.0,abs12-dg,32.78504196644148,-0.07612845736753027,1.5244688136630713,-0.04993769415630414,0.016444410857371805,0.10751470551759579,0.780889443288967,-0.2649958671314169
0.0,abs12-rw,33.20754494307387,-1.3431453314861175,2.673646702822974,-0.502364553277722,0.08456911554471858,0.12018487425878166,0.8490141479763138,-0.25350408823981785
0.0,vol60-dg,33.269083132119896,0.14766282880342985,0.0,,-0.0047058441115200855,0.10527679265588619,0.7597391883200751,-0.2802405552680476
0.0,vol60-rw,33.32491808299116,0.5406786091133986,0.0,,-0.03203560753238277,0.1013466348527865,0.7324094248992125,-0.2802405552680476
0.0,v1gate-dg,32.81188030699333,-0.25876437006224773,2.179248865241379,-0.11874016510435872,0.02837090093626915,0.10934106464454296,0.7928159333678644,-0.2584480666156338
0.0,v1gate-rw,33.38725095730584,-1.1474124408945352,-1.273915694786043,,0.06363945159649098,0.11822754535286584,0.8280844840280862,-0.292979712215908
5.0,control,33.31126274169778,0.0,0.0,,0.0,0.08847894905198839,0.6510246723691138,-0.3028268617623281
5.0,g200-dg,32.85182495569923,-0.16969490719658253,0.5283799484942397,-0.32116076259171766,0.018389332981262108,0.09017589812395421,0.6694140053503759,-0.2975430622773857
5.0,g200-rw,33.469601889405254,-1.7181717762273285,0.08500508936042372,,0.09482427540261729,0.10566066681426167,0.745848947771731,-0.30197681086872386
5.0,band3-dg,32.63764059055182,0.375289123318967,0.4794681787385957,0.7827195629672293,-0.018500741674525645,0.08472605781879872,0.6325239306945881,-0.29803217997494214
5.0,band3-rw,33.86832175557276,0.13142676681450194,-5.228381618207257,,-0.03158525770699605,0.08716468138384337,0.6194394146621177,-0.35511067794440065
5.0,abs12-dg,32.78504196644148,-0.103454521285129,-0.05330522861958231,,0.016104348665272772,0.08951349426483968,0.6671290210343865,-0.3033599140485239
5.0,abs12-rw,33.20754494307387,-1.3265938983099135,3.047775012748555,-0.43526634766703465,0.08448284884678692,0.10174488803508752,0.7355075212159007,-0.27234911163484254
5.0,vol60-dg,33.269083132119896,0.14294412757549502,0.0,,-0.0053788357259625386,0.08704950777623344,0.6456458366431512,-0.3028268617623281
5.0,vol60-rw,33.32491808299116,0.5326492204400513,-4.440892098500626e-14,,-0.03237029709534134,0.08315245684758787,0.6186543752737724,-0.30282686176232854
5.0,v1gate-dg,32.81188030699333,-0.2816871520328945,0.5283799484940621,-0.5331147649257552,0.027857306121449987,0.09129582057231733,0.6788819784905638,-0.29754306227738747
5.0,v1gate-rw,33.38725095730584,-1.1242426297481733,0.08500508936042372,,0.06445751355729579,0.09972137534947012,0.7154821859264096,-0.30197681086872386
10.0,control,33.31126274169778,0.0,0.0,,0.0,0.07049940049744285,0.5374688874447029,-0.34024530376476525
10.0,g200-dg,32.85182495569923,-0.19146563098344505,0.5655037471555824,-0.33857535329605637,0.018237585843991155,0.0724140568072773,0.555706473288694,-0.3345902662932094
10.0,g200-rw,33.469601889405254,-1.6813762826587197,1.1887926602785814,-1.4143562110020989,0.09652861916516897,0.08731316332403005,0.6339975066098719,-0.32835737716197944
10.0,band3-dg,32.63764059055182,0.3331960545021939,0.5512858310493973,0.6043980014286605,-0.017368124950777997,0.06716743995242092,0.5201007624939249,-0.3347324454542713
10.0,band3-rw,33.86832175557276,0.15883775276339662,-3.0869038828759687,,-0.027923276097682526,0.06891102296980889,0.5095456113470204,-0.37111434259352494
10.0,abs12-dg,32.78504196644148,-0.1298827703614558,0.05108812412196739,,0.015766429200918752,0.07179822820105741,0.5532353166456216,-0.3397344225235456
10.0,abs12-rw,33.20754494307387,-1.3102205454095461,3.282226680945566,-0.3991864891647548,0.08439281415997224,0.08360160595153832,0.6218617016046751,-0.3074230369553096
10.0,vol60-dg,33.269083132119896,0.13833913580425516,-1.1102230246251565e-14,,-0.006051902132713449,0.0691160091394003,0.5314169853119894,-0.34024530376476536
10.0,vol60-rw,33.32491808299116,0.5247352402167671,-5.551115123125783e-14,,-0.032685909661856694,0.06525204809527518,0.5047829777828462,-0.3402453037647658
