panel,freq,corner,n,gross,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,pass4a,pass4b,first_fail_4b
U56,W,A_n20_g100,20,1.0,0.13378042000856172,0.9692176211842151,-0.22794402893557986,1.0382176010944972,0.9152175505231841,0.14326298998353537,0.9918747410163562,-0.22794402893557986,15.690723622201885,False,False,DD
U56,W,B_n40_g100,40,1.0,0.14015303542232682,1.045959487343022,-0.21677898046475774,1.0625162561114485,1.03456791963722,0.15453417497960698,1.11386763238174,-0.21677898046475808,11.02772533347881,False,False,DD
U56,W,C_n20_g075,20,0.75,0.10072570569482009,0.9695397311789559,-0.17382001834748317,1.0378958385500259,0.9160210215356245,0.10783615429796778,0.9926291653120919,-0.1738200183474834,11.785408534865352,False,False,CAGR
U56,W,D_n40_g075,40,0.75,0.10517522417330483,1.046186914559957,-0.16497384221449107,1.0625448165021776,1.034921157917425,0.11569946366620387,1.1142725804077696,-0.1649738422144914,8.31407273637595,False,False,CAGR
U56,M,A_n20_g100,20,1.0,0.15745974470056212,1.0827530380542305,-0.2364134444965097,1.175976241457175,1.0095841108308772,0.16377373409416718,1.0778139408553713,-0.23641344449650958,7.01194672191604,False,False,DD
U56,M,B_n40_g100,40,1.0,0.16149477760307063,1.1416768642837467,-0.2341613272015889,1.1450044649047808,1.1429127287538416,0.17933986760327003,1.21895593002845,-0.234161327201589,4.86196135820953,False,False,DD
U56,M,C_n20_g075,20,0.75,0.11773072198448675,1.0816853209292818,-0.1819486686536539,1.1735149491413113,1.009670685509771,0.12266560206313204,1.0780099046986693,-0.18194866865365433,5.274836162341815,False,True,
U56,M,D_n40_g075,40,0.75,0.12041925069915016,1.1401491427891655,-0.18000454774379804,1.142194098191574,1.1424994871666279,0.1335678653917105,1.218715950542587,-0.18000454774379848,3.6697378138340238,False,True,
U56,Q,A_n20_g100,20,1.0,0.14974317721791808,0.9548527711546915,-0.3275292212089237,1.2554507240804664,0.7333526142897585,0.13293397286117736,0.8119303630524568,-0.327529221208924,3.693393271310756,False,False,H2
U56,Q,B_n40_g100,40,1.0,0.15807830762650532,1.0509626320772922,-0.33716312505109913,1.220805120425459,0.9252559429892848,0.16003044841851444,1.0061076440612111,-0.33716312505109935,2.54388892800803,False,False,DD
U56,Q,C_n20_g075,20,0.75,0.11240015508412315,0.9560622697024413,-0.2504781223414687,1.2527079850700975,0.7341062582585114,0.10046118495143985,0.8138071776583702,-0.2504781223414686,2.789167675602093,False,False,H2
U56,Q,D_n40_g075,40,0.75,0.11858451451836616,1.0556103892605149,-0.25819159730237995,1.2202565755545847,0.9320121734573492,0.12038458456204193,1.0137179392355788,-0.2581915973023795,1.9234794964474138,False,False,DD
B136,W,A_n20_g100,20,1.0,0.11312145312055244,0.8344662148659453,-0.23612692131160273,1.0462257125098304,0.6511894618482659,0.10058741128543613,0.7347092285463674,-0.2361269213116024,24.1799942928615,False,False,H2
B136,W,B_n40_g100,40,1.0,0.13130430217987343,0.9317403016154067,-0.24425017620933254,1.1018386475065396,0.7773866107463906,0.12147398587793723,0.8617396885870006,-0.24425017620933231,17.053900734764273,False,False,H2
B136,W,C_n20_g075,20,0.75,0.08562483081901573,0.8345876318410279,-0.18086909680048768,1.0453499818920553,0.6518870776277933,0.07661636631505586,0.7353784146937387,-0.18086909680048735,18.14353772733494,False,False,H2
B136,W,D_n40_g075,40,0.75,0.09894767341854904,0.9317349615424502,-0.1875655935725128,1.1006419991132215,0.7781788875784097,0.09188557490311533,0.8625292452818266,-0.18756559357251323,12.809237367541195,False,False,H2
B136,M,A_n20_g100,20,1.0,0.14557040367239837,1.0018468923068165,-0.24167973926931174,1.117106859538885,0.9035315860039063,0.1448941823078218,0.9721111773496817,-0.2416797392693123,11.767714998285852,False,False,DD
B136,M,B_n40_g100,40,1.0,0.15282785786109776,1.017758311956112,-0.2949613073169156,1.1763500830704297,0.8843249205031551,0.14973377805207266,0.9714230672030378,-0.2949613073169156,8.171338764890308,False,False,DD
B136,M,C_n20_g075,20,0.75,0.10896006289545523,0.9984221372268277,-0.18566561918236835,1.1137959097382992,0.8999788081945287,0.10861499751248638,0.9687153152851837,-0.18566561918236824,8.843056518862419,False,True,
B136,M,D_n40_g075,40,0.75,0.11431817246456388,1.0160912923597218,-0.22692435820029033,1.1727744037700434,0.8835366823876052,0.11227811226352946,0.9711811700840275,-0.22692435820029033,6.146365601228558,False,False,DD
B136,Q,A_n20_g100,20,1.0,0.13058854513744222,0.8344544624219624,-0.3516902821292911,1.0779623587383365,0.6464784946644939,0.11615111916207521,0.7182709367425606,-0.35169028212929077,5.628737858184202,False,False,H2
B136,Q,B_n40_g100,40,1.0,0.13785852079198313,0.8806450732316701,-0.34952339070359784,1.2032896305958736,0.6312765212335225,0.11604661683996476,0.7237336763225364,-0.34952339070359806,4.304470873814404,False,False,H2
B136,Q,C_n20_g075,20,0.75,0.09841055898644013,0.8342493948837095,-0.2688135523499581,1.0731870881539363,0.6464539268078604,0.08812699871229857,0.7191500922927225,-0.26881355234995774,4.242822381307513,False,False,H2
B136,Q,D_n40_g075,40,0.75,0.10368733101127825,0.8817379393633257,-0.2669186297024435,1.2003935033072441,0.6306951706492453,0.0879008515429156,0.7249670096616873,-0.2669186297024433,3.250964884028668,False,False,H2
