panel,book,cadence,rung,draw,turn_ann,pass4b,fail4b,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
U56,EWELIG,D,0.0,0,120.98302611301294,False,L4_DD,0.14192916919741316,1.1350486823884527,-0.21057437361181353
U56,EWELIG,D,0.0,1,121.7444189619239,False,L4_DD,0.13742798601630835,1.0966375432336724,-0.24923208510529216
U56,EWELIG,D,0.0,2,121.09819276680491,False,L4_DD,0.14648414215760286,1.1861257588854124,-0.22566888178458466
U56,EWELIG,D,0.0,3,121.50088376756362,False,L4_DD,0.14365756187390488,1.1542144626644113,-0.26721917236151826
U56,EWELIG,D,0.0,4,121.43244245210963,False,L4_DD,0.11391083834400817,0.9390215768363822,-0.2908742675404896
U56,EWELIG,D,0.0,5,121.23640068330616,False,L4_DD,0.1419590475142274,1.1453692735354746,-0.21416487162020703
U56,EWELIG,D,0.0,6,120.85259344288644,False,L4_DD,0.14622026693761003,1.130764874553766,-0.22971006135004823
U56,EWELIG,D,0.0,7,121.68159291181658,False,L4_DD,0.13629709549278868,1.0996077757764573,-0.2696833171642785
U56,EWELIG,D,0.0,8,121.58172088570365,False,L4_DD,0.12997652779650104,1.0433241239547497,-0.21107027743509754
U56,EWELIG,D,0.0,9,121.9206440880801,False,L4_DD,0.14244499138260136,1.1408517082704255,-0.23500094975554653
U56,EWELIG,D,0.0,10,120.99482724252611,False,L4_DD,0.14642638694250043,1.1560714118993207,-0.21906155832236363
U56,EWELIG,D,0.0,11,121.39806321871434,True,-,0.15507834537925835,1.2387997707718446,-0.18194585754199133
U56,EWELIG,D,0.0,12,121.42899025633986,False,L4_DD,0.11358311535375387,0.9390449590412989,-0.23749250756099793
U56,EWELIG,D,0.0,13,121.58372354569289,False,L4_DD,0.12614315008140675,1.0360844957580277,-0.2125342471426055
U56,EWELIG,D,0.0,14,121.63262214968195,False,L4_DD,0.14399446333946053,1.159040540201628,-0.2162012282750121
U56,EWELIG,D,0.0,15,120.93693102962635,False,L4_DD,0.13182512242585265,1.0696275373107758,-0.2023419789209434
U56,EWELIG,D,0.0,16,121.05144868932092,True,-,0.14034822972823258,1.110698593431011,-0.1960496680346141
U56,EWELIG,D,0.0,17,121.7639195649918,False,L4_DD,0.13631371944260895,1.1274280545024258,-0.22509835715307014
U56,EWELIG,D,0.0,18,120.56479325039804,False,L4_DD,0.13895165417398236,1.1113280798373792,-0.2161736074262961
U56,EWELIG,D,0.0,19,120.96073673550622,False,L4_DD,0.13832530924919295,1.1246191784947648,-0.21264075858308995
U56,EWELIG,D,0.0,20,121.64288677594267,False,L4_DD,0.12658835250789546,1.0119748951325787,-0.256827409727171
U56,EWELIG,D,0.0,21,121.30322466065557,False,L4_DD,0.1422643638298975,1.1431156965362634,-0.20545071275263094
U56,EWELIG,D,0.0,22,120.88863220574973,False,L4_DD,0.14876787695804428,1.15530390183081,-0.21900866271174935
U56,EWELIG,D,0.0,23,121.5012887466395,False,L4_DD,0.13949830757632542,1.0894064601819884,-0.2603899083079416
U56,EWELIG,D,0.0,24,120.75173187492945,False,L4_DD,0.12746701585952103,1.0397597692596392,-0.2339019750593263
U56,EWELIG,D,0.0,25,121.35420097641314,False,L4_DD,0.12105814632254863,0.998617095420285,-0.2492113107880486
U56,EWELIG,D,0.0,26,121.21264518888049,False,L4_DD,0.16105703621098,1.2390540849743457,-0.23685723587177832
U56,EWELIG,D,0.0,27,121.07372888329232,False,L4_DD,0.13771611580989673,1.0633730701266388,-0.25330168853499935
U56,EWELIG,D,0.0,28,121.28133138596002,False,L4_DD,0.1662013569341969,1.2896530884947384,-0.20559856656269204
U56,EWELIG,D,0.0,29,121.44624571210755,False,L4_DD,0.13111171808467592,1.0325769700579186,-0.2839787592172903
U56,EWELIG,D,0.0,30,121.39413649556592,True,-,0.1394249127188909,1.142392428486411,-0.1959708967428485
U56,EWELIG,D,0.0,31,121.3187059155929,False,L4_DD,0.15035129881876097,1.1970577916556149,-0.25554178022385643
U56,EWELIG,D,0.0,32,120.58644943571082,False,L4_DD,0.1259395468609712,1.0323346323413307,-0.22993524948545319
U56,EWELIG,D,0.0,33,121.40947694062082,False,L4_DD,0.1274283294223051,1.022907024585147,-0.23985576996718494
U56,EWELIG,D,0.0,34,121.47679169039084,False,L4_DD,0.13309196460442774,1.067939162400482,-0.22437848133281435
U56,EWELIG,D,0.0,35,121.33219837275831,False,L4_DD,0.13933618284042693,1.1387597739067046,-0.2372472625843206
U56,EWELIG,D,0.0,36,121.13134092118118,False,L4_DD,0.1299471208300842,1.039889973681629,-0.23661792150240524
U56,EWELIG,D,0.0,37,121.2433006726731,False,L4_DD,0.14582290899832873,1.1168033020089907,-0.2824059931034615
U56,EWELIG,D,0.0,38,120.82343684734677,False,L4_DD,0.132791162285538,1.0828396671615623,-0.23208689197103027
U56,EWELIG,D,0.0,39,120.92755156335315,False,L4_DD,0.14662293628938783,1.1205824851709807,-0.20337015568274308
U56,EWELIG,D,0.0,40,120.79256350011607,False,L4_DD,0.13935937808232235,1.110618264647022,-0.24233870873313268
U56,EWELIG,D,0.0,41,121.18521590936679,True,-,0.1560196446516846,1.2313605552531992,-0.18653187549359773
U56,EWELIG,D,0.0,42,121.28000744735019,False,L4_DD,0.15019948523095006,1.1703615094657878,-0.2596004659113068
