draw,dCAGR,dMaxDD,rate,dSharpe,CAGR,Sharpe,MaxDD,ctl_CAGR,ctl_MaxDD
11,-0.6415573013802467,7.790445117155153,-0.08235181581184478,0.03943584940559014,0.0696741228245763,0.5112636124351584,-0.26264864204525495,0.06325854981077383,-0.3405530932168065
12,0.29806972825943134,1.525802700926715,0.1953527334028148,-0.018543950538668863,0.02827406819969891,0.2569779247818714,-0.39187465309762215,0.03125476548229322,-0.4071326801068893
13,-1.3532536587848032,1.8620163834710879,-0.7267678581120366,0.074910490132709,0.0705416900367446,0.503788760949074,-0.46298670975721967,0.057009153448896566,-0.48160687359193055
14,-0.7516939826182956,2.107981433552919,-0.35659421409198333,0.04361241581660036,0.08707584553750958,0.6290798954628027,-0.37771095876034866,0.07955890571132662,-0.39879077309587785
15,-0.44362553125634197,3.0017046722131457,-0.14779119856893133,0.017395318210892463,0.08763256145169906,0.6137235076735693,-0.3130251544435335,0.08319630613913565,-0.343042201165665
16,-0.9823064433083006,0.05492072320889552,,0.05665682112841863,0.07407476650868472,0.5430457079629589,-0.3807745025222179,0.06425170207560171,-0.38132370975430685
17,0.27806379471837506,-4.498143150784861,,-0.023523187261441036,0.06892906357532413,0.4848202985625771,-0.4023196408485964,0.07170970152250788,-0.3573382093407478
18,-0.621007847938726,1.2477248327638635,-0.4977121811089689,0.0353210069931682,0.06394856404055016,0.46148465884819856,-0.36822815647451335,0.0577384855611629,-0.380705404802152
19,0.05294426453361645,-2.2059561712746256,,-0.006204088142546804,0.08316290928498149,0.5973026219076122,-0.40513424861603764,0.08369235193031765,-0.3830746869032914
20,-0.17850968296460046,2.797898027684842,-0.06380135415882568,0.010782813545543696,0.020599964134274007,0.21177730565256714,-0.4337231025880587,0.018814867304628002,-0.4617020828649071
21,-1.1582930327196816,-0.2895028734537508,,0.06916504397643697,0.0763329299523301,0.5541985542127632,-0.41608463002747287,0.06474999962513328,-0.41318960129293536
22,-0.6647522761384916,-1.0036641156778492,,0.03384800860487469,0.07870378156614977,0.5587263413661424,-0.3973623078300431,0.07205625880476485,-0.3873256666732646
23,-0.30869894563974043,-4.1115917906810235,,0.015685030915508436,0.07521656283559008,0.541077050105512,-0.3916927814739848,0.07212957337919268,-0.35057686356717455
24,-0.8246484167483414,1.5675200455209537,-0.5260847662552702,0.05047224838384701,0.024465876576046375,0.23154868525082592,-0.44498662212741646,0.01621939240856296,-0.460661822582626
25,-0.6399315225237956,5.502589613146713,-0.11629642904767598,0.03508084012819268,0.07865137706704384,0.5576054696325499,-0.34321527397524687,0.07225206184180588,-0.398241170106714
26,0.1522789499747601,0.6748714544881129,0.22564141506068444,-0.009512528420656835,0.008816209247931361,0.1343230796998128,-0.4044049982320981,0.010338998747678962,-0.4111537127769792
27,-1.1488572295028865,-1.9700769419460529,,0.07080483002758337,0.07517073038212096,0.541932764568202,-0.36962195504210615,0.0636821580870921,-0.3499211856226456
28,0.5174098995443188,-0.4614517840324295,,-0.03477183639636755,0.02669860768622523,0.24758382015425423,-0.42433327092825446,0.03187270668166842,-0.41971875308793016
29,-0.526631313797199,-0.2302618816066082,,0.029483275731318204,0.03172331079032098,0.2695426284871782,-0.4088661179607411,0.02645699765234899,-0.40656349914467504
30,-0.05743820967665236,-3.557191218061284,,-0.002987774356680739,0.06347098229844073,0.47308723328542074,-0.39071284675421825,0.0628966002016742,-0.3551409345736054
31,-0.32195930738319056,0.5503769052616625,-0.5849796826596918,0.02029423508629591,0.039913397177363086,0.332137499706859,-0.3587325740820637,0.03669380410353118,-0.36423634313468034
32,-0.30210049635281955,3.697979227074988,-0.08169340004426519,0.015181602314045195,0.04901441493332537,0.39027372584152126,-0.3153326985358629,0.04599340996979717,-0.35231249080661275
33,0.4103054373005399,2.5978488496167462,0.15794045806824797,-0.027244123836980105,0.04073484107415193,0.32993453804381995,-0.43194349630273854,0.04483789544715733,-0.457921984798906
34,-0.22573779415313577,0.886409508685726,-0.25466535719797934,0.014414047721754947,0.011235644058937178,0.1498488929240358,-0.38144712448634877,0.00897826611740582,-0.390311219573206
35,-0.6919425357810427,0.34742630387796236,-1.991623915799121,0.04630661544302389,0.05497401655761536,0.4230861707409814,-0.44892488340399006,0.04805459119980493,-0.4523991464427697
36,-0.2047706383258685,0.2552510642444772,-0.8022322607428622,0.010465082829420491,0.026180775853995808,0.2425442246645446,-0.48062489229575633,0.024133069470737123,-0.4831774029382011
37,-0.015868857725620522,0.722695746621238,-0.021957867885359684,0.0006320617525383543,0.008646511247112132,0.13330231408224244,-0.3920473235579407,0.008487822669855927,-0.3992742810241531
38,-0.0202647257838251,-3.4562076109875384,,-0.0025083066795622555,0.06900465080939999,0.5009844603198585,-0.37440371585530885,0.06880200355156174,-0.33984163974543347
39,-0.7971635556899503,-0.6346588071942771,,0.04995358279084405,0.019852895802280557,0.20391878261760205,-0.4675545424614609,0.011881260245381053,-0.4612079543895181
40,-0.2098021156034635,-3.7314288731048806,,0.004415814082921021,0.11696740975029041,0.770869338638728,-0.4232994943878269,0.11486938859425577,-0.3859852056567781
41,-0.30391544204209087,-1.404565863748708,,0.017275817882890065,0.029449636830391812,0.26411522432465123,-0.42607004875480914,0.026410482409970903,-0.41202439011732206
42,0.5520113042485564,-1.0755145478316908,,-0.03312647905768584,0.04107445940378884,0.33420902635704747,-0.4885492056848242,0.04659457244627441,-0.4777940602065073
43,-1.2623386198780784,1.6325627898434725,-0.7732251572382766,0.07428018442775597,0.10433743166688925,0.7159820417600693,-0.45242022566835627,0.09171404546810846,-0.468745853566791
44,-0.396506439383959,-0.07031923528225681,,0.022429472730043476,0.06396544410920946,0.4852671002131289,-0.3074675551427204,0.06000037971536987,-0.3067643627898978
45,0.10373450030194409,2.7279133076277495,0.03802705167055099,-0.0068387449860043414,0.05861691640703692,0.43724965216745687,-0.42851106309663234,0.059654261410056364,-0.45579019617290983
46,0.02743205296773521,0.8219351009184361,0.033374962253202765,-0.006039449285958287,0.0653743153953672,0.47195465646718304,-0.4299560696872897,0.06564863592504455,-0.4381754206964741
47,0.07291351504004062,0.6692344435045294,0.10895063119916532,-0.004180214280276984,0.007477745067729025,0.12626058093527312,-0.47063904550242164,0.008206880218129431,-0.47733138993746693
48,-0.6814793743492586,0.08308925273234902,,0.03968833659613347,0.06355986695214577,0.4793476111385024,-0.26092210955002126,0.056745073208653185,-0.26175300207734475
49,-1.0185957249341904,2.034409251052849,-0.500683785431592,0.06338407683394881,0.05860132290447195,0.45894400312533384,-0.43217225150851313,0.04841536565513005,-0.4525163440190416
50,-1.6638407382962628,0.20835670754278945,-7.985539596581338,0.09120223450205389,0.079262036153261,0.5609929697687629,-0.31467678184627723,0.06262362877029837,-0.3167603489217051
51,0.3462061492197188,-1.1003041973747685,,-0.020045767513115598,0.04703562360155833,0.3602599389240791,-0.5007395048792891,0.05049768509375552,-0.4897364629055414
52,0.32049599563870323,-5.31760875244448,,-0.025283813474410555,0.05038564266072432,0.3842721382878963,-0.4388118667395884,0.05359060261711135,-0.3856357792151436
53,-0.8376566367292559,-1.4242500512096634,,0.04850117112157304,0.04223301185032735,0.34035543680728875,-0.3721183263086899,0.03385644548303479,-0.35787582579659327
54,-1.319613603607328,1.4220012326472409,-0.9279975103472274,0.07220643699623253,0.07704695915047566,0.5485996209206631,-0.2926790071266221,0.06385082311440238,-0.3068990194530945
55,0.1656709801591827,-3.327161703443837,,-0.012076228663020883,0.03959001575462029,0.33318256770149374,-0.35745357399509625,0.041246725556212116,-0.3241819569606579
56,-1.3176203878416892,4.01348105385132,-0.32829864403553266,0.07998570964483301,0.02366531444834119,0.22557119979381218,-0.44868008592673725,0.010489110569924298,-0.48881489646525045
57,-0.5936476301103166,2.385710111119932,-0.24883477139292445,0.033078857325268385,0.05685893666852593,0.4224253026883718,-0.457277421344063,0.05092246036742276,-0.48113452245526234
58,-0.4217242758097095,-1.2150299690168676,,0.022443329535609124,0.044164123931404564,0.3528865383380108,-0.41913683848399685,0.03994688117330747,-0.4069865387938282
59,-0.4523274715024783,1.6718623732875137,-0.2705530543241017,0.024540315738898977,0.04260007628604057,0.3456707180181829,-0.41035248837755334,0.038076801571015784,-0.4270711121104285
60,-0.980428562861202,-2.986243058632998,,0.046843080679797255,0.07539097340189027,0.5406989868086997,-0.36845126392600225,0.06558668777327825,-0.33858883333967227
61,-0.7543292076429564,3.3497584017374016,-0.22518913819328357,0.04497229851701878,0.06133189878824097,0.46298950529006594,-0.2886671035234878,0.053788606711811404,-0.3221646875408618
62,0.24203639062019278,2.3243946261925497,0.10412878600423284,-0.011665735176694947,0.04437380507491673,0.353812770385223,-0.4327081503272092,0.046794168981118656,-0.4559520965891347
63,1.1572257816167664,-8.745564486066371,,-0.07399761002940274,0.0056729218302038475,0.11422000759455823,-0.5008894035671616,0.01724517964637151,-0.4134337587064979
64,-0.3622406318757765,-0.12012777056668034,,0.018249502316055155,0.07763184639278009,0.5610928437043712,-0.26628748410735126,0.07400944007402233,-0.26508620640168445
65,-0.5844749663289628,6.63752086418431,-0.0880562153081517,0.035960070017644064,0.04697280640270063,0.3749539532040351,-0.33362958859992675,0.041128056739411,-0.40000479724176985
66,-0.7499474739693701,1.2831470089716523,-0.5844595114400786,0.04425846420999652,0.05214105586644169,0.402746319020432,-0.40215643031617276,0.04464158112674799,-0.4149879004058893
67,-0.6195713922854562,2.2658834665664207,-0.2734347999035962,0.03707121793972551,0.05372245549097232,0.41488908562323784,-0.3755669853125725,0.04752674156811776,-0.3982258199782367
68,-0.39669760387439634,-3.967041105154434,,0.022314550349643525,0.03378609308397862,0.2883642422681156,-0.4593851335948953,0.029819117045234655,-0.41971472254335096
69,-0.5929169243136467,0.7531431872213501,-0.7872565726859418,0.03445562743713604,0.04771136331391501,0.37605212838146157,-0.38261347574868865,0.041782194070778544,-0.39014490762090215
70,-0.9022188684807864,1.3084758353158144,-0.6895189380880132,0.05347532603294797,0.05836206114174769,0.44474900669892087,-0.3058061562209379,0.049339872456939826,-0.318890914574096
71,-0.298459232581072,3.7482204088831073,-0.07962691624903849,0.01828060300260359,0.037930078261452005,0.3147535094312634,-0.3818169704707094,0.034945485935641285,-0.41929917455954047
72,-0.32989223054376016,-1.0700298608273373,,0.018159318720627593,0.04176331310794623,0.34173329027160093,-0.43466836064940595,0.03846439080250863,-0.4239680620411326
73,1.0291642820353664,-0.328130880581079,,-0.06507492415993132,0.043536519438704735,0.34985322208149205,-0.3430529384306209,0.0538281622590584,-0.3397716296248101
74,-0.21677079583704018,-0.8155049106244205,,0.012214615525857841,0.02952246265011449,0.2642036735670275,-0.4278614707640408,0.027354754691744088,-0.4197064216577966
75,-1.3607515754020083,6.896649986942571,-0.1973061671939738,0.08195640137353866,0.09072514777874607,0.6344535661972579,-0.3173911749207361,0.07711763202472599,-0.3863576747901618
76,-0.22464033384823612,2.892560802882338,-0.07766140425618355,0.009807305612281492,0.08707285865449177,0.6097005002481469,-0.40256262204081394,0.08482645531600941,-0.4314882300696373
77,-1.2006413741171729,4.963456688984824,-0.24189621252900267,0.07446516052415297,0.09057707357831668,0.6128684474471444,-0.3162154225185485,0.07857065983714495,-0.36584998940839675
78,-0.6302172143175744,3.6073243694935253,-0.17470489198232483,0.039676863534252094,0.02231890258367253,0.21979309888360354,-0.5353445651783603,0.016016730440496785,-0.5714178088732955
79,-0.9831653905854054,3.042902436539552,-0.3231011874647813,0.05584571269908911,0.07397056231374566,0.5330103564738652,-0.31639285320709687,0.0641389084078916,-0.3468218775724924
