panel,N,H,cap,seeds,book_CAGR,book_MaxDD,book_IS_CAGR,null_CAGR_med_rebuilt,null_CAGR_med_cash,null_IS_CAGR_med_rebuilt,EDGE_pp,EDGE_pp_cash,EDGE_IS_pp,null_CAGR_sd,EDGE_se_pp,book_pct_of_null,lam_median_rebuilt,lam_median_cash,null_already_drier_rebuilt,conv_gap_pp
B136,8,63,INF,40,0.21619939454418247,-0.2749952689464622,0.21800456604009355,0.1279775791314226,0.12809685123258174,0.12577900509388085,8.822181541275986,8.810254331160072,9.22255609462127,0.013821586762614036,0.27389427101511715,1.0,1.0,1.0,25,-0.011927210115914022
B136,8,76,INF,40,0.18809384642528548,-0.27339765771165736,0.2169167192137842,0.12603650778555198,0.12604830879450002,0.11714699181579968,6.20573386397335,6.204553763078547,9.976972739798452,0.018286769926217687,0.36237818451571846,1.0,1.0,1.0,25,-0.001180100894804248
B136,8,90,INF,40,0.1757931454785071,-0.2749952689464623,0.1982175705462026,0.12203955291570523,0.12208201457420409,0.12874884163375022,5.375359256280188,5.371113090430302,6.946872891245237,0.017844089585872996,0.3536058480833057,1.0,1.0,1.0,22,-0.004246165849886019
B136,8,126,INF,40,0.1782211925038646,-0.24535256443898135,0.21911842781946667,0.12577592526150072,0.1257760925018877,0.13739128660915978,5.244526724236387,5.244510000197689,8.172714121030689,0.02058318434188562,0.4078848808980243,1.0,0.9571136698081856,0.9573072270118166,13,-1.6724038698345822e-05
B136,10,21,INF,40,0.1726139474531767,-0.2560668997321145,0.19769689529992118,0.1171763239848691,0.1171763239848691,0.10358033542405776,5.543762346830761,5.543762346830761,9.411655987586343,0.017169995152419244,0.34024771441767115,1.0,0.9952007873251089,0.9952267231709134,20,0.0
B136,10,42,INF,40,0.18141358485462455,-0.2630249518864276,0.18679057609136596,0.12502664064992397,0.12509642077245575,0.13846380366990851,5.638694420470058,5.63171640821688,4.832677242145744,0.012577426804238352,0.24923948349482683,1.0,0.9800220230149367,0.9802042178807285,18,-0.0069780122531781785
B136,10,52,INF,40,0.17163493126935037,-0.2575695185803456,0.19718284671078012,0.12589921890114297,0.12589921890114297,0.10489957083236501,4.573571236820739,4.573571236820739,9.228327587841513,0.014344569262428544,0.2842579082009584,1.0,1.0,1.0,22,0.0
B136,10,63,INF,40,0.20763352445123595,-0.28158901836830386,0.20793728538995637,0.13100584858549325,0.13100584858549325,0.1128474325931591,7.662767586574271,7.662767586574271,9.508985279679727,0.016057122471705224,0.3181945698075831,1.0,1.0,1.0,34,0.0
B136,10,76,INF,40,0.17724862503138117,-0.267186021370601,0.19886087614869563,0.13335756516337038,0.13342368482597644,0.12996651236404433,4.389105986801079,4.382494020540473,6.88943637846513,0.0158316542546725,0.3137265985100838,1.0,1.0,1.0,26,-0.006611966260605673
B136,10,90,INF,40,0.16931042087025738,-0.2815890183683042,0.18771870430847404,0.13653968442226405,0.13653968442226405,0.1336860640225177,3.277073644799333,3.277073644799333,5.4032640285956335,0.013687926941055584,0.2712456127952964,1.0,1.0,1.0,28,0.0
B136,10,126,INF,40,0.18094572346347726,-0.20203288162979294,0.20680632078852312,0.09770731130437638,0.09795552617439207,0.13814889026703958,8.323841215910088,8.299019728908519,6.865743052148354,0.01737524869937039,0.3443151034650354,1.0,0.7784601445098931,0.7785134174981067,1,-0.024821487001569498
B136,12,21,INF,40,0.16405138160363486,-0.2683707793644926,0.17511694684186696,0.11807694183160977,0.11815302455643983,0.12846031621068954,4.597443977202509,4.589835704719503,4.6656630631177425,0.013607976083307447,0.2696612735818574,1.0,1.0,1.0,23,-0.007608272483006218
B136,12,42,INF,40,0.18007492305008332,-0.26818146851319535,0.1960465997609313,0.12434411540865453,0.12434910209412431,0.1202125439922258,5.57308076414288,5.572582095595902,7.58340557687055,0.012765590837109675,0.25296821967394323,1.0,1.0,1.0,24,-0.0004986685469776653
B136,12,52,INF,40,0.16846495499612058,-0.2614127069307064,0.18675656498105897,0.1262564347240399,0.1263548480628931,0.10211136992788816,4.220852027208066,4.211010693322748,8.464519505317082,0.016564572775037777,0.3282504145738018,1.0,0.9795529972294114,0.9795334398978741,19,-0.009841333885318715
B136,12,63,INF,40,0.19064404044219407,-0.29728824400723597,0.1994124760860405,0.13882277968362466,0.1388593313396227,0.11426979780907787,5.1821260758569405,5.178470910257138,8.514267827696266,0.013862214328505915,0.27469936363828645,1.0,1.0,1.0,38,-0.0036551655998029453
B136,12,76,INF,40,0.18149304000891342,-0.2619570017693753,0.2028358817964191,0.12980371718382733,0.12980371718382733,0.12352892613237898,5.168932282508609,5.168932282508609,7.930695566404012,0.01857925421848247,0.3681741740348035,1.0,1.0,1.0,27,0.0
B136,12,90,INF,40,0.15780045977730683,-0.2972882440072363,0.17688782402413694,0.13791093930782838,0.13791093930782838,0.134949310035005,1.988952046947845,1.988952046947845,4.193851398913195,0.013657054950650033,0.2706338406846018,0.925,1.0,1.0,37,0.0
B136,12,126,INF,40,0.17598257111489235,-0.2117059535427822,0.18940738775400634,0.11078690920873313,0.11119559197677409,0.14059500683355253,6.519566190615922,6.478697913811827,4.881238092045381,0.013816973641846617,0.2738028555089674,1.0,0.7889084396481136,0.7903632333759218,0,-0.04086827680409577
B136,15,21,INF,40,0.15702250685385022,-0.28147616208204806,0.17094627421017883,0.12630302537042415,0.1263052832823448,0.103695571493576,3.071948148342607,3.0717223571505414,6.725070271660282,0.01408838453780055,0.2791812459043407,1.0,1.0,1.0,36,-0.00022579119206556086
B136,15,42,INF,40,0.174312412523695,-0.2528172458429431,0.18602853288982635,0.1273906137795553,0.1273993541856353,0.129813318994621,4.692179874413971,4.69130583380597,5.6215213895205345,0.015367898540536409,0.3045366237673881,1.0,0.982212787246969,0.9823102696836372,19,-0.0008740406080010032
B136,15,52,INF,40,0.1701609617494213,-0.26727660090734595,0.17743361275004,0.1279720176104433,0.1279720176104433,0.10763532003565301,4.2188944138978,4.2188944138978,6.979829271438698,0.012890056485312995,0.2554346823577563,1.0,1.0,1.0,28,0.0
B136,15,63,INF,40,0.17829445264090293,-0.27671859963533196,0.1891135201169729,0.1335650710961227,0.1335667695867223,0.11654204446820016,4.472938154478023,4.472768305418063,7.257147564877275,0.012818815588571357,0.2540229433284653,1.0,1.0,1.0,25,-0.00016984905996109134
B136,15,76,INF,40,0.17106159193907056,-0.26688222026123676,0.18679856696279762,0.13162563832535712,0.13162563832535712,0.10741335620441761,3.9435953613713437,3.9435953613713437,7.9385210758380005,0.011911262811582586,0.23603850271897972,1.0,1.0,1.0,25,0.0
B136,15,90,INF,40,0.16101274362572648,-0.27671859963533185,0.16710011709440642,0.13449889076017663,0.13449889076017663,0.1201078041364595,2.651385286554986,2.651385286554986,4.699231295794693,0.01116698152404083,0.2212895173685533,0.975,1.0,1.0,32,0.0
B136,15,126,INF,40,0.1677976415961746,-0.19659728035297697,0.1592409493784368,0.09946012893931022,0.09990263996288529,0.13278372533846805,6.8337512656864385,6.789500163328932,2.645722403996875,0.013302183779168924,0.2636015670038398,1.0,0.745131601775327,0.7461041697439709,1,-0.04425110235750651
B136,20,21,INF,40,0.16273672121545713,-0.2569070436953068,0.17161433050886887,0.1187577723700195,0.1188820242802201,0.10475559414436275,4.397894884543763,4.385469693523703,6.685873636450612,0.011734951505590816,0.2325446450703803,1.0,1.0,1.0,21,-0.012425191020060122
B136,20,42,INF,40,0.16289558326972853,-0.25338253587072257,0.16552769053223138,0.12267909925922826,0.1227277945508255,0.11206543689239212,4.021648401050026,4.016778871890303,5.346225363983925,0.011398061611631002,0.22586869581048272,1.0,0.9680776478005719,0.9684310159660905,16,-0.004869529159723385
B136,20,52,INF,40,0.15479495534789312,-0.2683964918369459,0.15188479992914283,0.1321058613612447,0.1321058613612447,0.10400523593272604,2.2689093986648423,2.2689093986648423,4.787956399641679,0.012860925534811461,0.254857411412775,1.0,1.0,1.0,30,0.0
B136,20,63,INF,40,0.1695140686096932,-0.2869481836289933,0.1751728910680972,0.13599448919574353,0.13599448919574353,0.11956786191798519,3.3519579413949674,3.3519579413949674,5.560502915011201,0.008795782346925017,0.1743008552704722,1.0,1.0,1.0,36,0.0
B136,20,76,INF,40,0.16360546511089935,-0.27587650212836057,0.18378013446831787,0.13119743960602614,0.13121216099162814,0.10940375959553827,3.2408025504873206,3.2393304119271216,7.437637487277959,0.009250632605953973,0.1833143558371909,1.0,1.0,1.0,31,-0.00147213856019901
B136,20,90,INF,40,0.15963113670740148,-0.2788266044551594,0.16441104744138912,0.13451154602033566,0.13451154602033566,0.12614491682236328,2.511959068706582,2.511959068706582,3.826613061902584,0.008978200199409285,0.17791572276611078,1.0,1.0,1.0,33,0.0
B136,20,126,INF,40,0.16040704123612182,-0.20740302267849475,0.16061313997190863,0.11108346923525203,0.11131282182317137,0.12485391212940755,4.932357200086979,4.909421941295045,3.5759227842501073,0.012235344930292593,0.24246064781546098,1.0,0.7860713234650961,0.7878292007727926,1,-0.022935258791934032
B136,25,21,INF,40,0.14907214694880433,-0.24358626021339003,0.15727251527395003,0.11537679743876605,0.11548707992997242,0.1057348141449479,3.3695349510038275,3.3585067018831904,5.153770112900213,0.007948023269379241,0.15750131130140235,1.0,0.9346352530416857,0.935284198466668,7,-0.011028249120637046
B136,25,42,INF,40,0.14891496052540232,-0.25389579058922074,0.14914576310289118,0.12761922100905332,0.12761922100905332,0.1148773787606785,2.1295739516349,2.1295739516349,3.4268384342212688,0.010212162338838112,0.20236842609488492,1.0,0.989208004516625,0.9892550672520912,17,0.0
B136,25,52,INF,40,0.14978247341304796,-0.2725249187103096,0.15247967505105398,0.13406102585829482,0.13406102585829482,0.11341224871572553,1.5721447554753132,1.5721447554753132,3.906742633532845,0.009702197565985423,0.1922627535622863,0.925,1.0,1.0,36,0.0
B136,25,63,INF,40,0.15733676375944428,-0.2923708565092382,0.16785769888230018,0.13600674259851897,0.13600674259851897,0.12100621096875486,2.1330021160925305,2.1330021160925305,4.685148791354532,0.008894257387931032,0.17625227734904875,1.0,1.0,1.0,39,0.0
B136,25,76,INF,40,0.16609294878831293,-0.2821120654703648,0.17643318247747142,0.1338915553531015,0.1338915553531015,0.11863375495316963,3.2201393435211445,3.2201393435211445,5.779942752430179,0.007909496126721118,0.1567378415324186,1.0,1.0,1.0,36,0.0
B136,25,90,INF,40,0.15941422174860653,-0.2812705454440554,0.17229372291525213,0.1361619746732382,0.1361619746732382,0.12038798501598913,2.3252247075368326,2.3252247075368326,5.190573789926301,0.008718541643537789,0.17277022159502736,1.0,1.0,1.0,38,0.0
B136,25,126,INF,40,0.16366123249678388,-0.216146994859019,0.15929717640987096,0.12096973437112513,0.1212067843861303,0.12388287361443506,4.269149812565876,4.245444811065358,3.5414302795435892,0.010793748760192205,0.21389338279088033,1.0,0.8743470851130084,0.8748815789474146,0,-0.02370500150051802
B136,30,21,INF,40,0.1418255200091445,-0.2516650858740106,0.14592561086006528,0.1258880696232053,0.1258880696232053,0.10893227934554817,1.593745038593919,1.593745038593919,3.6993331514517114,0.009581807235885484,0.1898770490649428,0.95,0.9978664493117685,0.9978893686726019,19,0.0
B136,30,42,INF,40,0.14227930119422583,-0.2688582456318861,0.1406825449068274,0.1316847501767695,0.1316847501767695,0.11017534090982439,1.0594551017456322,1.0594551017456322,3.050720399700302,0.007939502179580645,0.1573324538671059,0.925,1.0,1.0,33,0.0
B136,30,52,INF,40,0.15053151153571598,-0.23860843113753605,0.14800718469980167,0.1258762620736803,0.12606817811851,0.11981930992178447,2.4655249462035678,2.446333341720597,2.818787477801721,0.009115738142393033,0.1806412314415943,1.0,0.9327958889672504,0.9329380746076844,6,-0.01919160448297097
B136,30,63,INF,40,0.1498516918048789,-0.2804178850147818,0.1526636756454085,0.13546310824141028,0.13546310824141028,0.13088372469062293,1.4388583563468615,1.4388583563468615,2.1779950954785576,0.007138999633580714,0.14146936484208503,1.0,1.0,1.0,38,0.0
B136,30,76,INF,40,0.15575621769554293,-0.2807294996701867,0.1608796369866703,0.1359234762346525,0.1359234762346525,0.12469001062507212,1.9832741460890424,1.9832741460890424,3.618962636159817,0.006323141227359143,0.12530197774959534,1.0,1.0,1.0,38,0.0
B136,30,90,INF,40,0.15509062741884727,-0.2652835770149672,0.17161754186845446,0.13326510154039994,0.13328139203823275,0.1186971266361313,2.1825525878447327,2.1809235380614522,5.2920415232323155,0.007145445976021794,0.14159710822596258,1.0,1.0,1.0,30,-0.0016290497832804895
B136,30,126,INF,40,0.1601345108161336,-0.24354358049436975,0.1529253327475546,0.13202551572773435,0.13207438992883436,0.12251519852359327,2.810899508839926,2.8060120887299256,3.0410134223961327,0.009745016115722371,0.1931112636261126,1.0,0.935847995967258,0.9361838324580836,7,-0.004887420110000207
B136,40,21,INF,40,0.1351178995215896,-0.2563191143947725,0.13334697744790658,0.12712400960140335,0.12713917297861055,0.10988465489517141,0.7993889920186237,0.7978726542979042,2.346232255273517,0.008751432648501728,0.17342200333197816,0.875,1.0,1.0,24,-0.0015163377207194628
B136,40,42,INF,40,0.13664211332967424,-0.2628264180175325,0.13194435593281884,0.12957083705600736,0.12957083705600736,0.11139561658957275,0.7071276273666882,0.7071276273666882,2.054873934324608,0.0068606650404989524,0.1359537716052344,0.85,1.0,1.0,29,0.0
B136,40,52,INF,40,0.14049296133058742,-0.24818417716969843,0.1445026210791911,0.13068704020380784,0.1307273008993779,0.10814561870615025,0.9805921126779582,0.9765660431209522,3.6357002373040848,0.008160354740116959,0.16170895940940266,0.9,0.9917936410537977,0.9918453338911524,17,-0.004026069557006018
B136,40,63,INF,40,0.14142411045651215,-0.2828039823666242,0.1444749623297379,0.13744899845150804,0.13744899845150804,0.114203995991358,0.3975112005004111,0.3975112005004111,3.027096633837989,0.007616963005051176,0.15094088438967646,0.7,1.0,1.0,38,0.0
B136,40,76,INF,40,0.14470750202152383,-0.2605529055904433,0.13910319734334387,0.1362786324969102,0.1362786324969102,0.1273532876720851,0.8428869524613636,0.8428869524613636,1.1749909671258774,0.008328231179180625,0.16503566825171365,0.9,1.0,1.0,30,0.0
B136,40,90,INF,40,0.14887263375398563,-0.2754663648659159,0.1492050082666403,0.13669076819066528,0.13669076819066528,0.12004988476458978,1.2181865563320349,1.2181865563320349,2.9155123502050517,0.007299297975780705,0.1446459029875139,0.975,1.0,1.0,36,0.0
B136,40,126,INF,40,0.15311485642590061,-0.25383188323645245,0.14825103577374144,0.13458253463184833,0.1346096726770818,0.12336013242246147,1.8532321794052287,1.850518374881882,2.489090335127997,0.00891893166329819,0.1767412329791501,0.975,0.9861051587820286,0.9862259693892558,18,-0.0027138045233465746
U56,5,21,INF,40,0.16526378251575946,-0.25448282774434805,0.17794407689814018,0.10596169904085517,0.10603877633290837,0.10272469129091055,5.930208347490429,5.92250061828511,7.521938560722963,0.024674697278982447,0.4889639908802643,0.975,1.0,1.0,21,-0.007707729205319591
U56,5,42,INF,40,0.19914870847511335,-0.2446965289066838,0.18308098995354172,0.10932869485520069,0.10941313834410404,0.11818604911444897,8.982001361991266,8.97355701310093,6.489494083909275,0.02409896973498687,0.47755513611747236,1.0,0.9390017998864816,0.93921104653106,14,-0.008444348890335185
U56,5,52,INF,40,0.18310695776627117,-0.24469652890668403,0.18931513391143473,0.11530672637512374,0.11543719239472117,0.1196507925606276,6.780023139114744,6.766976537155001,6.966434135080712,0.02316480922184575,0.459043425620529,1.0,0.9570779293967933,0.9568718491360253,14,-0.013046601959743054
U56,5,63,INF,40,0.18977511597180818,-0.2626459628371727,0.20306466376308507,0.12378870995219982,0.1238416523570618,0.1200677594102676,6.598640601960836,6.593346361474639,8.299690435281748,0.021851164437378234,0.4330116980921267,1.0,1.0,1.0,21,-0.005294240486197754
U56,5,76,INF,40,0.19588031549182183,-0.2845404508737259,0.21638337741046065,0.12039843159559738,0.12039843159559738,0.12253600200802717,7.548188389622446,7.548188389622446,9.384737540243348,0.02487289928286512,0.49289164363819654,1.0,1.0,1.0,27,0.0
U56,5,90,INF,40,0.18423630358916476,-0.2626459628371728,0.186111932230969,0.11379568445739008,0.11379452582007321,0.11664973611486495,7.044061913177469,7.044177776909155,6.946219611610404,0.0252429194825551,0.5002241167178495,1.0,1.0,1.0,26,0.00011586373168670505
U56,5,126,INF,40,0.17793757695658097,-0.258535970580156,0.18764660078193307,0.11839098650124702,0.11839098650124702,0.1131103287955757,5.954659045533395,5.954659045533395,7.453627198635737,0.01932926083437859,0.383036614856217,1.0,1.0,1.0,23,0.0
U56,8,21,INF,40,0.15806636605254787,-0.23458387589388707,0.1476673915323794,0.09643930565657166,0.09644022451942325,0.09818753183242579,6.162706039597621,6.162614153312463,4.947985969995361,0.01850502821929925,0.3667032809828098,1.0,0.9211681223636901,0.9222945851644734,14,-9.188628515843789e-05
U56,8,42,INF,40,0.17694001828485506,-0.221173549269701,0.15049866487883112,0.1014906467378649,0.10177427011953055,0.10969400481811586,7.544937154699016,7.516574816532451,4.080466006071526,0.016444131306654314,0.325863696699114,1.0,0.8943849452438765,0.8954780826313217,7,-0.028362338166565415
U56,8,52,INF,40,0.16609119781234094,-0.22298660735835996,0.1440188977277146,0.10145822305908081,0.10176591722205863,0.1191718532498175,6.463297475326013,6.432528059028231,2.4847044477897096,0.018745251066009553,0.37146363611503425,1.0,0.8681659271162818,0.8689665905372792,9,-0.030769416297782293
U56,8,63,INF,40,0.2026274454638164,-0.25806004061025567,0.17462201492703544,0.1223327936525932,0.1223327936525932,0.11339695451178344,8.029465181122319,8.029465181122319,6.1225060415252,0.017833106944860323,0.35338821153363514,1.0,1.0,1.0,29,0.0
U56,8,76,INF,40,0.17377072909105307,-0.26647939735615067,0.17774750159434927,0.12403769645733376,0.12404641713081377,0.11464262704207251,4.973303263371931,4.97243119602393,6.310487455227676,0.018291671818028262,0.3624753224281095,1.0,1.0,1.0,35,-0.0008720673480011598
U56,8,90,INF,40,0.1704324636762451,-0.25806004061025545,0.1692813368327255,0.1189071407975335,0.11902828634972595,0.11399248554890573,5.152532287871159,5.140417732651914,5.528885128381978,0.01766753008430925,0.35010707208875785,1.0,1.0,1.0,30,-0.01211455521924476
U56,8,126,INF,40,0.167674755222613,-0.21430271256523992,0.15061363588597199,0.11471981310542056,0.11496999666327767,0.12409759872790782,5.295494211719243,5.270475855933531,2.6516037158064165,0.024149200192803096,0.4785505236126002,0.975,0.8991790158880437,0.900525657879756,6,-0.025018355785710877
U56,10,21,INF,40,0.16507732287923993,-0.20117910076749834,0.16041621780386817,0.09188498614496254,0.09225556027613968,0.0955752951091341,7.319233673427739,7.282176260310025,6.4840922694734076,0.014929651593085647,0.29585214127936404,1.0,0.8205062906306994,0.8220599543561461,2,-0.03705741311771371
U56,10,42,INF,40,0.16248100794872644,-0.20866941484214074,0.14898198116962402,0.10674923514349899,0.10692839422195488,0.11522984846384055,5.573177280522746,5.5552613726771565,3.3752132705783477,0.016810699863179897,0.33312777059243953,1.0,0.8527862319967999,0.8541265681392427,3,-0.017915907845589274
U56,10,52,INF,40,0.165949672802145,-0.21445885825202493,0.13677521218847422,0.11060469891168845,0.11061478950929171,0.11103594845945308,5.534497389045656,5.53348832928533,2.5739263729021133,0.0191768832819265,0.3800170383513816,1.0,0.8853604994283056,0.8859473130502884,6,-0.0010090597603262808
U56,10,63,INF,40,0.1916912172617915,-0.27687075051048815,0.16905454169083023,0.12392506397724534,0.12392506397724534,0.11718874717592898,6.776615328454616,6.776615328454616,5.186579451490125,0.015407830379526125,0.30532792957895855,1.0,1.0,1.0,38,0.0
U56,10,76,INF,40,0.172757471755961,-0.2698696598845006,0.16202054385361908,0.12948898076894055,0.12948898076894055,0.12668423529453643,4.326849098702046,4.326849098702046,3.533630855908265,0.014688263112592272,0.29106868746673714,1.0,1.0,1.0,38,0.0
U56,10,90,INF,40,0.19543709771478213,-0.2635881707111073,0.18092446458307454,0.128876066918288,0.128876066918288,0.12215815316721224,6.656103079649411,6.656103079649411,5.8766311415862305,0.009932231224409505,0.19682119553172983,1.0,1.0,1.0,37,0.0
U56,10,126,INF,40,0.1706480647095283,-0.20771054445737924,0.1641262033737012,0.1090121287552539,0.10895394731364472,0.11916248513897387,6.163593595427441,6.16941173958836,4.4963718234727335,0.02098305035271847,0.4158087908963343,1.0,0.9056598882474355,0.9058439022117412,6,0.005818144160918415
U56,12,21,INF,40,0.1675882268480955,-0.1947756323213694,0.15865057980261565,0.09108727227408431,0.0912146494773518,0.10419215896826828,7.650095457401118,7.637357737074368,5.445842083434737,0.015185821140006531,0.30092850280826994,1.0,0.7914206488892612,0.7905928860803718,1,-0.012737720326749802
U56,12,42,INF,40,0.15641732624402493,-0.22830088442324548,0.1391203696478105,0.12017296527515697,0.12007958715512457,0.10273210707211489,3.624436096886796,3.6337739088900367,3.6388262575695607,0.0157715414822984,0.3125353789887017,1.0,0.9842090074922715,0.9843703298104433,14,0.009337812003240575
U56,12,52,INF,40,0.16595385082246028,-0.2496697097843572,0.13194163485145904,0.12379065957167024,0.12379065957167024,0.10422828130808348,4.216319125079004,4.216319125079004,2.7713353543375563,0.013575631984719021,0.26902032956749283,1.0,1.0,1.0,32,0.0
U56,12,63,INF,40,0.17647388769115047,-0.2693849928231806,0.16324974926022517,0.12285288066565969,0.12285288066565969,0.10885691812015008,5.3621007025490774,5.3621007025490774,5.439283114007509,0.01148221352052637,0.22753628478831067,1.0,1.0,1.0,36,0.0
U56,12,76,INF,40,0.16420603577649184,-0.28099591758034825,0.16713083608723434,0.12419551409691088,0.12419551409691088,0.1193450890869373,4.001052167958097,4.001052167958097,4.7785747000297025,0.010328195862495785,0.20466779431659285,1.0,1.0,1.0,38,0.0
U56,12,90,INF,40,0.18327740703090356,-0.2520623166536209,0.17900883626706587,0.1256881796734629,0.1256881796734629,0.12212905501236127,5.758922735744065,5.758922735744065,5.687978125470461,0.012418008405422006,0.24608038267086743,1.0,1.0,1.0,34,0.0
U56,12,126,INF,40,0.17646035242733382,-0.20169231264867649,0.162793250894387,0.10861842014702072,0.10900115493901019,0.12458468800933065,6.7841932280313095,6.745919748832363,3.8208562885056363,0.016676067016046535,0.33045983049600824,1.0,0.9127509996546432,0.9129478461352701,6,-0.03827347919894697
U56,15,21,INF,40,0.15078537091859578,-0.19679048453641856,0.13717757403270592,0.09846782896811312,0.09877212427004267,0.09030090990715745,5.231754195048266,5.201324664855312,4.687666412554847,0.013299287882814287,0.2635441807257943,1.0,0.8251386420783469,0.8249324957293893,0,-0.03042953019295469
U56,15,42,INF,40,0.1498793676166954,-0.23124899963597378,0.13134216282030575,0.12034723833842786,0.12036861185461545,0.10802235087625978,2.953212927826754,2.9510755762079954,2.3319811944045976,0.010857281493862737,0.21515237367761098,1.0,1.0,1.0,22,-0.0021373516187583874
U56,15,52,INF,40,0.15114541608868137,-0.2455163350945062,0.1303429236096505,0.12746372608722145,0.12746372608722145,0.11547080823554612,2.368169000145992,2.368169000145992,1.4872115374104378,0.013747472319129005,0.2724255885969065,1.0,1.0,1.0,29,0.0
U56,15,63,INF,40,0.16846769496545533,-0.2597700469761035,0.157511989487781,0.12230353310292552,0.12230353310292552,0.11636439672845089,4.61641618625298,4.61641618625298,4.114759275933011,0.010883354281303248,0.2156690428004838,1.0,1.0,1.0,37,0.0
U56,15,76,INF,40,0.16235391142611633,-0.26263169657589547,0.1580190519630078,0.12529854838845633,0.12529854838845633,0.11973626140030813,3.7055363037659994,3.7055363037659994,3.8282790562699676,0.010761822916067216,0.21326072707968452,1.0,1.0,1.0,39,0.0
U56,15,90,INF,40,0.18049905238577657,-0.24879832282800884,0.18060622455394748,0.12819251569780687,0.12819251569780687,0.11154643272849352,5.23065366879697,5.23065366879697,6.905979182545396,0.014184849953789295,0.28109284442368543,1.0,1.0,1.0,36,0.0
U56,15,126,INF,40,0.16958558531679246,-0.20974143218869634,0.14691869827837722,0.11749133080794993,0.11767535803975138,0.11805113227710917,5.209425450884253,5.191022727704109,2.8867566001268052,0.012827822198106352,0.25420142202235724,1.0,0.9307661403005916,0.9313764813762332,11,-0.018402723180144243
U56,20,21,INF,40,0.1431010106865842,-0.2024163164242747,0.13107968975439133,0.10417997669973011,0.10427454025545746,0.09904142555458839,3.892103398685409,3.8826470431126747,3.2038264199802935,0.013046383388409778,0.2585325208258807,1.0,0.866969647105012,0.8680471749335351,4,-0.009456355572734498
U56,20,42,INF,40,0.14112593070018842,-0.2282253342374636,0.11876686217191468,0.12060374410624586,0.12063173687245765,0.11027698041105038,2.052218659394256,2.0494193827730767,0.8489881760864293,0.008336834721079812,0.1652061595908846,1.0,0.9978636131215477,0.9978690294720945,20,-0.002799276621179292
U56,20,52,INF,40,0.15237306425340935,-0.2133707107540408,0.13196451422183686,0.11891766314856733,0.11901129021208734,0.1149948687984258,3.345540110484202,3.336177404132201,1.6969645423411062,0.010751587250850249,0.21305789291085092,1.0,0.927410657489256,0.9274644290053315,8,-0.00936270635200076
