panel,book,signal,gate,conv,g,bps,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,mean_f,mean_gross,f_crisis,f_calm,mean_names,turnover,pass4a,pass4b
u56,R10,mom,none,lit,0.75,10.0,0.20917071318068836,1.1750995693890944,-0.2629966407599619,1.2241443384829398,1.1652406992220716,0.2394745054767995,1.1985976932907403,-0.2629966407599622,1.0,0.7504716922352519,1.0,1.0,10.0,9.220614165433483,False,False
u56,R10,mom,none,lit,0.75,25.0,0.1925713687745354,1.0958866327816579,-0.26368853952715443,1.125350696572623,1.098414099408674,0.22315074168336357,1.1306957241510798,-0.2636885395271541,1.0,0.7504716922352519,1.0,1.0,10.0,9.220614165433483,False,False
u56,R10,mom,none,mat,0.75,10.0,0.20917071318068858,1.1750995693890947,-0.26299664075996165,1.2241443384829398,1.1652406992220716,0.23947450547679971,1.1985976932907403,-0.2629966407599622,1.0,0.7504716922352521,1.0,1.0,10.0,9.220614165433487,False,False
u56,R10,mom,none,mat,0.75,25.0,0.19257136877453607,1.095886632781658,-0.2636885395271541,1.1253506965726232,1.0984140994086742,0.2231507416833638,1.1306957241510798,-0.2636885395271542,1.0,0.7504716922352521,1.0,1.0,10.0,9.220614165433487,False,False
u56,R10,mom,none,sta,0.75,10.0,0.20917071318068858,1.1750995693890947,-0.26299664075996165,1.2241443384829398,1.1652406992220716,0.23947450547679971,1.1985976932907403,-0.2629966407599622,1.0,0.7504716922352521,1.0,1.0,10.0,9.220614165433487,False,False
u56,R10,mom,none,sta,0.75,25.0,0.19257136877453607,1.095886632781658,-0.2636885395271541,1.1253506965726232,1.0984140994086742,0.2231507416833638,1.1306957241510798,-0.2636885395271542,1.0,0.7504716922352521,1.0,1.0,10.0,9.220614165433487,False,False
u56,R10,mom,none,lit,1.0,10.0,0.2800538409996447,1.176398553864691,-0.33893298088809765,1.2247258541498756,1.1672865997189148,0.3211961380206534,1.200706154898115,-0.3389329808880974,1.0,1.0,1.0,1.0,10.0,12.274789261669053,False,False
u56,R10,mom,none,lit,1.0,25.0,0.25671742939034514,1.0973827519322061,-0.33974798741471013,1.1260590957988963,1.1006870643587878,0.2980998445113272,1.1330187507153724,-0.33974798741471013,1.0,1.0,1.0,1.0,10.0,12.274789261669053,False,False
u56,R10,mom,none,mat,1.0,10.0,0.2800538409996447,1.176398553864691,-0.33893298088809765,1.2247258541498756,1.1672865997189148,0.3211961380206534,1.200706154898115,-0.3389329808880974,1.0,1.0,1.0,1.0,10.0,12.274789261669053,False,False
u56,R10,mom,none,mat,1.0,25.0,0.25671742939034514,1.0973827519322061,-0.33974798741471013,1.1260590957988963,1.1006870643587878,0.2980998445113272,1.1330187507153724,-0.33974798741471013,1.0,1.0,1.0,1.0,10.0,12.274789261669053,False,False
u56,R10,mom,none,sta,1.0,10.0,0.2800538409996447,1.176398553864691,-0.33893298088809765,1.2247258541498756,1.1672865997189148,0.3211961380206534,1.200706154898115,-0.3389329808880974,1.0,1.0,1.0,1.0,10.0,12.274789261669053,False,False
