panel,cost,tau,mode,IS_Sharpe,n_degenerate_arms,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b
U56,10,0.5,skip,1.0255131412542642,0,0.12620504436436897,1.0676615384208463,-0.20899347242016275,1.1181910742416816,1.035055267881992,0.13948547785571264,1.102572058035907,-0.20899347242016297,False,False
U56,25,0.05,half,0.9215561032701635,0,0.12188881777456229,1.0404493391603449,-0.1825033809272214,1.0280395149600605,1.057430307294835,0.1411602147254718,1.1302916378294015,-0.1825033809272213,False,True
BROAD136,10,0.2,skip,1.2268396845682716,0,0.13852202005289915,0.9443828968749458,-0.2769904340467725,1.3208250779217492,0.6458203429612852,0.11282819043612458,0.7506790972593379,-0.2769904340467725,False,False
BROAD136,25,0.2,skip,1.1641222302817107,0,0.12883362708821444,0.8872601942605792,-0.27887650046414514,1.25690811256619,0.5938892535029519,0.10340594293948113,0.6973384458420103,-0.2788765004641458,False,False
SMALL439,10,0.3,skip,0.6103884274236466,1,0.04462285990569037,0.33430923268875984,-0.4364756110335324,0.7360686948395824,0.014222173414361007,0.017761448291928383,0.18811326924580074,-0.43647561103353205,False,False
SMALL439,25,0.3,skip,0.5018591174957423,1,0.028211159779803596,0.24553470317730489,-0.44885876132960745,0.6253871192665372,-0.05827508190101533,0.002833068186175458,0.1094174642182068,-0.448858761329608,False,False
