key,sigma,draw,moved,frac
DVOL,0.1,0.0,14460,0.010564892992100441
DVOL,0.1,1.0,16066,0.01173828290533096
DVOL,0.1,2.0,14329,0.010469180614371177
DVOL,0.25,0.0,36167,0.026424653170490777
DVOL,0.25,1.0,41075,0.030010579505568853
DVOL,0.25,2.0,36829,0.026908329461000493
VOLSH,0.1,0.0,0,0.0
VOLSH,0.25,0.0,0,0.0
OVERLAP,,,167216,0.1555014535018887
