panel,m,rule,constr,inv_gross,inv_2020,inv_2022,n_held,n_held_2020,n_held_2022
u56,0.05,FIX,lit,0.734537752604951,0.729079302268478,0.7344458276303371,1.9576481189457084,1.9407114624505928,1.9601593625498008
u56,0.05,FIX,norm,0.7504178031421244,0.7512998362975373,0.7493369231939583,1.9576481189457084,1.9407114624505928,1.9601593625498008
u56,0.05,FIXIS,lit,0.734537752604951,0.729079302268478,0.7344458276303371,1.9576481189457084,1.9407114624505928,1.9601593625498008
u56,0.05,FIXIS,norm,0.7504178031421244,0.7512998362975373,0.7493369231939583,1.9576481189457084,1.9407114624505928,1.9601593625498008
u56,0.05,ADAPT,lit,0.7346832270009623,0.7290833723182639,0.7344458276303371,1.9927911691822482,2.0039525691699605,1.9601593625498008
u56,0.05,ADAPT,norm,0.7504218749262747,0.7513039063473232,0.7493369231939583,1.9927911691822482,2.0039525691699605,1.9601593625498008
u56,0.05,ADAPT63,lit,0.7345370129346961,0.7290707450937853,0.7344458276303371,1.9727416084703762,1.976284584980237,1.9601593625498008
u56,0.05,ADAPT63,norm,0.7504170634718695,0.7512912791228447,0.7493369231939583,1.9727416084703762,1.976284584980237,1.9601593625498008
u56,0.1,FIX,lit,0.7377349512075754,0.7365504712262569,0.7354106086946831,3.932191935120523,3.9209486166007905,3.9243027888446216
u56,0.1,FIX,norm,0.750449084617697,0.75129843228871,0.7496508953459313,3.932191935120523,3.9209486166007905,3.9243027888446216
u56,0.1,FIXIS,lit,0.7377349512075754,0.7365504712262569,0.7354106086946831,3.932191935120523,3.9209486166007905,3.9243027888446216
u56,0.1,FIXIS,norm,0.750449084617697,0.75129843228871,0.7496508953459313,3.932191935120523,3.9209486166007905,3.9243027888446216
u56,0.1,ADAPT,lit,0.7353448015559952,0.73134818951116,0.7314000633902491,3.7393557107456634,3.719367588932806,2.1553784860557768
u56,0.1,ADAPT,norm,0.7504028710885943,0.7511062078833273,0.7493246348429533,3.7393557107456634,3.719367588932806,2.1553784860557768
u56,0.1,ADAPT63,lit,0.737743494595841,0.7361008431772074,0.7463715173764668,3.722910565442667,3.6600790513833994,2.3904382470119523
u56,0.1,ADAPT63,norm,0.7504414194544045,0.7512477390244573,0.7494049932655497,3.722910565442667,3.6600790513833994,2.3904382470119523
u56,0.2,FIX,lit,0.7408296324791048,0.7283748090880723,0.7246508031654745,6.9110159945933765,6.790513833992095,6.764940239043825
u56,0.2,FIX,norm,0.7503520100978972,0.7508740612488382,0.7497974287925476,6.9110159945933765,6.790513833992095,6.764940239043825
u56,0.2,FIXIS,lit,0.7408296324791048,0.7283748090880723,0.7246508031654745,6.9110159945933765,6.790513833992095,6.764940239043825
u56,0.2,FIXIS,norm,0.7503520100978972,0.7508740612488382,0.7497974287925476,6.9110159945933765,6.790513833992095,6.764940239043825
u56,0.2,ADAPT,lit,0.7425554023007999,0.7459307122451291,0.7392424382109498,7.429375985582339,7.557312252964427,3.4780876494023905
u56,0.2,ADAPT,norm,0.7503483137081924,0.7507831668578901,0.7496587541687982,7.429375985582339,7.557312252964427,3.4780876494023905
u56,0.2,ADAPT63,lit,0.7421494414312486,0.7207387884814924,0.7336983610955969,7.391754899752196,7.276679841897233,3.852589641434263
u56,0.2,ADAPT63,norm,0.7503414277825358,0.7508701728320784,0.7495700015616243,7.391754899752196,7.276679841897233,3.852589641434263
u56,0.35,FIX,lit,0.7333429034715805,0.7076939245266416,0.6405756994863954,12.705789592250508,12.25296442687747,11.107569721115539
u56,0.35,FIX,norm,0.7503131545501375,0.7507574093277882,0.7497886490594358,12.705789592250508,12.25296442687747,11.107569721115539
u56,0.35,FIXIS,lit,0.7333429034715805,0.7076939245266416,0.6405756994863954,12.705789592250508,12.25296442687747,11.107569721115539
u56,0.35,FIXIS,norm,0.7503131545501375,0.7507574093277882,0.7497886490594358,12.705789592250508,12.25296442687747,11.107569721115539
u56,0.35,ADAPT,lit,0.7455781531159242,0.7498566162815221,0.7479509599931888,13.022302320342419,13.051383399209486,5.840637450199203
u56,0.35,ADAPT,norm,0.7503080597642435,0.7507267796159984,0.7498138692870314,13.022302320342419,13.051383399209486,5.840637450199203
u56,0.35,ADAPT63,lit,0.7432354461474168,0.709669730876876,0.7403477336094788,12.938274386123,12.430830039525691,6.768924302788845
u56,0.35,ADAPT63,norm,0.750304790694259,0.7507294212052943,0.7497964460696156,12.938274386123,12.430830039525691,6.768924302788845
u56,0.53,FIX,lit,0.7168121232219336,0.6913533461075895,0.5430443450056567,19.10745663437711,18.41897233201581,14.49003984063745
u56,0.53,FIX,norm,0.7502841749395268,0.7506360617919926,0.7497895526617405,19.10745663437711,18.41897233201581,14.49003984063745
u56,0.53,FIXIS,lit,0.7192829426299483,0.6920175404619215,0.5542060819613167,18.21468799279117,17.513833992094863,14.047808764940239
u56,0.53,FIXIS,norm,0.7502836714053562,0.7506641421174121,0.7497981922857967,18.21468799279117,17.513833992094863,14.047808764940239
u56,0.53,ADAPT,lit,0.7461056224839532,0.7435839086360206,0.7411317092260379,19.717503942329355,19.58498023715415,8.912350597609562
u56,0.53,ADAPT,norm,0.7502863396436494,0.750716465870182,0.7497912187405285,19.717503942329355,19.58498023715415,8.912350597609562
u56,0.53,ADAPT63,lit,0.7399871907033444,0.6926378696249219,0.7273829426605337,19.512052264023428,18.391304347826086,10.095617529880478
u56,0.53,ADAPT63,norm,0.7502872397998157,0.7507089213950351,0.7497955211604844,19.512052264023428,18.391304347826086,10.095617529880478
u56,0.75,FIX,lit,0.6940318276700546,0.6737767528960992,0.43224653443568056,25.90065330029286,25.130434782608695,16.147410358565736
u56,0.75,FIX,norm,0.7502565401203067,0.7506150760918671,0.7498092066269885,25.90065330029286,25.130434782608695,16.147410358565736
u56,0.75,FIXIS,lit,0.6965435586693173,0.6740132493593245,0.44503943212748787,25.06600585717504,24.24110671936759,16.03187250996016
u56,0.75,FIXIS,norm,0.7502589855752761,0.7506298660150287,0.749800858855951,25.06600585717504,24.24110671936759,16.03187250996016
u56,0.75,ADAPT,lit,0.7482861061999713,0.749894187108209,0.7465055660618317,28.004505519261095,28.023715415019762,12.549800796812749
u56,0.75,ADAPT,norm,0.750252633308515,0.7505679130677891,0.7498337985014272,28.004505519261095,28.023715415019762,12.549800796812749
u56,0.75,ADAPT63,lit,0.7274271244625649,0.6785218937428327,0.6638249066240814,27.22707817075918,25.383399209486164,12.848605577689243
u56,0.75,ADAPT63,norm,0.7502538291327108,0.7506088987758562,0.7498057564642655,27.22707817075918,25.383399209486164,12.848605577689243
u56,1.0,FIX,lit,0.6633159575184449,0.6387987365481481,0.338461817894499,32.71119621536382,31.486166007905137,16.709163346613547
u56,1.0,FIX,norm,0.7502295819527017,0.7505334527489638,0.7498149088379248,32.71119621536382,31.486166007905137,16.709163346613547
u56,1.0,FIXIS,lit,0.6673596348761643,0.6443455734463036,0.3467069975109302,32.021175940527144,30.90118577075099,16.653386454183266
u56,1.0,FIXIS,norm,0.7502335665525873,0.75055237113997,0.7498172561940013,32.021175940527144,30.90118577075099,16.653386454183266
u56,1.0,ADAPT,lit,0.7489392352106624,0.7504920371642793,0.7498086171491449,37.37576030637531,37.33596837944664,16.808764940239044
u56,1.0,ADAPT,norm,0.7502096335985227,0.7504920371642793,0.7498086171491449,37.37576030637531,37.33596837944664,16.808764940239044
u56,1.0,ADAPT63,lit,0.6939102306990554,0.6637528500269795,0.5679414091166926,34.7267402568146,33.25691699604743,14.466135458167331
u56,1.0,ADAPT63,norm,0.7502246781221811,0.7505399978496231,0.749820752448144,34.7267402568146,33.25691699604743,14.466135458167331
broad,0.05,FIX,lit,0.7451397939019507,0.7446771697405422,0.7436406671916449,4.965082225726515,4.9604743083003955,4.960159362549801
broad,0.05,FIX,norm,0.7503762717583413,0.7506092491777145,0.7495916885989745,4.965082225726515,4.9604743083003955,4.960159362549801
broad,0.05,FIXIS,lit,0.7451397939019507,0.7446771697405422,0.7436406671916449,4.965082225726515,4.9604743083003955,4.960159362549801
broad,0.05,FIXIS,norm,0.7503762717583413,0.7506092491777145,0.7495916885989745,4.965082225726515,4.9604743083003955,4.960159362549801
broad,0.05,ADAPT,lit,0.7442568065728947,0.7465684543022987,0.7351044248912507,4.626492453255238,4.407114624505929,2.768924302788845
broad,0.05,ADAPT,norm,0.7503775515329998,0.7502079186659086,0.7492902022510104,4.626492453255238,4.407114624505929,2.768924302788845
broad,0.05,ADAPT63,lit,0.7435526889875871,0.7447237692898544,0.7257094742264143,4.5938274386123,4.276679841897233,2.804780876494024
broad,0.05,ADAPT63,norm,0.7503915460640613,0.7506558487270266,0.7493287348989669,4.5938274386123,4.276679841897233,2.804780876494024
broad,0.1,FIX,lit,0.7448788504700335,0.7203535636243261,0.7430095421213672,8.93444469475107,8.640316205533598,8.920318725099602
broad,0.1,FIX,norm,0.7503392801312484,0.7503559330670857,0.7496816312983425,8.93444469475107,8.640316205533598,8.920318725099602
broad,0.1,FIXIS,lit,0.7448788504700335,0.7203535636243261,0.7430095421213672,8.93444469475107,8.640316205533598,8.920318725099602
broad,0.1,FIXIS,norm,0.7503392801312484,0.7503559330670857,0.7496816312983425,8.93444469475107,8.640316205533598,8.920318725099602
broad,0.1,ADAPT,lit,0.7464892923039225,0.7454629171887748,0.7284783655728937,9.122775399864834,8.521739130434783,5.051792828685259
broad,0.1,ADAPT,norm,0.7503255929270142,0.7499388586889998,0.7495416393136848,9.122775399864834,8.521739130434783,5.051792828685259
broad,0.1,ADAPT63,lit,0.7451944898864654,0.7235679368497369,0.7458366128716934,9.014417661635504,8.213438735177865,5.394422310756972
broad,0.1,ADAPT63,norm,0.7503693533507085,0.7504113509639496,0.7495720885120419,9.014417661635504,8.213438735177865,5.394422310756972
broad,0.2,FIX,lit,0.7407794669469951,0.6999657950506746,0.7381867737034392,17.771795449425547,16.790513833992094,17.721115537848604
broad,0.2,FIX,norm,0.7502840850656392,0.7503556708686812,0.7497555997366157,17.771795449425547,16.790513833992094,17.721115537848604
broad,0.2,FIXIS,lit,0.7407794669469951,0.6999657950506746,0.7381867737034392,17.771795449425547,16.790513833992094,17.721115537848604
broad,0.2,FIXIS,norm,0.7502840850656392,0.7503556708686812,0.7497555997366157,17.771795449425547,16.790513833992094,17.721115537848604
broad,0.2,ADAPT,lit,0.747248956717429,0.7468582272814701,0.7384424804807544,18.22369903131336,16.956521739130434,10.099601593625499
broad,0.2,ADAPT,norm,0.7502626680590746,0.7499423908560843,0.7497021483550625,18.22369903131336,16.956521739130434,10.099601593625499
broad,0.2,ADAPT63,lit,0.745102446754166,0.7021161875672997,0.7457970168953091,18.056769542689796,15.984189723320158,11.0398406374502
broad,0.2,ADAPT63,norm,0.750298664232499,0.7503245388586771,0.7497235821171084,18.056769542689796,15.984189723320158,11.0398406374502
broad,0.35,FIX,lit,0.7341921883106773,0.6880939493429579,0.6977936265616145,31.31493579635053,29.343873517786562,29.780876494023904
broad,0.35,FIX,norm,0.750246322002764,0.7503120027593658,0.7498059618432936,31.31493579635053,29.343873517786562,29.780876494023904
broad,0.35,FIXIS,lit,0.7341921883106773,0.6880939493429579,0.6977936265616145,31.31493579635053,29.343873517786562,29.780876494023904
broad,0.35,FIXIS,norm,0.750246322002764,0.7503120027593658,0.7498059618432936,31.31493579635053,29.343873517786562,29.780876494023904
broad,0.35,ADAPT,lit,0.7484377834686147,0.7479284555133761,0.745603921843403,31.89412029736427,29.541501976284586,17.89243027888446
broad,0.35,ADAPT,norm,0.7502262156254663,0.749941106780388,0.74977322693186,31.89412029736427,29.541501976284586,17.89243027888446
broad,0.35,ADAPT63,lit,0.7446089754868749,0.6926951264538487,0.7464262591269544,31.580310880829014,27.537549407114625,19.274900398406373
broad,0.35,ADAPT63,norm,0.7502459509694162,0.7503434123137463,0.7497419272493823,31.580310880829014,27.537549407114625,19.274900398406373
broad,0.53,FIX,lit,0.7209297476925308,0.672191449049944,0.621564092673191,46.124127055643164,42.99604743083004,39.79681274900398
broad,0.53,FIX,norm,0.7502283332719167,0.7502939637994438,0.7498087577959988,46.124127055643164,42.99604743083004,39.79681274900398
broad,0.53,FIXIS,lit,0.7209297476925308,0.672191449049944,0.621564092673191,46.124127055643164,42.99604743083004,39.79681274900398
