L,f,panel,cost,obs_band,null_median,null_sd,pct,grid
550,0.75,B136,25.0,0.07301104370283322,0.1419534138854212,0.06468507075949514,0.082,
550,0.9,U56,0.0,0.07262958113901134,0.09124758969534857,0.049382611451014684,0.32,
550,0.9,U56,10.0,0.07291725924383353,0.09167681345993273,0.04995117892785402,0.299,
550,0.9,U56,25.0,0.055588367168671465,0.0966111838295717,0.04976348865481587,0.136,
550,0.9,B136,0.0,0.05218846981179104,0.09506817847466716,0.05127693072327473,0.122,
550,0.9,B136,10.0,0.0637144447330761,0.09179992498724748,0.04950821596089206,0.231,
550,0.9,B136,25.0,0.09185752585338162,0.09835111733857507,0.051270192003943366,0.445,
700,0.0,U56,0.0,0.19853543744141572,0.1465993668056383,0.059256709155404604,0.806,
700,0.0,U56,10.0,0.19660421376896556,0.14137650195317197,0.05727819758784017,0.818,
700,0.0,U56,25.0,0.1725939975544055,0.1587105341280552,0.06188680506040613,0.597,
700,0.0,B136,0.0,0.09392218418013008,0.1472698079662476,0.06005304176155773,0.136,
700,0.0,B136,10.0,0.12248352985474331,0.15254287701490837,0.05972905814990464,0.292,
700,0.0,B136,25.0,0.19477137515634196,0.16092741496789997,0.061433563121931746,0.685,
700,0.25,U56,0.0,0.2792698504467789,0.14147268070073568,0.059156274930818854,0.976,
700,0.25,U56,10.0,0.28325633558922414,0.1415775748917905,0.05635182720616648,0.978,
700,0.25,U56,25.0,0.3092004621506763,0.1515411838510135,0.06309347676679539,0.973,
700,0.25,B136,0.0,0.1977854963340575,0.1422688287176906,0.06069803096134924,0.799,
700,0.25,B136,10.0,0.22526768409797687,0.14873066609605645,0.05838600181947402,0.888,
700,0.25,B136,25.0,0.3029782369415004,0.15367128649272344,0.06485736485737073,0.966,
700,0.5,U56,0.0,0.18080039839858345,0.1343246750778088,0.05779849323219456,0.783,
700,0.5,U56,10.0,0.18660056118602827,0.13295777872359,0.05504421539817421,0.816,
700,0.5,U56,25.0,0.17792144302751825,0.14621703280810733,0.06224044766481282,0.71,
700,0.5,B136,0.0,0.0889586215135192,0.13713482968544607,0.06078573688402043,0.152,
700,0.5,B136,10.0,0.06633043844239137,0.14076608681921404,0.05759856814421853,0.055,
700,0.5,B136,25.0,0.04437674096350415,0.14569424289420707,0.059003486797408224,0.007,
700,0.75,U56,0.0,0.04929910859987878,0.1166737368492732,0.05511962990726252,0.038,
700,0.75,U56,10.0,0.05666859788898393,0.11775814905741033,0.052272771576464185,0.069,
700,0.75,U56,25.0,0.10570098438436054,0.12326183187218175,0.05903419907506171,0.364,
700,0.75,B136,0.0,0.06348192333311531,0.12203620474175836,0.05799703861546752,0.101,
700,0.75,B136,10.0,0.04513919557045328,0.1221523374689438,0.055551626196508476,0.027,
700,0.75,B136,25.0,0.05411354734632309,0.12337352672625312,0.055765381224087855,0.04,
700,0.9,U56,0.0,0.035200551558524876,0.08144902662293266,0.04208097287441025,0.049,
700,0.9,U56,10.0,0.06537776597343181,0.0800333596839517,0.04211026637150418,0.322,
700,0.9,U56,25.0,0.10570098438436054,0.08489616934856818,0.04415377815237298,0.688,
700,0.9,B136,0.0,0.03986366320379965,0.08522333876451191,0.045651274673812324,0.076,
700,0.9,B136,10.0,0.031744305804175366,0.08239398535565874,0.043671247392136625,0.027,
700,0.9,B136,25.0,0.04574991888289705,0.08739931620953054,0.044531604080976915,0.098,
-1,-1.0,U56,0.0,0.03942405142174642,0.035106872954910884,0.017189119063702567,0.609,Q16_TAIL
-1,-1.0,U56,10.0,0.036877813550444116,0.03560200805664358,0.017012697926469547,0.537,Q16_TAIL
-1,-1.0,U56,25.0,0.026038218769338407,0.03551415416701244,0.016692550944157905,0.217,Q16_TAIL
-1,-1.0,B136,0.0,0.03218095263182857,0.03679581170796754,0.017807069701112815,0.396,Q16_TAIL
-1,-1.0,B136,10.0,0.016108030048461557,0.03656040014298218,0.017255540211018137,0.036,Q16_TAIL
-1,-1.0,B136,25.0,0.03481564404460783,0.03770506563675763,0.017455127573580042,0.423,Q16_TAIL
-1,-1.0,U56,0.0,0.050948280908060264,0.05862106337061902,0.02556665230175713,0.383,Q16_FIXLEN
-1,-1.0,U56,10.0,0.054607904630431636,0.056246648569583925,0.02406949755857601,0.469,Q16_FIXLEN
-1,-1.0,U56,25.0,0.05224190899502477,0.060860141474653934,0.026417663741262403,0.374,Q16_FIXLEN
-1,-1.0,B136,0.0,0.024225649239377547,0.05899705933446724,0.026444298378223284,0.015,Q16_FIXLEN
-1,-1.0,B136,10.0,0.017508022750038453,0.057729215507736506,0.02554785835120452,0.0,Q16_FIXLEN
-1,-1.0,B136,25.0,0.04292163881501548,0.06184391861079168,0.02757544488961566,0.187,Q16_FIXLEN
