book,CAGR,Sharpe,MaxDD,Vol,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,Ebar,turnover_yr,panel,target,lookback,sbar,s_at_cap,s_min,a_h1,a_h2,a_dd,pass4a,b_h1,b_h2,b_oos,b_dd,b_cagr,pass4b,o_h1,o_h2,o_sharpe,o_dd,o_cagr,pass4b_oos
"RULES v2 live (band 0.03, gross 0.75)",0.08613208348721235,1.199806892667932,-0.12054945176473186,0.07097780641015537,1.2348551724631611,1.171836142861671,0.07609419114593785,1.1042568982946726,-0.07887447581713691,0.09447597045404743,1.2746660728287855,-0.12054945176473153,1.4038182080757844,1.133256219884737,0.5327722981318118,1.7745436785353772,U56,,,,,,False,False,True,False,True,True,True,True,False,False,True,True,True,True,False,False
constant gross 1.00 (band 0.03),0.11523943200801279,1.1996276726447266,-0.15910990855024065,0.09468448784628153,1.2353834127141374,1.171086845015704,0.10162942839526656,1.1047287296204842,-0.10452268834000289,0.1265835231142587,1.273957588508626,-0.15910990855024065,1.4017410180325858,1.134022482722777,0.710177141830891,2.3532700872719805,U56,,,,,,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
"idea 795 candidate (band 0.08, gross 1.00)",0.11367693601075812,1.1439139554635542,-0.1905060478611258,0.09838580282620789,1.2436822851104492,1.0619257310263233,0.10609268530102445,1.1226081240349866,-0.11217666938372528,0.11996718309904564,1.161615279891426,-0.19050604786112602,1.2413133814248465,1.075899166394041,0.6771932083770644,1.4828233752293662,U56,,,,,,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
