panel,cost,selector,IS_slope,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,v1_OOS_Sharpe,v1_OOS_CAGR,v1_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,beat_v1,beat_spy
u56,10.0,S1_ISsharpe,0.0026560655863534267,NONE/n=20,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True,True
u56,10.0,S2_sign,0.0026560655863534267,POS/n=20,0.1541559638917096,1.1979907482951413,-0.19001646468025424,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True,True
u56,10.0,S3_INV5,0.0026560655863534267,INV/n=5,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
u56,10.0,S4_NONE20,0.0026560655863534267,NONE/n=20,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True,True
u56,25.0,S1_ISsharpe,0.0026560655863534267,NONE/n=20,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True,True
u56,25.0,S2_sign,0.0026560655863534267,POS/n=20,0.13773178437402933,1.0842626211161719,-0.19124467788115418,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True,True
u56,25.0,S3_INV5,0.0026560655863534267,INV/n=5,0.037834702288707334,0.39920030769495,-0.14177187688535975,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
u56,25.0,S4_NONE20,0.0026560655863534267,NONE/n=20,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True,True
broad,10.0,S1_ISsharpe,0.001973397488419517,POS/n=5,0.22349276000469476,1.0085969211486898,-0.297079527559294,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True
broad,10.0,S2_sign,0.001973397488419517,POS/n=5,0.22349276000469476,1.0085969211486898,-0.297079527559294,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True
broad,10.0,S3_INV5,0.001973397488419517,INV/n=5,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False
broad,10.0,S4_NONE20,0.001973397488419517,NONE/n=20,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True
broad,25.0,S1_ISsharpe,0.001973397488419517,POS/n=20,0.13018454981544103,0.8559462612046633,-0.22824228173612648,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False
broad,25.0,S2_sign,0.001973397488419517,POS/n=20,0.13018454981544103,0.8559462612046633,-0.22824228173612648,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False
broad,25.0,S3_INV5,0.001973397488419517,INV/n=5,0.011143568780353386,0.15539928865606328,-0.26721084947028584,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False
broad,25.0,S4_NONE20,0.001973397488419517,NONE/n=20,0.10117263278720845,0.7433679864583754,-0.20155317029654174,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False
small,10.0,S1_ISsharpe,-0.0023686314832493476,INV/n=20,0.03297913279679032,0.31320345166957564,-0.29271044400117396,0.5806618551671671,0.07921670849894169,-0.3283573771619781,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
small,10.0,S2_sign,-0.0023686314832493476,INV/n=20,0.03297913279679032,0.31320345166957564,-0.29271044400117396,0.5806618551671671,0.07921670849894169,-0.3283573771619781,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
small,10.0,S3_INV5,-0.0023686314832493476,INV/n=5,0.07921670849894169,0.5806618551671671,-0.3283573771619781,0.5806618551671671,0.07921670849894169,-0.3283573771619781,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
small,10.0,S4_NONE20,-0.0023686314832493476,NONE/n=20,0.07490987290262074,0.5010245055239898,-0.27431689686219785,0.5806618551671671,0.07921670849894169,-0.3283573771619781,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
small,25.0,S1_ISsharpe,-0.0023686314832493476,INV/n=20,-0.005643616657441841,0.022646029179294588,-0.3758880452549934,0.250067051410945,0.026724735037732872,-0.43035606447187935,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
small,25.0,S2_sign,-0.0023686314832493476,INV/n=20,-0.005643616657441841,0.022646029179294588,-0.3758880452549934,0.250067051410945,0.026724735037732872,-0.43035606447187935,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
