panel,is_pool,is_Sharpe,anchor_is_Sharpe,oCAGR,oSharpe,oMaxDD,keep4b_oos,keep4a_oos,anchor_oCAGR,anchor_oSharpe,anchor_oMaxDD,d_oSharpe_vs_anchor,t_oSharpe,d_oMaxDD_vs_anchor_pp,t_oMaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,live_oSharpe
U56,MID,1.0789383541595576,1.1157631659166949,0.1759631746021686,1.1921571668907216,-0.20409709840752843,False,False,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.006479462689025661,0.21533391678461497,-1.2821476776666563,-1.5445346832104188,0.1525745335844091,0.8738401470547136,-0.33717289200673783,1.2768823974588255
B136,MID,1.1858792643877336,1.1391139987864045,0.16112896230969231,1.0134427191989979,-0.21123718553775261,False,False,0.16187458516000497,1.017953764504917,-0.2074018763117904,-0.00451104530591917,-0.16551823189690162,-0.38353092259622024,-0.6618403459834654,0.15257181383948715,0.8738511437360154,-0.3371595330739301,1.1019125044197382
SMALL,WIDE,0.6906619351288183,0.6401415772704393,0.06260733660774442,0.42092168555889015,-0.36800802809374955,False,False,0.06698806653983369,0.4398469302655508,-0.3651051671527562,-0.018925244706660627,-0.4836784993530744,-0.2902860940993346,-0.16623256508872858,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.6473415936678043
