panel,arm,cost,TO,true_S0,est_S0,err_S,true_C0,est_C0,err_C
U56,FWD20,10,10.996244092602641,1.1550935984443078,1.1552026879331685,0.00010908948886068082,0.14034814475179003,0.13888083106410237,-0.0014673136876876547
U56,FWD20,25,10.996244092602641,1.1550935984443078,1.1549630298437852,-0.0001305686005226292,0.14034814475179003,0.13692823867002185,-0.003419906081768176
U56,EWall,10,8.208759352934159,1.1321362346444486,1.1318913127851193,-0.00024492185932922794,0.11314831389325475,0.11225794048395907,-0.0008903734092956805
U56,EWall,25,8.208759352934159,1.1321362346444486,1.131039459698516,-0.0010967749459325216,0.11314831389325475,0.11105650730583624,-0.0020918065874185043
U56,REV20,10,16.782266303827775,0.9589558138165691,0.958119324315192,-0.0008364895013771578,0.08422338371804994,0.08295920484486378,-0.001264178873186153
U56,REV20,25,16.782266303827775,0.9589558138165691,0.95553917738023,-0.00341663643633916,0.08422338371804994,0.08161101088964018,-0.002612372828409759
U56,FWDVS20,10,11.785408534865352,1.0820412588925152,1.0821413570201193,0.00010009812760403136,0.11376889770344278,0.11251111422968545,-0.0012577834737573373
U56,FWDVS20,25,11.785408534865352,1.0820412588925152,1.0817500542225575,-0.0002912046699576898,0.11376889770344278,0.11090323412007366,-0.0028656635833691213
U56,RAND20_s0,10,8.783885171675278,1.0161211915937403,1.016020081680513,-0.00010110991322731522,0.10510022261776109,0.104221603427606,-0.0008786191901550833
U56,RAND20_s0,25,8.783885171675278,1.0161211915937403,1.0153691938448557,-0.0007519977488845697,0.10510022261776109,0.10305551005823355,-0.0020447125595275395
U56,RAND20_s1,10,8.26139795863979,1.1033156810503923,1.1031450006873076,-0.0001706803630847631,0.11178339574366891,0.11089937974475873,-0.0008840159989101787
U56,RAND20_s1,25,8.26139795863979,1.1033156810503923,1.1024276036881286,-0.0008880773622637061,0.11178339574366891,0.10970903676734298,-0.002074358976325935
U56,RAND20_s2,10,8.364893692728021,1.0340058785400061,1.033726494731027,-0.00027938380897918336,0.10001367780377057,0.0992156496652265,-0.0007980281385440713
U56,RAND20_s2,25,8.364893692728021,1.0340058785400061,1.0327973560669836,-0.0012085224730224997,0.10001367780377057,0.09815596191359884,-0.0018577158901717378
U56,FWD5,10,18.50682667900333,1.0236045097898903,1.0238122671653673,0.00020775737547706896,0.18348777583652742,0.1803134765295082,-0.003174299307019235
U56,FWD5,25,18.50682667900333,1.0236045097898903,1.0236401527797612,3.564298987090986e-05,0.18348777583652742,0.17627421172686816,-0.0072135641096592595
U56,FWD10,10,14.686610712021187,1.03265600920204,1.0330642858091608,0.0004082766071207278,0.14747059147755937,0.1454449646049776,-0.0020256268725817594
U56,FWD10,25,14.686610712021187,1.03265600920204,1.033249455263956,0.0005934460619159143,0.14747059147755937,0.1428506564980557,-0.004619934979503665
U56,FWD40,10,8.42827519287586,1.1334359286434195,1.1332990771247864,-0.00013685151863307432,0.11666590196371462,0.11572436828408644,-0.0009415336796281815
U56,FWD40,25,8.42827519287586,1.1334359286434195,1.1326348892197982,-0.0008010394236213081,0.11666590196371462,0.11445408286735954,-0.0022118190963550804
U56,FWD60,10,8.213701018709864,1.132383792595266,1.1321497768345183,-0.0002340157607476634,0.11305314422414048,0.11216314378194267,-0.000890000442197808
U56,FWD60,25,8.213701018709864,1.132383792595266,1.1313109555942984,-0.001072837000967608,0.11305314422414048,0.1109624017792048,-0.002090742444935678
U56,FWD20_nogate,10,10.06798515252465,1.1882028379101888,1.1882332332153096,3.0395305120833882e-05,0.14597580112600728,0.14456992955530595,-0.0014058715707013225
U56,FWD20_nogate,25,10.06798515252465,1.1882028379101888,1.1879636612127196,-0.00023917669746920112,0.14597580112600728,0.14267098465655442,-0.0033048164694528537
U56,FWD20_novolcap,10,10.325313597858685,1.1886916649696244,1.1886966813477577,5.016378133326782e-06,0.15541993854228564,0.15388254188440872,-0.001537396657876916
U56,FWD20_novolcap,25,10.325313597858685,1.1886916649696244,1.188389206195089,-0.00030245877453549674,0.15541993854228564,0.15179859144894564,-0.0036213470933399994
