book,family,panel,gross,bps,native_gross,realised_gross,clipped,CAGR,Sharpe,MaxDD,H1,H2,twin_CAGR,twin_Sharpe,twin_MaxDD,twin_pass4b,dSharpe_vs_twin,SPY_CAGR,SPY_MaxDD,cap,floor,pass4a,pass4b,fail4b
u56-v2band-gross100,SHELF,U56,0.2,10.0,0.7101775855752618,0.14203551711505236,0.0,0.022797958990266487,1.20175026336971,-0.0328578196264423,1.2332595936173287,1.1768240112723964,0.02476458476371879,1.1183429384733794,-0.045738559082512564,False,0.08340732489633051,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
u56-v2band-gross100,SHELF,U56,0.2,25.0,0.7101775855752618,0.14203551711505236,0.0,0.022051354652787847,1.1630613505979035,-0.03297022750048728,1.194213917884634,1.1383447308404324,0.024487323570441477,1.1060394812567804,-0.04581069388332293,False,0.05702186934112308,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
u56-v2band-gross100,SHELF,U56,0.25,10.0,0.7101775855752618,0.17754439639381545,0.0,0.028523555363166864,1.2017831563939272,-0.040991603927649556,1.2334273281522763,1.1767467880957145,0.030979994485626605,1.1185069715008757,-0.05694206841479621,False,0.08327618489305144,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
u56-v2band-gross100,SHELF,U56,0.25,25.0,0.7101775855752618,0.17754439639381545,0.0,0.027588384577240443,1.1632276797774725,-0.041130574853818214,1.1945172633115648,1.1383990523467844,0.03063518771041962,1.1063412510860309,-0.05702934957642769,False,0.05688642869144167,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
u56-v2band-gross100,SHELF,U56,0.3,10.0,0.7101775855752618,0.21305327567257853,0.0,0.03425908021480217,1.2018109508580939,-0.049093067331345,1.2335907409726745,1.1766639032304576,0.03720466656880417,1.1186661630620875,-0.06805449944501984,False,0.08314478779600631,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
u56-v2band-gross100,SHELF,U56,0.3,25.0,0.7101775855752618,0.21305327567257853,0.0,0.03313440654978206,1.1633821373563693,-0.04925800941064695,1.1948100694686379,1.1384404306304037,0.036792883792128084,1.1066326766587689,-0.06815590601165378,False,0.05674946069760045,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
u56-v2band-gross100,SHELF,U56,0.35,10.0,0.7101775855752618,0.2485621549513416,0.0,0.040004281538716935,1.2018340077564027,-0.05716223027230882,1.2337501914315472,1.1765757144784506,0.0434380888613457,1.1188209106465332,-0.0790759353251268,False,0.08301309710986948,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
u56-v2band-gross100,SHELF,U56,0.35,25.0,0.7101775855752618,0.2485621549513416,0.0,0.03868909725289438,1.1635256288729727,-0.057352633332710345,1.1950932372562661,1.1384697614101222,0.042959852419168554,1.1069147447076582,-0.07919041573826668,False,0.05661088416531457,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
u56-v2band-gross100,SHELF,U56,0.4,10.0,0.7101775855752618,0.2840710342301047,0.0,0.045758898406555115,1.2018522980273152,-0.06519908274785247,1.2339056663585128,1.1764821761161603,0.049679897590392263,1.1189709192829342,-0.09000683576052992,False,0.08288137874438095,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
u56-v2band-gross100,SHELF,U56,0.4,25.0,0.7101775855752618,0.2840710342301047,0.0,0.04425211465197498,1.1636580929373441,-0.06541447254734412,1.1953667391333482,1.1384869438893768,0.04913564575212592,1.1071867082633,-0.09013339889016658,False,0.05647138467404411,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
u56-v2band-gross100,SHELF,U56,0.45,10.0,0.7101775855752618,0.31957991350886783,0.0,0.051522665375616006,1.2018658118890722,-0.07320356013676765,1.234057135536693,1.1763833138735404,0.05592974164414888,1.1191163880838708,-0.10084768055369675,False,0.08274942380520134,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
u56-v2band-gross100,SHELF,U56,0.45,25.0,0.7101775855752618,0.31957991350886783,0.0,0.04982310902291376,1.1637795146055583,-0.07344341630399143,1.1956304941566174,1.1384920612571947,0.05531985245569215,1.107449055454383,-0.10098542682310374,False,0.056330459151175294,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
u56-v2band-gross100,SHELF,U56,0.5,10.0,0.7101775855752618,0.3550887927876309,0.0,0.05729530028179375,1.2018743019434968,-0.08117565778748204,1.2342042212844693,1.1762789977683792,0.06218726758847293,1.1192574597923068,-0.11159893144945698,False,0.08261684215118992,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
u56-v2band-gross100,SHELF,U56,0.5,25.0,0.7101775855752618,0.3550887927876309,0.0,0.05540169249356364,1.16388927914854,-0.08143950363095087,1.1958835559111938,1.1384847945953958,0.061512060253821055,1.1077021346374376,-0.11174702673810022,False,0.056187144511102405,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
u56-v2band-gross100,SHELF,U56,0.55,10.0,0.7101775855752618,0.390597672066394,0.0,0.06307653276980973,1.201877899422095,-0.08911536477534732,1.2343470433780823,1.1761693637128345,0.06845212385558685,1.1193943199946375,-0.1222609518997293,False,0.08248357942745765,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
u56-v2band-gross100,SHELF,U56,0.55,25.0,0.7101775855752618,0.390597672066394,0.0,0.06098751027302374,1.163987719281711,-0.08940275773640116,1.1961262246346371,1.138465488801077,0.06771186639615645,1.107946401973428,-0.1224184811180965,False,0.05604131730828299,0.15163101010956526,-0.33717235283398306,-0.20230341170038982,0.10614170707669568,False,False,CAGRFLOOR
