form,h,L,seed,EWall_CAGR,EWall_Sharpe,EWall_MaxDD,EWall_H1,EWall_H2,GATED_CAGR,GATED_Sharpe,GATED_MaxDD,GATED_H1,GATED_H2,dCAGR,dSharpe,dMaxDD
CLEAN,0.0,0.0,-1,0.1121540023129115,0.7359469367233128,-0.36166373582084044,0.9023820827476655,0.6263765560002224,0.019744060254154983,0.4000813770552195,-0.11919796501094693,0.5575950920064741,0.22925769717379457,-0.09240994205875652,-0.3358655596680933,0.2424657708098935
TREND,0.02,0.5,0,0.103263237758763,0.684955418605192,-0.36675547765820815,0.8483859921969025,0.577502413203993,0.018512645000787975,0.37491370948207087,-0.1229347858663693,0.5443305610857248,0.19175852155675988,-0.08475059275797503,-0.3100417091231212,0.24382069179183885
TREND,0.02,0.5,1,0.10110968710179868,0.6754568479186119,-0.37315077265916363,0.8634969039819628,0.5489639134645865,0.01833396101766782,0.374398568944746,-0.11810340516330764,0.5538967569797302,0.17780718048272906,-0.08277572608413086,-0.30105827897386594,0.255047367495856
TREND,0.02,0.5,2,0.10286601027945297,0.681933697956482,-0.3707243626952642,0.8647867228400358,0.5605438992341445,0.018402500715164916,0.37187453147043414,-0.12666730645990576,0.5239681185650539,0.2092585189177926,-0.08446350956428805,-0.3100591664860478,0.24405705623535845
TREND,0.02,0.5,3,0.10210977293595791,0.6796079822162264,-0.3760602009933658,0.864923693367532,0.5556426898090808,0.019487111858515593,0.3959181161720037,-0.1210592331853888,0.5624106550370067,0.21461477238396867,-0.08262266107744232,-0.28368986604422275,0.255000967807977
TREND,0.02,0.5,4,0.1000114080026746,0.6654673588568748,-0.3713846904881335,0.8509497939799319,0.5419524797637144,0.017954599437488117,0.3666224372164948,-0.11956003185683783,0.5369325365466261,0.18017948751777582,-0.08205680856518649,-0.29884492164038,0.25182465863129566
TREND,0.02,0.5,5,0.10445833898015078,0.6957100526434241,-0.37135536387265733,0.8526706321122981,0.5922932396959103,0.018714966222863616,0.3811790090961269,-0.11932589079769829,0.5462634214370858,0.20151080358836343,-0.08574337275728716,-0.3145310435472972,0.25202947307495904
TREND,0.02,0.9,0,0.09716101963207269,0.6507613595709834,-0.37102611425670107,0.81442804029139,0.542324723817667,0.018262153802401038,0.37010653058866744,-0.12376652429368307,0.5390367794309465,0.18748124432561286,-0.07889886582967165,-0.2806548289823159,0.247259589963018
TREND,0.02,0.9,1,0.09517702355245206,0.6418435411869086,-0.3816989818699076,0.8290028948706574,0.5154695330374567,0.018108832408637365,0.37000237404250175,-0.118893704149026,0.5516059702267289,0.1712228985793562,-0.07706819114381469,-0.2718411671444068,0.2628052777208816
TREND,0.02,0.9,2,0.0968289496767063,0.648069400712413,-0.3759985237461426,0.8359384992060621,0.5223040763320446,0.01814223299019191,0.366974039730566,-0.12666730645990432,0.5213796966413579,0.20189489975597902,-0.07868671668651439,-0.281095360981847,0.2493312172862383
