panel,G,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,keep4a,keep4b,keep4b_oos,turnover_yr
R20x03,0.5,0.054112646588561075,0.8391738682993177,-0.13635596337718114,0.9394811736692519,0.7609278713794742,0.05449211700530476,0.8142071334137977,-0.13635596337718103,False,False,False,0.45880486640468937
R20x03,0.75,0.08062703812609673,0.8396683983551557,-0.1997030587929125,0.9411544849948644,0.7605898061508767,0.08100222131365564,0.8138320352472748,-0.19970305879291206,False,False,False,0.6563911173264443
R20x03,1.0,0.10666560069640219,0.8399513090689875,-0.259938281607905,0.9426523295315887,0.7600269643937241,0.10688686100551359,0.8132253798169446,-0.25993828160790455,False,False,False,0.856713086676149
R20x04,0.25,0.026301762695841058,0.7733414114290053,-0.07516304949814723,0.7237484529722964,0.8200607441295491,0.029711638531823903,0.8622848038952227,-0.075163049498147,False,False,False,0.2591850232539108
R20x04,0.5,0.052166647590863535,0.7742884741009999,-0.14647962132888426,0.7261882544412984,0.8196516954668298,0.059085713878500146,0.8618598250839612,-0.14647962132888415,False,False,False,0.4838432235402745
R20x04,0.75,0.07750385904845847,0.7750334482055075,-0.2140525462482329,0.728461699564155,0.8190117568150223,0.08801549992837887,0.8611980085836177,-0.2140525462482331,False,False,False,0.6916602905601166
R20x04,1.0,0.1022128286808377,0.7755349516707996,-0.2780009067645024,0.7305346973080972,0.8180936941137247,0.11638138238465934,0.8602515743687653,-0.2780009067645023,False,False,False,0.9059574043932997
R20x05,0.25,0.024622089737965425,0.7589660628645444,-0.07753703722812044,0.7923401200429036,0.730055675321388,0.02555704512379675,0.7841239685141188,-0.07753703722812,False,False,False,0.2275377540351939
R20x05,0.5,0.04881560517585126,0.7596413660256146,-0.1508416825297293,0.7943313972394728,0.7296233224751292,0.05067477051837588,0.7836531147108179,-0.15084168252972951,False,False,False,0.4217385190440061
R20x05,0.75,0.07250213449904108,0.760131891309978,-0.22004879286794599,0.7961809203086341,0.7289807811791528,0.07526474056554244,0.7829622311831,-0.22004879286794599,False,False,False,0.5975941457886028
R20x05,1.0,0.09559349556567742,0.760391275793656,-0.28530359967683105,0.7978380563170523,0.7280874945622966,0.09922838046318794,0.7820114825176364,-0.2853035996768313,False,False,False,0.7763039549890228
R20x06,0.25,0.026050386030727957,0.7828212023122973,-0.07440070267003296,0.8176915435236348,0.7553669753751483,0.027084577474013383,0.79607868498009,-0.07440070267003274,False,False,False,0.2355441311208547
R20x06,0.5,0.05171237664299411,0.7839104207172027,-0.14478337478905356,0.8196340031944992,0.7558090227559277,0.053760201623036075,0.796477523183289,-0.14478337478905312,False,False,False,0.44234265450337545
R20x06,0.75,0.07690618663145887,0.7848354396678625,-0.21128919705487959,0.8214467115415155,0.7560685244019502,0.07993572590678122,0.7966866874000584,-0.2112891970548797,False,False,False,0.6346589330613566
R20x06,1.0,0.10154552035472264,0.7855734084208266,-0.2740595273324481,0.8230952162201037,0.7561342277462939,0.10551381073256527,0.7966939281420808,-0.274059527332448,False,False,False,0.8299975462090652
R20x07,0.25,0.028544666066243618,0.8909810824522999,-0.0717275864625615,0.8915085983637067,0.8916932352419119,0.030336174261592408,0.9477711318434235,-0.07172758646256183,False,False,False,0.23991611652583175
R20x07,0.5,0.056875717123836544,0.8914683482672634,-0.14004027993463908,0.8935117244859491,0.8908119690614386,0.060503729444352894,0.9468758812240025,-0.14004027993463908,False,False,False,0.4506061332451714
R20x07,0.75,0.08490976351045165,0.8917329235037345,-0.20501991494342098,0.8953418329534184,0.8896693602533764,0.09040832362780193,0.9457128943147917,-0.2050199149434213,False,False,False,0.6497659447462621
R20x07,1.0,0.11255688480386761,0.8917598272628237,-0.2667530335305923,0.8969720019862213,0.8882626748200476,0.11994914444656857,0.9442784341543173,-0.26675303353059243,False,False,False,0.8571232248757443
R20x08,0.25,0.03385744281143599,0.9251663966900491,-0.07911452132334218,1.023435832983877,0.8420273577300408,0.03407656914860446,0.9134874971892192,-0.07911452132334218,False,False,False,0.23798984037307278
R20x08,0.5,0.06754081569985648,0.9260992343974325,-0.15384706486410338,1.02569530742415,0.8419684800129985,0.06788454009078504,0.9133545721323785,-0.15384706486410327,False,False,False,0.432065229960609
R20x08,0.75,0.1009404780686598,0.9268432156029579,-0.22433866256075552,1.02780548378433,0.8417092037557574,0.10129884961164115,0.9130066764563712,-0.2243386625607563,False,False,False,0.5995097743316532
R20x08,1.0,0.13392833639081747,0.9273229712935215,-0.29073875670650295,1.0296978240650057,0.8411711401437098,0.13417375422339717,0.9123647861904045,-0.29073875670650284,False,False,False,0.7684684221174304
R20x09,0.25,0.026446606320561283,0.7415985048838397,-0.08554615480974948,0.7869231807990568,0.7017839209614521,0.02719141601602426,0.7590988675715896,-0.08554615480974925,False,False,False,0.2533437934789264
R20x09,0.5,0.05230543864799442,0.7421336479255279,-0.16603729060325612,0.7888040260579258,0.7011899218096024,0.053763375677525316,0.7584647857817439,-0.16603729060325578,False,False,False,0.4664339114911749
R20x09,0.75,0.07747149649460305,0.7424561155183301,-0.2416395176888555,0.7905070889993967,0.7003668502786832,0.07959908898175727,0.7575897603631739,-0.2416395176888555,False,False,False,0.6582385530317372
R20x09,1.0,0.10182668930903405,0.7425083531298754,-0.3125392920485971,0.7919885016448165,0.6992472585163383,0.10456594997513857,0.7564086961277738,-0.3125392920485972,False,False,False,0.8558697408492181
R20x10,0.25,0.025362775435167073,0.7329208574883266,-0.07703599479090006,0.63030146562327,0.8281202286152599,0.030660944086001063,0.8764515826575007,-0.07703599479090018,False,False,False,0.275366562772253
R20x10,0.5,0.050197043622284276,0.7339990989741556,-0.14998442167926418,0.6324705580834246,0.8281303026245296,0.06102173719234916,0.8764088588192646,-0.14998442167926362,False,False,False,0.5171833797295544
R20x10,0.75,0.07441080938191358,0.7348917297435749,-0.21896456850837254,0.6344880860275468,0.8279196103891008,0.0909732853579095,0.8761391426392934,-0.21896456850837298,False,False,False,0.7424584869370676
R20x10,1.0,0.09790105602601518,0.735548782141188,-0.2841047555035562,0.6363021540640725,0.8274399238094964,0.120392410397822,0.8755943689125373,-0.2841047555035563,False,False,False,0.9754473885429255
R20x11,0.25,0.023359790515633305,0.7462267085943554,-0.0761360386287927,0.7561730225639969,0.7391518745371854,0.024936920228073145,0.7881001683782916,-0.07613603862879237,False,False,False,0.24070853682299695
R20x11,0.5,0.046280123438703136,0.746498677736466,-0.14831064456388487,0.7582855432720829,0.7378356234676656,0.04941553118111597,0.7867750217487701,-0.1483106445638851,False,False,False,0.44873598268601556
R20x11,0.75,0.06868527063814334,0.7465654716164157,-0.21663764057036983,0.760244082604268,0.7362801734492467,0.07334557034224432,0.7852038865903203,-0.21663764057036972,False,False,False,0.6404627613362589
R20x11,1.0,0.0904927699653506,0.7463972459708099,-0.2812399571075511,0.7620067437349143,0.734468194689668,0.09663019426192587,0.7833685779721954,-0.2812399571075517,False,False,False,0.8357328179979553
R20x12,0.25,0.023579138305708458,0.7081864498677819,-0.07929193586531513,0.7109320519506304,0.7064509932449513,0.025002305783252687,0.7539847999795355,-0.07929193586531513,False,False,False,0.24882137551373748
R20x12,0.5,0.04661027501406334,0.7088903238121124,-0.1541819603956155,0.7132644311922957,0.7056742952083583,0.04946596448252816,0.7532271207936613,-0.1541819603956155,False,False,False,0.4647600620962728
R20x12,0.75,0.06901036103090163,0.7094001080736201,-0.2248108835413053,0.71543932374442,0.7046780717403278,0.07329711652696114,0.7522437676922327,-0.2248108835413054,False,False,False,0.6650899564640861
R20x12,1.0,0.09068803547931159,0.7096797634701225,-0.2913257361349497,0.7174089030212119,0.7034384162205393,0.09639364974214715,0.7510104286240092,-0.29132573613494994,False,False,False,0.8722606271533433
R20x13,0.25,0.023310985875496515,0.6979987553515968,-0.08666550976865417,0.6628299809953386,0.7316478074187737,0.025695360554283786,0.7718964074480196,-0.08666550976865428,False,False,False,0.2610197778272305
R20x13,0.5,0.046005620958389004,0.6979459829945102,-0.1681904316436642,0.664797147020485,0.7296931667167638,0.05080992768993586,0.7699744937061391,-0.1681904316436642,False,False,False,0.4864090691934872
R20x13,0.75,0.06799081919400307,0.6976562007693786,-0.2447402796743201,0.666574450709748,0.7274635005159965,0.07523419692327638,0.7677715402229357,-0.24474027967432033,False,False,False,0.695550368878021
R20x13,1.0,0.08916259235376645,0.6970758111598543,-0.31650592282892465,0.6681254804333353,0.7248905070865111,0.09884406035603255,0.765222184703268,-0.316505922828925,False,False,False,0.9145123509916172
R20x14,0.25,0.029122611331175552,0.8854652778792995,-0.07707122502071084,1.001532066424043,0.7843619531315427,0.027859967788915307,0.837178646782533,-0.07707122502071106,False,False,False,0.22276713379196958
R20x14,0.5,0.05802553154079759,0.8860557804358223,-0.14993629320898527,1.0035536942014534,0.7838773855402346,0.055348342870572775,0.8366575919594871,-0.14993629320898527,False,False,False,0.4120301537704243
R20x14,0.75,0.08662263937503045,0.886434426787226,-0.21873267303355937,1.0054163327287957,0.7831598566993233,0.08236849564072446,0.8358926872741521,-0.21873267303355892,False,False,False,0.5844927897908965
R20x14,1.0,0.1148191675517054,0.8865724404758262,-0.2836053836216351,1.0070743968215798,0.7821992851387373,0.10881741714278514,0.8348745186136008,-0.28360538362163523,False,False,False,0.7606359497442927
R20x15,0.25,0.022294843134560427,0.6556679801272132,-0.0844850620876243,0.6176940615578859,0.6922816479279654,0.024823045238780095,0.7385964996416806,-0.08448506208762407,False,False,False,0.274452669224838
R20x15,0.5,0.04393454519536655,0.6563710077329442,-0.16393081660713993,0.6201887049089776,0.6912429566184456,0.04905770124696063,0.7375605892364338,-0.16393081660714026,False,False,False,0.5184172357717952
R20x15,0.75,0.06483034216195005,0.6568705432558395,-0.23851651877784896,0.6225116377859178,0.6899739191511752,0.07260190839593528,0.7362854439369716,-0.2385165187778493,False,False,False,0.7508440041682544
R20x15,1.0,0.08488697792048416,0.6571430286916325,-0.30843224991340146,0.6246409264527762,0.6884503656672445,0.09534523331454237,0.7347488176394936,-0.30843224991340146,False,False,False,0.9942306260104979
R20x16,0.25,0.024704212104302403,0.7084696996795286,-0.08051834142269865,0.6768308714648723,0.7387991192286983,0.026705183850048275,0.7672890165409342,-0.08051834142269909,False,False,False,0.2534469015828771
R20x16,0.5,0.04879885880457868,0.7091579035728109,-0.1564474842402036,0.6789158954619168,0.7381852890652694,0.05284838983612894,0.7667039291623499,-0.15644748424020372,False,False,False,0.46950998299520064
R20x16,0.75,0.07219172141577768,0.7096750751940831,-0.22794099789584055,0.680844553523361,0.7373902752492579,0.0783270816452506,0.765933240419372,-0.22794099789584044,False,False,False,0.6651909248676761
R20x16,1.0,0.0947785816145783,0.7099621826125357,-0.29516220202719434,0.6825529036203325,0.7363601981306692,0.10302582622437417,0.7649233274329246,-0.29516220202719434,False,False,False,0.8658895532213015
R20x17,0.25,0.03011536239954804,0.9223476166844494,-0.0760281990093109,0.9283896126732663,0.9209606838025342,0.033164280399658796,0.9905835936650356,-0.07602819900931135,False,False,False,0.2326043666966199
R20x17,0.5,0.060080642222909875,0.9228895063610937,-0.14817129068816626,0.9304600676189491,0.9202479416983251,0.0662550141837388,0.989787943424396,-0.1481712906881667,False,False,False,0.4324184888201385
R20x17,0.75,0.08980935427969006,0.9232182072825722,-0.21653080215880516,0.9323737614705183,0.9192847326041005,0.09916870131187072,0.9887317160431294,-0.21653080215880538,False,False,False,0.6151598481509234
R20x17,1.0,0.11920120734799489,0.9232699758117034,-0.2812210374048375,0.9340670455993357,0.9180090382326708,0.13178597371672618,0.9873533367183824,-0.28122103740483706,False,False,False,0.8044739543638116
R20x18,0.25,0.025288151774304435,0.7427630982201089,-0.07836347255341747,0.7471871085763778,0.7393903718633391,0.026900126874370267,0.7941868224955486,-0.07836347255341736,False,False,False,0.2590847505090566
R20x18,0.5,0.050055476466601245,0.7434514198041766,-0.15245601755555638,0.7492716463673662,0.7388066304536028,0.053316612896746385,0.793610755594629,-0.15245601755555582,False,False,False,0.4874359728919266
R20x18,0.75,0.07421246163579354,0.743952161670988,-0.2224116524825146,0.7511879459271293,0.7380244932716834,0.07915067627116734,0.7928279954055147,-0.22241165248251415,False,False,False,0.7018998335748046
R20x18,1.0,0.09766084780865647,0.744228919977028,-0.28837458340002375,0.7529095524048622,0.7369993686444618,0.10429249127517726,0.7917961086330756,-0.28837458340002364,False,False,False,0.9244218357361832
R20x19,0.25,0.022319380718348825,0.7007801811396621,-0.07561667064190303,0.6761593699556369,0.7247050812114338,0.024805327005692934,0.7708719751177929,-0.07561667064190314,False,False,False,0.25432642521151405
R20x19,0.5,0.04416973967474935,0.7018665499660612,-0.14717557065890363,0.6786845219648192,0.7245068126049818,0.049187373564769876,0.7706191281492747,-0.1471755706589034,False,False,False,0.4765445688166945
R20x19,0.75,0.06548002826690325,0.7027838843921177,-0.21481062552762709,0.6810662868319929,0.7241233024860955,0.07306249033793821,0.7701731973689224,-0.2148106255276273,False,False,False,0.6806857628455697
R20x19,1.0,0.08617063520292567,0.7034886905391738,-0.27866139735993767,0.6832693451436708,0.7235047193861086,0.09633608955083117,0.76948486938103,-0.2786613973599372,False,False,False,0.8866130674424221
