corpus,rung,dial,group,book,parent,arm,point,modal_share,in_dip,gate_active,hole_bites,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,fail4a,fail4b
A,5,GROSS,ALL,B136k20d03,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.1076251015355846,1.0731030290653985,-0.1649355966018479,1.164237969770465,0.989687006193352,1.0535375262314977,1.0887832046948764,0.11065037000421,-0.1649355966018478,-,-
A,5,GROSS,ALL,B136k20d04,B136,SEL-SHARPE,0.7,0.9433962264150944,False,True,False,0.0614467018214248,1.0402430677237031,-0.1080075511692694,1.2699941187094714,0.8143721367581428,1.1390259886562686,0.9558946730285136,0.0552704489609519,-0.1080075511692691,-,"H2,CAGR"
A,5,GROSS,ALL,B136k20d04,B136,MODE,1.0,0.9433962264150944,False,True,False,0.0877437151562732,1.0394038586036625,-0.152370703629013,1.269992086476649,0.8130314700772041,1.1389775272217717,0.9544658462470984,0.0787378804951641,-0.1523707036290129,-,"H2,CAGR"
A,5,GROSS,ALL,B136k20d04,B136,GATE,1.0,0.9433962264150944,False,True,False,0.0877437151562732,1.0394038586036625,-0.152370703629013,1.269992086476649,0.8130314700772041,1.1389775272217717,0.9544658462470984,0.0787378804951641,-0.1523707036290129,-,"H2,CAGR"
A,5,GROSS,ALL,B136k20d04,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.0877437151562732,1.0394038586036625,-0.152370703629013,1.269992086476649,0.8130314700772041,1.1389775272217717,0.9544658462470984,0.0787378804951641,-0.1523707036290129,-,"H2,CAGR"
A,5,GROSS,ALL,B136k20d05,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.1075008713519876,1.0024123470632742,-0.153970917644829,1.205337537786296,0.7976662994771133,1.0717465496113936,0.942509428552168,0.0979220186844154,-0.1539709176448287,-,H2
A,5,GROSS,ALL,B136k20d05,B136,MODE,1.0,0.9433962264150944,False,True,False,0.1075008713519876,1.0024123470632742,-0.153970917644829,1.205337537786296,0.7976662994771133,1.0717465496113936,0.942509428552168,0.0979220186844154,-0.1539709176448287,-,H2
A,5,GROSS,ALL,B136k20d05,B136,GATE,1.0,0.9433962264150944,False,True,False,0.1075008713519876,1.0024123470632742,-0.153970917644829,1.205337537786296,0.7976662994771133,1.0717465496113936,0.942509428552168,0.0979220186844154,-0.1539709176448287,-,H2
A,5,GROSS,ALL,B136k20d05,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.1075008713519876,1.0024123470632742,-0.153970917644829,1.205337537786296,0.7976662994771133,1.0717465496113936,0.942509428552168,0.0979220186844154,-0.1539709176448287,-,H2
A,5,GROSS,ALL,B136k20d06,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.0808920863426487,0.982684534572072,-0.1311586985018172,1.1410700254533488,0.8523628205646594,0.9757443167214488,0.9904199731150426,0.0856809512156027,-0.1311586985018171,-,CAGR
A,5,GROSS,ALL,B136k20d06,B136,MODE,1.0,0.9433962264150944,False,True,False,0.0808920863426487,0.982684534572072,-0.1311586985018172,1.1410700254533488,0.8523628205646594,0.9757443167214488,0.9904199731150426,0.0856809512156027,-0.1311586985018171,-,CAGR
A,5,GROSS,ALL,B136k20d06,B136,GATE,1.0,0.9433962264150944,False,True,False,0.0808920863426487,0.982684534572072,-0.1311586985018172,1.1410700254533488,0.8523628205646594,0.9757443167214488,0.9904199731150426,0.0856809512156027,-0.1311586985018171,-,CAGR
A,5,GROSS,ALL,B136k20d06,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.0808920863426487,0.982684534572072,-0.1311586985018172,1.1410700254533488,0.8523628205646594,0.9757443167214488,0.9904199731150426,0.0856809512156027,-0.1311586985018171,-,CAGR
A,5,GROSS,ALL,B136k20d07,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.1041436734008514,1.1504453550276252,-0.1268925139278439,1.2870725976899775,1.0194584782446128,1.1105619362542305,1.1832898845229525,0.1071733048757763,-0.1268925139278439,-,CAGR
A,5,GROSS,ALL,B136k20d07,B136,MODE,1.0,0.9433962264150944,False,True,False,0.1041436734008514,1.1504453550276252,-0.1268925139278439,1.2870725976899775,1.0194584782446128,1.1105619362542305,1.1832898845229525,0.1071733048757763,-0.1268925139278439,-,CAGR
A,5,GROSS,ALL,B136k20d07,B136,GATE,1.0,0.9433962264150944,False,True,False,0.1041436734008514,1.1504453550276252,-0.1268925139278439,1.2870725976899775,1.0194584782446128,1.1105619362542305,1.1832898845229525,0.1071733048757763,-0.1268925139278439,-,CAGR
A,5,GROSS,ALL,B136k20d07,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.1041436734008514,1.1504453550276252,-0.1268925139278439,1.2870725976899775,1.0194584782446128,1.1105619362542305,1.1832898845229525,0.1071733048757763,-0.1268925139278439,-,CAGR
A,5,GROSS,ALL,B136k20d08,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.0979219523581762,0.9120633215984488,-0.1843193461981837,0.9042849988221364,0.920993086118182,0.7087004537531005,1.0718649097372228,0.1199115033942797,-0.1843193461981838,-,"H1,CAGR"
A,5,GROSS,ALL,B136k20d08,B136,MODE,1.0,0.9433962264150944,False,True,False,0.0979219523581762,0.9120633215984488,-0.1843193461981837,0.9042849988221364,0.920993086118182,0.7087004537531005,1.0718649097372228,0.1199115033942797,-0.1843193461981838,-,"H1,CAGR"
A,5,GROSS,ALL,B136k20d08,B136,GATE,1.0,0.9433962264150944,False,True,False,0.0979219523581762,0.9120633215984488,-0.1843193461981837,0.9042849988221364,0.920993086118182,0.7087004537531005,1.0718649097372228,0.1199115033942797,-0.1843193461981838,-,"H1,CAGR"
A,5,GROSS,ALL,B136k20d08,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.0979219523581762,0.9120633215984488,-0.1843193461981837,0.9042849988221364,0.920993086118182,0.7087004537531005,1.0718649097372228,0.1199115033942797,-0.1843193461981838,-,"H1,CAGR"
A,5,GROSS,ALL,B136k20d09,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.0844093048701706,0.8278818509481816,-0.1703113520551813,0.8925808485466283,0.7615494160848413,0.7366215418860269,0.9111115615954416,0.0902524177139141,-0.1703113520551809,H1,"H1,H2,CAGR"
A,5,GROSS,ALL,B136k20d09,B136,MODE,1.0,0.9433962264150944,False,True,False,0.0844093048701706,0.8278818509481816,-0.1703113520551813,0.8925808485466283,0.7615494160848413,0.7366215418860269,0.9111115615954416,0.0902524177139141,-0.1703113520551809,H1,"H1,H2,CAGR"
A,5,GROSS,ALL,B136k20d09,B136,GATE,1.0,0.9433962264150944,False,True,False,0.0844093048701706,0.8278818509481816,-0.1703113520551813,0.8925808485466283,0.7615494160848413,0.7366215418860269,0.9111115615954416,0.0902524177139141,-0.1703113520551809,H1,"H1,H2,CAGR"
A,5,GROSS,ALL,B136k20d09,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.0844093048701706,0.8278818509481816,-0.1703113520551813,0.8925808485466283,0.7615494160848413,0.7366215418860269,0.9111115615954416,0.0902524177139141,-0.1703113520551809,H1,"H1,H2,CAGR"
A,5,GROSS,ALL,B136k20d10,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.0781945868052089,0.919597351529398,-0.1506542522312012,1.0068080552901988,0.8604893297638234,0.9285840920127588,0.9189958054242268,0.0838707876757915,-0.150654252231201,-,CAGR
A,5,GROSS,ALL,B136k20d10,B136,MODE,1.0,0.9433962264150944,False,True,False,0.0781945868052089,0.919597351529398,-0.1506542522312012,1.0068080552901988,0.8604893297638234,0.9285840920127588,0.9189958054242268,0.0838707876757915,-0.150654252231201,-,CAGR
A,5,GROSS,ALL,B136k20d10,B136,GATE,1.0,0.9433962264150944,False,True,False,0.0781945868052089,0.919597351529398,-0.1506542522312012,1.0068080552901988,0.8604893297638234,0.9285840920127588,0.9189958054242268,0.0838707876757915,-0.150654252231201,-,CAGR
A,5,GROSS,ALL,B136k20d10,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.0781945868052089,0.919597351529398,-0.1506542522312012,1.0068080552901988,0.8604893297638234,0.9285840920127588,0.9189958054242268,0.0838707876757915,-0.150654252231201,-,CAGR
A,5,GROSS,ALL,B136k20d11,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.0897103774304415,1.034186274446529,-0.1436333181576375,1.1369120857015147,0.9364680386878173,0.9607397645579708,1.0946258884361204,0.095424574353703,-0.1436333181576377,-,CAGR
A,5,GROSS,ALL,B136k20d11,B136,MODE,1.0,0.9433962264150944,False,True,False,0.0897103774304415,1.034186274446529,-0.1436333181576375,1.1369120857015147,0.9364680386878173,0.9607397645579708,1.0946258884361204,0.095424574353703,-0.1436333181576377,-,CAGR
A,5,GROSS,ALL,B136k20d11,B136,GATE,1.0,0.9433962264150944,False,True,False,0.0897103774304415,1.034186274446529,-0.1436333181576375,1.1369120857015147,0.9364680386878173,0.9607397645579708,1.0946258884361204,0.095424574353703,-0.1436333181576377,-,CAGR
A,5,GROSS,ALL,B136k20d11,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.0897103774304415,1.034186274446529,-0.1436333181576375,1.1369120857015147,0.9364680386878173,0.9607397645579708,1.0946258884361204,0.095424574353703,-0.1436333181576377,-,CAGR
A,5,GROSS,ALL,B136k20d12,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.1083843679258085,1.09592771850328,-0.1919172444366378,1.1266175294712506,1.0695742387515026,0.9880665354561532,1.1814590912688672,0.1200426915570611,-0.1919172444366378,-,-
A,5,GROSS,ALL,B136k20d12,B136,MODE,1.0,0.9433962264150944,False,True,False,0.1083843679258085,1.09592771850328,-0.1919172444366378,1.1266175294712506,1.0695742387515026,0.9880665354561532,1.1814590912688672,0.1200426915570611,-0.1919172444366378,-,-
A,5,GROSS,ALL,B136k20d12,B136,GATE,1.0,0.9433962264150944,False,True,False,0.1083843679258085,1.09592771850328,-0.1919172444366378,1.1266175294712506,1.0695742387515026,0.9880665354561532,1.1814590912688672,0.1200426915570611,-0.1919172444366378,-,-
A,5,GROSS,ALL,B136k20d12,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.1083843679258085,1.09592771850328,-0.1919172444366378,1.1266175294712506,1.0695742387515026,0.9880665354561532,1.1814590912688672,0.1200426915570611,-0.1919172444366378,-,-
A,5,GROSS,ALL,B136k20d13,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.0651681858348862,0.7992478015518635,-0.1777103563008466,1.0987425935592854,0.508149581228114,0.973888750665191,0.6504723351807391,0.0513020355277122,-0.1777103563008465,H2,"H2,OOS,CAGR"
A,5,GROSS,ALL,B136k20d13,B136,MODE,1.0,0.9433962264150944,False,True,False,0.0651681858348862,0.7992478015518635,-0.1777103563008466,1.0987425935592854,0.508149581228114,0.973888750665191,0.6504723351807391,0.0513020355277122,-0.1777103563008465,H2,"H2,OOS,CAGR"
A,5,GROSS,ALL,B136k20d13,B136,GATE,1.0,0.9433962264150944,False,True,False,0.0651681858348862,0.7992478015518635,-0.1777103563008466,1.0987425935592854,0.508149581228114,0.973888750665191,0.6504723351807391,0.0513020355277122,-0.1777103563008465,H2,"H2,OOS,CAGR"
A,5,GROSS,ALL,B136k20d13,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.0651681858348862,0.7992478015518635,-0.1777103563008466,1.0987425935592854,0.508149581228114,0.973888750665191,0.6504723351807391,0.0513020355277122,-0.1777103563008465,H2,"H2,OOS,CAGR"
A,5,GROSS,ALL,B136k20d14,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.0959280622613643,1.0296814954690523,-0.1613371156122474,1.0728822630374792,0.9879725286930744,0.9466110678332472,1.0977330731432904,0.1031230652627268,-0.1613371156122472,-,CAGR
A,5,GROSS,ALL,B136k20d14,B136,MODE,1.0,0.9433962264150944,False,True,False,0.0959280622613643,1.0296814954690523,-0.1613371156122474,1.0728822630374792,0.9879725286930744,0.9466110678332472,1.0977330731432904,0.1031230652627268,-0.1613371156122472,-,CAGR
A,5,GROSS,ALL,B136k20d14,B136,GATE,1.0,0.9433962264150944,False,True,False,0.0959280622613643,1.0296814954690523,-0.1613371156122474,1.0728822630374792,0.9879725286930744,0.9466110678332472,1.0977330731432904,0.1031230652627268,-0.1613371156122472,-,CAGR
A,5,GROSS,ALL,B136k20d14,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.0959280622613643,1.0296814954690523,-0.1613371156122474,1.0728822630374792,0.9879725286930744,0.9466110678332472,1.0977330731432904,0.1031230652627268,-0.1613371156122472,-,CAGR
A,5,GROSS,ALL,B136k20d15,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.0741793241939972,0.9433799375670768,-0.1461833180623697,0.9996137767487354,0.8887283156890194,0.887216513720085,0.9912319947415168,0.0771438557042405,-0.1461833180623691,-,CAGR
A,5,GROSS,ALL,B136k20d15,B136,MODE,1.0,0.9433962264150944,False,True,False,0.0741793241939972,0.9433799375670768,-0.1461833180623697,0.9996137767487354,0.8887283156890194,0.887216513720085,0.9912319947415168,0.0771438557042405,-0.1461833180623691,-,CAGR
A,5,GROSS,ALL,B136k20d15,B136,GATE,1.0,0.9433962264150944,False,True,False,0.0741793241939972,0.9433799375670768,-0.1461833180623697,0.9996137767487354,0.8887283156890194,0.887216513720085,0.9912319947415168,0.0771438557042405,-0.1461833180623691,-,CAGR
A,5,GROSS,ALL,B136k20d15,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.0741793241939972,0.9433799375670768,-0.1461833180623697,0.9996137767487354,0.8887283156890194,0.887216513720085,0.9912319947415168,0.0771438557042405,-0.1461833180623691,-,CAGR
A,5,GROSS,ALL,B136k40d00,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.1175912650972133,0.9323497155379772,-0.2321008635133603,1.0800669669325125,0.7917406631242414,1.0170883953851448,0.8612973518767734,0.1067986857465572,-0.2321008635133604,DD,"H2,OOS,DD"
A,5,GROSS,ALL,B136k40d00,B136,MODE,1.0,0.9433962264150944,False,True,False,0.1175912650972133,0.9323497155379772,-0.2321008635133603,1.0800669669325125,0.7917406631242414,1.0170883953851448,0.8612973518767734,0.1067986857465572,-0.2321008635133604,DD,"H2,OOS,DD"
A,5,GROSS,ALL,B136k40d00,B136,GATE,1.0,0.9433962264150944,False,True,False,0.1175912650972133,0.9323497155379772,-0.2321008635133603,1.0800669669325125,0.7917406631242414,1.0170883953851448,0.8612973518767734,0.1067986857465572,-0.2321008635133604,DD,"H2,OOS,DD"
A,5,GROSS,ALL,B136k40d00,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.1175912650972133,0.9323497155379772,-0.2321008635133603,1.0800669669325125,0.7917406631242414,1.0170883953851448,0.8612973518767734,0.1067986857465572,-0.2321008635133604,DD,"H2,OOS,DD"
A,5,GROSS,ALL,B136k40d01,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.1387577005006548,1.0059542481439354,-0.2351602978286985,1.081779498772115,0.932853041562574,0.954053439198667,1.0497331894931654,0.1441338566886914,-0.2351602978286984,DD,DD
A,5,GROSS,ALL,B136k40d01,B136,MODE,1.0,0.9433962264150944,False,True,False,0.1387577005006548,1.0059542481439354,-0.2351602978286985,1.081779498772115,0.932853041562574,0.954053439198667,1.0497331894931654,0.1441338566886914,-0.2351602978286984,DD,DD
A,5,GROSS,ALL,B136k40d01,B136,GATE,1.0,0.9433962264150944,False,True,False,0.1387577005006548,1.0059542481439354,-0.2351602978286985,1.081779498772115,0.932853041562574,0.954053439198667,1.0497331894931654,0.1441338566886914,-0.2351602978286984,DD,DD
A,5,GROSS,ALL,B136k40d01,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.1387577005006548,1.0059542481439354,-0.2351602978286985,1.081779498772115,0.932853041562574,0.954053439198667,1.0497331894931654,0.1441338566886914,-0.2351602978286984,DD,DD
A,5,GROSS,ALL,B136k40d02,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.1394557714575828,0.9802100436560656,-0.2653770704605698,1.086156565529535,0.8939866336863772,0.9229519522221844,1.024903949809954,0.153582826854564,-0.2653770704605696,DD,DD
A,5,GROSS,ALL,B136k40d02,B136,MODE,1.0,0.9433962264150944,False,True,False,0.1394557714575828,0.9802100436560656,-0.2653770704605698,1.086156565529535,0.8939866336863772,0.9229519522221844,1.024903949809954,0.153582826854564,-0.2653770704605696,DD,DD
A,5,GROSS,ALL,B136k40d02,B136,GATE,1.0,0.9433962264150944,False,True,False,0.1394557714575828,0.9802100436560656,-0.2653770704605698,1.086156565529535,0.8939866336863772,0.9229519522221844,1.024903949809954,0.153582826854564,-0.2653770704605696,DD,DD
A,5,GROSS,ALL,B136k40d02,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.1394557714575828,0.9802100436560656,-0.2653770704605698,1.086156565529535,0.8939866336863772,0.9229519522221844,1.024903949809954,0.153582826854564,-0.2653770704605696,DD,DD
A,5,GROSS,ALL,B136k40d03,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.1550470357511191,1.0357536025088754,-0.2168952077625909,1.1905900925236457,0.891908830520122,1.0560174151268096,1.0191607143280337,0.1533033164675199,-0.2168952077625909,DD,DD
A,5,GROSS,ALL,B136k40d03,B136,MODE,1.0,0.9433962264150944,False,True,False,0.1550470357511191,1.0357536025088754,-0.2168952077625909,1.1905900925236457,0.891908830520122,1.0560174151268096,1.0191607143280337,0.1533033164675199,-0.2168952077625909,DD,DD
A,5,GROSS,ALL,B136k40d03,B136,GATE,1.0,0.9433962264150944,False,True,False,0.1550470357511191,1.0357536025088754,-0.2168952077625909,1.1905900925236457,0.891908830520122,1.0560174151268096,1.0191607143280337,0.1533033164675199,-0.2168952077625909,DD,DD
A,5,GROSS,ALL,B136k40d03,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.1550470357511191,1.0357536025088754,-0.2168952077625909,1.1905900925236457,0.891908830520122,1.0560174151268096,1.0191607143280337,0.1533033164675199,-0.2168952077625909,DD,DD
A,5,GROSS,ALL,B136k40d04,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.1679650723183117,1.1415790401012145,-0.2363893665855172,1.2495456030794756,1.04741714061356,1.1150811647292165,1.1628217803455192,0.1758382879494502,-0.2363893665855173,DD,DD
A,5,GROSS,ALL,B136k40d04,B136,MODE,1.0,0.9433962264150944,False,True,False,0.1679650723183117,1.1415790401012145,-0.2363893665855172,1.2495456030794756,1.04741714061356,1.1150811647292165,1.1628217803455192,0.1758382879494502,-0.2363893665855173,DD,DD
A,5,GROSS,ALL,B136k40d04,B136,GATE,1.0,0.9433962264150944,False,True,False,0.1679650723183117,1.1415790401012145,-0.2363893665855172,1.2495456030794756,1.04741714061356,1.1150811647292165,1.1628217803455192,0.1758382879494502,-0.2363893665855173,DD,DD
A,5,GROSS,ALL,B136k40d04,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.1679650723183117,1.1415790401012145,-0.2363893665855172,1.2495456030794756,1.04741714061356,1.1150811647292165,1.1628217803455192,0.1758382879494502,-0.2363893665855173,DD,DD
A,5,GROSS,ALL,B136k40d05,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.1262561562367459,0.9700459303476662,-0.242541645971829,1.0616686641343265,0.8912007866550821,0.9001742156584356,1.024846371005276,0.1381473615422652,-0.2425416459718293,DD,DD
A,5,GROSS,ALL,B136k40d05,B136,MODE,1.0,0.9433962264150944,False,True,False,0.1262561562367459,0.9700459303476662,-0.242541645971829,1.0616686641343265,0.8912007866550821,0.9001742156584356,1.024846371005276,0.1381473615422652,-0.2425416459718293,DD,DD
A,5,GROSS,ALL,B136k40d05,B136,GATE,1.0,0.9433962264150944,False,True,False,0.1262561562367459,0.9700459303476662,-0.242541645971829,1.0616686641343265,0.8912007866550821,0.9001742156584356,1.024846371005276,0.1381473615422652,-0.2425416459718293,DD,DD
A,5,GROSS,ALL,B136k40d05,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.1262561562367459,0.9700459303476662,-0.242541645971829,1.0616686641343265,0.8912007866550821,0.9001742156584356,1.024846371005276,0.1381473615422652,-0.2425416459718293,DD,DD
A,5,GROSS,ALL,B136k40d06,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.1631520429437476,1.1085255948425945,-0.2274845525650648,1.2056682547019435,1.014984763781936,1.1234291968350911,1.095867480165913,0.159882818794055,-0.2274845525650646,DD,DD
A,5,GROSS,ALL,B136k40d06,B136,MODE,1.0,0.9433962264150944,False,True,False,0.1631520429437476,1.1085255948425945,-0.2274845525650648,1.2056682547019435,1.014984763781936,1.1234291968350911,1.095867480165913,0.159882818794055,-0.2274845525650646,DD,DD
A,5,GROSS,ALL,B136k40d06,B136,GATE,1.0,0.9433962264150944,False,True,False,0.1631520429437476,1.1085255948425945,-0.2274845525650648,1.2056682547019435,1.014984763781936,1.1234291968350911,1.095867480165913,0.159882818794055,-0.2274845525650646,DD,DD
A,5,GROSS,ALL,B136k40d06,B136,GATE-HOLED,1.0,0.9433962264150944,False,True,False,0.1631520429437476,1.1085255948425945,-0.2274845525650648,1.2056682547019435,1.014984763781936,1.1234291968350911,1.095867480165913,0.159882818794055,-0.2274845525650646,DD,DD
A,5,GROSS,ALL,B136k40d07,B136,SEL-SHARPE,1.0,0.9433962264150944,False,True,False,0.1493792874764405,1.0027327212932675,-0.2648554100244666,1.111561703501783,0.8982733510022938,1.0473852626972706,0.9651899571442378,0.1419848530851823,-0.2648554100244663,DD,DD
A,5,GROSS,ALL,B136k40d07,B136,MODE,1.0,0.9433962264150944,False,True,False,0.1493792874764405,1.0027327212932675,-0.2648554100244666,1.111561703501783,0.8982733510022938,1.0473852626972706,0.9651899571442378,0.1419848530851823,-0.2648554100244663,DD,DD
A,5,GROSS,ALL,B136k40d07,B136,GATE,1.0,0.9433962264150944,False,True,False,0.1493792874764405,1.0027327212932675,-0.2648554100244666,1.111561703501783,0.8982733510022938,1.0473852626972706,0.9651899571442378,0.1419848530851823,-0.2648554100244663,DD,DD
