panel,N,gross,n_runcount,g_runcount,CAGR,Sharpe,MaxDD,H1,H2,keep4a,keep4b,leg_H1,leg_H2,leg_DD,leg_CAGR,oCAGR,oSharpe,oMaxDD,okeep4a,okeep4b,turnover_per_yr,drag_bp_yr
U56,20,0.65,561,45,0.1367152922101149,1.153365698813105,-0.1672846684313617,1.2064571083771112,1.1199462751448064,False,True,True,True,True,True,0.14976325575136773,1.1852802125641775,-0.1672846684313617,False,True,2.5028448695671925,25.028448695671926
U56,20,0.75,561,687,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,False,True,True,True,True,True,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,2.871270351412813,28.71270351412813
U56,20,1.0,561,392,0.21141430505726944,1.154175022239098,-0.24927641340478046,1.2069846154220507,1.1211360753319062,False,False,True,True,False,True,0.23216493687826212,1.186463652058247,-0.24927641340478068,False,False,3.8108040186325898,38.108040186325894
U56,25,0.35,23,5,0.06823166746934284,1.1204865327257365,-0.11225818826588274,1.207098954880458,1.063712579846121,False,False,True,True,True,False,0.07459839947338742,1.1421820843906243,-0.11225818826588296,False,False,1.3115493145142214,13.115493145142212
U56,25,0.45,23,10,0.08788562050642046,1.1207480576081448,-0.1426887766864352,1.2075043580663318,1.0639225621400918,False,False,True,True,True,False,0.09612944078934937,1.142384761871214,-0.1426887766864352,False,False,1.6683653925466213,16.683653925466214
U56,25,0.55,23,33,0.1075885729057906,1.1209677972750287,-0.17240575399405522,1.2078707481695086,1.0640922937227466,False,True,True,True,True,True,0.11773108642954133,1.1425443336433807,-0.17240575399405567,False,True,2.020329216148219,20.203292161482192
U56,25,0.65,23,45,0.12732759526717707,1.12114296561605,-0.20141852249149195,1.2081902904890798,1.0642230864046942,False,True,True,True,True,True,0.13938824727668075,1.1426610256293648,-0.20141852249149184,False,True,2.369445901496298,23.69445901496298
U56,25,0.75,23,687,0.14708879722430335,1.1212690375611485,-0.22973621125206622,1.2084586603350018,1.0643103194352903,False,False,True,True,False,True,0.1610845232978373,1.142730634567016,-0.22973621125206634,False,False,2.718154155748274,27.181541557482735
U56,25,1.0,23,392,0.196490619305691,1.121345243263252,-0.2975567505960921,1.2088820568897733,1.064313968061164,False,False,True,True,False,True,0.21538029889300403,1.1426765289503247,-0.2975567505960921,False,False,3.6063380932282785,36.06338093228278
U56,30,0.35,50,5,0.06759215610521818,1.1487335092901798,-0.10768132720183943,1.2202079380778568,1.106420517678727,False,False,True,True,True,False,0.07438103702673238,1.1742442257704775,-0.10768132720183943,False,False,1.2620660893008964,12.620660893008964
U56,30,0.45,50,10,0.08710559588720113,1.149004679083721,-0.13692770349603256,1.2206156760072777,1.1066683072522228,False,False,True,True,True,False,0.0959115956057115,1.1744756430043606,-0.13692770349603212,False,False,1.605310110382808,16.05310110382808
U56,30,0.55,50,33,0.10668968268348777,1.149235043985262,-0.1655138426587438,1.2209878441987079,1.1068756856938247,False,True,True,True,True,True,0.11754370201942921,1.1746635906234109,-0.1655138426587438,False,True,1.9437259780460643,19.437259780460643
U56,30,0.65,50,45,0.12633331889350208,1.1494233358912953,-0.19344807827454424,1.2213184221205395,1.1070452868680614,False,True,True,True,True,True,0.13926457223420963,1.174810531917532,-0.19344807827454458,False,True,2.2790261264512344,22.790261264512345
U56,30,0.75,50,687,0.14602425437903932,1.1495638309906695,-0.22073926210413497,1.221604469127952,1.1071693172579034,False,False,True,True,False,True,0.1610594306032247,1.1749082469835366,-0.22073926210413541,False,False,2.613568322908317,26.13568322908317
U56,30,1.0,50,392,0.19537272537433203,1.1496841012244765,-0.2862206151488055,1.2221021233509015,1.1072596225140385,False,False,True,True,False,True,0.2157682133638128,1.1749182685697805,-0.28622061514880504,False,False,3.463129685986519,34.63129685986519
U56,40,0.35,81,5,0.062311550227743595,1.134237524455537,-0.10968801199071598,1.2586078724132883,1.047561127663478,False,False,True,True,True,False,0.06569296836573346,1.1214306387386526,-0.10968801199071576,False,False,1.1336969156199304,11.336969156199304
U56,40,0.45,81,10,0.08027304527620571,1.1344633476518802,-0.139431990052855,1.2590768479776084,1.0476914281959604,False,False,True,True,True,False,0.08461956519478542,1.1215274504813384,-0.13943199005285523,False,False,1.441963794088448,14.41963794088448
U56,40,0.55,81,33,0.0982892587572739,1.1346506237673657,-0.1684849897747499,1.2595159432598453,1.0477820555060853,False,False,True,True,True,False,0.10359711842689356,1.1215814512685778,-0.16848498977475013,False,False,1.74563238392686,17.4563238392686
U56,40,0.65,81,45,0.11635110287793049,1.134798755703118,-0.19685616173781995,1.259920628424245,1.0478357119566015,False,True,True,True,True,True,0.12261492880787728,1.121595046415745,-0.1968561617378205,False,True,2.0460614203684995,20.46061420368499
U56,40,0.75,81,687,0.13444871282219473,1.1349039479414031,-0.22455514379479802,1.2602885906677082,1.047847649175466,False,False,True,True,False,True,0.14166114183036194,1.1215637981921378,-0.22455514379479757,False,False,2.345015699084984,23.45015699084984
U56,40,1.0,81,392,0.17977859620162118,1.1349537436868147,-0.29093264297088095,1.2610284928440223,1.047666035032631,False,False,True,True,False,True,0.1893156592057892,1.1212604490918756,-0.29093264297088084,False,False,3.0998864420230796,30.998864420230795
B136,5,0.35,101,5,0.0880186911346652,0.9612311412951402,-0.1411627959043854,1.3031757232914245,0.7014554228051262,False,False,True,False,True,False,0.07106545282213994,0.7432900222956843,-0.1411627959043853,False,False,1.6585007709730937,16.585007709730938
B136,5,0.45,101,10,0.11300527347063416,0.9625843859537068,-0.17817910616231303,1.3036599771943487,0.7035331440161114,False,False,True,False,True,True,0.09060904606004816,0.7453493422109627,-0.17817910616231258,False,False,2.1022718236843785,21.022718236843787
B136,5,0.55,101,33,0.13785432958479316,0.9638883914625453,-0.2138286184524566,1.3040970837434074,0.705572426900088,False,False,True,False,False,True,0.10974933758354055,0.7473692906603081,-0.21382861845245615,False,False,2.5379851708779193,25.37985170877919
B136,5,0.65,101,45,0.1625264246619964,0.9651347505590785,-0.2481648888074902,1.304485481877242,0.7075592008516446,False,False,True,False,False,True,0.12844706829963104,0.7493361617345439,-0.24816488880749032,False,False,2.970217780620359,29.70217780620359
B136,5,0.75,101,687,0.1869828339545836,0.9663268693065776,-0.2812388100874458,1.304819224100128,0.7095049921264892,False,False,True,False,False,True,0.146666586832636,0.751259763302416,-0.28123881008744567,False,False,3.4019833687148613,34.01983368714861
B136,5,1.0,101,392,0.24690397347284998,0.9690407953052943,-0.35872715738662564,1.3054120743611963,0.714142101532456,False,False,True,False,False,True,0.18986002105523836,0.7558287227142544,-0.35872715738662575,False,False,4.510535843386519,45.10535843386519
B136,10,0.35,93,5,0.08604302049480772,1.0591727076058437,-0.09821619121662728,1.3687047581168341,0.8310256084384054,False,False,True,True,True,False,0.07901367387065794,0.9141382094002339,-0.09821619121662684,False,False,1.624870069472827,16.24870069472827
B136,10,0.45,93,10,0.1108051454823582,1.0606307324301496,-0.12500227307044232,1.3697595358568397,0.8328741112937946,False,True,True,True,True,True,0.10141505926479089,0.9159641566471268,-0.12500227307044287,False,False,2.064331567411526,20.643315674115257
B136,10,0.55,93,33,0.13560325106173288,1.0620481143435179,-0.1512298528226086,1.3707715949204888,0.8346909269859839,False,True,True,True,True,True,0.12368855091019926,0.9177549486392542,-0.1512298528226088,False,False,2.497503103227859,24.975031032278594
B136,10,0.65,93,45,0.1604113500375226,1.0634197741981453,-0.1769053462083724,1.3717368623336201,0.8364705626097585,False,True,True,True,True,True,0.14580425560345045,0.919504581417304,-0.17690534620837206,False,False,2.9277665799907697,29.277665799907698
B136,10,0.75,93,687,0.1852025697960411,1.0647436931184076,-0.20203525823476864,1.3726562694062119,0.8382091800189118,False,True,True,True,True,True,0.16773144987130229,0.92120995739456,-0.2020352582347692,False,False,3.358457867479374,33.58457867479374
B136,10,1.0,93,392,0.24692193210332736,1.06784041973167,-0.2625073417927709,1.3747276643163215,0.8423919086439005,False,False,True,True,False,True,0.22152274151599505,0.925293619873677,-0.26250734179277035,False,False,4.459289234749261,44.59289234749261
B136,15,0.35,103,5,0.07813125491178718,1.0602160834736303,-0.09555512414082323,1.2294157393621854,0.9374482129331663,False,False,True,True,True,False,0.08169015215652675,1.0355226169757232,-0.09555512414082368,False,False,1.5806289830809053,15.806289830809053
B136,15,0.45,103,10,0.10059798351080862,1.0613621049935318,-0.12161953521535074,1.2304150063346393,0.9387542974993628,False,False,True,True,True,False,0.10513724926435941,1.0368415898895018,-0.12161953521535074,False,False,2.010629685024917,20.10629685024917
B136,15,0.55,103,33,0.12309431988835984,1.0624664303064584,-0.14714353761339083,1.2313749240194,0.9400207411967757,False,True,True,True,True,True,0.1285910429848962,1.0381181016999788,-0.1471435376133906,False,False,2.435155373253135,24.35155373253135
B136,15,0.65,103,45,0.14560029386715478,1.0635278675721884,-0.17213443598575506,1.2322924015867263,0.9412480504779777,False,True,True,True,True,True,0.15202777468318374,1.039351543525967,-0.17213443598575495,False,False,2.856661504575386,28.566615045753856
B136,15,0.75,103,687,0.16809453857370849,1.0645419785273542,-0.1965988040807657,1.2331655787646585,0.9424300675461218,False,True,True,True,True,True,0.17542191013185815,1.0405365149955723,-0.1965988040807658,False,False,3.278213164083161,32.78213164083161
B136,15,1.0,103,392,0.22413162328342984,1.0668571909541962,-0.2554996497666099,1.2351364982413537,0.9451793855636953,False,False,True,True,False,True,0.23354690334110284,1.0432784903700836,-0.2554996497666102,False,False,4.352830540472848,43.52830540472848
B136,20,0.35,561,5,0.07466220537511958,1.0618145572450435,-0.10068051907603892,1.2780747693089098,0.8928144002761588,False,False,True,True,True,False,0.0755303639720355,1.0138726525884207,-0.10068051907603914,False,False,1.5640005782396105,15.640005782396106
B136,20,0.45,561,10,0.09612374238018129,1.0627649460794217,-0.1281833954648891,1.2789991759437793,0.893858825290664,False,False,True,True,True,False,0.09715842291428056,1.014952527612518,-0.12818339546488955,False,False,1.9905717239866965,19.905717239866966
B136,20,0.55,561,33,0.11761259523154743,1.0636774622067646,-0.15513436940860248,1.279886806931143,0.894868973118033,False,True,True,True,True,True,0.11877251521119292,1.0159946695471278,-0.1551343694086026,False,True,2.4116869896748567,24.116869896748568
B136,20,0.65,561,45,0.13911070900289357,1.0645481938911001,-0.18153882912719121,1.2807319409745175,0.895842539198653,False,True,True,True,True,True,0.1403519096849648,1.0169966518167335,-0.1815388291271911,False,True,2.82984468570909,28.298446857090898
B136,20,0.75,561,687,0.1605988223657484,1.0653720113403455,-0.20740187631179008,1.2815295144117693,0.8967747019833978,False,False,True,True,False,True,0.16187458516000497,1.017953764504917,-0.2074018763117904,False,False,3.248054959054285,32.48054959054285
B136,20,1.0,561,392,0.21414465355589352,1.0672188098433435,-0.26972769670534513,1.283326003571841,0.8989030656942347,False,False,True,True,False,True,0.21527983263664896,1.0201287480826045,-0.269727696705345,False,False,4.312336912713957,43.12336912713956
B136,25,0.35,23,5,0.07562931325563316,1.0904517182741458,-0.10509680588643644,1.2702519695302672,0.9515719308193764,False,False,True,True,True,False,0.0772680180269012,1.053618319888926,-0.10509680588643655,False,False,1.5484482295260336,15.484482295260337
B136,25,0.45,23,10,0.09742060011259346,1.0913488010243757,-0.1337529967864748,1.271261037744156,0.9524705807566293,False,False,True,True,True,False,0.09947050451615391,1.0545331801423115,-0.13375299678647457,False,False,1.9708402299311047,19.708402299311047
B136,25,0.55,23,33,0.11926453970814754,1.0922082870396979,-0.161809543783914,1.2722338604531902,0.9533351793260358,False,True,True,True,True,True,0.12169528084109471,1.0554106116088724,-0.1618095437839141,False,True,2.387725384127046,23.87725384127046
B136,25,0.65,23,45,0.14114405480375836,1.0930267784868262,-0.18927211578155823,1.2731668678986927,0.954162571552897,False,True,True,True,True,True,0.14392241998164668,1.0562478392232904,-0.18927211578155856,False,True,2.8013990533390767,28.013990533390768
B136,25,0.75,23,687,0.16304093843884715,1.0937998638016728,-0.21614607670999575,1.2740555336712376,0.9549487444486351,False,False,True,True,False,True,0.1661307582688727,1.0570405907952498,-0.21614607670999564,False,False,3.2145996731732622,32.14599673173262
B136,25,1.0,23,392,0.21773192514303163,1.0955152819023066,-0.28079833373759,1.2760685525425783,0.9567139360810256,False,False,True,True,False,True,0.22142119340079436,1.0588068986192645,-0.2807983337375901,False,False,4.265121754097746,42.651217540977456
B136,30,0.35,50,5,0.07377298154843759,1.0876542915465701,-0.11927603936348152,1.2602185187698873,0.9603809692861883,False,False,True,True,True,False,0.07653551971142769,1.0576811280416665,-0.11927603936348197,False,False,1.5195303856785312,15.195303856785312
B136,30,0.45,50,10,0.0950121825507777,1.0883756084964988,-0.15152481690030095,1.2611740159276346,0.961011529422055,False,False,True,True,True,False,0.09851356537757794,1.0583286099519564,-0.15152481690030106,False,False,1.9340512972435164,19.340512972435164
B136,30,0.55,50,33,0.11629520330445708,1.0890551854539037,-0.182978518616845,1.2620922395673007,0.9616032103971994,False,True,True,True,True,True,0.12050693641593435,1.0589333158584238,-0.182978518616845,False,True,2.3433922381979677,23.433922381979677
B136,30,0.65,50,45,0.13760557474450463,1.0896905797038978,-0.21364735050315575,1.2629698910027645,0.9621544747087798,False,False,True,True,False,True,0.14249576621452698,1.059493957360699,-0.21364735050315586,False,False,2.7498012176911626,27.498012176911626
B136,30,0.75,50,687,0.1589257841559064,1.0902782423364248,-0.24354119592539136,1.2638031070033935,0.9626623282735253,False,False,True,True,False,True,0.16445887403564452,1.0600068442561545,-0.24354119592539136,False,False,3.1559133836106246,31.559133836106245
B136,30,1.0,50,392,0.21214830662496675,1.0915279408927434,-0.31495645280486007,1.265681289920642,0.9637336276886874,False,False,True,True,False,True,0.21910862238002582,1.0610727606943364,-0.3149564528048604,False,False,4.187626528446848,41.87626528446848
B136,40,0.35,81,5,0.07094228328808638,1.0846081536995082,-0.12493892036744902,1.255877321471482,0.9567566195435058,False,False,True,True,True,False,0.07283108680667238,1.0485758399816334,-0.12493892036744858,False,False,1.4745600069681581,14.745600069681581
B136,40,0.45,81,10,0.09136430788532235,1.085215634384001,-0.15851675542734933,1.2566485787391106,0.9573553950673943,False,False,True,True,True,False,0.09374031042458686,1.0491252177035404,-0.15851675542734922,False,False,1.8771329231450313,18.771329231450313
B136,40,0.55,81,33,0.11182940824970933,1.0857813301374453,-0.1911815737923348,1.257384775860161,0.9579153994785149,False,True,True,True,True,True,0.1146644817931497,1.0496309343931782,-0.19118157379233436,False,True,2.2745704614373823,22.745704614373825
B136,40,0.65,81,45,0.13232263074847128,1.0863008313553033,-0.22294840278441708,1.2580798275007172,0.9584339912923527,False,False,True,True,False,True,0.13558604093162985,1.050090121853396,-0.22294840278441708,False,False,2.6691289979372117,26.691289979372115
B136,40,0.75,81,687,0.15282822559030085,1.086770502403313,-0.2538328244101723,1.2587308486326265,0.9589074172778804,False,False,True,True,False,True,0.15648636513295489,1.0504989196830041,-0.2538328244101724,False,False,3.0632794179673044,30.632794179673045
B136,40,1.0,81,392,0.2040360371636214,1.0877102258043347,-0.32728620098324424,1.2601490929457932,0.9598799796956936,False,False,True,True,False,True,0.20851459799787464,1.0512865662846647,-0.3272862009832441,False,False,4.064730446512532,40.647304465125316
SMALL,5,0.35,101,5,0.02640520259858503,0.28174765576465954,-0.2558877475738405,0.35477008100072255,0.2271274781494572,False,False,False,False,False,False,0.01496946890452655,0.1827761432082398,-0.25588774757384225,False,False,2.151364572724478,21.513645727244782
SMALL,5,0.45,101,10,0.03176651399977648,0.2835225720474616,-0.3195051606871834,0.35638896796635683,0.22903203726354812,False,False,False,False,False,False,0.016787155448577007,0.1846459886416983,-0.3195051606871838,False,False,2.7418821557239013,27.418821557239013
SMALL,5,0.55,101,33,0.03611680294776898,0.285289105637556,-0.37909971723819114,0.357999548369549,0.23092914564730865,False,False,False,False,False,False,0.017487357090166356,0.18650502525293405,-0.3790997172381917,False,False,3.3271471766874194,33.27147176687419
SMALL,5,0.65,101,45,0.039435318774701855,0.2870386416192731,-0.43479585690815115,0.35959575763247253,0.2328080009911847,False,False,False,False,False,False,0.0170586927016263,0.1883422484895163,-0.4347958569081509,False,False,3.912151199300951,39.12151199300951
SMALL,5,0.75,101,687,0.04170488553619922,0.2887723919175143,-0.48672370061509607,0.3611797100479894,0.23466922611569233,False,False,False,False,False,False,0.015494519908881177,0.19015967000766107,-0.4867237006150954,False,False,4.500667708249877,45.006677082498776
SMALL,5,1.0,101,392,0.04270953458362392,0.2930748330078909,-0.6104824552455472,0.3651313766229932,0.23927609754341037,False,False,False,False,False,False,0.0066076472964300415,0.19464778498832327,-0.6009864772581689,False,False,6.002234835682468,60.02234835682468
SMALL,10,0.35,93,5,0.047318465863914305,0.5284692296053385,-0.2310595885517468,0.6807444438715221,0.4147342606731516,False,False,False,False,False,False,0.04314194274156136,0.470282986297378,-0.2310595885517459,False,False,2.0742141083477157,20.742141083477158
SMALL,10,0.45,93,10,0.05954611148665445,0.5291618601315808,-0.2887991693805252,0.681960085708618,0.41501424339284904,False,False,False,False,False,False,0.05391791742071317,0.4707440736779143,-0.2887991693805253,False,False,2.646439709199751,26.464397091997512
SMALL,10,0.55,93,33,0.07114699819877535,0.5298455840756209,-0.34314793826375345,0.6831644176694082,0.4152926510239673,False,False,False,False,False,False,0.06395086142812212,0.47119559064578687,-0.3431479382637532,False,False,3.214062435733324,32.14062435733324
SMALL,10,0.65,93,45,0.08209194959047883,0.5305151810668288,-0.3942559808733168,0.6843489957752217,0.41556699990644075,False,False,False,False,False,False,0.07321189093673341,0.47163586784770584,-0.3942559808733167,False,False,3.7806431507026366,37.80643150702637
SMALL,10,0.75,93,687,0.09235293388037524,0.5311714765226121,-0.44227024033230344,0.6855172400404521,0.4158365750283937,False,False,False,False,False,False,0.08167276939218504,0.47206400257726244,-0.44227024033230333,False,False,4.349104033326656,43.491040333266554
SMALL,10,1.0,93,392,0.11483327700365398,0.5327595887229604,-0.5496804826248383,0.6883690076735689,0.4165002152937627,False,False,False,False,False,True,0.09914513566562433,0.4730818249455549,-0.5496804826248375,False,False,5.798941460337148,57.98941460337148
SMALL,15,0.35,103,5,0.04600056375428929,0.5553535422175576,-0.20053630522857835,0.8099946175702478,0.35746353690534627,False,False,False,False,True,False,0.03971609826051736,0.47165781164850396,-0.20053630522857835,False,False,2.0193416980515497,20.193416980515497
SMALL,15,0.45,103,10,0.05811893613546171,0.5560040859063377,-0.2525684827603386,0.8110254333780738,0.3578456599553165,False,False,False,False,False,False,0.04980427455671821,0.4721089973501275,-0.2525684827603403,False,False,2.577347713597769,25.77347713597769
SMALL,15,0.55,103,33,0.06973844903746262,0.5566405086503273,-0.3023116168994706,0.8120394355442081,0.3582228705755442,False,False,False,False,False,False,0.05929006488742883,0.47254608447240987,-0.30231161689947106,False,False,3.1309488132056202,31.309488132056202
SMALL,15,0.65,103,45,0.0808350211321558,0.5572597221903467,-0.34979765071851643,0.8130344914790263,0.3585916810504557,False,False,False,False,False,False,0.06815028508823051,0.4729668106289397,-0.3497976507185159,False,False,3.6830016095584277,36.83001609558428
SMALL,15,0.75,103,687,0.09138456911453119,0.5578596139158466,-0.3950647656574412,0.8140068896551492,0.35895140917356544,False,False,False,False,False,False,0.07636193469931962,0.47336940487674484,-0.3950647656574424,False,False,4.236600309539986,42.366003095399854
SMALL,15,1.0,103,392,0.1152131632735589,0.5592847604972346,-0.49879171480674744,0.8163397877495134,0.35983157670410576,False,False,False,False,False,True,0.09391212878779998,0.47431242422642916,-0.49879171480674755,False,False,5.644850993703091,56.44850993703091
SMALL,20,0.35,561,5,0.039610712671901416,0.5070033901086992,-0.18223716238218923,0.6765299724550059,0.3805337554939629,False,False,False,False,True,False,0.035017094205610944,0.4377071606552595,-0.18223716238218934,False,False,1.9717185274416347,19.717185274416348
SMALL,20,0.45,561,10,0.04994700475967728,0.5075698020280123,-0.2305263000162241,0.6772115958259872,0.38105280034019723,False,False,False,False,False,False,0.043857350808407025,0.43825887767591226,-0.23052630001622443,False,False,2.5174539788352073,25.17453978835207
SMALL,20,0.55,561,33,0.059811969191220005,0.5081210428647263,-0.2771053051042319,0.6778703234701015,0.3815679562880754,False,False,False,False,False,False,0.05214507001596047,0.4387999108368938,-0.2771053051042316,False,False,3.059343582048993,30.593435820489933
SMALL,20,0.65,561,45,0.06918629564030443,0.5086554686806298,-0.32196616117908494,0.6785040623594565,0.382078207672316,False,False,False,False,False,False,0.0598613760268083,0.43932877431509443,-0.32196616117908483,False,False,3.599963481411523,35.999634814115225
SMALL,20,0.75,561,687,0.07805104993425882,0.5091735910765686,-0.3651051671527562,0.6791119165878112,0.3825853868140262,False,False,False,False,False,False,0.06698806653983369,0.4398469302655508,-0.3651051671527562,False,False,4.141808192907767,41.41808192907767
SMALL,20,1.0,561,392,0.09786162781307306,0.5104011271197118,-0.46543459915663277,0.6805282375158014,0.3838408252878055,False,False,False,False,False,False,0.08210784063935339,0.4410970049117589,-0.46543459915663277,False,False,5.518728430746692,55.18728430746692
SMALL,25,0.35,23,5,0.039969197328123984,0.5230440229339779,-0.1881285636840524,0.7716930134269807,0.3370879365305181,False,False,False,False,True,False,0.030551722775562284,0.3961787697726054,-0.18812856368405428,False,False,1.9154138178419529,19.15413817841953
SMALL,25,0.45,23,10,0.05044107506205786,0.5232093371551628,-0.23775353866372395,0.772293770293638,0.33698476477045686,False,False,False,False,False,False,0.03808077861221881,0.39619218157965386,-0.2377535386637244,False,False,2.445344096545532,24.45344096545532
SMALL,25,0.55,23,33,0.06045637197583775,0.5233551537338641,-0.28552765225903953,0.7728709138029889,0.33687412705866054,False,False,False,False,False,False,0.04504471892062223,0.39619281803283574,-0.28552765225903964,False,False,2.9716766037262157,29.716766037262158
SMALL,25,0.65,23,45,0.06999624427057927,0.5234833139812033,-0.3314495592191048,0.7734220073263287,0.3367616397810098,False,False,False,False,False,False,0.051427329445071335,0.39618481176525944,-0.33144955921910557,False,False,3.4965013757500207,34.96501375750021
SMALL,25,0.75,23,687,0.07904105624506652,0.5235899670530083,-0.37552433068493984,0.7739458676080323,0.3366418769232109,False,False,False,False,False,False,0.05721120433826998,0.3961624421242567,-0.3755243306849396,False,False,4.022831138803147,40.22831138803147
SMALL,25,1.0,23,392,0.0993674435199543,0.5237854874097533,-0.4776757090286856,0.7751504576600274,0.3363441570550177,False,False,False,False,False,True,0.0689514891496179,0.39607389886964894,-0.47767570902868484,False,False,5.358828806137613,53.588288061376126
SMALL,30,0.35,50,5,0.03692846687297102,0.4978119068122253,-0.18725073419193894,0.6988342494627974,0.35058638571153744,False,False,False,False,True,False,0.03203287570327551,0.4205910895324745,-0.18725073419193938,False,False,1.8811133045880857,18.811133045880858
