dCAGR,dMaxDD,rate,dSharpe,ctl_MaxDD,arm,draw,drop_frac
0.5033590990109582,1.3831765345042712,0.3639152967494214,-0.022380345149768166,-32.27407673757081,abs12-dg,0,0.1
-0.5116742306821687,-1.615498458947473,,0.027708528417875744,-32.27407673757081,abs12-rw,0,0.1
0.08176915439228605,3.0178668429039712,0.027095017324754757,0.002514482102456639,-32.27407673757081,g200-dg,0,0.1
-0.8104667453976422,-2.806971683163495,,0.03907992927776682,-32.27407673757081,g200-rw,0,0.1
0.38318364832363727,3.0178668429039712,0.12697168837141773,-0.014848108243734615,-32.27407673757081,v1gate-dg,0,0.1
-0.11665053990170815,-3.105853602079489,,0.0017383428193209483,-32.27407673757081,v1gate-rw,0,0.1
-0.22307295281218664,5.778497005325189,-0.03860397480635764,0.020246888841492228,-39.68431022443134,abs12-dg,1,0.1
-1.5405397519359543,5.733871986442518,-0.2686735517602226,0.09742024362636337,-39.68431022443134,abs12-rw,1,0.1
-0.47080523313403067,6.300424040156926,-0.07472595973433943,0.03521180196305679,-39.68431022443134,g200-dg,1,0.1
-2.0209176305309606,5.462604507389324,-0.36995495972612397,0.1247206078648066,-39.68431022443134,g200-rw,1,0.1
-0.5369166775502476,6.3004240401570595,-0.08521913352626709,0.04039624615201659,-39.68431022443134,v1gate-dg,1,0.1
-0.9368520518868717,3.909756007790066,-0.23961905807426945,0.05818121634327167,-39.68431022443134,v1gate-rw,1,0.1
-0.050266319458702746,0.6053286265244595,-0.08303971967641884,0.008922574566221031,-35.91908915816231,abs12-dg,2,0.1
-1.1683164252874745,-1.1822505841274755,,0.07492063293250217,-35.91908915816231,abs12-rw,2,0.1
-0.1804963890371658,0.8690143944204309,-0.20770241574369283,0.01649449752983395,-35.91908915816231,g200-dg,2,0.1
-1.2729381423840502,-1.594778598004687,,0.07549436094571527,-35.91908915816231,g200-rw,2,0.1
-0.2917906732067932,0.8690143944204198,-0.3357719677375424,0.02527657109290682,-35.91908915816231,v1gate-dg,2,0.1
-0.7797533348913754,-1.5947785980048201,,0.04877025652677558,-35.91908915816231,v1gate-rw,2,0.1
-0.5571952791028956,7.086517208348697,-0.0786275207864391,0.04483211968076756,-37.40455340453358,abs12-dg,3,0.1
-1.0217253172935425,5.339914404521995,-0.19133739605045277,0.06628485778365545,-37.40455340453358,abs12-rw,3,0.1
-0.6524308407620083,7.614809040223147,-0.08567921235000389,0.050424626823166674,-37.40455340453358,g200-dg,3,0.1
-1.6151228904001558,3.244788214257477,-0.49775910899311293,0.09833870044559195,-37.40455340453358,g200-rw,3,0.1
-0.2767537967796274,7.614809040223147,-0.03634415457009508,0.026374801381694124,-37.40455340453358,v1gate-dg,3,0.1
-0.8281000483406409,1.6931107077534868,-0.48909976444447034,0.04946890046736335,-37.40455340453358,v1gate-rw,3,0.1
-0.023234625984436263,4.4179000942003,-0.005259201314882165,0.01127205837885692,-38.95576932544708,abs12-dg,4,0.1
-1.1830065904707698,4.896216705215717,-0.24161646873402617,0.07157951105926064,-38.95576932544708,abs12-rw,4,0.1
-0.18053323451951986,5.22056903893886,-0.03458114109266052,0.01860305643896565,-38.95576932544708,g200-dg,4,0.1
-1.4398576131141594,5.180260856125307,-0.27795079304001175,0.08521228925576174,-38.95576932544708,g200-rw,4,0.1
-0.05329752071785432,5.22056903893886,-0.010209140099541264,0.012918888690870212,-38.95576932544708,v1gate-dg,4,0.1
-0.5262733716036694,5.180260856125307,-0.10159205997925506,0.035385377560306464,-38.95576932544708,v1gate-rw,4,0.1
-0.143198572261638,-0.05676414208142244,,0.015415157363901089,-37.897579397737715,abs12-dg,5,0.1
-0.875686526352415,-0.8882901606494409,,0.05627746933907518,-37.897579397737715,abs12-rw,5,0.1
-0.22108860926572937,0.7558851647877063,-0.29248967907423223,0.01887562581725094,-37.897579397737715,g200-dg,5,0.1
-1.3396571970505367,0.8503547243524423,-1.5754098362547528,0.08089807337350863,-37.897579397737715,g200-rw,5,0.1
-0.2056257983072296,0.7558851647876619,-0.27203311810596603,0.019204731007844478,-37.897579397737715,v1gate-dg,5,0.1
-0.9701373183640394,0.8503547243526643,-1.1408619139530976,0.061275812448216005,-37.897579397737715,v1gate-rw,5,0.1
-0.19469045917943628,4.439544407486961,-0.0438537023869173,0.021298447080555394,-38.3150334185693,abs12-dg,6,0.1
-0.9197161696112399,1.817920226303571,-0.5059166823185223,0.06095414067851024,-38.3150334185693,abs12-rw,6,0.1
-0.38797580825811195,5.1045334412390675,-0.07600612528535718,0.03200400305490292,-38.3150334185693,g200-dg,6,0.1
-1.4636015754192933,-0.3072278434418818,,0.08413672016293006,-38.3150334185693,g200-rw,6,0.1
-0.38013166878023696,5.1045334412390675,-0.07446942470964875,0.03213197051125205,-38.3150334185693,v1gate-dg,6,0.1
-0.8827978742983467,-0.3072278434418818,,0.05179562102304425,-38.3150334185693,v1gate-rw,6,0.1
0.01818934301716091,-1.0644788481998013,,0.0050292091674163375,-38.30501090638825,abs12-dg,7,0.1
-1.0065615763732882,0.8555549313015609,-1.1765014022442721,0.0640415834602498,-38.30501090638825,abs12-rw,7,0.1
-0.189725844074351,-0.4076772587047861,,0.016487136566842198,-38.30501090638825,g200-dg,7,0.1
-1.4585421705761048,-0.554008474426082,,0.08360372008878925,-38.30501090638825,g200-rw,7,0.1
-0.30199598951372586,-0.4076772587048638,,0.02571857513162623,-38.30501090638825,v1gate-dg,7,0.1
-0.6372187758910242,-0.5540084744259932,,0.03583022689865578,-38.30501090638825,v1gate-rw,7,0.1
-0.07594806093544904,0.954447025996652,-0.07957284046869191,0.00851060019324501,-35.65688650574636,abs12-dg,8,0.1
-0.413684110258683,0.7853189243555936,-0.5267721143968844,0.027047227476618918,-35.65688650574636,abs12-rw,8,0.1
-0.27898733953171106,3.2499100248287838,-0.085844634897672,0.020972716924726686,-35.65688650574636,g200-dg,8,0.1
-1.4285697655196605,1.215493996159911,-1.175299730013407,0.08307629199502331,-35.65688650574636,g200-rw,8,0.1
-0.11235295374534271,3.2499100248287616,-0.03457109670328876,0.010944252679100819,-35.65688650574636,v1gate-dg,8,0.1
-0.7988013297563601,1.215493996159911,-0.6571824560878122,0.04706926180605436,-35.65688650574636,v1gate-rw,8,0.1
-0.1444050530404306,2.715320419335121,-0.05318158844612156,0.014849765675619409,-38.78679819528733,abs12-dg,9,0.1
-0.5282469934713152,2.1690656361768257,-0.24353665682629977,0.03465335516651624,-38.78679819528733,abs12-rw,9,0.1
-0.2666444071870444,4.411615976207184,-0.06044143656771496,0.021569187121046496,-38.78679819528733,g200-dg,9,0.1
-1.183449691551819,-1.1871220117484649,,0.06825980094618089,-38.78679819528733,g200-rw,9,0.1
-0.25131411567274053,4.411615976207228,-0.05696645334229687,0.02167515477592019,-38.78679819528733,v1gate-dg,9,0.1
-0.5557665547466062,-1.1871220117484649,,0.0321463755106981,-38.78679819528733,v1gate-rw,9,0.1
-0.10370153309862129,1.5911192051709766,-0.06517521299573394,0.013682333270009561,-37.621227944291846,abs12-dg,10,0.1
-0.6840577033280892,2.1197644516302905,-0.3227045829558973,0.04367765075753177,-37.621227944291846,abs12-rw,10,0.1
-0.1505673455511447,2.1314713884992287,-0.07064009696004381,0.014814890271540093,-37.621227944291846,g200-dg,10,0.1
-0.9499494014792331,-0.31068304390399204,,0.053948507086671704,-37.621227944291846,g200-rw,10,0.1
-0.13617637983693864,2.1314713884993175,-0.06388843902465653,0.015039292492809608,-37.621227944291846,v1gate-dg,10,0.1
-0.5200676830312334,-0.31068304390399204,,0.031077459030757038,-37.621227944291846,v1gate-rw,10,0.1
-0.22504715118789598,2.382023518864007,-0.09447730024732146,0.02625952097724349,-39.021322375500034,abs12-dg,11,0.1
-1.2177647940990521,1.661987224176431,-0.7327160981652517,0.07063189467955966,-39.021322375500034,abs12-rw,11,0.1
-0.3449622867836011,2.1753344341307046,-0.1585789666964257,0.03199909068126039,-39.021322375500034,g200-dg,11,0.1
-0.8865285830275127,0.7511320619959183,-1.1802566124947682,0.046814760952556655,-39.021322375500034,g200-rw,11,0.1
-0.27384349068328984,2.1753344341307934,-0.12588569664816182,0.02941964576284206,-39.021322375500034,v1gate-dg,11,0.1
-0.4419655040750481,0.7511320619959183,-0.588399199603664,0.02369999865168204,-39.021322375500034,v1gate-rw,11,0.1
-0.057616833200979656,4.4656045959099,-0.012902358899789648,0.010317698547475329,-37.668418174785266,abs12-dg,12,0.1
-0.7863383685863035,3.052378630596353,-0.25761495009309315,0.049447773662639194,-37.668418174785266,abs12-rw,12,0.1
-0.261901494674599,5.157302659282903,-0.05078264976425003,0.02291649526326356,-37.668418174785266,g200-dg,12,0.1
-1.0456533766224352,-0.3792816978525182,,0.057038320449877555,-37.668418174785266,g200-rw,12,0.1
-0.2495415535569645,5.157302659282903,-0.0483860595437038,0.023787676280524916,-37.668418174785266,v1gate-dg,12,0.1
-0.5590769798214046,-0.3792816978525182,,0.03123837639962046,-37.668418174785266,v1gate-rw,12,0.1
-0.0011077607070975048,-0.6500428032422234,,0.008321510165672064,-35.4000962201278,abs12-dg,13,0.1
-0.43440510407459776,-2.0583980559594095,,0.028899554549421058,-35.4000962201278,abs12-rw,13,0.1
-0.11912498245778558,0.5215224725805934,-0.22841773599578996,0.013643792015537226,-35.4000962201278,g200-dg,13,0.1
