panel,cost,lag,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,d_Sharpe_vs_base,d_Sharpe_vs_spy,pass4b_oos
u56,25.0,fill-1,0.11674121506732993,1.0759068318908025,-0.11672365111099203,0.13724887116018913,1.11022881446928,-0.18904067967899985,0.037834702288707334,0.39920030769495,-0.14177187688535975,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.71102850677433,0.2282180472869958,True
u56,25.0,fill-5,0.10890450919300942,0.9976233018591087,-0.12763530838808157,0.13123216088684786,1.0420068819278716,-0.17706779710701015,0.037834702288707334,0.39920030769495,-0.14177187688535975,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.6428065742329216,0.1599961147455874,True
u56,25.0,fill-7,0.10430012949883771,0.9515590265488901,-0.1386359743331661,0.13397549133239406,1.0503689220771404,-0.20102453822746646,0.037834702288707334,0.39920030769495,-0.14177187688535975,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.6511686143821904,0.16835815489485617,True
u56,25.0,stale-5,0.11310276951955678,1.0443358566065135,-0.11823802099643799,0.13937964704317518,1.050393910972369,-0.22560853883542065,0.037834702288707334,0.39920030769495,-0.14177187688535975,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.651193603277419,0.1683831437900848,False
u56,25.0,stale-7,0.11369302407907056,1.0419978701427766,-0.11531168119597635,0.14909777379748657,1.098150795695802,-0.244423932965405,0.037834702288707334,0.39920030769495,-0.14177187688535975,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.6989504880008521,0.21614002851351788,False
broad,5.0,fill-1,0.15677253133502966,1.211843244706009,-0.12966091166321625,0.16952300718329294,1.12261133442637,-0.24475067248340554,0.07600002707206621,0.7166675545043932,-0.19396901479225048,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.4059437799219767,0.24058741082913837,False
broad,5.0,fill-5,0.15429195683198582,1.1840898327754859,-0.14471302107805972,0.13955881309129325,0.9331058713361086,-0.23380774175782382,0.07600002707206621,0.7166675545043932,-0.19396901479225048,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.21643831683171533,0.051081947738876976,False
broad,5.0,fill-7,0.14762591791974633,1.1325903941051878,-0.15680574561811478,0.1492563970223919,0.9792376940890309,-0.23390435730133963,0.07600002707206621,0.7166675545043932,-0.19396901479225048,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.2625701395846377,0.09721377049179936,False
broad,5.0,stale-5,0.1481466991515168,1.1529392444602446,-0.12033393822789606,0.1669870582648072,1.0926341577481289,-0.2548174160940333,0.07600002707206621,0.7166675545043932,-0.19396901479225048,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.37596660324373565,0.2106102341508973,False
broad,5.0,stale-7,0.15442671977929523,1.1903940351270155,-0.11970342423464952,0.1605789764084462,1.0401415872093642,-0.27089925646419744,0.07600002707206621,0.7166675545043932,-0.19396901479225048,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.323474032704971,0.15811766361213264,False
broad,10.0,fill-1,0.15275626157742606,1.1843914227881456,-0.1309500277171447,0.16514502421855637,1.0976392015541534,-0.2450535750525069,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.5213886637503301,0.2156152779569218,False
broad,10.0,fill-5,0.15027234663548894,1.1567042748972591,-0.14598343662008184,0.13532830930434914,0.9087383366783824,-0.23413326857058536,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.33248779887455915,0.026714413081150856,False
broad,10.0,fill-7,0.1436308218297886,1.105511480336922,-0.15783438443261266,0.1449748736895078,0.954975395614036,-0.23420900365033226,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.3787248578102127,0.07295147201680441,False
broad,10.0,stale-5,0.14413160846566275,1.125390821172555,-0.12154802724950386,0.16265738832750043,1.0682639018984341,-0.2550927361947778,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.49201336409461083,0.18623997830120254,False
broad,10.0,stale-7,0.1502951277626603,1.1622802124239124,-0.12047086717420796,0.15626025937240895,1.0160915403415902,-0.27116691516884206,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.4398410025377669,0.13406761674435863,False
broad,25.0,fill-1,0.14078338599395823,1.1016098254607924,-0.13480909710786448,0.15210042816131608,1.0223515563440233,-0.24596228275981136,0.011143568780353386,0.15539928865606328,-0.26721084947028584,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.86695226768796,0.14032763274679172,False
broad,25.0,fill-5,0.13828973739953976,1.0741806885895122,-0.14978650332942545,0.12272237085530824,0.8353686206569756,-0.23510984900886955,0.011143568780353386,0.15539928865606328,-0.26721084947028584,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.6799693320009124,-0.046655302940255994,False
broad,25.0,fill-7,0.1317212621575945,1.023891122645142,-0.160915502410516,0.13221721773486772,0.881943255620174,-0.23512294269730938,0.011143568780353386,0.15539928865606328,-0.26721084947028584,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.7265439669641107,-8.066797705763573e-05,False
broad,25.0,stale-5,0.13216277868624826,1.0423008482892306,-0.1251832418264338,0.1497559721504127,0.9948142917489758,-0.2559186964970107,0.011143568780353386,0.15539928865606328,-0.26721084947028584,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.8394150030929126,0.11279036815174426,False
broad,25.0,stale-7,0.13798080808299518,1.077483306121219,-0.12277052496826513,0.14339169951104913,0.9436407893054924,-0.2719698912827766,0.011143568780353386,0.15539928865606328,-0.26721084947028584,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.7882415006494292,0.06161686570826086,False
small,5.0,fill-1,0.07903965793210932,0.5664531805495341,-0.1819885840374751,0.07641689709774102,0.5026763047271542,-0.3774839992055924,0.08058837344892811,0.6007052892081011,-0.32685889433070103,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.09802898448094688,-0.37933446245513003,False
small,5.0,fill-5,0.10889168848557107,0.7365378214978721,-0.189499323943345,0.056836365766341324,0.3956194567397963,-0.41433941710337696,0.08058837344892811,0.6007052892081011,-0.32685889433070103,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.20508583246830475,-0.4863913104424879,False
small,5.0,fill-7,0.11648266750223435,0.7793237491246164,-0.17573079288153381,0.06942924555019703,0.460544914009329,-0.4010178591605785,0.08058837344892811,0.6007052892081011,-0.32685889433070103,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.14016037519877206,-0.4214658531729552,False
small,5.0,stale-5,0.08573565361844815,0.5976211782216534,-0.19151852109141132,0.05054707699057337,0.36192473965915345,-0.4913134916480638,0.08058837344892811,0.6007052892081011,-0.32685889433070103,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.23878054954894762,-0.5200860275231307,False
small,5.0,stale-7,0.08112902578394543,0.5747199233477344,-0.16865418266318777,0.05774831005007819,0.3975090912637089,-0.45442087244821383,0.08058837344892811,0.6007052892081011,-0.32685889433070103,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.20319619794439214,-0.4845016759185753,False
small,10.0,fill-1,0.07391937750876298,0.5358188612147942,-0.18305186274755647,0.07053840716094095,0.4719769430421159,-0.38229238306040125,0.06352093691071903,0.49230650885687877,-0.3612439163986053,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.020329565814762862,-0.4100338241401683,False
small,10.0,fill-5,0.10359956340144283,0.7058514455950249,-0.1914424085441725,0.05108344099522566,0.3655178254777831,-0.41908063920980976,0.06352093691071903,0.49230650885687877,-0.3612439163986053,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.12678868337909566,-0.5164929417045011,False
small,10.0,fill-7,0.11115973227046605,0.7489615275152988,-0.17770471525393594,0.06358695201722875,0.4304013385171749,-0.40586719682448913,0.06352093691071903,0.49230650885687877,-0.3612439163986053,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.061905170339703885,-0.45160942866510934,False
small,10.0,stale-5,0.08047303573349085,0.5669791846005582,-0.19260240860754851,0.044734066311309384,0.3315594408269764,-0.4951970169267067,0.06352093691071903,0.49230650885687877,-0.3612439163986053,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.16074706802990235,-0.5504513263553078,False
small,10.0,stale-7,0.07599955408547299,0.5444267863571183,-0.17447048404720245,0.051897071808911344,0.36740667625137585,-0.4588829555375039,0.06352093691071903,0.49230650885687877,-0.3612439163986053,0.15450717694493266,0.8820107671822842,-0.33717235283398284,-0.12489983260550291,-0.5146040909309084,False
small,25.0,fill-1,0.05869123870944892,0.44380393007680896,-0.187672459846135,0.05307875669391926,0.37965405489079007,-0.3965080970764757,0.013883319212295575,0.16733509102091268,-0.4542759136476483,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.2123189638698774,-0.5023567122914941,False
small,25.0,fill-5,0.08786113116703875,0.6136697337799429,-0.20372474728977763,0.03399605079734758,0.27514457812886745,-0.4330872893276906,0.013883319212295575,0.16733509102091268,-0.4542759136476483,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.10780948710795477,-0.6068661890534168,False
small,25.0,fill-7,0.09532951948437751,0.657553732850747,-0.18401904810802794,0.04623473391608157,0.33981079528225067,-0.4201932145256736,0.013883319212295575,0.16733509102091268,-0.4542759136476483,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.172475704261338,-0.5421999719000336,False
small,25.0,stale-5,0.06482437696578036,0.4748699870128651,-0.1959105835547854,0.027471195136469895,0.24029049341069886,-0.5066804737069296,0.013883319212295575,0.16733509102091268,-0.4542759136476483,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.07295540238978618,-0.6417202737715854,False
small,25.0,stale-7,0.060744025882829344,0.4533968399310142,-0.19325031869904963,0.03452056463443953,0.2769271977888612,-0.47225013564280305,0.013883319212295575,0.16733509102091268,-0.4542759136476483,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.10959210676794853,-0.605083569393423,False
