universe,book,conv,pick,pick_corr,pick_OOS_CAGR,pick_OOS_Sharpe,pick_OOS_MaxDD,ctrl_OOS_Sharpe,ctrl_OOS_CAGR,ctrl_OOS_MaxDD,null_pick,null_OOS_Sharpe,v2_OOS_Sharpe,v2_OOS_CAGR,v1_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD
u56,v1,natural,S7f@f=1.00,0.721508354810542,0.060128358936406556,1.1723616743376821,-0.0873947504387047,0.747063834691694,0.07730300522922962,-0.13827796154480798,SCASH@f=0.00,0.747063834691694,1.285072363206482,0.09534722887472857,0.747063834691694,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,v1,matched,S7f@f=1.00,0.721508354810542,0.061661439052100864,1.0614710258187134,-0.0914708669353218,0.747063834691694,0.07730300522922962,-0.13827796154480798,SCASH@f=0.00,0.747063834691694,1.285072363206482,0.09534722887472857,0.747063834691694,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,top20,natural,S4@f=0.50,0.11982166171076832,0.08888776181998126,1.308068871247853,-0.0996987694416358,1.167991233806965,0.14360571273280298,-0.18308348697878107,SCASH@f=0.00,1.167991233806965,1.285072363206482,0.09534722887472857,0.747063834691694,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,top20,matched,S4@f=0.50,0.11982166171076832,0.0957323610597336,1.2657134760882378,-0.10757186791489082,1.167991233806965,0.14360571273280298,-0.18308348697878107,SCASH@f=0.25,1.167991233806965,1.285072363206482,0.09534722887472857,0.747063834691694,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,ewall,natural,S4@f=0.50,0.1069025829369223,0.07400596509059287,1.279587333161305,-0.08684400427466288,1.1132841948586054,0.11341323151490479,-0.15874704847794496,SCASH@f=0.00,1.1132841948586054,1.285072363206482,0.09534722887472857,0.747063834691694,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,ewall,matched,S4@f=0.50,0.1069025829369223,0.08107865906343492,1.246965893236008,-0.09527988038270041,1.1132841948586054,0.11341323151490479,-0.15874704847794496,SCASH@f=0.25,1.1132841948586059,1.285072363206482,0.09534722887472857,0.747063834691694,0.8820107671822842,0.15450717694493266,-0.33717235283398284
broad,v1,natural,S6f@f=0.75,0.570402452238581,0.06234209903007737,1.130132498787059,-0.07855877609485873,0.5762505378038233,0.05941502665859644,-0.2119126361153264,SCASH@f=0.00,0.5762505378038233,1.1185082795688426,0.07983337481604336,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,v1,matched,S7f@f=1.00,0.6154166070186193,0.0620545827601946,1.0669981736198402,-0.09136443193652433,0.5762505378038233,0.05941502665859644,-0.2119126361153264,SCASH@f=0.00,0.5762505378038233,1.1185082795688426,0.07983337481604336,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,top20,natural,S4@f=0.50,0.03515875843561142,0.08051605704949494,1.052523243946113,-0.1090710192816885,0.8919165372280256,0.12486792010130943,-0.2005204833110832,SCASH@f=0.00,0.8919165372280256,1.1185082795688426,0.07983337481604336,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,top20,matched,S4@f=0.50,0.03515875843561142,0.08551304755272149,1.000854323306036,-0.11821146074367694,0.8919165372280256,0.12486792010130943,-0.2005204833110832,SCASH@f=0.00,0.8919165372280256,1.1185082795688426,0.07983337481604336,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,ewall,natural,S4@f=0.50,-0.01129746367411618,0.0705230973168709,1.2317346943625984,-0.10239579942339316,1.0190519497098376,0.10588426010291863,-0.17687931105226407,SCASH@f=0.00,1.0190519497098376,1.1185082795688426,0.07983337481604336,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,ewall,matched,S4@f=0.50,-0.01129746367411618,0.07750884036355377,1.2013092902510765,-0.10580673121255924,1.0190519497098376,0.10588426010291863,-0.17687931105226407,SCASH@f=0.25,1.019051949709838,1.1185082795688426,0.07983337481604336,0.5762505378038233,0.8820239235972316,0.1545044425578177,-0.3371595330739301
