panel,signal,n,cost,n_IS_admissible,FIX075_g,FIX075_oosCAGR,FIX075_oosSharpe,FIX075_oosMaxDD,FIX075_4bOOS,FIX075_4b,FIX075_4a,ISSHARPE_g,ISSHARPE_oosCAGR,ISSHARPE_oosSharpe,ISSHARPE_oosMaxDD,ISSHARPE_4bOOS,ISSHARPE_4b,ISSHARPE_4a,IS4B_g,IS4B_oosCAGR,IS4B_oosSharpe,IS4B_oosMaxDD,IS4B_4bOOS,IS4B_4b,IS4B_4a,ORACLE_g,ORACLE_oosCAGR,ORACLE_oosSharpe,ORACLE_oosMaxDD,ORACLE_4bOOS,ORACLE_4b,ORACLE_4a,base_oosSharpe,base_oosCAGR,base_oosMaxDD,spy_oosSharpe,spy_oosCAGR,spy_oosMaxDD
broad,MOM,40,10.0,1,0.75,0.11286283974288014,0.9343572202599861,-0.19456292472918324,0,1,1,1.35,0.2001275274223644,0.934515476260257,-0.3352025414964913,0,0,0,0.75,0.11286283974288014,0.9343572202599861,-0.19456292472918324,0,1,1,1.05,0.15700455246057832,0.9346121342566174,-0.2665402394799864,0,0,0,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,MOM,40,25.0,0,0.75,0.0957151506324283,0.8073840387821346,-0.1962749084904375,0,0,1,1.35,0.16693652486717614,0.8078087488418193,-0.33782663050217077,0,0,0,0.75,0.0957151506324283,0.8073840387821346,-0.1962749084904375,0,0,1,1.05,0.13213019087022437,0.8079986999251444,-0.26874787897320307,0,0,0,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,R6,10,10.0,3,0.75,0.13094441404385004,0.8705440101744363,-0.20932760107556214,0,0,1,1.35,0.2291644247407605,0.8781677156242441,-0.35641570072070305,0,0,0,0.5,0.08799212466337214,0.8669061271264363,-0.14277248515725538,0,0,1,1.35,0.2291644247407605,0.8781677156242441,-0.35641570072070305,0,0,0,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,R6,10,25.0,0,0.75,0.09745527166129819,0.6768814805338883,-0.21147851542009877,0,0,1,1.2,0.14876474617309587,0.6827982480762799,-0.3243005659236594,0,0,0,0.75,0.09745527166129819,0.6768814805338883,-0.21147851542009877,0,0,1,1.35,0.16429858611317738,0.6843761445935911,-0.359664233634861,0,0,0,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,R6,20,10.0,2,0.75,0.12197491743733613,0.9275528923937735,-0.186015545303588,1,1,1,1.35,0.21559674663909445,0.9302258226095933,-0.3203237500865844,0,0,0,0.65,0.10592781084725988,0.9269586423523036,-0.16238885024549998,0,1,1,1.35,0.21559674663909445,0.9302258226095933,-0.3203237500865844,0,0,0,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,R6,20,25.0,0,0.75,0.09538339628755321,0.7479042603316547,-0.1877926005228152,0,0,1,1.35,0.1641120850253781,0.7506566154050656,-0.323074923831119,0,0,0,0.75,0.09538339628755321,0.7479042603316547,-0.1877926005228152,0,0,1,1.35,0.1641120850253781,0.7506566154050656,-0.323074923831119,0,0,0,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,R6,40,10.0,0,0.75,0.11531632995610752,0.9973303573985447,-0.18385491818010946,1,1,1,1.35,0.20540521651141952,0.9949948557187841,-0.3178745033218474,0,0,0,0.75,0.11531632995610752,0.9973303573985447,-0.18385491818010946,1,1,1,0.2,0.03083146917159474,0.9981178176101363,-0.0508018617529411,0,0,1,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,R6,40,25.0,0,0.75,0.09578292830034463,0.8449307578270315,-0.18531728347777576,0,0,1,1.35,0.1675726564352069,0.842866816677296,-0.3201531119619574,0,0,0,0.75,0.09578292830034463,0.8449307578270315,-0.18531728347777576,0,0,1,0.75,0.09578292830034463,0.8449307578270315,-0.18531728347777576,0,0,1,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
small,COMP,10,10.0,0,0.75,0.05479388751919556,0.470983038756882,-0.32167634030466896,0,0,0,1.35,0.0863498501769675,0.4674917640368804,-0.5187227910758214,0,0,0,0.75,0.05479388751919556,0.470983038756882,-0.32167634030466896,0,0,0,0.2,0.01610662559654319,0.47373943745487285,-0.09464057195553077,0,0,0,0.49230650885687877,0.06352093691071903,-0.3612439163986053,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,COMP,10,25.0,0,0.75,0.010994001003223453,0.14901265625898188,-0.3637891901426267,0,0,0,1.35,0.006242280919062093,0.1460191415283046,-0.571602986807275,0,0,0,0.75,0.010994001003223453,0.14901265625898188,-0.3637891901426267,0,0,0,0.2,0.004668300104897494,0.15031001945721206,-0.10991757636806798,0,0,0,0.16733509102091268,0.013883319212295575,-0.4542759136476483,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,COMP,20,10.0,0,0.75,0.03937287501849296,0.3633186091938132,-0.2850713500695331,0,0,0,0.9,0.04518839375080175,0.3623896289915869,-0.33667518135989805,0,0,0,0.75,0.03937287501849296,0.3633186091938132,-0.2850713500695331,0,0,0,0.2,0.012091698459179456,0.3662276515228889,-0.080346711809268,0,0,0,0.49230650885687877,0.06352093691071903,-0.3612439163986053,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,COMP,20,25.0,0,0.75,0.001212091937100146,0.07425619830546705,-0.3717765595775947,0,0,0,0.9,-0.0007097203765439319,0.0734123676081475,-0.4320889395760491,0,0,0,0.75,0.001212091937100146,0.07425619830546705,-0.3717765595775947,0,0,0,0.2,0.0020339145650145607,0.07613998634488894,-0.11104682301379654,0,0,0,0.16733509102091268,0.013883319212295575,-0.4542759136476483,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,COMP,40,10.0,0,0.75,0.06236928974161571,0.5299344850412167,-0.2842373565778047,0,0,1,1.35,0.10002494505831261,0.5237223328755952,-0.4689895814782007,0,0,0,0.75,0.06236928974161571,0.5299344850412167,-0.2842373565778047,0,0,1,0.2,0.018080405935576138,0.5345221425385739,-0.08178281129007292,0,0,1,0.49230650885687877,0.06352093691071903,-0.3612439163986053,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,COMP,40,25.0,0,0.75,0.031143911143111325,0.30061591641578167,-0.31692554073093904,0,0,1,1.35,0.042327355293870994,0.2944763096152709,-0.5122327982773833,0,0,0,0.75,0.031143911143111325,0.30061591641578167,-0.31692554073093904,0,0,1,0.2,0.00998868988173185,0.30390587438085476,-0.09312824877170256,0,0,1,0.16733509102091268,0.013883319212295575,-0.4542759136476483,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,MOM,10,10.0,0,0.75,0.09739091658683452,0.5442284282360692,-0.3296776167767811,0,0,0,1.35,0.14529750730589974,0.5467263155316265,-0.5297940208224823,0,0,0,0.75,0.09739091658683452,0.5442284282360692,-0.3296776167767811,0,0,0,1.35,0.14529750730589974,0.5467263155316265,-0.5297940208224823,0,0,0,0.49230650885687877,0.06352093691071903,-0.3612439163986053,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,MOM,10,25.0,0,0.75,0.0575352390366608,0.36975013476501933,-0.36565841230515783,0,0,1,1.35,0.07110501443384054,0.37195489867487036,-0.5911365746951429,0,0,0,0.75,0.0575352390366608,0.36975013476501933,-0.36565841230515783,0,0,1,1.35,0.07110501443384054,0.37195489867487036,-0.5911365746951429,0,0,0,0.16733509102091268,0.013883319212295575,-0.4542759136476483,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,MOM,20,10.0,0,0.75,0.10899319340166636,0.674408211287879,-0.26393167057038847,0,0,0,1.35,0.17844248506622806,0.6755265322383186,-0.43705384907281186,0,0,0,0.75,0.10899319340166636,0.674408211287879,-0.26393167057038847,0,0,0,1.35,0.17844248506622806,0.6755265322383186,-0.43705384907281186,0,0,0,0.49230650885687877,0.06352093691071903,-0.3612439163986053,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,MOM,20,25.0,0,0.75,0.0743013567672417,0.4941126369185626,-0.2788568492120066,0,0,1,1.35,0.11266331296978493,0.4950560073134661,-0.46922345764489093,0,0,0,0.75,0.0743013567672417,0.4941126369185626,-0.2788568492120066,0,0,1,1.35,0.11266331296978493,0.4950560073134661,-0.46922345764489093,0,0,0,0.16733509102091268,0.013883319212295575,-0.4542759136476483,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,MOM,40,10.0,0,0.75,0.06630216217919283,0.4937164616279423,-0.25560591673120603,0,0,0,1.35,0.10293778616446447,0.49199189625360423,-0.43397877820232833,0,0,0,0.75,0.06630216217919283,0.4937164616279423,-0.25560591673120603,0,0,0,0.2,0.019627428306493222,0.4942646459037378,-0.07133768973193533,0,0,0,0.49230650885687877,0.06352093691071903,-0.3612439163986053,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,MOM,40,25.0,0,0.75,0.038358079570712356,0.32134037152967737,-0.28209006940540315,0,0,1,1.35,0.05128363272577352,0.3196084533676846,-0.4701270395767414,0,0,0,0.75,0.038358079570712356,0.32134037152967737,-0.28209006940540315,0,0,1,0.65,0.034584222984758384,0.32138379370193937,-0.2474754476507287,0,0,1,0.16733509102091268,0.013883319212295575,-0.4542759136476483,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,R6,10,10.0,0,0.75,0.1026095676260863,0.5838763685984609,-0.4013592130167347,0,0,0,1.35,0.15876614792657162,0.5867376367886524,-0.6376596302229719,0,0,0,0.75,0.1026095676260863,0.5838763685984609,-0.4013592130167347,0,0,0,1.35,0.15876614792657162,0.5867376367886524,-0.6376596302229719,0,0,0,0.49230650885687877,0.06352093691071903,-0.3612439163986053,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,R6,10,25.0,0,0.75,0.05735388607651504,0.3766780493903416,-0.4733474129144618,0,0,0,1.2,0.07266346088910502,0.37878793338518374,-0.6637834703746663,0,0,0,0.75,0.05735388607651504,0.3766780493903416,-0.4733474129144618,0,0,0,1.35,0.0742628642913159,0.37927189602023426,-0.7137327739397106,0,0,0,0.16733509102091268,0.013883319212295575,-0.4542759136476483,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,R6,20,10.0,0,0.75,0.06514978995879317,0.4568382288669519,-0.3176103023972018,0,0,0,1.35,0.09681525898440668,0.4554823850013751,-0.5374623496368096,0,0,0,0.75,0.06514978995879317,0.4568382288669519,-0.3176103023972018,0,0,0,0.2,0.019834605165880648,0.45717501423065593,-0.08689286741036772,0,0,0,0.49230650885687877,0.06352093691071903,-0.3612439163986053,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,R6,20,25.0,0,0.75,0.028450671527072036,0.2502070735230871,-0.39616471638603934,0,0,0,1.35,0.02950035343262103,0.24885488461040428,-0.6294018296896524,0,0,0,0.75,0.028450671527072036,0.2502070735230871,-0.39616471638603934,0,0,0,0.65,0.02632527937795337,0.25021711415165093,-0.34988134849890495,0,0,0,0.16733509102091268,0.013883319212295575,-0.4542759136476483,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,R6,40,10.0,0,0.75,0.06754912584449135,0.5098248345611452,-0.3023028326956545,0,0,0,1.35,0.1051903496188229,0.5048470773935603,-0.4961949891483647,0,0,0,0.75,0.06754912584449135,0.5098248345611452,-0.3023028326956545,0,0,0,0.2,0.019954730571998702,0.5132972675723834,-0.08726857824226808,0,0,0,0.49230650885687877,0.06352093691071903,-0.3612439163986053,0.8820107671822842,0.15450717694493266,-0.33717235283398284
small,R6,40,25.0,0,0.75,0.036886253776858835,0.3159948106223329,-0.3313166554510112,0,0,0,1.35,0.04852625472793748,0.3110437110781947,-0.5336880171043132,0,0,0,0.75,0.036886253776858835,0.3159948106223329,-0.3313166554510112,0,0,0,0.2,0.012027625595252722,0.3182536009066826,-0.09751770479732513,0,0,0,0.16733509102091268,0.013883319212295575,-0.4542759136476483,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,COMP,10,10.0,0,0.75,0.09096685852322373,0.8841773649614738,-0.12934805370100444,0,0,1,1.2,0.14313058862988437,0.8820103548241033,-0.20376191782226294,0,0,0,0.75,0.09096685852322373,0.8841773649614738,-0.12934805370100444,0,0,1,0.2,0.02460657448077841,0.8856243041817686,-0.03511782606321434,0,0,1,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,COMP,10,25.0,0,0.75,0.06408881193774252,0.6455339487210302,-0.1407160001996287,0,0,1,1.05,0.08735803401434983,0.6443437743047845,-0.1939507783091141,0,0,0,0.75,0.06408881193774252,0.6455339487210302,-0.1407160001996287,0,0,1,0.5,0.043551213179384485,0.645717735707757,-0.09503244383590004,0,0,1,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,COMP,20,10.0,0,0.75,0.1065684471745425,1.0296500468443777,-0.17382001834748317,0,0,0,1.05,0.14879055620017567,1.0283095604009957,-0.23854309895214354,0,0,0,0.75,0.1065684471745425,1.0296500468443777,-0.17382001834748317,0,0,0,0.2,0.028439427817187557,1.0310898743249914,-0.04804063037956452,0,0,1,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,COMP,20,25.0,0,0.75,0.08868244783226964,0.8722693703429659,-0.17514814909630128,0,0,0,1.05,0.12288358904182828,0.8711540143408314,-0.2402684328106346,0,0,0,0.75,0.08868244783226964,0.8722693703429659,-0.17514814909630128,0,0,0,0.5,0.059506260012578416,0.8724441185781061,-0.1187421522265274,0,0,1,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,COMP,40,10.0,0,0.75,0.10880012067697198,1.2497956291476882,-0.13801100911772146,1,0,1,1.2,0.17545587957849573,1.2482969644979773,-0.21568626917701506,0,0,0,0.75,0.10880012067697198,1.2497956291476882,-0.13801100911772146,1,0,1,0.2,0.02865154348290866,1.2506176153198554,-0.03785656819843919,0,0,1,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,COMP,40,25.0,0,0.75,0.10038396904805569,1.1608369677543022,-0.13890177246555535,0,0,1,1.05,0.14093367339217688,1.1600399176507603,-0.19140806018834566,1,1,0,0.75,0.10038396904805569,1.1608369677543022,-0.13890177246555535,0,0,1,0.65,0.0868886870057084,1.1609209214480032,-0.12101505406841451,0,0,1,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,MOM,10,10.0,0,0.75,0.1657699069160603,1.0940697681040124,-0.19375551807752223,0,1,0,1.2,0.26519271787830667,1.0957984708087405,-0.29918400032017456,0,0,0,0.75,0.1657699069160603,1.0940697681040124,-0.19375551807752223,0,1,0,1.35,0.2979148260336326,1.096193272091096,-0.3325679181976894,0,0,0,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,MOM,10,25.0,0,0.75,0.1431684584028301,0.9636168578325301,-0.19505625522813785,0,0,0,1.05,0.19890013371642357,0.9650358177739324,-0.26659612933415944,0,0,0,0.75,0.1431684584028301,0.9636168578325301,-0.19505625522813785,0,0,0,1.35,0.2527752318489713,0.9655265761353525,-0.334569585048865,0,0,0,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,MOM,20,10.0,0,0.75,0.12506822808515783,1.0482675838289948,-0.17416306963643746,1,1,0,0.5,0.08334154776491376,1.0478239787287449,-0.1179985924919541,0,0,1,0.75,0.12506822808515783,1.0482675838289948,-0.17416306963643746,1,1,0,1.05,0.174878934295279,1.048425728138198,-0.2390824148523255,0,0,0,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,MOM,20,25.0,0,0.75,0.10895510069723557,0.9272636071792293,-0.1757850814493983,0,0,0,0.75,0.10895510069723557,0.9272636071792293,-0.1757850814493983,0,0,0,0.75,0.10895510069723557,0.9272636071792293,-0.1757850814493983,0,0,0,1.05,0.15138913322693193,0.9275509599290055,-0.2411895316389442,0,0,0,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,MOM,40,10.0,0,0.75,0.10761177947344791,1.226210713081581,-0.13316805214963334,0,0,1,1.2,0.1734433776281703,1.2252730688426918,-0.20832433277828988,0,0,0,0.75,0.10761177947344791,1.226210713081581,-0.13316805214963334,0,0,1,0.35,0.04980189838340188,1.2264422898349334,-0.06338172744748283,0,0,1,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,MOM,40,25.0,0,0.75,0.09925910149824269,1.1387341541218334,-0.1340697230672131,0,0,1,1.05,0.13930075794311758,1.1382912560744247,-0.18486961694858117,1,1,0,0.75,0.09925910149824269,1.1387341541218334,-0.1340697230672131,0,0,1,0.75,0.09925910149824269,1.1387341541218334,-0.1340697230672131,0,0,1,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,R6,10,10.0,0,0.75,0.15153139003739002,1.059031907969774,-0.17944887621252104,1,1,0,0.75,0.15153139003739002,1.059031907969774,-0.17944887621252104,1,1,0,0.75,0.15153139003739002,1.059031907969774,-0.17944887621252104,1,1,0,1.35,0.27083339519707694,1.0607056623345197,-0.3081819477282425,0,0,0,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,R6,10,25.0,0,0.75,0.12509323571231024,0.8965197818930214,-0.18132320398198165,1,0,0,0.9,0.14922960671706997,0.8971633556226541,-0.21499823316157873,0,0,0,0.75,0.12509323571231024,0.8965197818930214,-0.18132320398198165,1,0,0,1.2,0.19608278837406434,0.8977855606066252,-0.27987646244745057,0,0,0,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,R6,20,10.0,0,0.75,0.12545617074258164,1.0809178145630918,-0.17512145210009222,1,1,0,0.75,0.12545617074258164,1.0809178145630918,-0.17512145210009222,1,1,0,0.75,0.12545617074258164,1.0809178145630918,-0.17512145210009222,1,1,0,0.75,0.12545617074258164,1.0809178145630918,-0.17512145210009222,1,1,0,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,R6,20,25.0,0,0.75,0.10777275031547928,0.9437658959526957,-0.1765349335555355,0,0,0,0.9,0.12894735305599192,0.943921104447805,-0.20965600792068928,0,0,0,0.75,0.10777275031547928,0.9437658959526957,-0.1765349335555355,0,0,0,0.9,0.12894735305599192,0.943921104447805,-0.20965600792068928,0,0,0,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,R6,40,10.0,0,0.75,0.10616494479638505,1.2111027804485168,-0.1449311005368178,0,0,0,1.2,0.17084281325588724,1.2091799572222839,-0.22610184758427898,0,0,0,0.75,0.10616494479638505,1.2111027804485168,-0.1449311005368178,0,0,0,0.2,0.02802400314198028,1.2124118884744746,-0.03983995814524599,0,0,1,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,R6,40,25.0,0,0.75,0.09755549166681732,1.1207142401045274,-0.14599759933507017,0,0,1,1.05,0.1367486324154792,1.1196480010163858,-0.20094253872012235,1,1,0,0.75,0.09755549166681732,1.1207142401045274,-0.14599759933507017,0,0,1,0.5,0.06489204879757215,1.1209991622001647,-0.09871457008244033,0,0,1,0.39920030769495,0.037834702288707334,-0.14177187688535975,0.8820107671822842,0.15450717694493266,-0.33717235283398284
