panel,book,cost,ctl_CAGR,ctl_Sharpe,ctl_MaxDD,ctl_gross,PHI_CAGR,PHI_Sharpe,PHI_MaxDD,PHI_gross,DGG_CAGR,DGG_Sharpe,DGG_MaxDD,DGG_gross,GATE_CAGR,GATE_Sharpe,GATE_MaxDD,GATE_gross,sel_dSharpe,sel_dCAGR,sel_dMaxDD,tim_dSharpe,tim_dCAGR,tim_dMaxDD,sel_OOS_dSharpe,tim_OOS_dSharpe,PHI_x,DGG_x,GATE_x
SMALL439,CAND20,10,0.146625770635207,0.7674534724329153,-0.30849894580592396,0.7502376510889226,0.14413939608972703,0.7623995832257193,-0.2807923178359534,0.7485655336351458,0.14225523565226839,0.7551685861240321,-0.2811999593691219,0.7485592028456236,0.14238519567373786,0.7512136280710352,-0.3092179392313059,0.7502804817488353,-0.0072309971016871755,-0.18841604374586485,-0.04076415331685235,-0.005053889207195961,-0.24863745454799524,2.7706627969970588,-0.00900138202158196,-0.005311024526643671,0.08973934136535028,0.16009880048317965,
SMALL439,CAND20,25,0.11900427179259498,0.6491016368132166,-0.3097889357986777,0.7502376510889226,0.11656941530290821,0.6428283050528678,-0.2821525466440271,0.7485655336351458,0.11471388367660085,0.6353372322947236,-0.28264648171911555,0.7485592028456236,0.11462985995372565,0.6314721224715211,-0.31083580772242003,0.7502804817488353,-0.007491072758144202,-0.18555316263073607,-0.04939350750884364,-0.0062733317603488326,-0.24348564896867764,2.763638915465061,-0.00928980227925602,-0.006843043716906694,0.08810327847323146,0.15806927787066719,
SMALL439,EWALL0,10,0.1018177783174512,0.6781352696586782,-0.3616637358208419,0.7501008892339182,0.04604628755763618,0.6665712954670329,-0.1296024958835409,0.3779024879495479,0.035584750244263,0.5395195187479798,-0.14270715775313192,0.3778960122588028,0.06478682046825757,0.5033872943946732,-0.3823994376738241,0.7500917304181893,-0.1270517767190531,-1.0461537313373181,-1.3104661869591028,-0.011563974191645343,-5.577149075981502,23.2061239937301,-0.05137217996693699,-0.03486272755040143,0.24033091771328782,0.3024938947150807,
SMALL439,EWALL0,25,0.09894356898141088,0.6620350100338488,-0.36426007858275156,0.7501008892339182,0.043482467391965374,0.632144804597055,-0.13280292332439647,0.3779024879495479,0.029834520901837358,0.4590265837677621,-0.15002976879390373,0.3778960122588028,0.04838985449679556,0.3969214765687321,-0.39948582967310886,0.7500917304181893,-0.1731182208292929,-1.3647946490128016,-1.7226845469507257,-0.02989020543679377,-5.5461101589445505,23.14571552583551,-0.09737226355060613,-0.05197323750700811,0.2396171400600651,0.32259229867001354,
broad136,CAND20,10,0.14792860073932723,0.9824488833962176,-0.25683762548780886,0.7479450741412556,0.14391988158855318,0.9799397882798903,-0.23932646657335277,0.738254555592349,0.1450503454080927,0.9885991023937266,-0.23707796785435564,0.7382607524431668,0.1507660599007421,0.9988872887535185,-0.2507561132762034,0.7503320577624827,0.008659314113836358,0.11304638195395178,0.22484987189971273,-0.0025090951163273534,-0.4008719150774054,1.7511158914456093,-0.0005069482264046243,-0.01528511722363779,0.22892369205014249,0.14566321869674667,-0.46657131691688297
broad136,CAND20,25,0.12554088804900077,0.8528390678508909,-0.2586471165481322,0.7479450741412556,0.12164584894579211,0.8472835557215125,-0.2412742963692981,0.738254555592349,0.12294668887825999,0.8567877550663108,-0.23843491932670025,0.7382607524431668,0.12749137008575717,0.8644029103379093,-0.25220977841424663,0.7503320577624827,0.009504199344798292,0.13008399324678788,0.2839377042597846,-0.005555512129378437,-0.3895039103208653,1.7372820178834125,0.000308188941086196,-0.019037496757409733,0.22420304033044136,0.12834820194560634,-0.30299511944063345
broad136,EWALL0,10,0.14178077774478903,1.1237184720356246,-0.2536484248157904,0.7502197909059936,0.08292310341858578,1.1535770857207253,-0.13629440741993548,0.5313183142661847,0.07783692826755972,1.0952487307819678,-0.1264131055960045,0.5313200730105285,0.11659734787379517,1.05853291451424,-0.20116704846935873,0.7502137014260793,-0.05832835493875743,-0.5086175151026051,0.9881301823930988,0.029858613685100677,-5.885767432620326,11.735401739585495,-0.03921074933852142,0.06144191140229016,0.5015394924884963,0.5025636739023139,0.47985460032063626
broad136,EWALL0,25,0.1402903058124132,1.1132111484684346,-0.25385209286855015,0.7502197909059936,0.07986476895906236,1.113812590155435,-0.13696096658178347,0.5313183142661847,0.0724685099048672,1.0245788662837514,-0.12717302984149048,0.5313200730105285,0.1035369277859326,0.9508509704426635,-0.20417224684789226,0.7502137014260793,-0.0892337238716836,-0.7396259054195164,0.9787936740292991,0.0006014416870003814,-6.042553685335084,11.689112628676668,-0.07255753935029463,0.031238966455015005,0.5169386143573471,0.5353828350708492,0.7398045881864811
u56,CAND20,10,0.15626094160676995,1.1815771095265901,-0.21922014511569388,0.7468756943067357,0.14698590987028015,1.181020114767125,-0.1990279270669293,0.7127631995735672,0.14244626342762,1.1539674115161602,-0.1921347595523597,0.7127542915332524,0.14645887407055413,1.1206762410988689,-0.21767827648189086,0.7503335258213745,-0.02705270325096487,-0.4539646442660139,0.6893167514569587,-0.0005569947594650237,-0.9275031736489803,2.0192218048764587,-0.011766522190170603,0.018471428501805942,0.4593369442668669,0.5100417768411258,6.357265023310751
u56,CAND20,25,0.14091906895107043,1.078813289141004,-0.2205279304369221,0.7468756943067357,0.1314662069959629,1.0697411941249184,-0.2005512571894047,0.7127631995735672,0.12742805185288142,1.0453583691800998,-0.19352747763642286,0.7127542915332524,0.12872861927976498,1.0000218494302537,-0.21948985870719184,0.7503335258213745,-0.024382824944818582,-0.4038155143081479,0.7023779552981835,-0.009072095016085635,-0.9452861955107528,1.9976673247517396,-0.00876159849568059,0.011143919077774456,0.4731950028907983,0.4996589204585325,11.743359656343998
