cell,panel,book,density,n_rungs,S,reached,Lstar_A,Lstar_B,cont_A,cont_B,exact,same_coarse_bin,logratio_rung,logratio_cont,within_sqrt2,within_2x,within_4x,allseed_exact
MEGA/V2BAND,MEGA,V2BAND,D_COARSE,9,3,True,63.0,252.0,62.99999999999999,252.00000000000003,False,False,1.3862943611198906,1.3862943611198908,False,False,False,False
MEGA/V2BAND,MEGA,V2BAND,D_COARSE,9,9,True,63.0,5.0,62.99999999999999,1.4730015746445266,False,False,2.533696813957432,3.7558325199065012,False,False,False,False
MEGA/V2BAND,MEGA,V2BAND,D_COARSE,9,27,True,63.0,63.0,62.99999999999999,62.99999999999999,True,True,0.0,0.0,True,True,True,False
MEGA/V2BAND,MEGA,V2BAND,D_MED,14,3,True,2.0,2.0,1.3232110291268762,1.1437642483554407,True,True,0.0,0.14573658533664693,True,True,True,False
MEGA/V2BAND,MEGA,V2BAND,D_MED,14,9,True,2.0,2.0,1.4819816874549792,1.9881897182561763,True,True,0.0,0.2938443652449768,True,True,True,False
MEGA/V2BAND,MEGA,V2BAND,D_MED,14,27,True,8.0,8.0,6.0842922854514425,4.587668160468293,True,True,0.0,0.28233854596003266,True,True,True,False
MEGA/V2BAND,MEGA,V2BAND,D_DENSE,25,3,True,2.0,2.0,1.3232110291268762,1.1437642483554407,True,True,0.0,0.14573658533664693,True,True,True,False
MEGA/V2BAND,MEGA,V2BAND,D_DENSE,25,9,True,2.0,2.0,1.4819816874549792,1.9881897182561763,True,True,0.0,0.2938443652449768,True,True,True,False
MEGA/V2BAND,MEGA,V2BAND,D_DENSE,25,27,True,8.0,8.0,7.132386727958702,6.84571533857587,True,True,0.0,0.0410229643155015,True,True,True,False
MEGA/TOP20EW,MEGA,TOP20EW,D_COARSE,9,3,True,63.0,126.0,62.99999999999999,126.0,False,False,0.6931471805599453,0.6931471805599454,False,False,True,False
MEGA/TOP20EW,MEGA,TOP20EW,D_COARSE,9,9,True,126.0,63.0,126.0,62.99999999999999,False,False,0.6931471805599453,0.6931471805599455,False,False,True,False
MEGA/TOP20EW,MEGA,TOP20EW,D_COARSE,9,27,True,126.0,126.0,126.0,126.0,True,True,0.0,0.0,True,True,True,False
MEGA/TOP20EW,MEGA,TOP20EW,D_MED,14,3,True,64.0,64.0,63.99999999999998,63.99999999999998,True,True,0.0,0.0,True,True,True,False
MEGA/TOP20EW,MEGA,TOP20EW,D_MED,14,9,True,128.0,64.0,127.99999999999996,63.99999999999998,False,False,0.6931471805599453,0.6931471805599453,False,True,True,False
MEGA/TOP20EW,MEGA,TOP20EW,D_MED,14,27,True,128.0,128.0,127.99999999999996,127.99999999999996,True,True,0.0,0.0,True,True,True,False
MEGA/TOP20EW,MEGA,TOP20EW,D_DENSE,25,3,True,64.0,64.0,63.99999999999998,63.99999999999998,True,True,0.0,0.0,True,True,True,False
MEGA/TOP20EW,MEGA,TOP20EW,D_DENSE,25,9,True,91.0,64.0,90.99999999999997,63.99999999999998,False,True,0.3519764231571782,0.3519764231571782,False,True,True,False
MEGA/TOP20EW,MEGA,TOP20EW,D_DENSE,25,27,True,91.0,91.0,90.99999999999997,90.99999999999997,True,True,0.0,0.0,True,True,True,False
MEGA/V1TOP5,MEGA,V1TOP5,D_COARSE,9,3,True,504.0,504.0,504.00000000000006,504.00000000000006,True,True,0.0,0.0,True,True,True,True
MEGA/V1TOP5,MEGA,V1TOP5,D_COARSE,9,9,True,504.0,504.0,504.00000000000006,504.00000000000006,True,True,0.0,0.0,True,True,True,True
MEGA/V1TOP5,MEGA,V1TOP5,D_COARSE,9,27,True,504.0,504.0,504.00000000000006,504.00000000000006,True,True,0.0,0.0,True,True,True,True
MEGA/V1TOP5,MEGA,V1TOP5,D_MED,14,3,True,512.0,512.0,511.99999999999994,511.99999999999994,True,True,0.0,0.0,True,True,True,True
MEGA/V1TOP5,MEGA,V1TOP5,D_MED,14,9,True,512.0,512.0,511.99999999999994,511.99999999999994,True,True,0.0,0.0,True,True,True,True
MEGA/V1TOP5,MEGA,V1TOP5,D_MED,14,27,True,512.0,512.0,511.99999999999994,511.99999999999994,True,True,0.0,0.0,True,True,True,True
MEGA/V1TOP5,MEGA,V1TOP5,D_DENSE,25,3,True,512.0,362.0,511.99999999999994,362.00000000000017,False,False,0.34668041321373666,0.3466804132137362,False,True,True,False
MEGA/V1TOP5,MEGA,V1TOP5,D_DENSE,25,9,True,512.0,362.0,511.99999999999994,362.00000000000017,False,False,0.34668041321373666,0.3466804132137362,False,True,True,False
MEGA/V1TOP5,MEGA,V1TOP5,D_DENSE,25,27,True,512.0,362.0,511.99999999999994,362.00000000000017,False,False,0.34668041321373666,0.3466804132137362,False,True,True,False
BROAD/V2BAND,BROAD,V2BAND,D_COARSE,9,3,True,126.0,63.0,126.0,62.99999999999999,False,False,0.6931471805599453,0.6931471805599455,False,False,True,False
BROAD/V2BAND,BROAD,V2BAND,D_COARSE,9,9,True,63.0,63.0,62.99999999999999,62.99999999999999,True,True,0.0,0.0,True,True,True,False
BROAD/V2BAND,BROAD,V2BAND,D_COARSE,9,27,True,63.0,63.0,62.99999999999999,62.99999999999999,True,True,0.0,0.0,True,True,True,False
BROAD/V2BAND,BROAD,V2BAND,D_MED,14,3,True,64.0,64.0,63.99999999999998,63.99999999999998,True,True,0.0,0.0,True,True,True,False
BROAD/V2BAND,BROAD,V2BAND,D_MED,14,9,True,64.0,64.0,63.99999999999998,63.99999999999998,True,True,0.0,0.0,True,True,True,False
BROAD/V2BAND,BROAD,V2BAND,D_MED,14,27,True,64.0,64.0,63.99999999999998,63.99999999999998,True,True,0.0,0.0,True,True,True,False
BROAD/V2BAND,BROAD,V2BAND,D_DENSE,25,3,True,11.0,64.0,9.928130484265823,63.99999999999998,False,False,1.7609878105613013,1.8635108924871449,False,False,False,False
BROAD/V2BAND,BROAD,V2BAND,D_DENSE,25,9,True,11.0,64.0,10.219921517586496,63.99999999999998,False,False,1.7609878105613013,1.8345441779104195,False,False,False,False
BROAD/V2BAND,BROAD,V2BAND,D_DENSE,25,27,True,64.0,64.0,63.99999999999998,63.99999999999998,True,True,0.0,0.0,True,True,True,False
BROAD/TOP20EW,BROAD,TOP20EW,D_COARSE,9,3,True,63.0,63.0,62.99999999999999,62.99999999999999,True,True,0.0,0.0,True,True,True,True
BROAD/TOP20EW,BROAD,TOP20EW,D_COARSE,9,9,True,63.0,63.0,62.99999999999999,62.99999999999999,True,True,0.0,0.0,True,True,True,True
BROAD/TOP20EW,BROAD,TOP20EW,D_COARSE,9,27,True,63.0,63.0,62.99999999999999,62.99999999999999,True,True,0.0,0.0,True,True,True,False
BROAD/TOP20EW,BROAD,TOP20EW,D_MED,14,3,True,64.0,16.0,63.99999999999998,13.764795292248746,False,False,1.3862943611198906,1.5367688164885616,False,False,False,False
BROAD/TOP20EW,BROAD,TOP20EW,D_MED,14,9,True,64.0,64.0,63.99999999999998,63.99999999999998,True,True,0.0,0.0,True,True,True,False
BROAD/TOP20EW,BROAD,TOP20EW,D_MED,14,27,True,64.0,64.0,63.99999999999998,63.99999999999998,True,True,0.0,0.0,True,True,True,False
BROAD/TOP20EW,BROAD,TOP20EW,D_DENSE,25,3,True,45.0,16.0,44.99999999999999,12.458453379987027,False,False,1.0340737675305385,1.2842631109222018,False,False,True,False
BROAD/TOP20EW,BROAD,TOP20EW,D_DENSE,25,9,True,45.0,45.0,44.99999999999999,44.99999999999999,True,True,0.0,0.0,True,True,True,False
BROAD/TOP20EW,BROAD,TOP20EW,D_DENSE,25,27,True,45.0,45.0,44.99999999999999,44.99999999999999,True,True,0.0,0.0,True,True,True,False
BROAD/V1TOP5,BROAD,V1TOP5,D_COARSE,9,3,True,21.0,21.0,20.461125618431947,13.039670392081396,True,True,0.0,0.45053049507564197,False,True,True,False
BROAD/V1TOP5,BROAD,V1TOP5,D_COARSE,9,9,True,21.0,21.0,15.693973143466684,12.713492858320942,True,True,0.0,0.21061290316812314,True,True,True,False
BROAD/V1TOP5,BROAD,V1TOP5,D_COARSE,9,27,True,21.0,21.0,15.036581383035172,12.967628073032367,True,True,0.0,0.14802988736733677,True,True,True,False
BROAD/V1TOP5,BROAD,V1TOP5,D_MED,14,3,True,32.0,16.0,16.93323991650056,14.936552735514546,False,False,0.6931471805599453,0.12546713667379433,True,True,True,False
BROAD/V1TOP5,BROAD,V1TOP5,D_MED,14,9,True,32.0,16.0,16.93323991650056,14.963937522444844,False,False,0.6931471805599453,0.12363540787263452,True,True,True,False
BROAD/V1TOP5,BROAD,V1TOP5,D_MED,14,27,True,16.0,32.0,14.812934814380906,16.10595717718723,False,False,0.6931471805599453,0.08368844153677021,True,True,True,False
BROAD/V1TOP5,BROAD,V1TOP5,D_DENSE,25,3,True,23.0,16.0,16.527428045858766,14.821567618149068,False,False,0.3629054936893685,0.10893791513810842,True,True,True,False
BROAD/V1TOP5,BROAD,V1TOP5,D_DENSE,25,9,True,23.0,16.0,16.649519888701366,14.476217236118027,False,False,0.3629054936893685,0.139874268268553,True,True,True,False
BROAD/V1TOP5,BROAD,V1TOP5,D_DENSE,25,27,True,16.0,23.0,15.085565264513473,16.074428566378778,False,False,0.3629054936893685,0.0634913776528622,True,True,True,False
SMALL/V2BAND,SMALL,V2BAND,D_COARSE,9,3,True,126.0,252.0,72.66649413438651,153.85306652187063,False,False,0.6931471805599453,0.7501176336425477,False,False,True,False
SMALL/V2BAND,SMALL,V2BAND,D_COARSE,9,9,True,63.0,126.0,40.623821424442596,92.97779959496293,False,False,0.6931471805599453,0.8280061214854415,False,False,True,False
SMALL/V2BAND,SMALL,V2BAND,D_COARSE,9,27,True,126.0,126.0,72.66649413438651,124.5342748280492,True,True,0.0,0.5387005780196804,False,True,True,False
SMALL/V2BAND,SMALL,V2BAND,D_MED,13,3,True,64.0,64.0,48.89952310331682,51.91794872030708,True,True,0.0,0.059896919201830816,True,True,True,False
SMALL/V2BAND,SMALL,V2BAND,D_MED,13,9,True,128.0,256.0,105.64673959889491,128.6052224525335,False,False,0.6931471805599453,0.196646537842418,True,True,True,False
SMALL/V2BAND,SMALL,V2BAND,D_MED,13,27,True,256.0,256.0,149.75050744444732,144.51419139141896,True,True,0.0,0.03559291254907653,True,True,True,False
SMALL/V2BAND,SMALL,V2BAND,D_DENSE,24,3,True,45.0,45.0,44.33848369699948,38.247434208308704,True,True,0.0,0.1477765279212697,True,True,True,False
SMALL/V2BAND,SMALL,V2BAND,D_DENSE,24,9,True,128.0,45.0,121.88459333916548,32.63046772737445,False,False,1.0453677741492975,1.317828196021031,False,False,True,False
