panel,dial,n_rungs,pick,pick_i,live_rung,pick_is_live,is_best,is_margin,is_spread,is_sd,oos_spread,oos_sd,oos_pick,oos_best,regret_vs_best,oos_vs_median,n_levels,n_flips,flip_rate,worst_cost,mean_cost
U56,BAND,8,0.08,5,0.03,False,1.1222416792381957,0.001990589397069087,0.06746411574796585,0.02347517963167502,0.15629544581590227,0.05667461065158542,1.1646116937774338,1.2795579961445622,0.11494630236712844,-0.06742715030754676,11,9,0.8181818181818182,0.04134914344877383,-0.030259471260337335
U56,N,8,50,7,20,False,1.0659704296890469,0.020120163031861704,0.5083556604573839,0.18426563611480026,0.47065212203807383,0.16667312929866585,1.1066699703285108,1.1122284003350633,0.005558430006552539,0.15507403692078114,11,6,0.5454545454545454,0.4650936920315213,0.04897506775039717
U56,GROSS,8,1.0,7,0.75,False,1.1047435774949808,8.283605560110985e-05,0.0019458127147258253,0.000653007283110223,0.00173458618022293,0.0005948456862696922,1.2764827179455562,1.2782173041257792,0.00173458618022293,-0.0008758089134093261,11,7,0.6363636363636364,-0.0,-0.0006048051477259741
U56,VOLCAP,8,0.8,6,9.99,False,0.9518369304108478,0.008355714532488623,0.0890561090200781,0.03336586812735205,0.3599313788398919,0.1284485464629029,0.975910147060631,1.0224418049577508,0.04653165789711988,0.0443478150268507,11,8,0.7272727272727273,0.313399720942772,0.028728894711825926
U56,CADENCE,4,M,2,W,False,1.1054677772412462,0.0011962154198867925,0.07534777903876266,0.03109691195567202,0.31328785064818,0.12732001816449642,1.224130197961305,1.28746995124285,0.06333975328154495,-0.02652710460304175,11,9,0.8181818181818182,0.24994809736663504,0.0630344697394797
U56,MAWIN,5,150,2,200,False,1.116383592834872,0.003027079227893692,0.26700148269586743,0.10301129715748776,0.2309749338815088,0.08760795178451888,1.1680367696000875,1.2771844071673888,0.10914763756730128,0.0,11,8,0.7272727272727273,0.12182729631420752,0.003003423793042243
U56,QUANT,7,0.6,6,0.1,False,0.8616580761104475,0.020125334552510643,0.4678458161790947,0.179156987961385,0.6989670370157468,0.2288023604512096,1.1168844200804904,1.1168844200804904,0.0,0.43963416711667025,11,5,0.45454545454545453,0.46500930892945336,0.12162471374814707
U56,VOLEXP,5,0.0,0,0.5,False,1.1065151266485975,0.013167422073477653,0.19520941514407986,0.08790828707865583,0.2556962251371483,0.10385698667339135,1.11425213884774,1.11425213884774,0.0,0.09181033388998916,11,0,0.0,-0.0,0.0
U56,LAG,5,3,2,1,False,1.1046096671028949,0.00033810528153543906,0.017321062733953507,0.006542957329314224,0.05366195906480664,0.017151622302606116,1.2235224481025821,1.2771844071673888,0.05366195906480664,-0.03224381638468787,11,10,0.9090909090909091,-0.0,-0.044917948581604736
B136,BAND,8,0.08,5,0.03,False,1.1410698988215464,0.005465724150039986,0.08537131571907008,0.02960011122453527,0.12186027950922518,0.03660830005488573,1.098820124916934,1.1265485482394717,0.027728423322537665,-0.0035338724054718718,11,9,0.8181818181818182,0.09413185618668751,0.008463576949469077
B136,N,8,30,5,20,False,1.037792783486312,0.019494280349988458,0.30904862510487396,0.11202747222898023,0.5082671983074727,0.15619010997024904,0.8041080491244361,0.9662405270043641,0.16213247787992802,0.06049848094175281,11,8,0.7272727272727273,0.3461347204275447,0.029046146417686505
B136,GROSS,8,1.0,7,0.75,False,1.0927413254606886,0.00019593365554482212,0.003765757288410443,0.0012639008520609718,0.0029865193838645165,0.0010131815718756735,1.1048029424254944,1.1077894618093589,0.0029865193838645165,-0.001374886264648545,11,7,0.6363636363636364,-0.0,-0.001015655567522175
