[setup] panels: u56 56 selectable / 56 cols, 2008-01-02..2026-09-04 | broad 136 selectable / 136 cols, 2008-01-02..2026-09-04 | small 439 selectable / 440 cols, 2010-01-04..2026-09-04
[setup] small panel drops 44 tickers with max_1d_move >= 1.0
[A] u56: weekend rows (idea 38's calendar-index warning) = 0 of 4699
[A] broad: weekend rows (idea 38's calendar-index warning) = 0 of 4699
[A] small: weekend rows (idea 38's calendar-index warning) = 0 of 4194
[A] u56: engine-equivalence max|diff| = 6.939e-18
[A] u56: RULES v1  CAGR  6.45% Sharpe 0.664 MaxDD -13.8% halves 0.641/0.688 OOS 0.747
[A] u56: SPY       CAGR 15.23% Sharpe 0.889 MaxDD -33.7% halves 0.957/0.834 OOS 0.882 | 4b bars: MaxDD >= -20.2%, CAGR >= 10.66%
[A] broad: engine-equivalence max|diff| = 6.939e-18
[A] broad: RULES v1  CAGR  6.39% Sharpe 0.635 MaxDD -21.2% halves 0.756/0.532 OOS 0.576
[A] broad: SPY       CAGR 15.23% Sharpe 0.889 MaxDD -33.7% halves 0.957/0.834 OOS 0.882 | 4b bars: MaxDD >= -20.2%, CAGR >= 10.66%
[A] small: engine-equivalence max|diff| = 1.388e-17
[A] small: RULES v1  CAGR  8.15% Sharpe 0.603 MaxDD -32.8% halves 0.689/0.526 OOS 0.581
[A] small: SPY       CAGR 14.13% Sharpe 0.862 MaxDD -33.7% halves 0.891/0.858 OOS 0.882 | 4b bars: MaxDD >= -20.2%, CAGR >= 9.89%

[C] main grid: 3 panels x 3 signals x 4 gates x 3 conventions x (3 n + EWall) x 2 gross x 2 cost rungs
[C] 1440 rows -> 2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.grid.csv ; 4a passes 140, 4b passes 95
panel  book signal  gate conv      g     bps   CAGR  Sharpe   MaxDD     H1      H2  OOS_CAGR  OOS_Sharpe  OOS_MaxDD  mean_f  mean_gross  f_crisis  f_calm  mean_names  turnover  pass4a  pass4b
  u56   R10    mom  none  lit 0.7500 10.0000 0.2092  1.1751 -0.2630 1.2241  1.1652    0.2395      1.1986    -0.2630  1.0000      0.7505    1.0000  1.0000     10.0000    9.2206   False   False
  u56   R10    mom  none  lit 0.7500 25.0000 0.1926  1.0959 -0.2637 1.1254  1.0984    0.2232      1.1307    -0.2637  1.0000      0.7505    1.0000  1.0000     10.0000    9.2206   False   False
  u56   R10    mom  none  mat 0.7500 10.0000 0.2092  1.1751 -0.2630 1.2241  1.1652    0.2395      1.1986    -0.2630  1.0000      0.7505    1.0000  1.0000     10.0000    9.2206   False   False
  u56   R10    mom  none  mat 0.7500 25.0000 0.1926  1.0959 -0.2637 1.1254  1.0984    0.2232      1.1307    -0.2637  1.0000      0.7505    1.0000  1.0000     10.0000    9.2206   False   False
  u56   R10    mom  none  sta 0.7500 10.0000 0.2092  1.1751 -0.2630 1.2241  1.1652    0.2395      1.1986    -0.2630  1.0000      0.7505    1.0000  1.0000     10.0000    9.2206   False   False
  u56   R10    mom  none  sta 0.7500 25.0000 0.1926  1.0959 -0.2637 1.1254  1.0984    0.2232      1.1307    -0.2637  1.0000      0.7505    1.0000  1.0000     10.0000    9.2206   False   False
  u56   R10    mom  none  lit 1.0000 10.0000 0.2801  1.1764 -0.3389 1.2247  1.1673    0.3212      1.2007    -0.3389  1.0000      1.0000    1.0000  1.0000     10.0000   12.2748   False   False
  u56   R10    mom  none  lit 1.0000 25.0000 0.2567  1.0974 -0.3397 1.1261  1.1007    0.2981      1.1330    -0.3397  1.0000      1.0000    1.0000  1.0000     10.0000   12.2748   False   False
  u56   R10    mom  none  mat 1.0000 10.0000 0.2801  1.1764 -0.3389 1.2247  1.1673    0.3212      1.2007    -0.3389  1.0000      1.0000    1.0000  1.0000     10.0000   12.2748   False   False
  u56   R10    mom  none  mat 1.0000 25.0000 0.2567  1.0974 -0.3397 1.1261  1.1007    0.2981      1.1330    -0.3397  1.0000      1.0000    1.0000  1.0000     10.0000   12.2748   False   False
  u56   R10    mom  none  sta 1.0000 10.0000 0.2801  1.1764 -0.3389 1.2247  1.1673    0.3212      1.2007    -0.3389  1.0000      1.0000    1.0000  1.0000     10.0000   12.2748   False   False
  u56   R10    mom  none  sta 1.0000 25.0000 0.2567  1.0974 -0.3397 1.1261  1.1007    0.2981      1.1330    -0.3397  1.0000      1.0000    1.0000  1.0000     10.0000   12.2748   False   False
  u56   R10    mom  200d  lit 0.7500 10.0000 0.1850  1.1352 -0.2430 1.1983  1.1086    0.2077      1.1468    -0.2430  0.9941      0.7463    0.9724  1.0000      9.9414   10.8689   False   False
  u56   R10    mom  200d  lit 0.7500 25.0000 0.1658  1.0336 -0.2445 1.0742  1.0220    0.1894      1.0607    -0.2445  0.9941      0.7463    0.9724  1.0000      9.9414   10.8689   False   False
  u56   R10    mom  200d  mat 0.7500 10.0000 0.1868  1.1413 -0.2430 1.1991  1.1192    0.2108      1.1564    -0.2430  0.9941      0.7504    0.9724  1.0000      9.9414   11.0690   False   False
  u56   R10    mom  200d  mat 0.7500 25.0000 0.1673  1.0382 -0.2445 1.0739  1.0307    0.1919      1.0686    -0.2445  0.9941      0.7504    0.9724  1.0000      9.9414   11.0690   False   False
  u56   R10    mom  200d  sta 0.7500 10.0000 0.1857  1.1413 -0.2417 1.1991  1.1192    0.2095      1.1564    -0.2417  0.9941      0.7460    0.9724  1.0000      9.9414   11.0048   False   False
