book,label,panel,cadence,g,memo_g,is_memo_g,bps,CAGR,Sharpe,MaxDD,H1,H2,OOS,OOS_CAGR,OOS_MaxDD,IS,IS_CAGR,keep4b,bind4b,fail4b_set,keep4a,fail4a_set
K1,"u56 top20 composite, weekly",U56,W,0.35,0.75,False,25,0.05139555185211653,0.9240989364817083,-0.08856789732823811,0.9220569160545138,0.9316700391314293,0.9961773312143583,0.05867217606884334,-0.08856789732823833,0.8291177529902086,0.042645028311157906,False,H1,H1+CAGR,False,H1+H2
K1,"u56 top20 composite, weekly",U56,W,0.4,0.75,False,0,0.07443517391235122,1.1552617169473933,-0.0995605272442357,1.1653787429583284,1.1540058118732417,1.2181487019913295,0.08310309387960357,-0.09956052724423592,1.0739435024559547,0.06402465003775148,False,CAGR,CAGR,False,H1+H2
K1,"u56 top20 composite, weekly",U56,W,0.4,0.75,False,10,0.06811660397207175,1.0630655145093333,-0.10008056607298232,1.0683274243577734,1.0653401280765227,1.1296423151776422,0.07665782737009064,-0.1000805660729821,0.976265638119532,0.05785745017837707,False,CAGR,CAGR,False,H1+H2
K1,"u56 top20 composite, weekly",U56,W,0.4,0.75,False,25,0.05870655235303812,0.9244122175651558,-0.10086029524214335,0.9223302723792295,0.9320230648853466,0.9965334073095041,0.06705987554031423,-0.10086029524214324,0.8293724800286649,0.04867192079677518,False,H1,H1+CAGR,False,H1+H2
K1,"u56 top20 composite, weekly",U56,W,0.45,0.75,False,0,0.08381880659846286,1.155277737619153,-0.11162120824032407,1.1653448117408387,1.1540704967562465,1.218215434439673,0.09363166381103527,-0.11162120824032384,1.0738900304735846,0.07204590485942575,False,CAGR,CAGR,False,H1+H2
K1,"u56 top20 composite, weekly",U56,W,0.45,0.75,False,10,0.07665909090493561,1.0631939702917474,-0.11219811644104682,1.0684096838709927,1.0655138883161723,1.129818254747382,0.08632118067399164,-0.11219811644104749,0.9763289690847627,0.06506605739382976,False,CAGR,CAGR,False,H1+H2
K1,"u56 top20 composite, weekly",U56,W,0.45,0.75,False,25,0.0660058111884052,0.9247099044061382,-0.1130630678560508,0.9225879598287536,0.9323606351628783,0.9968733993102239,0.07544456731374294,-0.11306306785605102,0.829612142016239,0.05467925694733644,False,H1,H1+CAGR,False,H1+H2
K1,"u56 top20 composite, weekly",U56,W,0.5,0.75,False,0,0.09321661894599331,1.155292682355316,-0.12359674813477717,1.1653101138674877,1.154134086224932,1.2182808254791986,0.10418770446506342,-0.12359674813477695,1.0738358390065632,0.08006828286046352,False,CAGR,CAGR,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.5,0.75,False,10,0.08520385551959664,1.063314962402707,-0.12422879467931192,1.0684851699319262,1.0656797753507787,1.1299858359088408,0.09599809800344139,-0.12422879467931214,0.9763859998330284,0.07226619932281952,False,CAGR,CAGR,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.5,0.75,False,25,0.07329185127211835,0.9249905155790543,-0.12517636408143262,0.9228298262731398,0.9326801402214043,0.9971944779639915,0.08382443858331001,-0.1251763640814323,0.8298371013137438,0.0606659636091289,False,H1,H1+CAGR,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.55,0.75,False,0,0.10262754182083555,1.155306548150569,-0.13548723114528116,1.1652746483984282,1.1541965805780858,1.2183448702174855,0.11477002194811514,-0.13548723114528105,1.0737809274532815,0.08809088421086964,False,CAGR,CAGR,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.55,0.75,False,10,0.09374962619252125,1.063428039949338,-0.13617276180182936,1.0685528961185984,1.0658377961649408,1.130145144737182,0.10568718144739564,-0.13617276180182902,0.9764355387685599,0.07945676812447333,False,CAGR,CAGR,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.55,0.75,False,25,0.08056314226177741,0.9252529141951796,-0.13720046038384437,0.9230533796572795,0.9329815914314391,0.9974968632941102,0.09219783880947863,-0.13720046038384393,0.8300443465243509,0.06663065658248946,False,H1,H1+CAGR,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.6,0.75,False,0,0.11205049139776957,1.15531933183931,-0.14729274180950613,1.1652384142704963,1.1542579801022317,1.2184075635803022,0.12537740188258373,-0.1472927418095059,1.0737252950918186,0.09611280007920198,True,,,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.6,0.75,False,10,0.10229513393975642,1.0635330783777137,-0.1480301092258811,1.068611780857383,1.065988634019642,1.1302965929278146,0.1153870463280453,-0.14803010922588133,0.9764767245974262,0.08663664517127878,False,CAGR,CAGR,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.6,0.75,False,25,0.08781818397945629,0.9254967919516719,-0.14913545887393154,0.9232559269555523,0.9332666870928894,0.9977815786167639,0.10056318210740356,-0.14913545887393165,0.8302317434688539,0.07257194055044036,False,H1,H1+CAGR,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.65,0.75,False,0,0.12148436920370731,1.1553310300878394,-0.15901336498396768,1.16520141029771,1.15431828506462,1.2184689002982947,0.13600860940097803,-0.15901336498396768,1.0736689410805234,0.10413311270773518,True,,,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.65,0.75,False,10,0.11083900874067631,1.0636292465216488,-0.15980094351258567,1.0686618239130685,1.0661307537129454,1.130438742535478,0.1250960791635234,-0.1598009435125859,0.9765095546719214,0.0938047605649035,True,,,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.65,0.75,False,25,0.0950552505747313,0.9257200810189032,-0.16098149901919945,0.9234374812714028,0.9335315897661419,0.9980450397167544,0.10891835034920638,-0.16098149901919945,0.8303992956381158,0.07848855569095292,False,H1,H1+CAGR,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.7,0.75,False,0,0.13092806216446684,1.155341639385892,-0.17064918584289335,1.1651636351717116,1.1543774957054596,1.2185288748926297,0.14666238914445207,-0.17064918584289346,1.073611864458539,0.11215089549028545,True,,,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.7,0.75,False,10,0.1193798950275855,1.0637163008197013,-0.171485343325413,1.0687023822007082,1.066264257853409,1.1305716333173588,0.13481277480210108,-0.1714853433254132,0.9765333932524364,0.10095994652151119,True,,,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.7,0.75,False,25,0.10227267603947077,0.9259221592461093,-0.17273865012916367,0.9235963957177153,0.9337765522104001,0.9982873558452434,0.11726152608672402,-0.17273865012916345,0.8305453644485754,0.0843790156866342,False,H1,H1+CAGR,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.75,0.75,True,0,0.14038044265507565,1.155351156037467,-0.1822002898770937,1.165125087462158,1.1544356122293313,1.2185874816595024,0.15733746526575398,-0.1822002898770938,1.0735540641462742,0.12016521305265226,True,,,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.75,0.75,True,10,0.12791655397314816,1.0637949876552821,-0.1830834144627017,1.068734990603844,1.0663892430788247,1.130695636629719,0.14453566398302664,-0.18308341446270193,0.9765495035428563,0.10810124581844649,True,,,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.75,0.75,True,25,0.10946910523858633,0.9261049111385871,-0.18440704881436065,0.9237365129407574,0.9340018350365746,0.9985094796569716,0.1255910123808539,-0.18440704881436076,0.8306731162118365,0.09024236775368366,False,H1,H1,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.8,0.75,False,0,0.1498403685536258,1.1553595761508915,-0.1936667628928358,1.1650857656170541,1.1544926347956999,1.2186447146534258,0.16803254143661417,-0.1936667628928358,1.0734955389458194,0.1281751213357334,True,,,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.8,0.75,False,10,0.13644750264758176,1.063864319125313,-0.1945953011707675,1.06875757181083,1.0665056371030937,1.130810622699239,0.15426318218059265,-0.19459530117076762,0.9765557139537213,0.11522728120412595,True,,,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.8,0.75,False,25,0.11664260555700778,0.9262658670395084,-0.19598692721188982,0.9238526378741648,0.9342072502727664,0.9987110908870471,0.13390491010372219,-0.1959869272118897,0.8307771172128716,0.09607663972373448,False,H1,H1,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.85,0.75,False,0,0.15930668329868225,1.155366895628066,-0.20504869101072587,1.165045667963036,1.1545485635084558,1.218700567669193,0.17874630085958154,-0.20504869101072598,1.0734362875413113,0.1361796676812863,False,DD,DD,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.85,0.75,False,10,0.14497118873671866,1.063923222631803,-0.20602120234853716,1.0687687667773498,1.0666126033505006,1.1309157292306653,0.16399361311071692,-0.20602120234853738,0.9765506574476149,0.12233670207868919,False,DD,DD,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.85,0.75,False,25,0.12379109871630245,0.9264023510786534,-0.20747865352369987,0.9239413865590101,0.9343906979702107,0.9988900374240838,0.14220098023442462,-0.2074786535237001,0.8308539599274829,0.10187994206255313,False,H1,H1+DD,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.9,0.75,False,0,0.168778215950266,1.155373110152822,-0.21634616066459444,1.1650047927055986,1.1546033984043826,1.218755034222419,0.18947740628435672,-0.21634616066459456,1.0733763084992423,0.1441778909203697,False,DD,DD,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.9,0.75,False,10,0.15348602253450716,1.0639709347420991,-0.21736198121222416,1.0687670564862821,1.0667100232197366,1.1310106194606895,0.17372524746977103,-0.21736198121222372,0.9765329790223969,0.12942806775375604,False,DD,DD,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.9,0.75,False,25,0.13091243967297683,0.9265123939370128,-0.21888425474001372,0.9239988780471657,0.9345518263079154,0.9990454307908122,0.1504770345222204,-0.2188842547400136,0.8309001731637989,0.10765018078876598,False,H1,H1+DD,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.95,0.75,False,0,0.17825378125440028,1.1553782151783236,-0.2275592586003825,1.1649631379292722,1.1546571394404699,1.2188081075285289,0.20022450002860448,-0.22755925860038262,1.0733156002687188,0.15216882146444388,False,DD,DD,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.95,0.75,False,10,0.16199042909718653,1.0640069692300493,-0.22861788442337727,1.0687536442755643,1.0667959883830318,1.1310933378206838,0.18345604339863764,-0.22861788442337738,0.976504207293708,0.13650035596029486,False,DD,DD,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,0.95,0.75,False,25,0.13800454492731395,0.9265947777193473,-0.23020421688849846,0.9240281129678889,0.9346858570927078,0.9991723786562821,0.158730104143606,-0.23020421688849846,0.8309195786856964,0.11338630450708931,False,H1,H1+DD,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,1.0,0.75,False,0,0.18773217971124012,1.1553822059134373,-0.2386880718750406,1.1649207015977447,1.1547097864799563,1.2188597804800865,0.21098620400328572,-0.23868807187504104,1.0732541611816666,0.1601514813991547,False,DD,DD,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,1.0,0.75,False,10,0.17048310435553282,1.0640324349965742,-0.23978882127992107,1.0687303260057843,1.0668710404740784,1.1311647838931473,0.19318443210161784,-0.23978882127992085,0.9764657426391653,0.14355257665859877,False,DD,DD,False,H1+H2+DD
K1,"u56 top20 composite, weekly",U56,W,1.0,0.75,False,25,0.14506601866105884,0.9266523092236946,-0.24143818316343446,0.9240336173640622,0.9347941681628269,0.9992731670172671,0.16695841426496805,-0.2414381831634348,0.8309157082030377,0.11908735367813383,False,H1,H1+DD,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.2,0.75,False,0,0.03558275422852475,1.1680150802553229,-0.04742866665269341,1.161802099057779,1.1816272668123224,1.288273238093494,0.04170399926997992,-0.04742866665269352,1.0072431776946913,0.028213462743805318,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.2,0.75,False,10,0.03409664271357071,1.120645519554448,-0.047645855437419504,1.1148348657076559,1.1335822023288564,1.2422426245176765,0.0401676492346299,-0.047645855437419504,0.9577460599293418,0.026787510708925932,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.2,0.75,False,25,0.03187125044950467,1.049365120582991,-0.04797160539640566,1.0441593084860115,1.0612867895561944,1.1729537035945017,0.03786712386771285,-0.04797160539640588,0.8832952685609846,0.02465209693259407,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.25,0.75,False,0,0.04452566168477712,1.1679280935364562,-0.0591006058894743,1.1617330201498601,1.1815318908780574,1.2881877181433663,0.05223249525253415,-0.059100605889473856,1.0071490587292227,0.03526244099935405,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.25,0.75,False,10,0.042657676737189565,1.1206975254260128,-0.05936828959650464,1.1149055032453035,1.1336258209589543,1.2422965831394404,0.050298670248128285,-0.05936828959650453,0.9577907715580988,0.033473089168305714,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.25,0.75,False,25,0.03986161111802744,1.0496262231879179,-0.059769764006913806,1.0444403129795332,1.0615393767853132,1.173217380414877,0.04740420458284089,-0.05976976400691392,0.8835490148754597,0.030794556267368156,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.3,0.75,False,0,0.053485714007766694,1.167839843108066,-0.0706985144979666,1.1616624793440464,1.1814356057339883,1.2881009023858985,0.06280015577836995,-0.07069851449796638,1.007053573892409,0.04230818114291468,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.3,0.75,False,10,0.05123152864669267,1.1207429048676771,-0.07101522130266957,1.1149700262470732,1.1336625327656213,1.2423432482830659,0.060463239586581174,-0.07101522130266968,0.9578295917537355,0.04015254928824907,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.3,0.75,False,25,0.04785878432957702,1.0498726436433763,-0.07149020891682956,1.0447082114381765,1.061776050301097,1.1734647550441548,0.056966930837967444,-0.07149020891682956,0.8837900694653087,0.0369270205997676,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.35,0.75,False,0,0.06246201732700807,1.1677503245077894,-0.08222242311118111,1.1615904787788172,1.181338405105923,1.2880127794378795,0.07340603012361324,-0.08222242311118111,1.0069567257496452,0.0493499299710638,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.35,0.75,False,10,0.059817115575223845,1.1207801200882637,-0.08258670695375214,1.1150262952720136,1.1336912934641834,1.2423815469299446,0.07066019985653482,-0.08258670695375203,0.9578603290048067,0.04682496289685889,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.35,0.75,False,25,0.05586140942436746,1.050100535722092,-0.08313303532735605,1.0449576412782877,1.0619942016464234,1.1736931551555276,0.06655384340773973,-0.08313303532735605,0.884012939793353,0.04304830239609592,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.4,0.75,False,0,0.0714536649202897,1.1676595330314972,-0.09367236262456968,1.1615170204132514,1.1812402825348427,1.2879233375799304,0.08404914816032716,-0.09367236262456946,1.0068585166924784,0.05638692772742182,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.4,0.75,False,10,0.06841337915554879,1.120809001380974,-0.09408282451193517,1.1150732172950102,1.1337127035236396,1.242411656165804,0.08088842197608526,-0.09408282451193506,0.9578823305389058,0.05348942033322279,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.4,0.75,False,25,0.06386820684082006,1.0503094848184482,-0.09469839191655405,1.0451858698698766,1.0621953436027038,1.1739030447317875,0.07616358346352947,-0.09469839191655394,0.8842159922951226,0.04915727087968724,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.45,0.75,False,0,0.08045973722940847,1.1675674637267484,-0.10504836419509944,1.161442106028185,1.181141231368123,1.2878325647429365,0.0947285202914161,-0.10504836419509944,1.0067589489398536,0.06341840816458166,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.45,0.75,False,10,0.07701919291580483,1.1208288514700113,-0.10550361311913059,1.1151117350507547,1.1337246946952748,1.242431913570113,0.09114660677327602,-0.1055036131191307,0.9578962308604934,0.06014506256732033,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.45,0.75,False,25,0.07187774746157882,1.0504977466873748,-0.10618632996190236,1.04539524646638,1.0623743053595176,1.174090275355456,0.08579439876649353,-0.10618632996190236,0.884400804332111,0.05525293176541579,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.5,0.75,False,0,0.08947930187843278,1.1674741113858118,-0.11635045924033294,1.1613657372272979,1.181041244750213,1.2877404484937467,0.10544313738849409,-0.11635045924033316,1.0066580245392966,0.07044359860785754,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.5,0.75,False,10,0.08563347438518276,1.120839938299619,-0.11684911270783216,1.115140627952833,1.1337287982431556,1.2424437816622342,0.10143365565935136,-0.1168491127078326,0.9579006291724388,0.06679088802175959,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.5,0.75,False,25,0.07988873170782007,1.0506660053222505,-0.11759690233054731,1.0455827014497858,1.062534946607543,1.1742585397881595,0.09544506645076933,-0.11759690233054743,0.8845638579440258,0.061333946241290516,False,CAGR,CAGR,False,H1+H2
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.55,0.75,False,0,0.09851141369450245,1.1673794705382443,-0.12757867943751078,1.1612879154381337,1.180940315612757,1.2876469760200961,0.11619197073274146,-0.1275786794375109,1.0065557453680294,0.07746172002084295,False,CAGR,CAGR,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.55,0.75,False,10,0.09425505560744574,1.1208416792048932,-0.12811941044674013,1.1151592252125457,1.1337244957849166,1.2424467262480519,0.11174829578606316,-0.12811941044674013,0.9578948787374091,0.07342591314717839,False,CAGR,CAGR,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.55,0.75,False,25,0.08789966728987442,1.0508128159672552,-0.12893027949803137,1.0457465707407085,1.062675977630659,1.1744065165779718,0.10511396006654694,-0.12893027949803115,0.8847035522189888,0.06739903095416144,False,CAGR,CAGR,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.6,0.75,False,0,0.10755511473116441,1.16728353544299,-0.13873305672264014,1.161208641913055,1.18083843666411,1.2875521341147067,0.12697397195876015,-0.1387330567226398,1.0064521131340203,0.08447198707278392,True,,,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.6,0.75,False,10,0.10288276998865009,1.120833906377581,-0.13931458631978033,1.1151678361037922,1.133711222577712,1.2424399799144665,0.12208918805807523,-0.13931458631978022,0.9578796345903716,0.08004923302166422,False,CAGR,CAGR,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.6,0.75,False,25,0.09590908539624188,1.0509377673061475,-0.14018661357641438,1.045887632509465,1.062795992207552,1.1745323068888662,0.1147993189500891,-0.1401866135764145,0.8848215197698786,0.0734471083652124,False,CAGR,CAGR,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.65,0.75,False,0,0.11660943429426407,1.1671863000799858,-0.14981362328958303,1.1611279177301304,1.1807356003782108,1.287455909158519,0.13778807300146312,-0.14981362328958314,1.006347129376968,0.0914736082077825,True,,,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.65,0.75,False,10,0.11151538581411446,1.1208160868125185,-0.15043467152971834,1.1151660594754766,1.133688350478522,1.2424227731205384,0.13245493839670863,-0.15043467152971834,0.9578546778925141,0.08665986336175902,True,,,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.65,0.75,False,25,0.10391537547899898,1.0510395335054166,-0.15136593443296542,1.046004860197399,1.0628934430075465,1.174634013203113,0.124499276629215,-0.15136593443296564,0.8849171956310975,0.07947691365924925,False,CAGR,CAGR,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.7,0.75,False,0,0.12567338897038782,1.167087758141226,-0.16082041158915383,1.1610457437939612,1.1806317989827741,1.2873582871029972,0.14863318604599374,-0.16082041158915383,1.0062407954692272,0.09846578571581222,True,,,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.7,0.75,False,10,0.12015174016346819,1.1207885719446387,-0.16147968452882921,1.115154174484464,1.1336562966091017,1.2423956980629542,0.14284426823876362,-0.16147968452882933,0.9578200234914842,0.09325683226189763,True,,,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.7,0.75,False,25,0.11191711786276759,1.0511190006344036,-0.16246823971878532,1.0460989461938706,1.0629693839592642,1.1747131387799707,0.13421228414775066,-0.1624682397187852,0.884990607846657,0.08548722279904664,True,,,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.75,0.75,True,0,0.1347459826578572,1.166987903021276,-0.17175345432821565,1.1609621208364365,1.1805270244467516,1.2872592534514538,0.15950820348069117,-0.17175345432821565,1.0061331126166628,0.10544771580556445,True,,,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.75,0.75,True,10,0.12879042389852757,1.120749864952258,-0.17244981000039827,1.115132256870039,1.1336122300699245,1.2423560865910148,0.15325542937453096,-0.1724498100003985,0.9577757995151831,0.09983917846477852,True,,,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.75,0.75,True,25,0.11991230184940438,1.0511724321649913,-0.17349394211891778,1.046170100407523,1.0630167278115716,1.1747630156078703,0.14393565800536012,-0.173493942118918,0.8850420943771529,0.09147684821218305,True,,,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.8,0.75,False,0,0.14382620660028378,1.1668867278071837,-0.1826127844687836,1.1608770494174312,1.1804212684670223,1.2871587932393362,0.17041199785312422,-0.18261278446878393,1.0060240818594473,0.11241858867912091,True,,,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.8,0.75,False,10,0.13743001148381384,1.1206989376494838,-0.183345288301056,1.115098074271389,1.1335561299660453,1.242303860145996,0.1636869270400496,-0.1833452883010559,0.957719643890046,0.1064056089619303,True,,,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.8,0.75,False,25,0.12789889684293532,1.051197253393677,-0.1844435929285917,1.046212716077731,1.0630354268389957,1.1747834635574075,0.15366737555267118,-0.18444359292859147,0.8850657199373992,0.09744378915230945,True,,,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.85,0.75,False,0,0.15291303942268653,1.1667842252677625,-0.19339843522713218,1.1607905299254389,1.180314522454251,1.2870568910134081,0.1813434218291856,-0.19339843522713196,1.0059137040727948,0.11937758860844827,True,,,False,H1+H2+DD
K2,"u56 top20 composite + rank buffer m=20, weekly",U56,W,0.85,0.75,False,10,0.14606938475812314,1.120637212404454,-0.1941664797384156,1.115052961713628,1.1334894859831952,1.242240358294109,0.17413744363567774,-0.1941664797384154,0.9576531182393486,0.11295528689301793,True,,,False,H1+H2+DD
