panel,con,IS_pick,isSharpe,oCAGR,oSharpe,oMaxDD,OOS_best,best_oSharpe,regret,off_oSharpe,beats_off,spy_oSharpe,spy_oCAGR,beats_spy,live_oSharpe,beats_live,pass4a,fail4b
U56,RESPREAD,ABS OFF,1.0734466686157502,0.12453289705364101,1.1137698130440732,-0.1862302793212387,ABS 0.600,1.115203593058238,0.0014337800141648316,1.1137698130440732,False,0.878646168321868,0.153780735432695,True,1.2816876607860581,False,False,-
U56,DEGROSS,ABS OFF,1.0622431373824477,0.0908857707610049,1.2630056507186207,-0.1206209586697814,ABS OFF,1.2630056507186207,0.0,1.2630056507186207,False,0.878646168321868,0.153780735432695,True,1.2816876607860581,False,False,CAGR
B136,RESPREAD,ABS 1.000,1.0539202340405054,0.11627209514797876,1.0542213738706427,-0.19798439781941835,ABS 0.800,1.0720862918653662,0.01786491799472345,1.0659505550392183,False,0.8820239235972316,0.1545044425578177,True,1.2816876607860581,False,False,-
B136,DEGROSS,ABS OFF,1.0597677912627304,0.0786574661281001,1.1259550439070933,-0.12641310559600483,ABS OFF,1.1259550439070933,0.0,1.1259550439070933,False,0.8820239235972316,0.1545044425578177,True,1.2816876607860581,False,False,CAGR
SMALL439,RESPREAD,ABS 0.400,0.6306620958146626,0.022514719284531193,0.2418472460476753,-0.34940815447346507,ABS OFF,0.535474046054103,0.2936268000064277,0.535474046054103,False,0.882010501050508,0.15450723909089636,False,1.2816876607860581,False,False,"H1,H2,OOS,DD,CAGR"
SMALL439,DEGROSS,ABS 0.400,0.5847646373431962,-0.00044829337603113917,9.680767881932432e-05,-0.08734423977777406,ABS OFF,0.5506702867226573,0.5505734790438379,0.5506702867226573,False,0.882010501050508,0.15450723909089636,False,1.2816876607860581,False,False,"H1,H2,OOS,CAGR"
