panel,arm,pick,pick_names,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anchor,anchor_OOS_Sharpe,best,best_OOS_Sharpe,regret,beat_anchor,v2_OOS_Sharpe,beat_v2,spy_OOS_Sharpe,beat_spy
U56,control,TOP3,2.953311617806732,1.3588862430380817,0.25344365795822466,0.9662120706673085,-0.34495020802748455,TOP20,1.1676752607259366,TOP20,1.1676752607259366,-0.20146319005862812,False,1.285072363206482,False,0.8820107671822842,True
U56,g200-dg,TOP3,,1.3762993167366186,0.2543239155317154,0.9689990292870246,-0.3449502080274848,TOP20,1.1718923326214017,TOP40,1.2666090119619033,-0.2976099826748787,False,1.285072363206482,False,0.8820107671822842,True
U56,g200-rw,TOP3,,1.370160955594659,0.25385641210731835,0.9675626365438916,-0.34495020802748444,TOP20,1.1707203858269182,TOP40,1.2582005964927898,-0.2906379599488982,False,1.285072363206482,False,0.8820107671822842,True
U56,band3-dg,TOP3,,1.3543912868185073,0.2509483018215046,0.9594253774596403,-0.34629925019219,TOP20,1.188571734487914,TOPALL,1.286283102855161,-0.3268577253955206,False,1.285072363206482,False,0.8820107671822842,True
U56,band3-rw,TOP3,,1.353354284403508,0.24899863345140982,0.953489564598109,-0.34585163110043105,TOP20,1.1829307821778465,TOP40,1.2761175652545163,-0.3226280006564073,False,1.285072363206482,False,0.8820107671822842,True
U56,abs12-dg,TOP3,,1.3635813956060803,0.2552749506529004,0.9724781230348258,-0.34495020802748455,TOP20,1.1273910812156795,TOPALL,1.1303764815716593,-0.15789835853683343,False,1.285072363206482,False,0.8820107671822842,True
U56,abs12-rw,TOP3,,1.4065749226770194,0.25631657170160627,0.9749581867331496,-0.34495020802748455,TOP20,1.1313808293613472,TOP20,1.1313808293613472,-0.1564226426281976,False,1.285072363206482,False,0.8820107671822842,True
U56,vol60-dg,TOPALL,,1.0679174606962525,0.12244957483603858,1.1932052892192857,-0.1688395089507092,TOP20,1.130064798993943,TOPALL,1.1932052892192857,0.0,True,1.285072363206482,False,0.8820107671822842,True
U56,vol60-rw,TOP40,,1.0759098574642658,0.13010852109028304,1.1777464129019333,-0.1661655280777672,TOP20,1.1620318082900687,TOPALL,1.1848810489692552,-0.007134636067321898,True,1.285072363206482,False,0.8820107671822842,True
U56,v1gate-dg,TOP3,,1.0151624646121729,0.1838754690643003,0.9683970769002412,-0.21218735141332945,TOP20,1.1329803375884948,TOP40,1.2594718554155975,-0.29107477851535624,False,1.285072363206482,False,0.8820107671822842,True
